osmid,highway,oneway,reversed,length,geometry,name,junction,bridge
32722276,residential,False,False,22.808,"LINESTRING (99.9642499 12.8003394, 99.9640723 12.8002295)",,,
32722276,residential,False,True,83.68,"LINESTRING (99.9642499 12.8003394, 99.9644555 12.8006198, 99.9645321 12.8007969, 99.9645504 12.8010118)",,,
933227888,residential,False,False,38.224999999999994,"LINESTRING (99.9642499 12.8003394, 99.9643549 12.8002775, 99.9644333 12.8002337, 99.9644789 12.8002095, 99.964495 12.8002003, 99.9645121 12.8001941, 99.9645359 12.8001846, 99.9645584 12.8001741)",,,
32722276,residential,False,False,28.592,"LINESTRING (99.9640723 12.8002295, 99.9639662 12.7999941)",,,
32722276,residential,False,True,22.808,"LINESTRING (99.9640723 12.8002295, 99.9642499 12.8003394)",,,
420818464,residential,False,False,31.778,"LINESTRING (99.9640723 12.8002295, 99.9638431 12.8003411, 99.9638065 12.8003366)",,,
32722276,residential,False,False,96.337,"LINESTRING (99.9639662 12.7999941, 99.9636456 12.7991861)",,,
32722276,residential,False,True,28.592,"LINESTRING (99.9639662 12.7999941, 99.9640723 12.8002295)",,,
976871967,residential,False,False,59.693000000000005,"LINESTRING (99.9639662 12.7999941, 99.9643636 12.7998498, 99.9644293 12.7998433, 99.9644897 12.7998445)",,,
32722345,residential,False,False,57.646,"LINESTRING (99.9630201 12.7988878, 99.9635354 12.7987603)",,,
32722345,residential,False,False,48.831,"LINESTRING (99.9635354 12.7987603, 99.9636456 12.7991861)",,,
32722345,residential,False,True,57.646,"LINESTRING (99.9635354 12.7987603, 99.9630201 12.7988878)",,,
420818452,residential,False,True,80.066,"LINESTRING (99.9635354 12.7987603, 99.9633693 12.7980587)",,,
32722276,residential,False,True,96.337,"LINESTRING (99.9636456 12.7991861, 99.9639662 12.7999941)",,,
32722345,residential,False,True,48.831,"LINESTRING (99.9636456 12.7991861, 99.9635354 12.7987603)",,,
32722438,residential,False,True,102.38,"LINESTRING (99.9636456 12.7991861, 99.9627109 12.7993163)",,,
420818453,residential,False,False,111.866,"LINESTRING (99.9636456 12.7991861, 99.9646619 12.7990131)",,,
32722438,residential,False,False,102.38,"LINESTRING (99.9627109 12.7993163, 99.9636456 12.7991861)",,,
32722438,residential,False,True,82.57,"LINESTRING (99.9627109 12.7993163, 99.9626128 12.7989831, 99.9624548 12.7986184)",,,
256118719,residential,False,False,73.49799999999999,"LINESTRING (99.9627109 12.7993163, 99.962727 12.7996657, 99.9628237 12.7999623)",,,
32722438,residential,False,True,16.455,"LINESTRING (99.9624548 12.7986184, 99.9623072 12.798584)",,,
32722438,residential,False,False,82.57,"LINESTRING (99.9624548 12.7986184, 99.9626128 12.7989831, 99.9627109 12.7993163)",,,
420818451,residential,False,False,118.97999999999999,"LINESTRING (99.9624548 12.7986184, 99.9629724 12.798268, 99.9630796 12.7981477, 99.9633693 12.7980587)",,,
966364648,residential,False,True,26.01,"LINESTRING (99.9618526 12.7959225, 99.9619424 12.7961394)",,,
32921981,residential,False,False,47.065,"LINESTRING (99.963915 12.79546, 99.9634938 12.7953578)",,,
758017928,residential,False,False,69.68299999999999,"LINESTRING (99.963915 12.79546, 99.9639129 12.7958997, 99.9639377 12.7960851)",,,
