osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,junction
23948987,ถนนราษฎร์อุทิศ,residential,False,False,46.613,"LINESTRING (99.8187615 17.0105957, 99.8187608 17.0110149)",,,
23948987,ถนนราษฎร์อุทิศ,residential,False,True,143.444,"LINESTRING (99.8187615 17.0105957, 99.8187533 17.0103707, 99.818808 17.0100415, 99.8189207 17.0097007, 99.8191268 17.0093827)",,,
56043571,ประพนธ์บำรุง,residential,False,False,97.012,"LINESTRING (99.8187615 17.0105957, 99.8182976 17.0106175, 99.8178505 17.0105918)",,,
56043571,ประพนธ์บำรุง,residential,False,True,56.575,"LINESTRING (99.8187615 17.0105957, 99.8191319 17.01055, 99.8192813 17.0104991)",,,
56043573,ถนนศรีสมบูรณ์,unclassified,True,False,103.065,"LINESTRING (99.8190202 17.0121183, 99.8199877 17.0120619)",,,
23948987,ถนนราษฎร์อุทิศ,residential,False,False,118.93199999999999,"LINESTRING (99.8190202 17.0121183, 99.8191217 17.0125777, 99.8192068 17.0130758, 99.8192309 17.0131683)",,,
23948987,ถนนราษฎร์อุทิศ,residential,False,True,83.601,"LINESTRING (99.8190202 17.0121183, 99.8190107 17.0120888, 99.8188471 17.011385)",,,
446616050,ถนนวิเชียรจำนงค์,unclassified,False,False,9.126,"LINESTRING (99.8235403 17.0146921, 99.8235939 17.0147562)",,,
446616050,ถนนวิเชียรจำนงค์,unclassified,False,True,28.509,"LINESTRING (99.8235403 17.0146921, 99.8233728 17.0144919)",,,
46263490,,residential,False,True,270.622,"LINESTRING (99.8235403 17.0146921, 99.8231607 17.01483, 99.8210321 17.0150323)",,,
54147596,,unclassified,False,False,149.173,"LINESTRING (99.8181598 17.0090762, 99.818167 17.0090437, 99.8182157 17.008831, 99.818234 17.0087985, 99.8182997 17.0086985, 99.8184089 17.0085935, 99.8186052 17.0084688, 99.8188287 17.008342, 99.8191276 17.0082129)",,,
"[326229832, 56083076, 32527694]",ถนนจรดวิถีถ่อง,secondary,False,False,136.564,"LINESTRING (99.8181598 17.0090762, 99.8177496 17.0089659, 99.8170298 17.0087684, 99.8169246 17.0087398)",2,yes,
326229832,ถนนจรดวิถีถ่อง,secondary,False,True,108.613,"LINESTRING (99.8181598 17.0090762, 99.8188141 17.0092521, 99.8189754 17.0093092, 99.8191268 17.0093827)",2,,
54147596,,unclassified,False,False,21.06,"LINESTRING (99.8193203 17.0081227, 99.8194966 17.0080364)",,,
54147596,,unclassified,False,True,22.813,"LINESTRING (99.8193203 17.0081227, 99.8191276 17.0082129)",,,
54147595,,residential,False,True,89.571,"LINESTRING (99.8193203 17.0081227, 99.8193767 17.0082338, 99.8196764 17.0088527)",,,
54147596,,unclassified,False,False,49.323,"LINESTRING (99.8194966 17.0080364, 99.8199146 17.0078441)",,,
54147596,,unclassified,False,True,21.06,"LINESTRING (99.8194966 17.0080364, 99.8193203 17.0081227)",,,
56048664,ถนนประเสริฐพงษ์,residential,False,False,89.633,"LINESTRING (99.8194966 17.0080364, 99.8198777 17.0087554)",,,
54147597,,residential,False,False,23.984,"LINESTRING (99.8196764 17.0088527, 99.8198777 17.0087554)",,,
54147597,,residential,False,True,22.602,"LINESTRING (99.8196764 17.0088527, 99.8194881 17.008947)",,,
54147595,,residential,False,False,89.571,"LINESTRING (99.8196764 17.0088527, 99.8193767 17.0082338, 99.8193203 17.0081227)",,,
54147597,,residential,False,True,58.225,"LINESTRING (99.8203722 17.0085305, 99.8198777 17.0087554)",,,
1020776044,,residential,True,False,114.811,"LINESTRING (99.8203722 17.0085305, 99.8209527 17.0094011)",,,
54147596,,unclassified,False,False,22.813,"LINESTRING (99.8191276 17.0082129, 99.8193203 17.0081227)",,,
54147598,,residential,False,False,90.181,"LINESTRING (99.8191276 17.0082129, 99.8194881 17.008947)",,,
54147596,,unclassified,False,True,149.173,"LINESTRING (99.8191276 17.0082129, 99.8188287 17.008342, 99.8186052 17.0084688, 99.8184089 17.0085935, 99.8182997 17.0086985, 99.818234 17.0087985, 99.8182157 17.008831, 99.818167 17.0090437, 99.8181598 17.0090762)",,,
54147597,,residential,False,False,22.602,"LINESTRING (99.8194881 17.008947, 99.8196764 17.0088527)",,,
54147598,,residential,False,True,90.181,"LINESTRING (99.8194881 17.008947, 99.8191276 17.0082129)",,,
54147597,,residential,False,True,62.179,"LINESTRING (99.8194881 17.008947, 99.8193601 17.009058, 99.8191268 17.0093827)",,,
56043553,ซอยเมฆพัฒน์,residential,False,True,83.328,"LINESTRING (99.818173 17.0068181, 99.81835 17.0072138, 99.8184204 17.0074687, 99.8184414 17.0075203)",,,
27674944,ถนนประเวศนคร,residential,False,False,222.574,"LINESTRING (99.8189597 17.0073248, 99.8197824 17.0071928, 99.820038 17.0071161, 99.8203363 17.0069682, 99.8205476 17.0068394, 99.8208843 17.006625)",,,
27674944,ถนนประเวศนคร,residential,False,True,59.464,"LINESTRING (99.8189597 17.0073248, 99.8187097 17.0073945, 99.8184414 17.0075203)",,,
27674944,ถนนประเวศนคร,residential,False,False,59.464,"LINESTRING (99.8184414 17.0075203, 99.8187097 17.0073945, 99.8189597 17.0073248)",,,
"[27674944, 393586175]",ถนนประเวศนคร,residential,False,"[False, True]",294.79800000000006,"LINESTRING (99.8184414 17.0075203, 99.8180935 17.0077288, 99.8174495 17.0083227, 99.8168768 17.0083118, 99.816264 17.0083535, 99.8161687 17.0083734, 99.8160977 17.0084022, 99.8160299 17.0084793)",,,
56043553,ซอยเมฆพัฒน์,residential,False,False,83.328,"LINESTRING (99.8184414 17.0075203, 99.8184204 17.0074687, 99.81835 17.0072138, 99.818173 17.0068181)",,,
54147596,,unclassified,False,True,49.323,"LINESTRING (99.8199146 17.0078441, 99.8194966 17.0080364)",,,
