osmid,oneway,name,highway,junction,reversed,length,geometry,lanes,ref,maxspeed,bridge
126154660,True,Ngã sáu Thủ Dầu Một,secondary,roundabout,False,15.391,"LINESTRING (106.6535311 10.980826, 106.6535489 10.9807833, 106.6535763 10.9807458, 106.6536119 10.9807157)",,,,
126154661,False,Quang Trung,residential,,False,87.705,"LINESTRING (106.6535311 10.980826, 106.6529078 10.9805489, 106.6527949 10.9805113)",,,,
126156294,False,Cách Mạng Tháng 8,secondary,,True,107.86,"LINESTRING (106.653821 10.980707, 106.6544787 10.9799831)",4,,,
974366911,True,Ngã sáu Thủ Dầu Một,secondary,roundabout,False,21.043,"LINESTRING (106.653821 10.980707, 106.6538714 10.9807462, 106.6539064 10.9807991, 106.6539226 10.9808601)",,,,
234901544,False,Trần Hưng Đạo,tertiary,,False,90.499,"LINESTRING (106.6536119 10.9807157, 106.6535133 10.9799076)",,,,
126154660,True,Ngã sáu Thủ Dầu Một,secondary,roundabout,False,23.971,"LINESTRING (106.6536119 10.9807157, 106.6536612 10.980692, 106.6537152 10.9806823, 106.6537699 10.9806874, 106.653821 10.980707)",,,,
263795559,True,Yersin,secondary,,False,40.729,"LINESTRING (106.6539226 10.9808601, 106.6541142 10.9811744)",,,,
974366911,True,Ngã sáu Thủ Dầu Một,secondary,roundabout,False,35.421,"LINESTRING (106.6539226 10.9808601, 106.653918 10.9809237, 106.6538929 10.9809824, 106.6538499 10.9810302, 106.6537936 10.9810619, 106.65373 10.9810742)",,,,
974366911,True,Ngã sáu Thủ Dầu Một,secondary,roundabout,False,17.634,"LINESTRING (106.65373 10.9810742, 106.6536764 10.9810688, 106.6536263 10.9810495, 106.6535833 10.9810177)",,,,
234901578,False,Cách Mạng Tháng 8,secondary,,True,104.159,"LINESTRING (106.6535833 10.9810177, 106.6532628 10.9819)",4,,,
126154660,True,Ngã sáu Thủ Dầu Một,secondary,roundabout,False,23.067,"LINESTRING (106.6535833 10.9810177, 106.6535509 10.9809767, 106.6535307 10.9809288, 106.6535239 10.9808774, 106.6535311 10.980826)",,,,
126156294,False,Cách Mạng Tháng 8,secondary,,False,41.601,"LINESTRING (106.6547745 10.9797472, 106.6544787 10.9799831)",4,,,
613651461,False,Nguyễn Trãi,residential,,False,30.797,"LINESTRING (106.6547745 10.9797472, 106.6547045 10.9800155)",,,,
126156294,False,Cách Mạng Tháng 8,secondary,,True,92.44200000000001,"LINESTRING (106.6547745 10.9797472, 106.6550154 10.9794717, 106.6553422 10.9791306)",4,,,
126156297,False,Nguyễn Trãi,residential,,True,78.348,"LINESTRING (106.6547745 10.9797472, 106.6548191 10.9794853, 106.6548341 10.9793994, 106.6548479 10.9793205, 106.6548573 10.9790488)",,,,
613651460,True,Yersin,secondary,,False,6.071,"LINESTRING (106.654146 10.9812266, 106.6540939 10.9812075)",,,,
126154664,False,Yersin,secondary,,False,120.355,"LINESTRING (106.654146 10.9812266, 106.6550232 10.9815685, 106.6551774 10.9816056)",,,,
234901541,False,Đinh Bộ Lĩnh,residential,,True,45.453,"LINESTRING (106.6534763 10.9796294, 106.6530777 10.9795112)",,,,
