osmid,lanes,highway,oneway,reversed,length,geometry,bridge
428772878,2,unclassified,False,True,196.493,"LINESTRING (108.2189141 15.9005598, 108.2188551 15.9008604, 108.2187197 15.9012782, 108.2186741 15.9016162, 108.2186164 15.9021076, 108.2185926 15.9022944)",
"[430103796, 428772822, 430104039]",,unclassified,False,False,290.45099999999996,"LINESTRING (108.2160867 15.9015414, 108.2161431 15.9015459, 108.2161732 15.9015443, 108.2161997 15.9015523, 108.2162138 15.901561, 108.2162906 15.9016442, 108.216357 15.9016939, 108.2164441 15.9017364, 108.2166842 15.9018615, 108.2171127 15.9020885, 108.2179097 15.902365, 108.2180387 15.9024105, 108.2181956 15.9024658, 108.2182989 15.9024903, 108.2185636 15.9025225)",yes
428772878,2,unclassified,False,False,25.552,"LINESTRING (108.2185636 15.9025225, 108.2185926 15.9022944)",
428772878,2,unclassified,False,True,60.389,"LINESTRING (108.2185636 15.9025225, 108.2185453 15.902666, 108.2185111 15.9030014, 108.2185098 15.9030349, 108.2185125 15.9030481, 108.2185178 15.9030617)",
"[430103796, 428772822, 430104039]",,unclassified,False,True,290.451,"LINESTRING (108.2185636 15.9025225, 108.2182989 15.9024903, 108.2181956 15.9024658, 108.2180387 15.9024105, 108.2179097 15.902365, 108.2171127 15.9020885, 108.2166842 15.9018615, 108.2164441 15.9017364, 108.216357 15.9016939, 108.2162906 15.9016442, 108.2162138 15.901561, 108.2161997 15.9015523, 108.2161732 15.9015443, 108.2161431 15.9015459, 108.2160867 15.9015414)",yes
428772878,2,unclassified,False,False,73.82400000000001,"LINESTRING (108.2191723 15.9030133, 108.2190476 15.9029785, 108.2189725 15.9029708, 108.2189067 15.9029746, 108.2188196 15.9029914, 108.2187525 15.9030107, 108.2185782 15.9030804, 108.2185658 15.9030852, 108.218554 15.9030862, 108.2185406 15.903082, 108.2185289 15.9030762, 108.2185225 15.9030701, 108.2185178 15.9030617)",
428772878,2,unclassified,False,True,123.966,"LINESTRING (108.2191723 15.9030133, 108.2202666 15.9033319, 108.2202819 15.903336)",
"[836040858, 836040859, 836040862]",,residential,False,False,43.004000000000005,"LINESTRING (108.2191723 15.9030133, 108.2191669 15.9030364, 108.2191595 15.9030706, 108.2191569 15.9031699, 108.2191555 15.9032783, 108.2191394 15.9033208, 108.2191166 15.9033492, 108.2191005 15.9033853)",yes
428772878,2,unclassified,False,False,60.388999999999996,"LINESTRING (108.2185178 15.9030617, 108.2185125 15.9030481, 108.2185098 15.9030349, 108.2185111 15.9030014, 108.2185453 15.902666, 108.2185636 15.9025225)",
428772878,2,unclassified,False,True,73.824,"LINESTRING (108.2185178 15.9030617, 108.2185225 15.9030701, 108.2185289 15.9030762, 108.2185406 15.903082, 108.218554 15.9030862, 108.2185658 15.9030852, 108.2185782 15.9030804, 108.2187525 15.9030107, 108.2188196 15.9029914, 108.2189067 15.9029746, 108.2189725 15.9029708, 108.2190476 15.9029785, 108.2191723 15.9030133)",
