osmid,name,highway,oneway,reversed,length,geometry,ref,junction,maxspeed
241576843,Đường Tạ Quang Bửu,tertiary,False,False,58.461999999999996,"LINESTRING (106.5957555 17.4617786, 106.5958514 17.4619633, 106.5959087 17.4620441, 106.5959577 17.4621017, 106.5960263 17.4621562, 106.5960835 17.4621872)",,,
241576843,Đường Tạ Quang Bửu,tertiary,False,False,11.248,"LINESTRING (106.597003 17.4635906, 106.597032 17.4636879)",,,
241576843,Đường Tạ Quang Bửu,tertiary,False,True,147.436,"LINESTRING (106.597003 17.4635906, 106.5966528 17.4626421, 106.5965878 17.4625151, 106.5965196 17.4624295, 106.5964573 17.4623898)",,,
841121442,,residential,False,True,80.916,"LINESTRING (106.597003 17.4635906, 106.5970802 17.463357, 106.5971178 17.4632163, 106.5971299 17.4631191, 106.5971419 17.4629349, 106.5971379 17.4628799)",,,
241576843,Đường Tạ Quang Bửu,tertiary,False,True,11.248,"LINESTRING (106.597032 17.4636879, 106.597003 17.4635906)",,,
343269616,Xuân Diệu,residential,False,True,118.559,"LINESTRING (106.597032 17.4636879, 106.5981477 17.4637523)",,,
241576843,Đường Tạ Quang Bửu,tertiary,False,False,199.396,"LINESTRING (106.597032 17.4636879, 106.597033 17.4637214, 106.5970436 17.4640588, 106.5969743 17.4654794)",,,
241576844,,tertiary,False,False,73.68,"LINESTRING (106.5969743 17.4654794, 106.5976314 17.4656943)",,,
241576844,,tertiary,False,True,21.003,"LINESTRING (106.5969743 17.4654794, 106.5967848 17.4654246)",,,
241576843,Đường Tạ Quang Bửu,tertiary,False,True,199.396,"LINESTRING (106.5969743 17.4654794, 106.5970436 17.4640588, 106.597033 17.4637214, 106.597032 17.4636879)",,,
241576844,,tertiary,False,True,14.543,"LINESTRING (106.5943819 17.4646711, 106.5942523 17.4646284)",,,
241576844,,tertiary,False,False,66.766,"LINESTRING (106.5943819 17.4646711, 106.5949361 17.4648773, 106.5949691 17.4648872)",,,
241576843,Đường Tạ Quang Bửu,tertiary,False,True,30.389,"LINESTRING (106.5964573 17.4623898, 106.5962091 17.4622533)",,,
841121444,,residential,False,True,55.19,"LINESTRING (106.5964573 17.4623898, 106.5969461 17.4622197)",,,
241576843,Đường Tạ Quang Bửu,tertiary,False,False,147.436,"LINESTRING (106.5964573 17.4623898, 106.5965196 17.4624295, 106.5965878 17.4625151, 106.5966528 17.4626421, 106.597003 17.4635906)",,,
343269616,Xuân Diệu,residential,False,False,60.556,"LINESTRING (106.5987177 17.463783, 106.5981477 17.4637523)",,,
343269616,Xuân Diệu,residential,False,True,20.165,"LINESTRING (106.5987177 17.463783, 106.5987933 17.463785, 106.5989035 17.4638146)",,,
841121441,,residential,False,True,95.03999999999999,"LINESTRING (106.5987177 17.463783, 106.5987016 17.4633647, 106.5986828 17.4630538, 106.5986533 17.4629323)",,,
318979728,,residential,False,False,84.619,"LINESTRING (106.5989035 17.4638146, 106.5989975 17.4638432, 106.599113 17.4638719, 106.5992954 17.4639115, 106.5994225 17.463927, 106.5995449 17.4639402, 106.5996858 17.4639512)",,,
343269616,Xuân Diệu,residential,False,False,20.165,"LINESTRING (106.5989035 17.4638146, 106.5987933 17.463785, 106.5987177 17.463783)",,,
343269616,Xuân Diệu,residential,False,True,59.153000000000006,"LINESTRING (106.5989035 17.4638146, 106.5988929 17.463847, 106.5988656 17.4639633, 106.5987978 17.4643366)",,,
934141147,,residential,False,False,135.432,"LINESTRING (106.5989035 17.4638146, 106.598998 17.4635054, 106.5990064 17.4634843, 106.5990185 17.4634661, 106.5991549 17.4633212, 106.5992005 17.4632752, 106.5992635 17.4632265, 106.5993293 17.4631818, 106.5993896 17.4631536, 106.5994017 17.4631114, 106.5993896 17.4627801)",,,
318979728,,residential,False,True,80.25399999999999,"LINESTRING (106.6009399 17.4638124, 106.6006581 17.4637771, 106.6006027 17.4637771, 106.6005149 17.4638146, 106.6003117 17.4638741, 106.6002077 17.4639027)",,,
318979728,,residential,False,False,80.25399999999999,"LINESTRING (106.6002077 17.4639027, 106.6003117 17.4638741, 106.6005149 17.4638146, 106.6006027 17.4637771, 106.6006581 17.4637771, 106.6009399 17.4638124)",,,
318979728,,residential,False,True,55.804,"LINESTRING (106.6002077 17.4639027, 106.600053 17.4639336, 106.5999029 17.4639468, 106.5997643 17.4639534, 106.5996858 17.4639512)",,,
318979730,,residential,False,False,92.054,"LINESTRING (106.6002077 17.4639027, 106.6002239 17.4638058, 106.6002978 17.4635017, 106.600374 17.4631911, 106.6003893 17.4630936)",,,
318979728,,residential,False,False,55.804,"LINESTRING (106.5996858 17.4639512, 106.5997643 17.4639534, 106.5999029 17.4639468, 106.600053 17.4639336, 106.6002077 17.4639027)",,,
318979728,,residential,False,True,84.619,"LINESTRING (106.5996858 17.4639512, 106.5995449 17.4639402, 106.5994225 17.463927, 106.5992954 17.4639115, 106.599113 17.4638719, 106.5989975 17.4638432, 106.5989035 17.4638146)",,,
841121440,,residential,False,False,156.756,"LINESTRING (106.5996858 17.4639512, 106.5996579 17.4636294, 106.5996565 17.4635732, 106.5996672 17.4635566, 106.5997423 17.4634977, 106.5997624 17.4634658, 106.5997752 17.4633909, 106.5997826 17.4633794, 106.5998436 17.4633468, 106.5998637 17.4633263, 106.5998684 17.4631645, 106.5998724 17.4631447, 106.5998838 17.46313, 106.5998972 17.4631223, 106.5999147 17.4631236, 106.5999998 17.4631421, 106.600024 17.4631395, 106.6001628 17.4630992, 106.6002365 17.4630801, 106.600262 17.4630762, 106.6003893 17.4630936)",,,
343269616,Xuân Diệu,residential,False,False,74.89,"LINESTRING (106.5986456 17.4649942, 106.5987875 17.4643933, 106.5987978 17.4643366)",,,
343269616,Xuân Diệu,residential,False,True,101.63000000000001,"LINESTRING (106.5986456 17.4649942, 106.5984717 17.4656525, 106.5984621 17.4657353, 106.5984567 17.4657974, 106.5984492 17.4658866)",,,
955223396,,residential,False,False,82.027,"LINESTRING (106.5986456 17.4649942, 106.5990154 17.465039, 106.5990322 17.4650441, 106.5990423 17.4650575, 106.5990503 17.4650988, 106.5990617 17.4651154, 106.5990812 17.4651212, 106.5993603 17.4651467)",,,
1056249321,,residential,True,False,105.668,"LINESTRING (106.5995328 17.46626, 106.5997735 17.4662914, 106.6001465 17.4664132, 106.6002657 17.4664425, 106.6003798 17.4664522, 106.6005012 17.4664509)",,,
318979712,Trần Hưng Đạo,primary,True,False,111.81700000000001,"LINESTRING (106.5994902 17.4663071, 106.5990097 17.4661433, 106.5986809 17.4660455, 106.5986298 17.4660307, 106.5985823 17.4660186, 106.5985506 17.4660166, 106.5985202 17.4660214, 106.5984873 17.4660309)",QL.9E,,
318979699,Nguyễn Hữu Dật,tertiary,False,True,109.47299999999998,"LINESTRING (106.5977125 17.4687724, 106.5977356 17.4688541, 106.5977309 17.4689158, 106.5976524 17.4693652, 106.5976062 17.4695856, 106.59756 17.4697045, 106.5975449 17.4697318)",,,
343269623,Đường Hoàng Diệu,primary,False,False,39.206,"LINESTRING (106.5977125 17.4687724, 106.5976191 17.4688084, 106.5975439 17.4688286, 106.5973561 17.4688606)",QL.9E,,
343269623,Đường Hoàng Diệu,primary,False,True,67.018,"LINESTRING (106.5977125 17.4687724, 106.5977374 17.4687524, 106.5977529 17.4687328, 106.5977668 17.4687063, 106.5977872 17.4686349, 106.5978781 17.4682)",QL.9E,,
367260094,Ngõ 42 Hoàng Diệu,residential,False,True,72.01500000000001,"LINESTRING (106.5977125 17.4687724, 106.5979576 17.4688462, 106.5980005 17.4688667, 106.5980354 17.4689204, 106.5980354 17.4689741, 106.5979951 17.4691532, 106.5979908 17.4692097)",,,
318979690,Đường Hà Huy Tập,secondary,True,False,29.137999999999998,"LINESTRING (106.5948563 17.4688143, 106.5948971 17.4688408, 106.5949412 17.4688985, 106.594969 17.468939, 106.5949918 17.4689732, 106.5950271 17.4690162)",,,
1066154857,Đường Hà Huy Tập,secondary,False,False,131.78,"LINESTRING (106.5948563 17.4688143, 106.594835 17.4687684, 106.5948187 17.4687349, 106.5947552 17.4686598, 106.5941151 17.4679675, 106.5940592 17.46791)",,,
318979749,,primary,True,False,6.398999999999999,"LINESTRING (106.5950271 17.4690162, 106.595043 17.4690279, 106.5950563 17.4690423, 106.5950666 17.4690588)",,roundabout,
318979687,Đường Hoàng Diệu,primary,True,False,33.739999999999995,"LINESTRING (106.5950666 17.4690588, 106.59512 17.4690814, 106.5951558 17.4691001, 106.5951916 17.4691177, 106.5952759 17.4691354, 106.5953648 17.469159)",QL.9E,,
318979749,,primary,True,False,17.082,"LINESTRING (106.5950666 17.4690588, 106.5950733 17.4690769, 106.5950764 17.4690959, 106.5950756 17.4691151, 106.5950711 17.4691338, 106.5950629 17.4691513, 106.5950513 17.4691671, 106.5950369 17.4691805, 106.5950201 17.469191)",,roundabout,
318979691,Đường Hà Huy Tập,secondary,True,False,29.130999999999997,"LINESTRING (106.5948701 17.4690715, 106.5948763 17.4690394, 106.5948771 17.4690114, 106.5948747 17.4689794, 106.5948657 17.4689382, 106.5948559 17.4689039, 106.5948461 17.4688579, 106.5948563 17.4688143)",,,
318979749,,primary,True,False,20.495000000000005,"LINESTRING (106.5948701 17.4690715, 106.594874 17.4690606, 106.5948839 17.4690439, 106.5948969 17.4690292, 106.5949126 17.4690172, 106.5949304 17.4690083, 106.5949497 17.4690027, 106.5949697 17.4690007, 106.5949897 17.4690023, 106.5950091 17.4690076, 106.5950271 17.4690162)",,roundabout,
318979749,,primary,True,False,2.986,"LINESTRING (106.5948649 17.4690978, 106.5948676 17.4690788, 106.5948701 17.4690715)",,roundabout,
343269623,Đường Hoàng Diệu,primary,False,True,24.748,"LINESTRING (106.5953648 17.469159, 106.5955953 17.4691245)",QL.9E,,
