osmid,name,highway,oneway,reversed,length,lanes,geometry,width,junction
199669386,Phạm Ngũ Lão,residential,False,False,169.371,,"LINESTRING (107.0774897 10.3472369, 107.078938 10.3477756)",,
35923571,Lý Thường Kiệt,residential,False,True,120.99600000000001,,"LINESTRING (107.0774897 10.3472369, 107.0773874 10.347542, 107.0771433 10.3482703)",,
35923571,Lý Thường Kiệt,residential,False,False,88.39,,"LINESTRING (107.0763896 10.3505087, 107.0766307 10.34975)",,
35923652,Đồng Khởi,residential,False,False,174.092,,"LINESTRING (107.0763896 10.3505087, 107.0776944 10.3514052)",,
35923571,Lý Thường Kiệt,residential,False,True,99.607,,"LINESTRING (107.0763896 10.3505087, 107.0762016 10.3510224, 107.0760851 10.3513529)",,
220970314,Đường Đồ Chiểu,residential,False,True,60.551,,"LINESTRING (107.0809086 10.350755, 107.0807918 10.3506906, 107.0805936 10.3505444, 107.0804464 10.350457)",,
35923571,Lý Thường Kiệt,residential,False,False,32.278,,"LINESTRING (107.0768873 10.3489581, 107.0769781 10.3486819)",,
35923571,Lý Thường Kiệt,residential,False,True,92.421,,"LINESTRING (107.0768873 10.3489581, 107.0766307 10.34975)",,
35923600,Trưng Nhị,residential,True,False,76.36800000000001,,"LINESTRING (107.0768873 10.3489581, 107.0768444 10.3489272, 107.0762371 10.3487135)",,
35923667,Đồ Chiểu,residential,False,False,172.581,,"LINESTRING (107.0768873 10.3489581, 107.0774946 10.3492304, 107.0783066 10.3496352)",,
35923571,Lý Thường Kiệt,residential,False,True,49.206,,"LINESTRING (107.0771433 10.3482703, 107.0769781 10.3486819)",,
35923593,Lý Tự Trọng,residential,False,False,168.826,,"LINESTRING (107.0771433 10.3482703, 107.0785885 10.3488032)",,
35923593,Lý Tự Trọng,residential,False,True,80.261,,"LINESTRING (107.0771433 10.3482703, 107.0764546 10.3480213)",,
35923571,Lý Thường Kiệt,residential,False,False,120.99600000000001,,"LINESTRING (107.0771433 10.3482703, 107.0773874 10.347542, 107.0774897 10.3472369)",,
199528391,Lê Quý Đôn,residential,False,True,181.391,,"LINESTRING (107.0760851 10.3513529, 107.0772748 10.3524893)",,
35923571,Lý Thường Kiệt,residential,False,False,99.607,,"LINESTRING (107.0760851 10.3513529, 107.0762016 10.3510224, 107.0763896 10.3505087)",,
199528391,Lê Quý Đôn,residential,False,False,172.204,,"LINESTRING (107.0760851 10.3513529, 107.0752592 10.3505984, 107.0749251 10.350306)",,
199528391,Lê Quý Đôn,residential,False,False,181.391,,"LINESTRING (107.0772748 10.3524893, 107.0760851 10.3513529)",,
199669407,Bà Triệu,residential,False,False,97.773,,"LINESTRING (107.0772748 10.3524893, 107.077374 10.3524669, 107.0774657 10.3524453, 107.077632 10.3523872, 107.0781074 10.3521768)",,
270013264,Lê Lai,tertiary,False,True,129.028,,"LINESTRING (107.0772748 10.3524893, 107.0775823 10.3516716, 107.0776733 10.3514672, 107.0776944 10.3514052)",,
975192899,Bacu,secondary,False,True,135.864,2,"LINESTRING (107.074288 10.3482317, 107.075333 10.3488921)",26,
199528385,Lê Lợi,primary,False,False,20.109,,"LINESTRING (107.074288 10.3482317, 107.0742897 10.3481511, 107.0742923 10.3480509)",,
199528385,Lê Lợi,primary,False,True,154.708,,"LINESTRING (107.074288 10.3482317, 107.0742647 10.3483599, 107.0742502 10.3486861, 107.0741884 10.3496187)",,
975192899,Bacu,secondary,False,False,74.76599999999999,2,"LINESTRING (107.074288 10.3482317, 107.0740928 10.3481121, 107.0737086 10.347875)",26,
270013266,Trần Hưng Đạo,secondary,False,False,20.923,2,"LINESTRING (107.075333 10.3488921, 107.0754173 10.3487232)",,
270015994,Bacu,secondary,False,True,91.557,2,"LINESTRING (107.075333 10.3488921, 107.0760257 10.3493543)",26,
975192898,Trần Hưng Đạo,secondary,False,True,163.427,,"LINESTRING (107.075333 10.3488921, 107.0749251 10.350306)",,
975192899,Bacu,secondary,False,False,135.864,2,"LINESTRING (107.075333 10.3488921, 107.074288 10.3482317)",26,
35923571,Lý Thường Kiệt,residential,False,False,92.421,,"LINESTRING (107.0766307 10.34975, 107.0768873 10.3489581)",,
35923571,Lý Thường Kiệt,residential,False,True,88.39,,"LINESTRING (107.0766307 10.34975, 107.0763896 10.3505087)",,
270015994,Bacu,secondary,False,False,79.471,2,"LINESTRING (107.0766307 10.34975, 107.0760257 10.3493543)",26,
270015994,Bacu,secondary,False,True,175.621,2,"LINESTRING (107.0766307 10.34975, 107.0779844 10.3505992)",26,
199669407,Bà Triệu,residential,False,True,27.715,,"LINESTRING (107.0793281 10.3514219, 107.0791684 10.3516154)",,
35923590,Bacu,secondary,False,False,173.142,2,"LINESTRING (107.0793281 10.3514219, 107.079197 10.3513468, 107.0785647 10.3509659, 107.0784445 10.3508901, 107.0780669 10.3506522, 107.0779844 10.3505992)",26,
35923593,Lý Tự Trọng,residential,False,False,80.048,,"LINESTRING (107.075773 10.3477593, 107.0764546 10.3480213)",,
35923593,Lý Tự Trọng,residential,False,True,82.323,,"LINESTRING (107.075773 10.3477593, 107.0750671 10.3475026)",,
270013266,Trần Hưng Đạo,secondary,False,False,231.5,2,"LINESTRING (107.075773 10.3477593, 107.0764763 10.3457957)",,
270013266,Trần Hưng Đạo,secondary,False,True,55.797,2,"LINESTRING (107.075773 10.3477593, 107.0756027 10.3482323)",,
953253567,Nguyễn Du,residential,False,True,156.074,,"LINESTRING (107.0770461 10.3441828, 107.0784001 10.3446254)",,
270013266,Trần Hưng Đạo,secondary,False,True,189.88400000000001,2,"LINESTRING (107.0770461 10.3441828, 107.0768748 10.3446398, 107.0768273 10.3447736, 107.0768204 10.3447931, 107.076764 10.344952, 107.0767501 10.3449926, 107.0764763 10.3457957)",,
953253567,Nguyễn Du,residential,False,False,156.074,,"LINESTRING (107.0784001 10.3446254, 107.0770461 10.3441828)",,
35923571,Lý Thường Kiệt,residential,False,True,174.72700000000003,,"LINESTRING (107.0784001 10.3446254, 107.0781063 10.3454026, 107.0779436 10.3458418, 107.0778559 10.3461026)",,
953253567,Nguyễn Du,residential,False,True,153.94,,"LINESTRING (107.0784001 10.3446254, 107.0789896 10.3448518, 107.0794354 10.3449855, 107.0795825 10.3450193, 107.0797393 10.3450321)",,
199528391,Lê Quý Đôn,residential,False,False,111.061,,"LINESTRING (107.0749251 10.350306, 107.0741884 10.3496187)",,
975192898,Trần Hưng Đạo,secondary,False,False,163.427,,"LINESTRING (107.0749251 10.350306, 107.075333 10.3488921)",,
199528391,Lê Quý Đôn,residential,False,True,172.204,,"LINESTRING (107.0749251 10.350306, 107.0752592 10.3505984, 107.0760851 10.3513529)",,
975192898,Trần Hưng Đạo,secondary,False,True,159.914,,"LINESTRING (107.0749251 10.350306, 107.0744877 10.3514084, 107.0743812 10.3516406)",,
199528385,Lê Lợi,primary,False,True,60.347,,"LINESTRING (107.0743099 10.3472673, 107.0742946 10.3478098)",,
35923593,Lý Tự Trọng,residential,False,False,86.86099999999999,,"LINESTRING (107.0743099 10.3472673, 107.0744511 10.3473112, 107.0750671 10.3475026)",,
199528385,Lê Lợi,primary,False,False,164.949,,"LINESTRING (107.0743099 10.3472673, 107.074305 10.3471552, 107.0743069 10.3470643, 107.0743434 10.3457845)",,
118952123,Lê Văn Tám,residential,False,True,40.728,,"LINESTRING (107.0760257 10.3493543, 107.0761406 10.3490059)",,
270015994,Bacu,secondary,False,False,91.557,2,"LINESTRING (107.0760257 10.3493543, 107.075333 10.3488921)",26,
270015994,Bacu,secondary,False,True,79.471,2,"LINESTRING (107.0760257 10.3493543, 107.0766307 10.34975)",26,
118952123,Lê Văn Tám,residential,False,False,34.184,,"LINESTRING (107.0762371 10.3487135, 107.0761406 10.3490059)",,
35923600,Trưng Nhị,residential,True,False,80.762,,"LINESTRING (107.0762371 10.3487135, 107.0756272 10.3485029, 107.0755378 10.3484818)",,
35923593,Lý Tự Trọng,residential,False,False,80.261,,"LINESTRING (107.0764546 10.3480213, 107.0771433 10.3482703)",,
35923593,Lý Tự Trọng,residential,False,True,80.048,,"LINESTRING (107.0764546 10.3480213, 107.075773 10.3477593)",,
199528382,Phùng Khắc Khoan,residential,False,True,52.496,,"LINESTRING (107.0764546 10.3480213, 107.0763082 10.3484709)",,
953253566,Lê Lai,tertiary,False,True,53.668,,"LINESTRING (107.0783066 10.3496352, 107.0784617 10.3491773)",,
35923667,Đồ Chiểu,residential,False,True,172.581,,"LINESTRING (107.0783066 10.3496352, 107.0774946 10.3492304, 107.0768873 10.3489581)",,
220970314,Đường Đồ Chiểu,residential,False,False,252.80399999999997,,"LINESTRING (107.0783066 10.3496352, 107.0783763 10.3496695, 107.0787394 10.3498051, 107.0787805 10.3498197, 107.0790081 10.3499003, 107.0791073 10.3499359, 107.0792854 10.3499998, 107.0796089 10.3500999, 107.0797384 10.35014, 107.0798429 10.3501587, 107.0799012 10.3501724, 107.0800361 10.3502041, 107.0802008 10.3503111, 107.0804464 10.350457)",,
953253566,Lê Lai,tertiary,False,False,112.87199999999999,,"LINESTRING (107.0783066 10.3496352, 107.0781802 10.3499917, 107.0780837 10.3502637, 107.0779844 10.3505992)",,
35923654,Thống Nhất,residential,False,True,174.084,2,"LINESTRING (107.0792866 10.3468261, 107.0778015 10.3462634)",,
953253566,Lê Lai,tertiary,False,False,101.45400000000001,,"LINESTRING (107.0792866 10.3468261, 107.0792551 10.3469285, 107.0789722 10.3476843)",,
953253566,Lê Lai,tertiary,False,True,197.88,,"LINESTRING (107.0792866 10.3468261, 107.0796549 10.3457987, 107.0798492 10.3452566, 107.0798795 10.3451808, 107.079886 10.3451475)",,
953253570,Trương Công Định,secondary,False,False,50.524,,"LINESTRING (107.0794878 10.344505, 107.0791601 10.3441848)",,
791795079,Trương Công Định,residential,True,False,53.591,,"LINESTRING (107.0794878 10.344505, 107.0794311 10.3445185, 107.079395 10.3444914, 107.0791416 10.3442739, 107.0791044 10.3442412)",,
1205726369,Trương Công Định,secondary,False,True,55.888,,"LINESTRING (107.0794878 10.344505, 107.0797729 10.3447628, 107.0798226 10.3448742)",,
199528380,,residential,False,True,24.393,,"LINESTRING (107.0770384 10.3457837, 107.0769577 10.3459882)",,
199528390,Thống Nhất,residential,True,False,96.21,,"LINESTRING (107.0770384 10.3457837, 107.0771714 10.345832, 107.077408 10.345923, 107.0775772 10.3459881, 107.0776671 10.3460237, 107.0777485 10.3460576, 107.0778559 10.3461026)",,
35923579,Trưng Trắc,residential,True,False,76.942,,"LINESTRING (107.0763082 10.3484709, 107.0769781 10.3486819)",,
199528382,Phùng Khắc Khoan,residential,False,False,52.496,,"LINESTRING (107.0763082 10.3484709, 107.0764546 10.3480213)",,
199528380,,residential,False,False,19.815,,"LINESTRING (107.0768921 10.3461543, 107.0769577 10.3459882)",,
199528372,Thống Nhất,residential,True,False,67.664,,"LINESTRING (107.0768921 10.3461543, 107.0765266 10.3460119, 107.07652 10.3459836, 107.0764763 10.3457957)",,
35923542,Thủ Khoa Huân,residential,False,True,96.151,,"LINESTRING (107.0733484 10.3506246, 107.0728174 10.3513137)",,
199669412,Hoàng Diệu,residential,False,True,172.613,,"LINESTRING (107.0733484 10.3506246, 107.0723751 10.3494027)",,
35923542,Thủ Khoa Huân,residential,False,False,144.753,,"LINESTRING (107.0733484 10.3506246, 107.073829 10.3500491, 107.0741884 10.3496187)",,
199669412,Hoàng Diệu,residential,False,False,149.269,,"LINESTRING (107.0733484 10.3506246, 107.0739938 10.3514995, 107.0741284 10.3517249)",,
35923635,Trương Vĩnh Ký,residential,False,False,115.762,,"LINESTRING (107.0723751 10.3494027, 107.0730585 10.3486078)",,
35923635,Trương Vĩnh Ký,residential,False,True,68.377,,"LINESTRING (107.0723751 10.3494027, 107.071984 10.3498824)",,
199669412,Hoàng Diệu,residential,False,False,172.613,,"LINESTRING (107.0723751 10.3494027, 107.0733484 10.3506246)",,
199669386,Phạm Ngũ Lão,residential,False,True,169.371,,"LINESTRING (107.078938 10.3477756, 107.0774897 10.3472369)",,
953253566,Lê Lai,tertiary,False,False,120.49,,"LINESTRING (107.078938 10.3477756, 107.0785885 10.3488032)",,
953253566,Lê Lai,tertiary,False,True,10.819,,"LINESTRING (107.078938 10.3477756, 107.0789722 10.3476843)",,
934273476,,residential,False,False,26.13,,"LINESTRING (107.0786172 10.3519342, 107.0787017 10.352154)",,
199669407,Bà Triệu,residential,False,False,70.057,,"LINESTRING (107.0786172 10.3519342, 107.0787809 10.3518504, 107.0789426 10.3517542, 107.0791013 10.3516467, 107.0791684 10.3516154)",,
199669407,Bà Triệu,residential,False,True,62.037,,"LINESTRING (107.0786172 10.3519342, 107.0785077 10.3519797, 107.0784798 10.3519916, 107.0783562 10.3520442, 107.0781955 10.3521345, 107.0781685 10.3521497, 107.0781074 10.3521768)",,
35923593,Lý Tự Trọng,residential,False,True,40.344,,"LINESTRING (107.0803939 10.349614, 107.0803295 10.349556, 107.0802217 10.3494826, 107.0801471 10.3494135, 107.0801034 10.3493941)",,
199669407,Bà Triệu,residential,False,False,62.037000000000006,,"LINESTRING (107.0781074 10.3521768, 107.0781685 10.3521497, 107.0781955 10.3521345, 107.0783562 10.3520442, 107.0784798 10.3519916, 107.0785077 10.3519797, 107.0786172 10.3519342)",,
199669407,Bà Triệu,residential,False,True,97.77299999999998,,"LINESTRING (107.0781074 10.3521768, 107.077632 10.3523872, 107.0774657 10.3524453, 107.077374 10.3524669, 107.0772748 10.3524893)",,
199669407,Bà Triệu,residential,False,False,27.715,,"LINESTRING (107.0791684 10.3516154, 107.0793281 10.3514219)",,
199669407,Bà Triệu,residential,False,True,70.057,,"LINESTRING (107.0791684 10.3516154, 107.0791013 10.3516467, 107.0789426 10.3517542, 107.0787809 10.3518504, 107.0786172 10.3519342)",,
221183480,Hẻm 121 Ba Cu,residential,False,True,178.433,,"LINESTRING (107.0791684 10.3516154, 107.0792059 10.3517165, 107.0791988 10.3518175, 107.0791829 10.3518975, 107.0791758 10.3520159, 107.0791776 10.3520629, 107.0791599 10.3521848, 107.0791103 10.3523249, 107.079104 10.3523605, 107.0791094 10.3524396, 107.0791523 10.3524977, 107.0791899 10.3525399, 107.0792381 10.3525557, 107.0792971 10.3525768, 107.0793561 10.352598, 107.0794366 10.3526349, 107.0794795 10.3526929, 107.0795493 10.3527457, 107.079633 10.3528011, 107.0796604 10.3528288, 107.0796939 10.3528829, 107.0797019 10.3528937)",,
200554615,Quang Trung,primary,True,False,270.758,,"LINESTRING (107.073065 10.3470311, 107.0730972 10.3468965, 107.0733793 10.34652, 107.073915 10.3458474, 107.0739573 10.3457898, 107.0741643 10.3454544, 107.0743246 10.3451759, 107.0744006 10.3450001)",,
975192897,Quang Trung,primary,False,True,39.677,,"LINESTRING (107.073065 10.3470311, 107.0729482 10.3471572, 107.0728316 10.3473039)",,
199528391,Lê Quý Đôn,residential,False,True,121.262,,"LINESTRING (107.0722622 10.3478491, 107.0730585 10.3486078)",,
200554628,Quang Trung,primary,False,False,87.284,,"LINESTRING (107.0722622 10.3478491, 107.0724098 10.3477262, 107.0725512 10.3475991, 107.0727383 10.3474329, 107.0728316 10.3473039)",,
220821628,Thống Nhất,residential,False,False,14.263,2,"LINESTRING (107.0744006 10.3450001, 107.0745233 10.3450435)",,
199528385,Lê Lợi,primary,False,True,52.879000000000005,,"LINESTRING (107.0743901 10.3453112, 107.0743661 10.345578, 107.0743434 10.3457845)",,
200554620,Quang Trung,primary,True,False,55.536,,"LINESTRING (107.0743901 10.3453112, 107.0743036 10.3454647, 107.0741356 10.3457433)",,
975192899,Bacu,secondary,False,True,115.046,2,"LINESTRING (107.0728316 10.3473039, 107.0737086 10.347875)",26,
200554628,Quang Trung,primary,False,True,87.28399999999999,,"LINESTRING (107.0728316 10.3473039, 107.0727383 10.3474329, 107.0725512 10.3475991, 107.0724098 10.3477262, 107.0722622 10.3478491)",,
975192897,Quang Trung,primary,False,False,39.677,,"LINESTRING (107.0728316 10.3473039, 107.0729482 10.3471572, 107.073065 10.3470311)",,
220821628,Thống Nhất,residential,False,False,147.434,2,"LINESTRING (107.0745233 10.3450435, 107.0757849 10.3455101)",,
220821628,Thống Nhất,residential,False,True,14.263,2,"LINESTRING (107.0745233 10.3450435, 107.0744006 10.3450001)",,
200554620,Quang Trung,primary,True,False,33.144999999999996,,"LINESTRING (107.0745233 10.3450435, 107.0744549 10.3451766, 107.0743901 10.3453112)",,
200554620,Quang Trung,primary,True,False,185.66800000000003,,"LINESTRING (107.0741356 10.3457433, 107.0740996 10.3457977, 107.0740468 10.3458685, 107.0740082 10.3459238, 107.0734726 10.3465894, 107.0731803 10.3469519, 107.073065 10.3470311)",,
199528385,Lê Lợi,primary,False,False,52.879000000000005,,"LINESTRING (107.0743434 10.3457845, 107.0743661 10.345578, 107.0743901 10.3453112)",,
199528385,Lê Lợi,primary,False,True,164.949,,"LINESTRING (107.0743434 10.3457845, 107.0743069 10.3470643, 107.074305 10.3471552, 107.0743099 10.3472673)",,
220685666,,primary_link,True,False,26.429,,"LINESTRING (107.0743434 10.3457845, 107.0743157 10.3457433, 107.0742748 10.3457174, 107.0742316 10.3457174, 107.0741884 10.3457292, 107.0741356 10.3457433)",,
35923635,Trương Vĩnh Ký,residential,False,False,68.377,,"LINESTRING (107.071984 10.3498824, 107.0723751 10.3494027)",,
220753351,Phan Đình Phùng,residential,False,True,183.413,,"LINESTRING (107.071984 10.3498824, 107.0728174 10.3513137)",,
35923542,Thủ Khoa Huân,residential,False,False,96.151,,"LINESTRING (107.0728174 10.3513137, 107.0733484 10.3506246)",,
35923542,Thủ Khoa Huân,residential,False,True,42.577,,"LINESTRING (107.0728174 10.3513137, 107.072569 10.3516085)",,
220753351,Phan Đình Phùng,residential,False,False,183.413,,"LINESTRING (107.0728174 10.3513137, 107.071984 10.3498824)",,
35923652,Đồng Khởi,residential,False,True,174.092,,"LINESTRING (107.0776944 10.3514052, 107.0763896 10.3505087)",,
270013264,Lê Lai,tertiary,False,False,129.028,,"LINESTRING (107.0776944 10.3514052, 107.0776733 10.3514672, 107.0775823 10.3516716, 107.0772748 10.3524893)",,
270013264,Lê Lai,tertiary,False,True,95.073,,"LINESTRING (107.0776944 10.3514052, 107.0777589 10.3512199, 107.0779844 10.3505992)",,
35923571,Lý Thường Kiệt,residential,False,True,18.844,,"LINESTRING (107.0778559 10.3461026, 107.0778015 10.3462634)",,
35923571,Lý Thường Kiệt,residential,False,False,174.727,,"LINESTRING (107.0778559 10.3461026, 107.0779436 10.3458418, 107.0781063 10.3454026, 107.0784001 10.3446254)",,
35923571,Lý Thường Kiệt,residential,False,False,23.696,,"LINESTRING (107.0777316 10.3464651, 107.0778015 10.3462634)",,
35923571,Lý Thường Kiệt,residential,False,True,89.807,,"LINESTRING (107.0777316 10.3464651, 107.0774897 10.3472369)",,
199528372,Thống Nhất,residential,True,False,98.12299999999999,,"LINESTRING (107.0777316 10.3464651, 107.0774284 10.346351, 107.0772906 10.3463036, 107.0770259 10.3462044, 107.0768921 10.3461543)",,
270015994,Bacu,secondary,False,False,175.621,2,"LINESTRING (107.0779844 10.3505992, 107.0766307 10.34975)",26,
35923590,Bacu,secondary,False,True,173.142,2,"LINESTRING (107.0779844 10.3505992, 107.0780669 10.3506522, 107.0784445 10.3508901, 107.0785647 10.3509659, 107.079197 10.3513468, 107.0793281 10.3514219)",26,
270013264,Lê Lai,tertiary,False,False,95.073,,"LINESTRING (107.0779844 10.3505992, 107.0777589 10.3512199, 107.0776944 10.3514052)",,
953253566,Lê Lai,tertiary,False,True,112.87199999999999,,"LINESTRING (107.0779844 10.3505992, 107.0780837 10.3502637, 107.0781802 10.3499917, 107.0783066 10.3496352)",,
791795075,,residential,False,True,8.744,,"LINESTRING (107.0791601 10.3441848, 107.0791044 10.3442412)",,
953253570,Trương Công Định,secondary,False,True,50.524,,"LINESTRING (107.0791601 10.3441848, 107.0794878 10.344505)",,
791795075,,residential,False,False,8.744,,"LINESTRING (107.0791044 10.3442412, 107.0791601 10.3441848)",,
199528380,,residential,False,False,24.393,,"LINESTRING (107.0769577 10.3459882, 107.0770384 10.3457837)",,
199528380,,residential,False,True,19.815,,"LINESTRING (107.0769577 10.3459882, 107.0768921 10.3461543)",,
791795157,,unclassified,False,False,56.843,,"LINESTRING (107.0769577 10.3459882, 107.0764763 10.3457957)",,
792193952,,unclassified,False,True,26.501,,"LINESTRING (107.0752043 10.3481138, 107.0751224 10.3483381)",,
35923579,Trưng Trắc,residential,True,False,45.551,,"LINESTRING (107.0752043 10.3481138, 107.0754335 10.3481886, 107.075535 10.3482148, 107.0756027 10.3482323)",,
35923600,Trưng Nhị,residential,True,False,96.254,,"LINESTRING (107.0751224 10.3483381, 107.0742923 10.3480509)",,
792193952,,unclassified,False,False,26.501,,"LINESTRING (107.0751224 10.3483381, 107.0752043 10.3481138)",,
832724360,,residential,False,False,60.664,,"LINESTRING (107.0804464 10.350457, 107.0807386 10.3499933)",,
220970314,Đường Đồ Chiểu,residential,False,False,60.551,,"LINESTRING (107.0804464 10.350457, 107.0805936 10.3505444, 107.0807918 10.3506906, 107.0809086 10.350755)",,
