osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry
384604865,primary,False,False,13.211,,,,"LINESTRING (106.7170804 20.8355522, 106.7171824 20.8356231)"
384604865,primary,False,True,12.34,,,,"LINESTRING (106.7170804 20.8355522, 106.7169851 20.835486)"
240388329,primary,True,False,259.288,3,Đường Lê Hồng Phong,80,"LINESTRING (106.7170804 20.8355522, 106.7170154 20.8356271, 106.7167849 20.8358936, 106.7165224 20.8361952, 106.7159961 20.8367809, 106.7156118 20.8372264, 106.7154998 20.8373563)"
240983622,tertiary,False,False,69.89699999999999,2,Phố Chợ Lũng,50,"LINESTRING (106.7146296 20.8385083, 106.7146731 20.8385442, 106.7148697 20.8387064, 106.7151508 20.8389049)"
631135163,primary,True,False,182.882,2,Đường Lê Hồng Phong,,"LINESTRING (106.7146296 20.8385083, 106.7136328 20.839652, 106.7135182 20.8397835)"
242303940,residential,False,True,121.753,,Phố Bảo Phúc,50,"LINESTRING (106.7170498 20.8427426, 106.7169542 20.8416513)"
241065610,tertiary,False,True,88.259,,Phố Lũng Bắc,50,"LINESTRING (106.7170498 20.8427426, 106.7169633 20.8427878, 106.7167639 20.8428477, 106.7162335 20.8429461)"
240534148,residential,False,False,66.339,,Phố Tây Trung Hành,,"LINESTRING (106.7122026 20.835825, 106.7128408 20.8358376)"
240534148,residential,False,False,158.457,,Phố Tây Trung Hành,,"LINESTRING (106.7129979 20.8358652, 106.7132985 20.8360802, 106.7138421 20.8365292, 106.7141708 20.8367747)"
240534148,residential,False,True,17.085,,Phố Tây Trung Hành,,"LINESTRING (106.7129979 20.8358652, 106.7129508 20.8358398, 106.7128408 20.8358376)"
240453602,residential,False,True,139.84300000000002,,Phố Trung Hành,,"LINESTRING (106.7147813 20.8377641, 106.7147267 20.8377196, 106.7145981 20.8376085, 106.7143104 20.8366181)"
242453769,primary,True,False,81.618,2,Đường Lê Hồng Phong,,"LINESTRING (106.7147813 20.8377641, 106.7151929 20.8373144, 106.7152918 20.8372063)"
240534147,residential,False,True,379.538,,Phố Bắc Trung Hành,,"LINESTRING (106.711837 20.8394001, 106.7120605 20.8391413, 106.7123606 20.8388048, 106.7127091 20.838414, 106.7130282 20.838056, 106.7133458 20.8376999, 106.713637 20.8373733, 106.7139037 20.8370742, 106.7141708 20.8367747)"
242303479,residential,True,False,138.974,,đường Nội Bộ,50,"LINESTRING (106.711837 20.8394001, 106.7123638 20.8394992, 106.7131496 20.8396392)"
240586596,residential,False,False,217.167,2,Phố Hạ Lũng,50,"LINESTRING (106.7178787 20.8386511, 106.7183251 20.8397536, 106.7184563 20.8402865, 106.7184909 20.8405116)"
241065612,tertiary,False,True,279.025,2,Phố Đằng Hải,50,"LINESTRING (106.7178787 20.8386511, 106.7171626 20.8389218, 106.717064 20.8389669, 106.7167649 20.8390827, 106.7163816 20.8392398, 106.7160905 20.8393464, 106.715971 20.8393882, 106.715398 20.83961)"
240983622,tertiary,False,True,82.505,2,Phố Chợ Lũng,50,"LINESTRING (106.715398 20.83961, 106.7151508 20.8389049)"
240983622,tertiary,False,False,270.63800000000003,2,Phố Chợ Lũng,50,"LINESTRING (106.715398 20.83961, 106.7158938 20.8413841, 106.7159589 20.8416611, 106.7160629 20.8419625)"
241065612,tertiary,False,False,279.025,2,Phố Đằng Hải,50,"LINESTRING (106.715398 20.83961, 106.715971 20.8393882, 106.7160905 20.8393464, 106.7163816 20.8392398, 106.7167649 20.8390827, 106.717064 20.8389669, 106.7171626 20.8389218, 106.7178787 20.8386511)"
242303940,residential,False,False,121.753,,Phố Bảo Phúc,50,"LINESTRING (106.7169542 20.8416513, 106.7170498 20.8427426)"
1130614360,residential,False,False,98.876,2,Phố Hạ Lũng,50,"LINESTRING (106.7169542 20.8416513, 106.7160629 20.8419625)"
"[1130614360, 240586596]",residential,False,True,245.992,2,Phố Hạ Lũng,50,"LINESTRING (106.7169542 20.8416513, 106.7172147 20.8415689, 106.7176755 20.8414001, 106.7185314 20.8411427, 106.7185596 20.8411271, 106.7185673 20.8411104, 106.7185687 20.8410855, 106.7185021 20.8406405, 106.7184909 20.8405116)"
242303479,residential,True,False,14.304,,đường Nội Bộ,50,"LINESTRING (106.7132738 20.8396817, 106.7134018 20.839729)"
