osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry
1059132341,False,Phố Trần Quang Khải,tertiary,False,29.573,,,"LINESTRING (106.6793729 20.8599669, 106.6796527 20.8599182)"
236736628,False,Phố Tam Bạc,secondary,False,239.974,2,50,"LINESTRING (106.6793729 20.8599669, 106.6792825 20.8596663, 106.6789967 20.8589768, 106.6786311 20.8585767, 106.6781656 20.8581925)"
236736628,False,Phố Tam Bạc,secondary,True,195.149,2,50,"LINESTRING (106.6793729 20.8599669, 106.6794258 20.8607295, 106.6794258 20.8608884, 106.6794063 20.8610748, 106.6793626 20.8612426, 106.6792962 20.8614838, 106.6792026 20.8616888)"
236743176,False,Phố Nguyễn Thái Học,tertiary,False,48.169,,,"LINESTRING (106.6713212 20.856639, 106.6714282 20.8562175)"
236736628,False,Phố Tam Bạc,secondary,False,147.656,2,50,"LINESTRING (106.6713212 20.856639, 106.6711203 20.8565142, 106.6705873 20.8561721, 106.6704285 20.8560467, 106.6703258 20.8559401, 106.6702063 20.8558248)"
236736628,False,Phố Tam Bạc,secondary,True,147.119,2,50,"LINESTRING (106.6713212 20.856639, 106.6717701 20.8567775, 106.672272 20.8569492, 106.6726622 20.8570626)"
236736628,False,Phố Tam Bạc,secondary,True,87.58,2,50,"LINESTRING (106.670253 20.8550386, 106.670224 20.8556605, 106.6702063 20.8558248)"
991050769,False,Phố Nguyễn Tri Phương,secondary,False,83.164,2,50,"LINESTRING (106.6794639 20.8628884, 106.6787269 20.8625967)"
991050769,False,Phố Nguyễn Tri Phương,secondary,True,26.986,2,50,"LINESTRING (106.6794639 20.8628884, 106.6797045 20.8629798)"
962470755,False,Phố Tam Bạc,secondary,False,112.405,2,50,"LINESTRING (106.6787269 20.8625967, 106.6792026 20.8616888)"
991050769,False,Phố Nguyễn Tri Phương,secondary,True,83.164,2,50,"LINESTRING (106.6787269 20.8625967, 106.6794639 20.8628884)"
174414033,False,Phố Trạng Trình,residential,False,89.036,,,"LINESTRING (106.6772445 20.8567864, 106.6773068 20.8559878)"
174414033,False,Phố Trạng Trình,residential,True,78.231,,,"LINESTRING (106.6772445 20.8567864, 106.6772293 20.8574898)"
174414035,True,Phố Phan Bội Châu,tertiary,False,165.825,,50,"LINESTRING (106.6772445 20.8567864, 106.6774065 20.856789, 106.6788148 20.8570408)"
37859174,True,Phố Quang Trung,secondary,False,133.97,2,60,"LINESTRING (106.6744198 20.8554607, 106.6732722 20.8552164, 106.6731622 20.8551953)"
174414040,False,Phố Ký Con,tertiary,False,83.63900000000001,2,50,"LINESTRING (106.6744198 20.8554607, 106.6743981 20.8555696, 106.6743168 20.8558018, 106.6741716 20.856175)"
241061197,False,Phố Lý Thường Kiệt,residential,True,129.839,2,50,"LINESTRING (106.6796527 20.8599182, 106.6797582 20.8610817)"
1059132341,False,Phố Trần Quang Khải,tertiary,True,29.573,,,"LINESTRING (106.6796527 20.8599182, 106.6793729 20.8599669)"
241061197,False,Phố Lý Thường Kiệt,residential,False,134.752,2,50,"LINESTRING (106.6796527 20.8599182, 106.679581 20.8596546, 106.6795031 20.8594257, 106.6794847 20.8593718, 106.6793746 20.8590933, 106.6791862 20.8587952)"
174414037,False,Phố Lãn Ông,tertiary,True,49.578,,50,"LINESTRING (106.6785271 20.8579015, 106.6781656 20.8581925)"
174414037,False,Phố Lãn Ông,tertiary,False,100.28,,50,"LINESTRING (106.6785271 20.8579015, 106.6786677 20.8575068, 106.6788148 20.8570408)"
241061197,False,Phố Lý Thường Kiệt,residential,False,143.06,2,50,"LINESTRING (106.6785271 20.8579015, 106.6779792 20.8576901, 106.6776408 20.8575609, 106.6772293 20.8574898)"
241061197,False,Phố Lý Thường Kiệt,residential,True,120.70100000000001,2,50,"LINESTRING (106.6785271 20.8579015, 106.6788106 20.8582878, 106.6791454 20.8587334, 106.6791862 20.8587952)"
37859174,True,Phố Quang Trung,secondary,False,152.003,2,60,"LINESTRING (106.6717035 20.8549262, 106.6715919 20.8549186, 106.6714994 20.8549122, 106.6711628 20.8549113, 106.6707644 20.8549413, 106.670253 20.8550386)"
236743176,False,Phố Nguyễn Thái Học,tertiary,True,84.36500000000001,,,"LINESTRING (106.6717035 20.8549262, 106.6716784 20.8550408, 106.6715407 20.8556695)"
174414033,False,Phố Trạng Trình,residential,False,38.601,,,"LINESTRING (106.6771871 20.8578347, 106.6771944 20.8577747, 106.6772293 20.8574898)"
236736628,False,Phố Tam Bạc,secondary,False,100.58500000000001,2,50,"LINESTRING (106.6771871 20.8578347, 106.6770621 20.8578017, 106.6764323 20.8576353, 106.6762556 20.8575886)"
236736628,False,Phố Tam Bạc,secondary,True,109.706,2,50,"LINESTRING (106.6771871 20.8578347, 106.6772967 20.8578643, 106.6775683 20.8579377, 106.6777317 20.8579824, 106.6778735 20.8580484, 106.6779818 20.8581029, 106.6781656 20.8581925)"
236736628,False,Phố Tam Bạc,secondary,False,10.685,2,50,"LINESTRING (106.6762556 20.8575886, 106.6761543 20.8575721)"
174414038,False,Phố Hoàng Ngân,residential,False,32.149,,,"LINESTRING (106.6762556 20.8575886, 106.6763181 20.857387, 106.6763884 20.8573427)"
236736628,False,Phố Tam Bạc,secondary,True,100.58500000000001,2,50,"LINESTRING (106.6762556 20.8575886, 106.6764323 20.8576353, 106.6770621 20.8578017, 106.6771871 20.8578347)"
174414040,False,Phố Ký Con,tertiary,False,44.276,2,50,"LINESTRING (106.6739072 20.8569458, 106.6737945 20.8573298)"
174414040,False,Phố Ký Con,tertiary,True,31.277,2,50,"LINESTRING (106.6739072 20.8569458, 106.6739976 20.8566775)"
631102563,False,Phố Tôn Đản,residential,False,122.998,,,"LINESTRING (106.6739072 20.8569458, 106.6727783 20.8566131)"
631102563,False,Phố Tôn Đản,residential,True,131.154,,,"LINESTRING (106.6739072 20.8569458, 106.6751194 20.8572745)"
236743176,False,Phố Nguyễn Thái Học,tertiary,False,62.046,,,"LINESTRING (106.6714282 20.8562175, 106.6715407 20.8556695)"
236743176,False,Phố Nguyễn Thái Học,tertiary,True,48.169,,,"LINESTRING (106.6714282 20.8562175, 106.6713212 20.856639)"
631102563,False,Phố Tôn Đản,residential,True,147.023,,,"LINESTRING (106.6714282 20.8562175, 106.6727783 20.8566131)"
174414033,False,Phố Trạng Trình,residential,True,89.036,,,"LINESTRING (106.6773068 20.8559878, 106.6772445 20.8567864)"
37859174,True,Phố Quang Trung,secondary,False,52.903999999999996,2,60,"LINESTRING (106.6773068 20.8559878, 106.6771041 20.8559461, 106.6768096 20.8558854)"
174414033,False,Phố Trạng Trình,residential,False,78.231,,,"LINESTRING (106.6772293 20.8574898, 106.6772445 20.8567864)"
241061197,False,Phố Lý Thường Kiệt,residential,False,88.894,2,50,"LINESTRING (106.6772293 20.8574898, 106.6763884 20.8573427)"
174414033,False,Phố Trạng Trình,residential,True,38.601,,,"LINESTRING (106.6772293 20.8574898, 106.6771944 20.8577747, 106.6771871 20.8578347)"
241061197,False,Phố Lý Thường Kiệt,residential,True,143.06,2,50,"LINESTRING (106.6772293 20.8574898, 106.6776408 20.8575609, 106.6779792 20.8576901, 106.6785271 20.8579015)"
37859174,True,Phố Quang Trung,secondary,False,156.29,2,60,"LINESTRING (106.6758998 20.8557113, 106.6744198 20.8554607)"
174414039,False,Phố Tôn Thất Thuyết,residential,True,90.824,,,"LINESTRING (106.6758998 20.8557113, 106.6758631 20.8558143, 106.6756131 20.8564829)"
37859174,True,Phố Quang Trung,secondary,False,96.39,2,60,"LINESTRING (106.6790504 20.8563098, 106.6789287 20.8562873, 106.6788887 20.8562799, 106.6786147 20.856229, 106.6783269 20.8561757, 106.6781405 20.8561411)"
174414037,False,Phố Lãn Ông,tertiary,True,84.89,,50,"LINESTRING (106.6790504 20.8563098, 106.6790091 20.8564381, 106.6790005 20.8564648, 106.6788148 20.8570408)"
174414037,False,Phố Lãn Ông,tertiary,False,84.88999999999999,,50,"LINESTRING (106.6788148 20.8570408, 106.6790005 20.8564648, 106.6790091 20.8564381, 106.6790504 20.8563098)"
174414037,False,Phố Lãn Ông,tertiary,True,100.28,,50,"LINESTRING (106.6788148 20.8570408, 106.6786677 20.8575068, 106.6785271 20.8579015)"
37859174,True,Phố Quang Trung,secondary,False,154.499,2,60,"LINESTRING (106.6731622 20.8551953, 106.6730424 20.8551733, 106.6718188 20.8549475, 106.6717035 20.8549262)"
174414031,False,Phố Phạm Hồng Thái,residential,True,84.525,2,50,"LINESTRING (106.6731622 20.8551953, 106.6731309 20.8553136, 106.6730505 20.8555699, 106.6729507 20.8559292)"
174414031,False,Phố Phạm Hồng Thái,residential,False,51.417,2,50,"LINESTRING (106.6726622 20.8570626, 106.6727783 20.8566131)"
236736628,False,Phố Tam Bạc,secondary,True,121.349,2,50,"LINESTRING (106.6726622 20.8570626, 106.6737945 20.8573298)"
236736628,False,Phố Tam Bạc,secondary,False,147.119,2,50,"LINESTRING (106.6726622 20.8570626, 106.672272 20.8569492, 106.6717701 20.8567775, 106.6713212 20.856639)"
174414037,False,Phố Lãn Ông,tertiary,False,49.578,,50,"LINESTRING (106.6781656 20.8581925, 106.6785271 20.8579015)"
236736628,False,Phố Tam Bạc,secondary,False,109.706,2,50,"LINESTRING (106.6781656 20.8581925, 106.6779818 20.8581029, 106.6778735 20.8580484, 106.6777317 20.8579824, 106.6775683 20.8579377, 106.6772967 20.8578643, 106.6771871 20.8578347)"
236736628,False,Phố Tam Bạc,secondary,True,239.974,2,50,"LINESTRING (106.6781656 20.8581925, 106.6786311 20.8585767, 106.6789967 20.8589768, 106.6792825 20.8596663, 106.6793729 20.8599669)"
37859174,True,Phố Quang Trung,secondary,False,96.499,2,60,"LINESTRING (106.6768096 20.8558854, 106.6766837 20.8558613, 106.6759947 20.8557295, 106.6758998 20.8557113)"
174414038,False,Phố Hoàng Ngân,residential,True,92.04799999999999,,,"LINESTRING (106.6768096 20.8558854, 106.6767832 20.8559787, 106.6765592 20.8566794)"
37859884,True,Phố Nguyễn Đức Cảnh,secondary,False,225.27999999999997,2,50,"LINESTRING (106.6761745 20.8549609, 106.6770869 20.8551247, 106.6772394 20.8551582, 106.6782971 20.8553726)"
174415360,False,,residential,True,86.98899999999999,,,"LINESTRING (106.6782971 20.8553726, 106.6781685 20.8560016, 106.6781405 20.8561411)"
37859174,True,Phố Quang Trung,secondary,False,88.29100000000001,2,60,"LINESTRING (106.6781405 20.8561411, 106.6779049 20.8560978, 106.6773921 20.8560035, 106.6773068 20.8559878)"
174415360,False,,residential,False,86.98899999999999,,,"LINESTRING (106.6781405 20.8561411, 106.6781685 20.8560016, 106.6782971 20.8553726)"
174414035,True,Phố Phan Bội Châu,tertiary,False,149.331,,50,"LINESTRING (106.6715407 20.8556695, 106.6729507 20.8559292)"
236743176,False,Phố Nguyễn Thái Học,tertiary,True,62.046,,,"LINESTRING (106.6715407 20.8556695, 106.6714282 20.8562175)"
236743176,False,Phố Nguyễn Thái Học,tertiary,False,84.36500000000001,,,"LINESTRING (106.6715407 20.8556695, 106.6716784 20.8550408, 106.6717035 20.8549262)"
174414031,False,Phố Phạm Hồng Thái,residential,True,38.463,2,50,"LINESTRING (106.6729507 20.8559292, 106.6728745 20.8562677)"
174414035,True,Phố Phan Bội Châu,tertiary,False,129.774,,50,"LINESTRING (106.6729507 20.8559292, 106.6741716 20.856175)"
174414031,False,Phố Phạm Hồng Thái,residential,False,84.525,2,50,"LINESTRING (106.6729507 20.8559292, 106.6730505 20.8555699, 106.6731309 20.8553136, 106.6731622 20.8551953)"
174414035,True,Phố Phan Bội Châu,tertiary,False,153.648,,50,"LINESTRING (106.6741716 20.856175, 106.6756131 20.8564829)"
174414040,False,Phố Ký Con,tertiary,False,58.728,2,50,"LINESTRING (106.6741716 20.856175, 106.6739976 20.8566775)"
174414040,False,Phố Ký Con,tertiary,True,83.63900000000001,2,50,"LINESTRING (106.6741716 20.856175, 106.6743168 20.8558018, 106.6743981 20.8555696, 106.6744198 20.8554607)"
174414035,True,Phố Phan Bội Châu,tertiary,False,100.707,,50,"LINESTRING (106.6756131 20.8564829, 106.6765592 20.8566794)"
174414039,False,Phố Tôn Thất Thuyết,residential,True,66.343,,,"LINESTRING (106.6756131 20.8564829, 106.6754255 20.8570532)"
174414039,False,Phố Tôn Thất Thuyết,residential,False,90.824,,,"LINESTRING (106.6756131 20.8564829, 106.6758631 20.8558143, 106.6758998 20.8557113)"
174414031,False,Phố Phạm Hồng Thái,residential,False,39.686,2,50,"LINESTRING (106.6727783 20.8566131, 106.6728745 20.8562677)"
174414031,False,Phố Phạm Hồng Thái,residential,True,51.417,2,50,"LINESTRING (106.6727783 20.8566131, 106.6726622 20.8570626)"
631102563,False,Phố Tôn Đản,residential,False,147.023,,,"LINESTRING (106.6727783 20.8566131, 106.6714282 20.8562175)"
631102563,False,Phố Tôn Đản,residential,True,122.998,,,"LINESTRING (106.6727783 20.8566131, 106.6739072 20.8569458)"
174414040,False,Phố Ký Con,tertiary,False,31.277,2,50,"LINESTRING (106.6739976 20.8566775, 106.6739072 20.8569458)"
174414040,False,Phố Ký Con,tertiary,True,58.728,2,50,"LINESTRING (106.6739976 20.8566775, 106.6741716 20.856175)"
241061197,False,Phố Lý Thường Kiệt,residential,False,125.281,2,50,"LINESTRING (106.6739976 20.8566775, 106.6728745 20.8562677)"
241061197,False,Phố Lý Thường Kiệt,residential,True,154.14,2,50,"LINESTRING (106.6739976 20.8566775, 106.6754255 20.8570532)"
174414035,True,Phố Phan Bội Châu,tertiary,False,72.196,,50,"LINESTRING (106.6765592 20.8566794, 106.6772445 20.8567864)"
174414038,False,Phố Hoàng Ngân,residential,True,75.861,,,"LINESTRING (106.6765592 20.8566794, 106.6763884 20.8573427)"
174414038,False,Phố Hoàng Ngân,residential,False,92.04799999999999,,,"LINESTRING (106.6765592 20.8566794, 106.6767832 20.8559787, 106.6768096 20.8558854)"
174414038,False,Phố Hoàng Ngân,residential,False,75.861,,,"LINESTRING (106.6763884 20.8573427, 106.6765592 20.8566794)"
241061197,False,Phố Lý Thường Kiệt,residential,False,105.105,2,50,"LINESTRING (106.6763884 20.8573427, 106.6754255 20.8570532)"
241061197,False,Phố Lý Thường Kiệt,residential,True,88.894,2,50,"LINESTRING (106.6763884 20.8573427, 106.6772293 20.8574898)"
174414038,False,Phố Hoàng Ngân,residential,True,32.149,,,"LINESTRING (106.6763884 20.8573427, 106.6763181 20.857387, 106.6762556 20.8575886)"
241061197,False,Phố Lý Thường Kiệt,residential,False,120.701,2,50,"LINESTRING (106.6791862 20.8587952, 106.6791454 20.8587334, 106.6788106 20.8582878, 106.6785271 20.8579015)"
241061197,False,Phố Lý Thường Kiệt,residential,True,134.752,2,50,"LINESTRING (106.6791862 20.8587952, 106.6793746 20.8590933, 106.6794847 20.8593718, 106.6795031 20.8594257, 106.679581 20.8596546, 106.6796527 20.8599182)"
174414040,False,Phố Ký Con,tertiary,True,44.276,2,50,"LINESTRING (106.6737945 20.8573298, 106.6739072 20.8569458)"
236736628,False,Phố Tam Bạc,secondary,False,121.349,2,50,"LINESTRING (106.6737945 20.8573298, 106.6726622 20.8570626)"
236736628,False,Phố Tam Bạc,secondary,True,133.833,2,50,"LINESTRING (106.6737945 20.8573298, 106.6740383 20.8573772, 106.6750743 20.8574506)"
241061197,False,Phố Lý Thường Kiệt,residential,False,129.839,2,50,"LINESTRING (106.6797582 20.8610817, 106.6796527 20.8599182)"
241061197,False,Phố Lý Thường Kiệt,residential,True,65.579,2,50,"LINESTRING (106.6797582 20.8610817, 106.6797138 20.86167)"
174424046,False,Phố Điện Biên Phủ,secondary,False,53.158,,50,"LINESTRING (106.6797138 20.86167, 106.6792026 20.8616888)"
241061197,False,Phố Lý Thường Kiệt,residential,False,65.579,2,50,"LINESTRING (106.6797138 20.86167, 106.6797582 20.8610817)"
174414031,False,Phố Phạm Hồng Thái,residential,False,38.463,2,50,"LINESTRING (106.6728745 20.8562677, 106.6729507 20.8559292)"
174414031,False,Phố Phạm Hồng Thái,residential,True,39.686,2,50,"LINESTRING (106.6728745 20.8562677, 106.6727783 20.8566131)"
241061197,False,Phố Lý Thường Kiệt,residential,True,125.281,2,50,"LINESTRING (106.6728745 20.8562677, 106.6739976 20.8566775)"
174424046,False,Phố Điện Biên Phủ,secondary,True,53.158,,50,"LINESTRING (106.6792026 20.8616888, 106.6797138 20.86167)"
962470755,False,Phố Tam Bạc,secondary,True,112.405,2,50,"LINESTRING (106.6792026 20.8616888, 106.6787269 20.8625967)"
236736628,False,Phố Tam Bạc,secondary,False,195.149,2,50,"LINESTRING (106.6792026 20.8616888, 106.6792962 20.8614838, 106.6793626 20.8612426, 106.6794063 20.8610748, 106.6794258 20.8608884, 106.6794258 20.8607295, 106.6793729 20.8599669)"
174414039,False,Phố Tôn Thất Thuyết,residential,False,66.343,,,"LINESTRING (106.6754255 20.8570532, 106.6756131 20.8564829)"
174414039,False,Phố Tôn Thất Thuyết,residential,True,32.611,,,"LINESTRING (106.6754255 20.8570532, 106.6753281 20.857332)"
241061197,False,Phố Lý Thường Kiệt,residential,False,154.14,2,50,"LINESTRING (106.6754255 20.8570532, 106.6739976 20.8566775)"
241061197,False,Phố Lý Thường Kiệt,residential,True,105.105,2,50,"LINESTRING (106.6754255 20.8570532, 106.6763884 20.8573427)"
174414039,False,Phố Tôn Thất Thuyết,residential,False,32.611,,,"LINESTRING (106.6753281 20.857332, 106.6754255 20.8570532)"
631102563,False,Phố Tôn Đản,residential,False,22.609,,,"LINESTRING (106.6753281 20.857332, 106.6751194 20.8572745)"
631102563,False,Phố Tôn Đản,residential,True,89.905,,,"LINESTRING (106.6753281 20.857332, 106.6761543 20.8575721)"
236736628,False,Phố Tam Bạc,secondary,True,10.685,2,50,"LINESTRING (106.6761543 20.8575721, 106.6762556 20.8575886)"
631102563,False,Phố Tôn Đản,residential,False,89.905,,,"LINESTRING (106.6761543 20.8575721, 106.6753281 20.857332)"
236736628,False,Phố Tam Bạc,secondary,False,113.085,2,50,"LINESTRING (106.6761543 20.8575721, 106.6758004 20.8575191, 106.6753055 20.857467, 106.6750743 20.8574506)"
1106491930,False,,residential,False,20.134,,,"LINESTRING (106.6750743 20.8574506, 106.6751194 20.8572745)"
236736628,False,Phố Tam Bạc,secondary,False,133.833,2,50,"LINESTRING (106.6750743 20.8574506, 106.6740383 20.8573772, 106.6737945 20.8573298)"
236736628,False,Phố Tam Bạc,secondary,True,113.08500000000001,2,50,"LINESTRING (106.6750743 20.8574506, 106.6753055 20.857467, 106.6758004 20.8575191, 106.6761543 20.8575721)"
