osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,bridge,junction
401272784,ĐT.295B,Đường Trần Phú,primary,False,False,82.821,"LINESTRING (105.9577292 21.1169111, 105.9584185 21.117287)",,,
401272784,ĐT.295B,Đường Trần Phú,primary,False,True,92.508,"LINESTRING (105.9577292 21.1169111, 105.9569593 21.1164912)",,,
232733476,,Phố Chợ Tre,residential,False,False,135.019,"LINESTRING (105.9577292 21.1169111, 105.9578319 21.1165529, 105.9579714 21.11608, 105.958017 21.1158798, 105.9580444 21.1157337)",,,
232733098,,Phố Lê Phụng Hiểu,tertiary,False,True,106.778,"LINESTRING (105.9578761 21.1127454, 105.9569876 21.1122605)",,,
627821824,,,primary_link,False,False,12.732,"LINESTRING (105.9578761 21.1127454, 105.9579885 21.1127914)",,,
902641886,ĐT.179,Đường Lý Thái Tổ,primary,True,False,155.639,"LINESTRING (105.9578761 21.1127454, 105.9585158 21.1114793)",2,,
232733475,,,primary_link,False,False,13.022,"LINESTRING (105.9586334 21.1112536, 105.9587463 21.1113048)",,,
902641886,ĐT.179,Đường Lý Thái Tổ,primary,True,False,146.952,"LINESTRING (105.9586334 21.1112536, 105.9592467 21.1100623)",2,,
232733105,,Nguyễn Công Hãng,tertiary,False,False,92.525,"LINESTRING (105.9579885 21.1127914, 105.9588566 21.1129826)",,,
627821824,,,primary_link,False,True,12.732,"LINESTRING (105.9579885 21.1127914, 105.9578761 21.1127454)",,,
902641887,ĐT.179,Đường Lý Thái Tổ,primary,True,False,106.922,"LINESTRING (105.9579885 21.1127914, 105.9574723 21.1136237)",2,,
232732724,,Tô Hiến Thành,tertiary,False,True,32.652,"LINESTRING (105.9564309 21.1107434, 105.9562724 21.1109971)",,,
675300242,,Tô Hiến Thành,tertiary,False,False,25.614,"LINESTRING (105.9564309 21.1107434, 105.9566538 21.1106443)",,,
675311275,,,residential,False,False,70.173,"LINESTRING (105.9564309 21.1107434, 105.9557548 21.1107646)",,,
627821479,,Nguyễn Công Hãng,residential,False,True,93.815,"LINESTRING (105.9576016 21.1147852, 105.9571532 21.1155179)",,,
627821823,,Lê Quang Đạo,tertiary,False,False,44.681,"LINESTRING (105.9576016 21.1147852, 105.9579784 21.1149799)",,,
627821823,,Lê Quang Đạo,tertiary,False,True,77.567,"LINESTRING (105.9576016 21.1147852, 105.9569362 21.1144669)",,,
627821820,,,primary_link,False,True,14.866,"LINESTRING (105.9569362 21.1144669, 105.9568139 21.1143972)",,,
627821823,,Lê Quang Đạo,tertiary,False,False,77.567,"LINESTRING (105.9569362 21.1144669, 105.9576016 21.1147852)",,,
902641887,ĐT.179,Đường Lý Thái Tổ,primary,True,False,90.828,"LINESTRING (105.9569362 21.1144669, 105.9564878 21.1151685)",2,,
232732725,,Lê Quang Đạo,tertiary,False,False,117.449,"LINESTRING (105.9531642 21.1123571, 105.9541409 21.1128914)",,,
232732727,,Đỉnh Bảng,residential,False,False,42.775,"LINESTRING (105.9531642 21.1123571, 105.9532533 21.1119815)",,,
232732727,,Đỉnh Bảng,residential,False,True,32.804,"LINESTRING (105.9531642 21.1123571, 105.9529975 21.1126078)",,,
232732724,,Tô Hiến Thành,tertiary,False,False,47.965,"LINESTRING (105.9543562 21.1139893, 105.9546033 21.1136247)",,,
232732730,,Lý Đạo Thành,residential,False,False,242.944,"LINESTRING (105.9543562 21.1139893, 105.9563706 21.1151039)",,,
