osmid,highway,oneway,reversed,length,ref,name,maxspeed,geometry
395604000,residential,False,False,15.128,,,,"LINESTRING (79.4956814 10.4811248, 79.4955808 10.4810314)"
157746064,primary,False,False,206.67,SH202,Tiruvarur - Mannargudi - Muthupet Road,"40,50","LINESTRING (79.4956814 10.4811248, 79.4957993 10.4811041, 79.4973077 10.4812526, 79.4973908 10.4812486, 79.4974565 10.4812183, 79.4975314 10.4811551)"
157746064,primary,False,True,140.961,SH202,Tiruvarur - Mannargudi - Muthupet Road,"40,50","LINESTRING (79.4956814 10.4811248, 79.4956125 10.4812219, 79.4955934 10.4817, 79.4955134 10.4823662)"
157746064,primary,False,False,57.662000000000006,SH202,Tiruvarur - Mannargudi - Muthupet Road,"40,50","LINESTRING (79.4952938 10.4828329, 79.4954569 10.4825642, 79.4955134 10.4823662)"
157746064,primary,False,True,91.54299999999999,SH202,Tiruvarur - Mannargudi - Muthupet Road,"40,50","LINESTRING (79.4952938 10.4828329, 79.4946668 10.4833073, 79.4946604 10.4833522)"
395602193,secondary,False,False,314.87699999999995,MDR778,Pappanadu - Madhukkur - Perugavalanthan Road,,"LINESTRING (79.4952938 10.4828329, 79.4945759 10.4827138, 79.4938938 10.4826153, 79.493511 10.4825634, 79.493098 10.482479, 79.4924529 10.4823726)"
395789826,unclassified,False,True,219.46699999999998,,,,"LINESTRING (79.4952938 10.4828329, 79.4955788 10.4828958, 79.4957397 10.4830963, 79.49559 10.4845198)"
444509223,unclassified,False,False,168.777,,,,"LINESTRING (79.4955134 10.4823662, 79.497057 10.4823714)"
157746064,primary,False,False,140.961,SH202,Tiruvarur - Mannargudi - Muthupet Road,"40,50","LINESTRING (79.4955134 10.4823662, 79.4955934 10.4817, 79.4956125 10.4812219, 79.4956814 10.4811248)"
157746064,primary,False,True,57.662000000000006,SH202,Tiruvarur - Mannargudi - Muthupet Road,"40,50","LINESTRING (79.4955134 10.4823662, 79.4954569 10.4825642, 79.4952938 10.4828329)"
157746064,primary,False,False,18.297,SH202,Tiruvarur - Mannargudi - Muthupet Road,"40,50","LINESTRING (79.4975314 10.4811551, 79.4975438 10.480991)"
444509218,unclassified,False,True,135.823,,,,"LINESTRING (79.4975314 10.4811551, 79.4974324 10.4823727)"
157746064,primary,False,True,206.67,SH202,Tiruvarur - Mannargudi - Muthupet Road,"40,50","LINESTRING (79.4975314 10.4811551, 79.4974565 10.4812183, 79.4973908 10.4812486, 79.4973077 10.4812526, 79.4957993 10.4811041, 79.4956814 10.4811248)"
189021664,tertiary,False,False,119.26,,,,"LINESTRING (79.49559 10.4845198, 79.495491 10.4845211, 79.4953585 10.4845206, 79.4952092 10.4845201, 79.4950522 10.4845102, 79.4948919 10.4845017, 79.494721 10.4844909, 79.4945683 10.4844758, 79.4945016 10.4844665)"
189021664,tertiary,False,True,144.666,,,,"LINESTRING (79.49559 10.4845198, 79.4959551 10.4845342, 79.4963344 10.4845304, 79.4969125 10.4845125)"
395789826,unclassified,False,False,219.467,,,,"LINESTRING (79.49559 10.4845198, 79.4957397 10.4830963, 79.4955788 10.4828958, 79.4952938 10.4828329)"
395789826,unclassified,False,True,176.82600000000002,,,,"LINESTRING (79.49559 10.4845198, 79.495571 10.4849265, 79.4958016 10.4854276, 79.4958124 10.4860606)"
395603998,residential,False,False,27.265,,,,"LINESTRING (79.4924529 10.4823726, 79.492454 10.4821274)"
395602193,secondary,False,False,258.94100000000003,MDR778,Pappanadu - Madhukkur - Perugavalanthan Road,,"LINESTRING (79.4924529 10.4823726, 79.4921402 10.4823236, 79.4918576 10.4822892, 79.4912802 10.4822484, 79.4904193 10.4821726, 79.4900969 10.4821452)"
395602193,secondary,False,True,314.877,MDR778,Pappanadu - Madhukkur - Perugavalanthan Road,,"LINESTRING (79.4924529 10.4823726, 79.493098 10.482479, 79.493511 10.4825634, 79.4938938 10.4826153, 79.4945759 10.4827138, 79.4952938 10.4828329)"
395603836,residential,False,True,59.049,,,,"LINESTRING (79.4924529 10.4823726, 79.492403 10.4826768, 79.4923653 10.4828966)"
395603835,residential,False,False,196.18200000000002,,,,"LINESTRING (79.4905811 10.4827162, 79.4910292 10.4827419, 79.4917227 10.4828158, 79.4923653 10.4828966)"
395603835,residential,False,True,58.33,,,,"LINESTRING (79.4905811 10.4827162, 79.4904879 10.4827109, 79.4900494 10.4826737)"
395603840,residential,False,False,56.559,,,,"LINESTRING (79.4905811 10.4827162, 79.4905867 10.4829479, 79.490559 10.483179, 79.4905491 10.4832221)"
395603835,residential,False,False,259.119,,,,"LINESTRING (79.4923653 10.4828966, 79.4929358 10.4829712, 79.493485 10.4830469, 79.4939849 10.4831052, 79.4943464 10.4831674, 79.4944709 10.483214, 79.4945321 10.4832645, 79.4946604 10.4833522)"
395603835,residential,False,True,196.182,,,,"LINESTRING (79.4923653 10.4828966, 79.4917227 10.4828158, 79.4910292 10.4827419, 79.4905811 10.4827162)"
395603836,residential,False,False,59.049,,,,"LINESTRING (79.4923653 10.4828966, 79.492403 10.4826768, 79.4924529 10.4823726)"
395603836,residential,False,True,55.485,,,,"LINESTRING (79.4923653 10.4828966, 79.4923219 10.483159, 79.4922884 10.4833898)"
395603839,residential,False,False,61.457,,,,"LINESTRING (79.4899881 10.4831879, 79.4905491 10.4832221)"
395603473,residential,False,False,174.543,,,,"LINESTRING (79.4899881 10.4831879, 79.4899691 10.4834306, 79.4899383 10.4837308, 79.4898915 10.4839849, 79.4898797 10.4840694, 79.4898825 10.4841182, 79.4898936 10.4841642, 79.4899125 10.4842123, 79.4899251 10.4842411, 79.4899544 10.4842699, 79.4899886 10.484294, 79.4900236 10.4843084, 79.4900822 10.4843208, 79.490238 10.4843386, 79.4904091 10.4843582)"
395603473,residential,False,True,57.589,,,,"LINESTRING (79.4899881 10.4831879, 79.4900012 10.4830213, 79.4900494 10.4826737)"
395603839,residential,False,True,61.457,,,,"LINESTRING (79.4905491 10.4832221, 79.4899881 10.4831879)"
395603839,residential,False,False,191.20499999999998,,,,"LINESTRING (79.4905491 10.4832221, 79.4909543 10.4832469, 79.4914782 10.4832867, 79.491907 10.4833307, 79.4921753 10.4833692, 79.4922884 10.4833898)"
395603840,residential,False,False,127.364,,,,"LINESTRING (79.4905491 10.4832221, 79.4905274 10.4834743, 79.4904741 10.4837444, 79.4904484 10.4840222, 79.4904091 10.4843582)"
395603840,residential,False,True,56.559,,,,"LINESTRING (79.4905491 10.4832221, 79.490559 10.483179, 79.4905867 10.4829479, 79.4905811 10.4827162)"
157746064,primary,False,True,125.115,SH202,Tiruvarur - Mannargudi - Muthupet Road,"40,50","LINESTRING (79.4946604 10.4833522, 79.4945016 10.4844665)"
157746064,primary,False,False,91.54299999999999,SH202,Tiruvarur - Mannargudi - Muthupet Road,"40,50","LINESTRING (79.4946604 10.4833522, 79.4946668 10.4833073, 79.4952938 10.4828329)"
395603835,residential,False,True,259.119,,,,"LINESTRING (79.4946604 10.4833522, 79.4945321 10.4832645, 79.4944709 10.483214, 79.4943464 10.4831674, 79.4939849 10.4831052, 79.493485 10.4830469, 79.4929358 10.4829712, 79.4923653 10.4828966)"
395603836,residential,False,False,55.485,,,,"LINESTRING (79.4922884 10.4833898, 79.4923219 10.483159, 79.4923653 10.4828966)"
395603836,residential,False,True,130.12199999999999,,,,"LINESTRING (79.4922884 10.4833898, 79.4922744 10.4834722, 79.4922535 10.4836618, 79.4922256 10.4838362, 79.4921683 10.4840313, 79.4921222 10.484284, 79.4920815 10.4845405)"
395603839,residential,False,True,191.20499999999998,,,,"LINESTRING (79.4922884 10.4833898, 79.4921753 10.4833692, 79.491907 10.4833307, 79.4914782 10.4832867, 79.4909543 10.4832469, 79.4905491 10.4832221)"
395603473,residential,False,False,150.58499999999998,,,,"LINESTRING (79.4907347 10.4801175, 79.4905447 10.4803675, 79.4904126 10.480539, 79.4903567 10.4806812, 79.4903106 10.4808261, 79.4902785 10.4809868, 79.4902394 10.48121, 79.4902194 10.481341)"
395602193,secondary,False,True,258.94100000000003,MDR778,Pappanadu - Madhukkur - Perugavalanthan Road,,"LINESTRING (79.4900969 10.4821452, 79.4904193 10.4821726, 79.4912802 10.4822484, 79.4918576 10.4822892, 79.4921402 10.4823236, 79.4924529 10.4823726)"
395603473,residential,False,False,59.001000000000005,,,,"LINESTRING (79.4900969 10.4821452, 79.4900822 10.4823509, 79.4900494 10.4826737)"
395603473,residential,False,True,90.57600000000001,,,,"LINESTRING (79.4900969 10.4821452, 79.4900948 10.4820981, 79.4901486 10.4818495, 79.4901982 10.48148, 79.4902194 10.481341)"
395603473,residential,False,False,57.589,,,,"LINESTRING (79.4900494 10.4826737, 79.4900012 10.4830213, 79.4899881 10.4831879)"
395603473,residential,False,True,59.001000000000005,,,,"LINESTRING (79.4900494 10.4826737, 79.4900822 10.4823509, 79.4900969 10.4821452)"
395603835,residential,False,False,58.33,,,,"LINESTRING (79.4900494 10.4826737, 79.4904879 10.4827109, 79.4905811 10.4827162)"
