osmid,highway,oneway,reversed,length,geometry,ref,maxspeed
159137007,tertiary,False,True,135.841,"LINESTRING (77.1100113 12.1600596, 77.1087835 12.159832)",,
159137004,unclassified,False,False,125.214,"LINESTRING (77.1100113 12.1600596, 77.1106285 12.1601606, 77.1111542 12.1601816)",,
970445990,trunk,False,False,230.023,"LINESTRING (77.1100113 12.1600596, 77.1100636 12.1594359, 77.1100778 12.1588691, 77.11009 12.1582753, 77.1100803 12.1579935)",NH948,50
970445990,trunk,False,True,54.081999999999994,"LINESTRING (77.1100113 12.1600596, 77.1100719 12.1603068, 77.1101404 12.1605291)",NH948,50
842249479,trunk,False,True,19.465,"LINESTRING (77.1099769 12.1578571, 77.1100143 12.1579422, 77.1100803 12.1579935)",NH948,50
987044815,primary,False,False,110.051,"LINESTRING (77.1099769 12.1578571, 77.1096006 12.1579151, 77.1089695 12.1578941)",SH79,
240303463,trunk,False,True,95.44,"LINESTRING (77.1105228 12.1528864, 77.1096468 12.1529441)",NH948,50
695563833,residential,False,False,135.569,"LINESTRING (77.1105228 12.1528864, 77.1104497 12.1516693)",,
240303463,trunk,False,False,273.831,"LINESTRING (77.1105228 12.1528864, 77.1106519 12.1530205, 77.1107176 12.1535879, 77.1107541 12.1541509, 77.1109784 12.155273)",NH948,50
53293440,trunk,False,False,78.94999999999999,"LINESTRING (77.1109702 12.1576768, 77.1108316 12.1576823, 77.1105613 12.1577012, 77.1102454 12.1577218)",NH948,
159141387,primary,False,False,50.613,"LINESTRING (77.1109702 12.1576768, 77.1112025 12.1576774, 77.1114341 12.157705)",SH38,
240303463,trunk,False,True,33.436,"LINESTRING (77.1109702 12.1576768, 77.1111443 12.157628, 77.111199 12.1575763, 77.1112099 12.1575282)",NH948,50
155810642,trunk,True,False,36.937,"LINESTRING (77.1100803 12.1579935, 77.1100895 12.1578975, 77.1101243 12.157832, 77.1101699 12.1577848, 77.1102454 12.1577218)",NH948,
842249479,trunk,False,False,19.465,"LINESTRING (77.1100803 12.1579935, 77.1100143 12.1579422, 77.1099769 12.1578571)",NH948,50
970445990,trunk,False,True,230.02299999999997,"LINESTRING (77.1100803 12.1579935, 77.11009 12.1582753, 77.1100778 12.1588691, 77.1100636 12.1594359, 77.1100113 12.1600596)",NH948,50
970445990,trunk,False,False,54.081999999999994,"LINESTRING (77.1101404 12.1605291, 77.1100719 12.1603068, 77.1100113 12.1600596)",NH948,50
1101899029,unclassified,False,True,156.207,"LINESTRING (77.1101404 12.1605291, 77.1100169 12.1605957, 77.1087265 12.1604781)",,
53293440,trunk,False,True,78.95,"LINESTRING (77.1102454 12.1577218, 77.1105613 12.1577012, 77.1108316 12.1576823, 77.1109702 12.1576768)",NH948,
159137008,trunk,True,False,49.111000000000004,"LINESTRING (77.1102454 12.1577218, 77.1102161 12.157681, 77.1101685 12.1576512, 77.1101132 12.1576472, 77.1100706 12.1576525, 77.1100183 12.1576892, 77.1099928 12.1577337, 77.1099734 12.1577934, 77.1099769 12.1578571)",NH948,
987044815,primary,False,True,16.64,"LINESTRING (77.1037494 12.1598194, 77.1038854 12.1597507)",SH79,
1101899140,unclassified,False,False,21.973,"LINESTRING (77.1037494 12.1598194, 77.1035473 12.1598155)",,
159137010,secondary,False,False,131.007,"LINESTRING (77.1058254 12.1582094, 77.1060111 12.1570453)",,
695577263,residential,False,True,99.249,"LINESTRING (77.1058254 12.1582094, 77.1049371 12.158003)",,
987044815,primary,False,False,102.18100000000001,"LINESTRING (77.1058254 12.1582094, 77.1058059 12.1582457, 77.1057993 12.1582829, 77.1057879 12.1584349, 77.1057611 12.1590223, 77.1057712 12.1591216)",SH79,
987044815,primary,False,True,80.598,"LINESTRING (77.1058254 12.1582094, 77.1058562 12.1582037, 77.1058965 12.1582055, 77.1060043 12.1582404, 77.1064799 12.1582986, 77.1065568 12.1582997)",SH79,
159137000,unclassified,False,True,66.675,"LINESTRING (77.1038854 12.1597507, 77.1038479 12.1603492)",,
987044815,primary,False,False,16.64,"LINESTRING (77.1038854 12.1597507, 77.1037494 12.1598194)",SH79,
987044815,primary,False,True,100.303,"LINESTRING (77.1038854 12.1597507, 77.1041195 12.1597512, 77.1045058 12.1597407, 77.1048079 12.1597332)",SH79,
159137000,unclassified,False,True,63.925,"LINESTRING (77.104851 12.1585717, 77.1049371 12.158003)",,
159137000,unclassified,False,False,83.238,"LINESTRING (77.104851 12.1585717, 77.1044881 12.1585187, 77.1040893 12.158514)",,
695577255,residential,False,True,139.506,"LINESTRING (77.104851 12.1585717, 77.1050817 12.1587813, 77.1051675 12.1597243)",,
159137003,secondary,False,False,13.727,"LINESTRING (77.1058469 12.1596306, 77.1059722 12.1596152)",,
987044815,primary,False,False,76.061,"LINESTRING (77.1058469 12.1596306, 77.1058246 12.1596596, 77.1057906 12.1596726, 77.1056645 12.1596935, 77.1053534 12.1597197, 77.1051675 12.1597243)",SH79,
987044815,primary,False,True,57.758,"LINESTRING (77.1058469 12.1596306, 77.1058568 12.159581, 77.1058549 12.1595283, 77.1057879 12.1592845, 77.1057712 12.1591216)",SH79,
987044815,primary,False,True,14.744,"LINESTRING (77.1088349 12.1579105, 77.1089695 12.1578941)",SH79,
159137009,unclassified,False,False,74.178,"LINESTRING (77.1088349 12.1579105, 77.1088601 12.1584715, 77.1088542 12.1585769)",,
987044815,primary,False,False,183.908,"LINESTRING (77.1088349 12.1579105, 77.1080248 12.1580678, 77.1072757 12.1582194, 77.1071767 12.1582388)",SH79,
159137010,secondary,False,False,45.864,"LINESTRING (77.1064592 12.1535529, 77.1064993 12.1531423)",,
159137010,secondary,False,True,73.786,"LINESTRING (77.1064592 12.1535529, 77.1063814 12.1542121)",,
233244497,residential,False,True,98.883,"LINESTRING (77.1064592 12.1535529, 77.1073683 12.1535842)",,
159137012,tertiary,False,False,57.315,"LINESTRING (77.1060657 12.1566886, 77.1065891 12.1566263)",,
159137010,secondary,False,False,96.345,"LINESTRING (77.1060657 12.1566886, 77.1061725 12.1561012, 77.1062064 12.1558334)",,
159137010,secondary,False,True,40.105999999999995,"LINESTRING (77.1060657 12.1566886, 77.106058 12.156731, 77.1060111 12.1570453)",,
695577258,residential,False,True,261.401,"LINESTRING (77.1060657 12.1566886, 77.1055698 12.1565211, 77.1055967 12.1560229, 77.1056825 12.1546865)",,
159137010,secondary,False,True,45.864,"LINESTRING (77.1064993 12.1531423, 77.1064592 12.1535529)",,
240303463,trunk,False,False,92.671,"LINESTRING (77.1064993 12.1531423, 77.1073501 12.1530894)",NH948,50
240303463,trunk,False,True,149.877,"LINESTRING (77.1064993 12.1531423, 77.1051214 12.1531902)",NH948,50
159137003,secondary,False,True,13.727,"LINESTRING (77.1059722 12.1596152, 77.1058469 12.1596306)",,
159137007,tertiary,False,False,144.869,"LINESTRING (77.1059722 12.1596152, 77.1073025 12.1596939)",,
159137003,secondary,False,False,61.733000000000004,"LINESTRING (77.1059722 12.1596152, 77.1060795 12.1597096, 77.1062779 12.1598984, 77.1063563 12.1600196)",,
