osmid,highway,oneway,reversed,length,lanes,ref,geometry,bridge
214467505,tertiary,False,False,50.162,,,"LINESTRING (80.7994472 26.8798607, 80.7997814 26.8801993)",
217877340,trunk,False,False,69.056,4,NH731,"LINESTRING (80.7994472 26.8798607, 80.7989007 26.8802455)",
217877340,trunk,False,True,59.18,4,NH731,"LINESTRING (80.7994472 26.8798607, 80.7999178 26.8795335)",
214467505,tertiary,False,False,28.6,,,"LINESTRING (80.8006109 26.8809181, 80.800876 26.8810193)",
1216747194,residential,False,True,211.818,,,"LINESTRING (80.8006109 26.8809181, 80.8016009 26.882606)",
214467505,tertiary,False,True,44.286,,,"LINESTRING (80.8006109 26.8809181, 80.8003756 26.8808012, 80.8002585 26.8806826)",
214467505,tertiary,False,False,121.849,,,"LINESTRING (80.8015553 26.8814149, 80.8017965 26.8818082, 80.8021051 26.8823943)",
214467505,tertiary,False,True,81.154,,,"LINESTRING (80.8015553 26.8814149, 80.8011471 26.8811227, 80.800876 26.8810193)",
1268058611,residential,False,False,80.691,,,"LINESTRING (80.8015553 26.8814149, 80.8018309 26.881263, 80.8020411 26.8810978, 80.8019897 26.8809167)",
"[487217521, 487217522, 214467505]",tertiary,False,True,377.594,,,"LINESTRING (80.8051514 26.8820055, 80.8048118 26.8815169, 80.8047832 26.8814703, 80.8047271 26.8813882, 80.8046818 26.8813359, 80.8045832 26.8812933, 80.804455 26.8813243, 80.8040031 26.8815719, 80.8039373 26.881609, 80.8030087 26.8821237, 80.802598 26.8823454, 80.8025519 26.882353, 80.8023452 26.8823868, 80.8021051 26.8823943)",yes
1216747192,residential,False,True,55.27,,,"LINESTRING (80.8021051 26.8823943, 80.8016009 26.882606)",
"[214467505, 487217522, 487217521]",tertiary,False,False,377.59399999999994,,,"LINESTRING (80.8021051 26.8823943, 80.8023452 26.8823868, 80.8025519 26.882353, 80.802598 26.8823454, 80.8030087 26.8821237, 80.8039373 26.881609, 80.8040031 26.8815719, 80.804455 26.8813243, 80.8045832 26.8812933, 80.8046818 26.8813359, 80.8047271 26.8813882, 80.8047832 26.8814703, 80.8048118 26.8815169, 80.8051514 26.8820055)",yes
214467505,tertiary,False,True,121.849,,,"LINESTRING (80.8021051 26.8823943, 80.8017965 26.8818082, 80.8015553 26.8814149)",
217877340,trunk,False,False,59.18,4,NH731,"LINESTRING (80.7999178 26.8795335, 80.7994472 26.8798607)",
214467505,tertiary,False,True,28.6,,,"LINESTRING (80.800876 26.8810193, 80.8006109 26.8809181)",
214467505,tertiary,False,False,81.154,,,"LINESTRING (80.800876 26.8810193, 80.8011471 26.8811227, 80.8015553 26.8814149)",
1216747192,residential,False,False,53.734,,,"LINESTRING (80.8011107 26.8828118, 80.8016009 26.882606)",
1216747193,residential,False,False,118.806,,,"LINESTRING (80.8011107 26.8828118, 80.8005367 26.881874)",
1216747192,residential,False,False,55.27,,,"LINESTRING (80.8016009 26.882606, 80.8021051 26.8823943)",
1216747192,residential,False,True,53.734,,,"LINESTRING (80.8016009 26.882606, 80.8011107 26.8828118)",
1216747194,residential,False,False,211.818,,,"LINESTRING (80.8016009 26.882606, 80.8006109 26.8809181)",
1216747193,residential,False,True,118.806,,,"LINESTRING (80.8005367 26.881874, 80.8011107 26.8828118)",
1216747195,residential,False,False,295.158,,,"LINESTRING (80.7976831 26.8820127, 80.8002585 26.8806826)",
214467505,tertiary,False,True,71.604,,,"LINESTRING (80.8002585 26.8806826, 80.7997814 26.8801993)",
1216747195,residential,False,True,295.158,,,"LINESTRING (80.8002585 26.8806826, 80.7976831 26.8820127)",
214467505,tertiary,False,False,44.286,,,"LINESTRING (80.8002585 26.8806826, 80.8003756 26.8808012, 80.8006109 26.8809181)",
217877340,trunk,False,True,69.056,4,NH731,"LINESTRING (80.7989007 26.8802455, 80.7994472 26.8798607)",
1216747196,residential,False,False,117.917,,,"LINESTRING (80.7989007 26.8802455, 80.7990938 26.8804768, 80.7992279 26.8805725, 80.7997814 26.8801993)",
214467505,tertiary,False,False,71.604,,,"LINESTRING (80.7997814 26.8801993, 80.8002585 26.8806826)",
214467505,tertiary,False,True,50.162,,,"LINESTRING (80.7997814 26.8801993, 80.7994472 26.8798607)",
1216747196,residential,False,True,117.917,,,"LINESTRING (80.7997814 26.8801993, 80.7992279 26.8805725, 80.7990938 26.8804768, 80.7989007 26.8802455)",
1268058611,residential,False,True,80.691,,,"LINESTRING (80.8019897 26.8809167, 80.8020411 26.8810978, 80.8018309 26.881263, 80.8015553 26.8814149)",
