osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry,width
297984825,False,,,,unclassified,,,True,63.45,"LINESTRING (75.1284656 12.2468041, 75.1284899 12.2470755, 75.1284921 12.2471306, 75.1285256 12.2472276, 75.1285632 12.2472735, 75.1285919 12.2473504)",
297984845,False,,,,unclassified,,,True,320.553,"LINESTRING (75.1316798 12.2471222, 75.1315511 12.2484261, 75.131504 12.2489654, 75.1315109 12.2490139, 75.1315439 12.2490408, 75.1316008 12.249048, 75.1317728 12.2490537, 75.1319401 12.249048, 75.1320254 12.2490565, 75.1322202 12.2490989, 75.1324914 12.2491683)",
1177102635,False,,,,residential,,,False,132.797,"LINESTRING (75.1316798 12.2471222, 75.131287 12.2472596, 75.1311851 12.2472806, 75.1309491 12.2472701, 75.1304877 12.2473225)",
297984825,False,,,,unclassified,,,False,63.45,"LINESTRING (75.1285919 12.2473504, 75.1285632 12.2472735, 75.1285256 12.2472276, 75.1284921 12.2471306, 75.1284899 12.2470755, 75.1284656 12.2468041)",
297984825,False,,,,unclassified,,,True,291.32599999999996,"LINESTRING (75.1285919 12.2473504, 75.1286048 12.2477047, 75.1285612 12.2478536, 75.1285451 12.2481438, 75.1286072 12.2482796, 75.128551 12.2485037, 75.1285188 12.2486692, 75.128486 12.2488083, 75.1284742 12.2489312, 75.1283771 12.2490922, 75.1280796 12.2498578)",
1177102658,False,,,,residential,,,True,60.922,"LINESTRING (75.1285919 12.2473504, 75.1287751 12.2473513, 75.1290327 12.2473671, 75.129152 12.2473645)",
45545369,False,2,NH66,Kasargod-Kannur-Calicut Highway,trunk,70,yes,False,7.749,"LINESTRING (75.1324914 12.2491683, 75.1325517 12.2491311)",
45545369,False,2,NH66,Kasargod-Kannur-Calicut Highway,trunk,70,yes,True,231.188,"LINESTRING (75.1324914 12.2491683, 75.1322919 12.2493174, 75.1319808 12.2494883, 75.1317038 12.2496026, 75.1312957 12.2497597, 75.1309517 12.2498748, 75.1305439 12.2499581)",
297984845,False,,,,unclassified,,,False,320.553,"LINESTRING (75.1324914 12.2491683, 75.1322202 12.2490989, 75.1320254 12.2490565, 75.1319401 12.249048, 75.1317728 12.2490537, 75.1316008 12.249048, 75.1315439 12.2490408, 75.1315109 12.2490139, 75.131504 12.2489654, 75.1315511 12.2484261, 75.1316798 12.2471222)",
276275565,False,2,NH66,Kasargod-Kannur-Calicut Highway,trunk,70,yes,False,9.692,"LINESTRING (75.1280796 12.2498578, 75.1281671 12.2498747)",
276275565,False,2,NH66,Kasargod-Kannur-Calicut Highway,trunk,70,yes,True,151.447,"LINESTRING (75.1280796 12.2498578, 75.1275221 12.2497668, 75.1271514 12.2498032, 75.1267166 12.2499373)",
297984825,False,,,,unclassified,,,False,291.326,"LINESTRING (75.1280796 12.2498578, 75.1283771 12.2490922, 75.1284742 12.2489312, 75.128486 12.2488083, 75.1285188 12.2486692, 75.128551 12.2485037, 75.1286072 12.2482796, 75.1285451 12.2481438, 75.1285612 12.2478536, 75.1286048 12.2477047, 75.1285919 12.2473504)",
886121386,False,,,,unclassified,,,False,10.708,"LINESTRING (75.1295604 12.2507332, 75.1295604 12.2508295)",
45765965,False,,lr,,unclassified,40,,False,138.067,"LINESTRING (75.1295604 12.2507332, 75.1304024 12.2501342, 75.1305439 12.2499581)",
45765965,False,,lr,,unclassified,40,,True,73.487,"LINESTRING (75.1295604 12.2507332, 75.1293018 12.2509171, 75.1290349 12.251148)",
540114883,False,,,,unclassified,,,False,138.15,"LINESTRING (75.1294248 12.2519688, 75.1306792 12.2521711)",
886121386,False,,,,unclassified,,,False,81.46400000000001,"LINESTRING (75.1294248 12.2519688, 75.129404 12.2520845, 75.1293385 12.2526463, 75.129335 12.2526959)",
886121386,False,,,,unclassified,,,True,127.874,"LINESTRING (75.1294248 12.2519688, 75.129484 12.25164, 75.1295604 12.2511493, 75.1295604 12.2508295)",
540114883,False,,,,unclassified,,,True,138.15,"LINESTRING (75.1306792 12.2521711, 75.1294248 12.2519688)",
540114883,False,,,,unclassified,,,False,137.34199999999998,"LINESTRING (75.1306792 12.2521711, 75.1306564 12.252414, 75.1305804 12.2526421, 75.1308962 12.2527249, 75.131334 12.2527835)",
1177102730,False,,,,residential,,,False,87.143,"LINESTRING (75.1306792 12.2521711, 75.1307398 12.2521875, 75.1314694 12.2523028)",
540114883,False,,,,unclassified,,,True,24.097,"LINESTRING (75.1315557 12.2527884, 75.131334 12.2527835)",
540114883,False,,,,unclassified,,,False,24.097,"LINESTRING (75.131334 12.2527835, 75.1315557 12.2527884)",
540114883,False,,,,unclassified,,,True,137.34199999999998,"LINESTRING (75.131334 12.2527835, 75.1308962 12.2527249, 75.1305804 12.2526421, 75.1306564 12.252414, 75.1306792 12.2521711)",
886121386,False,,,,unclassified,,,True,10.708,"LINESTRING (75.1295604 12.2508295, 75.1295604 12.2507332)",
886121385,False,,,,unclassified,,,False,338.37300000000005,"LINESTRING (75.1295604 12.2508295, 75.1300726 12.2508226, 75.13047 12.250809, 75.1308674 12.2508567, 75.1313832 12.2509248, 75.1318573 12.250993, 75.1322128 12.2510338, 75.1326524 12.2511077)",
886121386,False,,,,unclassified,,,False,127.874,"LINESTRING (75.1295604 12.2508295, 75.1295604 12.2511493, 75.129484 12.25164, 75.1294248 12.2519688)",
886121385,False,,,,unclassified,,,True,338.373,"LINESTRING (75.1326524 12.2511077, 75.1322128 12.2510338, 75.1318573 12.250993, 75.1313832 12.2509248, 75.1308674 12.2508567, 75.13047 12.250809, 75.1300726 12.2508226, 75.1295604 12.2508295)",
886121386,False,,,,unclassified,,,True,81.464,"LINESTRING (75.129335 12.2526959, 75.1293385 12.2526463, 75.129404 12.2520845, 75.1294248 12.2519688)",
928076839,False,,,,unclassified,,,True,44.104,"LINESTRING (75.1263913 12.2483426, 75.126359 12.2483395, 75.1262291 12.2483141, 75.1261363 12.2482802, 75.1260672 12.2482538, 75.1260036 12.2482312)",
45765964,False,,lr,,tertiary,40,,True,68.89999999999999,"LINESTRING (75.1260036 12.2482312, 75.1259091 12.2485736, 75.1258649 12.2487308, 75.1258467 12.2488312)",
928076839,False,,,,unclassified,,,False,44.104,"LINESTRING (75.1260036 12.2482312, 75.1260672 12.2482538, 75.1261363 12.2482802, 75.1262291 12.2483141, 75.126359 12.2483395, 75.1263913 12.2483426)",
1177102783,False,,,,unclassified,,,True,88.289,"LINESTRING (75.1261479 12.2546986, 75.1269597 12.2547319)",
1177102635,False,,,,residential,,,True,132.797,"LINESTRING (75.1304877 12.2473225, 75.1309491 12.2472701, 75.1311851 12.2472806, 75.131287 12.2472596, 75.1316798 12.2471222)",
1177102601,False,,,,residential,,,True,27.707,"LINESTRING (75.1272261 12.2516266, 75.127468 12.2517054)",
1177102601,False,,,,residential,,,False,27.707,"LINESTRING (75.127468 12.2517054, 75.1272261 12.2516266)",
306135110,False,1,LR,Neeleswaram-Madikai-Arayi,secondary,50,,False,131.69,"LINESTRING (75.127468 12.2517054, 75.1276639 12.2510366, 75.12792 12.2506169)",
306135110,False,1,LR,Neeleswaram-Madikai-Arayi,secondary,50,,True,341.69899999999996,"LINESTRING (75.127468 12.2517054, 75.1272768 12.2523583, 75.1271838 12.2529768, 75.1269597 12.2547319)",
1177102779,False,,,,residential,,,False,68.016,"LINESTRING (75.1278404 12.2467747, 75.1284656 12.2468041)",
1177102658,False,,,,residential,,,False,60.922000000000004,"LINESTRING (75.129152 12.2473645, 75.1290327 12.2473671, 75.1287751 12.2473513, 75.1285919 12.2473504)",
1177102730,False,,,,residential,,,True,87.143,"LINESTRING (75.1314694 12.2523028, 75.1307398 12.2521875, 75.1306792 12.2521711)",
1177102763,False,,,,residential,,,False,151.411,"LINESTRING (75.1307345 12.2487642, 75.1302356 12.2498966, 75.1302008 12.2500208)",
1179133230,False,,,,unclassified,,,False,87.359,"LINESTRING (75.1310416 12.2493514, 75.1307264 12.2496718, 75.130595 12.2498304, 75.1305439 12.2499581)",
