osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge
1051989381,True,2,NH109,Nainital Road,trunk,40,False,17.136,"LINESTRING (79.5279938 29.2141362, 79.5280676 29.2142762)",
881200743,True,2,SH 41,Kaladhungi Road,primary,,False,21.184,"LINESTRING (79.5279938 29.2141362, 79.5279176 29.2142056, 79.5278633 29.2142602, 79.5278442 29.2142747)",
112883721,True,2,NH109,Nainital Road,trunk,40,False,75.624,"LINESTRING (79.529683 29.2176841, 79.5296509 29.2177182, 79.5297236 29.218351)",
1051989382,False,4,NH109,Nainital Road,trunk,40,True,114.12599999999999,"LINESTRING (79.529683 29.2176841, 79.5296563 29.2176118, 79.5294637 29.2172036, 79.5293665 29.216995, 79.5292518 29.2167295)",
193345020,False,2,SH 5,Rampur Road,primary,,False,8.419,"LINESTRING (79.527209 29.2123397, 79.5272957 29.2123423)",
193345020,False,2,SH 5,Rampur Road,primary,,True,39.041,"LINESTRING (79.527209 29.2123397, 79.5271132 29.2123325, 79.5270175 29.2123112, 79.5268518 29.2122024)",
587379844,False,,,,residential,,True,47.172000000000004,"LINESTRING (79.527209 29.2123397, 79.5270861 29.2125961, 79.5270672 29.212625, 79.5270364 29.2126675, 79.5270059 29.2127243)",
586916876,False,,,,unclassified,,True,23.016,"LINESTRING (79.5281662 29.2122247, 79.5282778 29.2121938, 79.528394 29.2121674)",
882223257,False,4,NH109,Bareilly Road,trunk,40,False,46.104,"LINESTRING (79.5281662 29.2122247, 79.5281469 29.2123521, 79.5281282 29.2124753, 79.5281054 29.2126359)",
882223257,False,4,NH109,Bareilly Road,trunk,40,True,87.405,"LINESTRING (79.5281662 29.2122247, 79.5281986 29.2120274, 79.5282178 29.2119113, 79.5282437 29.2117529, 79.5282778 29.211544, 79.5282881 29.211446)",
882661154,True,2,SH 5,,primary,,False,67.129,"LINESTRING (79.5281662 29.2122247, 79.5279676 29.2122133, 79.527895 29.2122199, 79.5277288 29.2122349, 79.5274841 29.2122895)",
586916876,False,,,,unclassified,,False,28.195,"LINESTRING (79.5290751 29.2119693, 79.5288014 29.2120543)",
586916876,False,,,,unclassified,,True,56.038,"LINESTRING (79.5290751 29.2119693, 79.5296358 29.211849)",
586919270,False,,,,residential,,False,78.17,"LINESTRING (79.5290751 29.2119693, 79.5289235 29.2115537, 79.5288925 29.2114711, 79.5288196 29.2113028)",
586916876,False,,,,unclassified,,False,56.038,"LINESTRING (79.5296358 29.211849, 79.5290751 29.2119693)",
586916876,False,,,,unclassified,,True,18.553,"LINESTRING (79.5296358 29.211849, 79.529823 29.2118152)",
1000441200,False,,,,living_street,,False,72.756,"LINESTRING (79.5296358 29.211849, 79.5296966 29.2120372, 79.5296322 29.212056, 79.5297961 29.212429)",
882223257,False,4,NH109,Bareilly Road,trunk,40,True,36.484,"LINESTRING (79.5282624 29.2103604, 79.5281879 29.2100388)",
1000432354,False,,,,residential,,False,18.305,"LINESTRING (79.5282624 29.2103604, 79.5284373 29.2102988)",
586919263,False,,,,residential,,True,55.946000000000005,"LINESTRING (79.5282624 29.2103604, 79.5277863 29.2104712, 79.527711 29.2105031)",
882223257,False,4,NH109,Bareilly Road,trunk,40,False,118.19400000000002,"LINESTRING (79.5282624 29.2103604, 79.5282965 29.2106422, 79.5283146 29.2107921, 79.5283202 29.2111662, 79.528314 29.211272, 79.5282917 29.2114195)",
1051989382,False,4,NH109,Nainital Road,trunk,40,True,17.639,"LINESTRING (79.5292518 29.2167295, 79.5291835 29.2165825)",
586928126,False,,,Railway Station Road,tertiary,,False,130.45600000000002,"LINESTRING (79.5292518 29.2167295, 79.5295475 29.216602, 79.5297676 29.2165176, 79.5299786 29.2164692, 79.5305157 29.2163443)",
587383737,False,,,,residential,,True,173.64,"LINESTRING (79.5292518 29.2167295, 79.5286553 29.2169652, 79.5284305 29.2170665, 79.5279123 29.2172999, 79.527749 29.2173777, 79.5277033 29.2174072, 79.5276803 29.2174512)",
1051989382,False,4,NH109,Nainital Road,trunk,40,False,114.126,"LINESTRING (79.5292518 29.2167295, 79.5293665 29.216995, 79.5294637 29.2172036, 79.5296563 29.2176118, 79.529683 29.2176841)",
