osmid,highway,oneway,reversed,length,lanes,ref,width,geometry
396287287,unclassified,False,True,248.861,,,,"LINESTRING (82.0209063 19.0865685, 82.0197799 19.0845998)"
975249627,trunk,False,False,92.902,2,NH30;NH63,9,"LINESTRING (82.0209063 19.0865685, 82.021704 19.0862083)"
975249627,trunk,False,True,98.334,2,NH30;NH63,9,"LINESTRING (82.0209063 19.0865685, 82.020044 19.086912)"
119388109,primary,False,True,132.616,,,,"LINESTRING (82.020044 19.086912, 82.0205879 19.0879882)"
975249627,trunk,False,False,98.334,2,NH30;NH63,9,"LINESTRING (82.020044 19.086912, 82.0209063 19.0865685)"
458306051,residential,False,False,139.10399999999998,,,,"LINESTRING (82.020044 19.086912, 82.0196119 19.0871823, 82.0189081 19.0875527)"
396287292,unclassified,False,False,76.944,,,,"LINESTRING (82.021704 19.0862083, 82.021962 19.0868559)"
975249627,trunk,False,False,43.923,2,NH30;NH63,9,"LINESTRING (82.021704 19.0862083, 82.0220845 19.0860448)"
975249627,trunk,False,True,92.902,2,NH30;NH63,9,"LINESTRING (82.021704 19.0862083, 82.0209063 19.0865685)"
396287294,unclassified,False,True,70.523,,,,"LINESTRING (82.0244809 19.0850151, 82.0247121 19.0856105)"
975249627,trunk,False,False,39.309,2,NH30;NH63,9,"LINESTRING (82.0244809 19.0850151, 82.0248351 19.0849014)"
975249627,trunk,False,True,49.585,2,NH30;NH63,9,"LINESTRING (82.0244809 19.0850151, 82.0240519 19.0852008)"
119388107,primary,False,False,38.198,2,,15,"LINESTRING (82.026943 19.0872633, 82.0271561 19.086985)"
119388109,primary,False,False,67.101,,,,"LINESTRING (82.026943 19.0872633, 82.0263988 19.087579)"
119388109,primary,False,True,136.467,,,,"LINESTRING (82.026943 19.0872633, 82.0277956 19.0873739, 82.0282279 19.0874409)"
119388109,primary,False,False,136.467,,,,"LINESTRING (82.0282279 19.0874409, 82.0277956 19.0873739, 82.026943 19.0872633)"
119388109,primary,False,False,75.626,,,,"LINESTRING (82.0215123 19.0899262, 82.0211827 19.0893216)"
119388109,primary,False,True,166.354,,,,"LINESTRING (82.0215123 19.0899262, 82.0228948 19.0891973)"
396287296,unclassified,False,False,171.006,,,,"LINESTRING (82.0215123 19.0899262, 82.0221978 19.091321)"
396287296,unclassified,False,True,68.705,,,,"LINESTRING (82.0215123 19.0899262, 82.0210233 19.0901334, 82.0209282 19.0901993)"
396287287,unclassified,False,False,248.861,,,,"LINESTRING (82.0197799 19.0845998, 82.0209063 19.0865685)"
396287287,unclassified,False,True,52.284,,,,"LINESTRING (82.0197799 19.0845998, 82.0195847 19.0841673)"
396287288,unclassified,False,False,87.41,,,,"LINESTRING (82.0197799 19.0845998, 82.0190292 19.0849384)"
119388109,primary,False,False,124.102,,,,"LINESTRING (82.0256168 19.0879402, 82.0245557 19.0884302)"
119388109,primary,False,True,91.464,,,,"LINESTRING (82.0256168 19.0879402, 82.0263988 19.087579)"
396287294,unclassified,False,False,73.424,,,,"LINESTRING (82.0256168 19.0879402, 82.0253761 19.0873203)"
396287294,unclassified,False,True,50.492,,,,"LINESTRING (82.0256168 19.0879402, 82.0257776 19.0883681)"
119388109,primary,False,False,11.305,,,,"LINESTRING (82.0206065 19.0881707, 82.0205962 19.0880695)"
119388109,primary,False,True,141.632,,,,"LINESTRING (82.0206065 19.0881707, 82.0209324 19.0887795, 82.0211827 19.0893216)"
119388109,primary,False,False,166.354,,,,"LINESTRING (82.0228948 19.0891973, 82.0215123 19.0899262)"
119388109,primary,False,True,194.257,,,,"LINESTRING (82.0228948 19.0891973, 82.0245557 19.0884302)"
396287292,unclassified,False,False,81.764,,,,"LINESTRING (82.0228948 19.0891973, 82.0231424 19.0898944)"
396287292,unclassified,False,True,68.176,,,,"LINESTRING (82.0228948 19.0891973, 82.0226662 19.0886235)"
396287294,unclassified,False,False,100.735,,,,"LINESTRING (82.0261979 19.0894865, 82.0258771 19.0886328)"
396287294,unclassified,False,True,90.198,,,,"LINESTRING (82.0261979 19.0894865, 82.0265184 19.090239)"
458158580,residential,False,True,61.722,,,,"LINESTRING (82.0261979 19.0894865, 82.0256595 19.0897084)"
795236320,residential,False,True,117.982,,,,"LINESTRING (82.0261979 19.0894865, 82.0272249 19.0890577)"
396287280,unclassified,False,False,65.768,,,,"LINESTRING (82.0265184 19.090239, 82.025968 19.0905206)"
396287294,unclassified,False,False,90.198,,,,"LINESTRING (82.0265184 19.090239, 82.0261979 19.0894865)"
396287280,unclassified,False,True,130.08800000000002,,,,"LINESTRING (82.0265184 19.090239, 82.0270899 19.0899466, 82.0276219 19.0897097)"
396287292,unclassified,False,True,8.834,,,,"LINESTRING (82.0234409 19.0907349, 82.0234141 19.0906596)"
396287297,unclassified,False,False,145.979,,,,"LINESTRING (82.0234409 19.0907349, 82.0221978 19.091321)"
396287296,unclassified,False,True,171.006,,,,"LINESTRING (82.0221978 19.091321, 82.0215123 19.0899262)"
396287297,unclassified,False,False,107.814,,,,"LINESTRING (82.0221978 19.091321, 82.0211847 19.0914744)"
396287297,unclassified,False,True,145.979,,,,"LINESTRING (82.0221978 19.091321, 82.0234409 19.0907349)"
396287287,unclassified,False,False,26.819,,,,"LINESTRING (82.0189955 19.0828621, 82.0190866 19.0830874)"
396287287,unclassified,False,True,33.194,,,,"LINESTRING (82.0189955 19.0828621, 82.0188716 19.0825875)"
396287288,unclassified,False,True,87.41,,,,"LINESTRING (82.0190292 19.0849384, 82.0197799 19.0845998)"
458154180,residential,False,True,53.552,,,,"LINESTRING (82.0190292 19.0849384, 82.0188635 19.0845115, 82.0188533 19.0844864)"
396287287,unclassified,False,False,26.689,,,,"LINESTRING (82.0192325 19.0833914, 82.0193338 19.0836115)"
396287287,unclassified,False,True,37.118,,,,"LINESTRING (82.0192325 19.0833914, 82.0190866 19.0830874)"
396287287,unclassified,False,False,37.118,,,,"LINESTRING (82.0190866 19.0830874, 82.0192325 19.0833914)"
396287287,unclassified,False,True,26.819,,,,"LINESTRING (82.0190866 19.0830874, 82.0189955 19.0828621)"
472637387,residential,False,False,54.425,,,,"LINESTRING (82.0190866 19.0830874, 82.0195702 19.0829122)"
396287287,unclassified,False,False,28.091,,,,"LINESTRING (82.0194784 19.0839355, 82.0195847 19.0841673)"
396287287,unclassified,False,True,19.018,,,,"LINESTRING (82.0194784 19.0839355, 82.0194081 19.0837779)"
472637386,residential,False,False,118.673,,,,"LINESTRING (82.0194784 19.0839355, 82.0205232 19.0835304)"
396287287,unclassified,False,False,52.284,,,,"LINESTRING (82.0195847 19.0841673, 82.0197799 19.0845998)"
396287287,unclassified,False,True,28.091,,,,"LINESTRING (82.0195847 19.0841673, 82.0194784 19.0839355)"
458154184,residential,False,False,84.653,,,,"LINESTRING (82.0195847 19.0841673, 82.0188533 19.0844864)"
458154184,residential,False,True,84.653,,,,"LINESTRING (82.0188533 19.0844864, 82.0195847 19.0841673)"
458154180,residential,False,False,53.552,,,,"LINESTRING (82.0188533 19.0844864, 82.0188635 19.0845115, 82.0190292 19.0849384)"
396287287,unclassified,False,False,20.083,,,,"LINESTRING (82.0193338 19.0836115, 82.0194081 19.0837779)"
396287287,unclassified,False,True,26.689,,,,"LINESTRING (82.0193338 19.0836115, 82.0192325 19.0833914)"
396287292,unclassified,False,False,8.834,,,,"LINESTRING (82.0234141 19.0906596, 82.0234409 19.0907349)"
396287292,unclassified,False,True,49.767,,,,"LINESTRING (82.0234141 19.0906596, 82.0232634 19.0902353)"
458158580,residential,False,False,28.17,,,,"LINESTRING (82.0234141 19.0906596, 82.0236565 19.0905514)"
458158580,residential,False,True,28.17,,,,"LINESTRING (82.0236565 19.0905514, 82.0234141 19.0906596)"
458158580,residential,False,False,113.34799999999998,,,,"LINESTRING (82.0236565 19.0905514, 82.0242986 19.0902647, 82.024637 19.0901268)"
458158581,residential,False,False,107.69900000000001,,,,"LINESTRING (82.0236565 19.0905514, 82.023953 19.0908561, 82.0241025 19.0909973, 82.0242379 19.0913283)"
