osmid,highway,oneway,reversed,length,geometry,lanes,name,junction
"[129545058, 1190312965]",residential,False,True,187.51299999999998,"LINESTRING (76.7747586 30.7315351, 76.7757409 30.7321377, 76.7759154 30.7322714, 76.7762371 30.7324882, 76.7762703 30.7325806)",,,
129545114,residential,False,True,119.496,"LINESTRING (76.7762703 30.7325806, 76.7772866 30.7332065)",,,
129545114,residential,False,False,129.942,"LINESTRING (76.7762703 30.7325806, 76.7761259 30.7327461, 76.7756984 30.7324809, 76.775349 30.7328913)",,,
"[129545058, 1190312965]",residential,False,False,187.513,"LINESTRING (76.7762703 30.7325806, 76.7762371 30.7324882, 76.7759154 30.7322714, 76.7757409 30.7321377, 76.7747586 30.7315351)",,,
129545128,secondary_link,True,False,100.08500000000001,"LINESTRING (76.7801595 30.7328338, 76.7799238 30.7329609, 76.779768 30.7330248, 76.7795832 30.7330606, 76.7794335 30.7330503, 76.7793929 30.7330481, 76.7791812 30.7330113)",1,,
1031897148,secondary,True,False,50.511,"LINESTRING (76.7801595 30.7328338, 76.7800371 30.7329713, 76.7799799 30.733021, 76.7798967 30.7330667, 76.7797687 30.7331288)",2,Udyog Path,
129545136,secondary,True,False,327.306,"LINESTRING (76.780236 30.7328761, 76.7815022 30.7314562, 76.7821163 30.7307675, 76.7823174 30.7305387)",2,Udyog Path,
129545076,tertiary,False,False,16.825,"LINESTRING (76.7751732 30.7328835, 76.775349 30.7328913)",,,
129545076,tertiary,False,True,53.72,"LINESTRING (76.7751732 30.7328835, 76.7750968 30.7328801, 76.7746172 30.7329452)",,,
129545111,residential,False,False,58.525,"LINESTRING (76.7751732 30.7328835, 76.7751567 30.7330009, 76.7748787 30.7333317)",,,
129545076,tertiary,False,False,7.043,"LINESTRING (76.775349 30.7328913, 76.7754214 30.7329031)",,,
129545076,tertiary,False,True,16.825,"LINESTRING (76.775349 30.7328913, 76.7751732 30.7328835)",,,
129545114,residential,False,True,129.942,"LINESTRING (76.775349 30.7328913, 76.7756984 30.7324809, 76.7761259 30.7327461, 76.7762703 30.7325806)",,,
129545076,tertiary,False,True,7.043,"LINESTRING (76.7754214 30.7329031, 76.775349 30.7328913)",,,
129545076,tertiary,False,False,169.38299999999998,"LINESTRING (76.7754214 30.7329031, 76.7755867 30.7329299, 76.7758955 30.7330184, 76.7761434 30.7331193, 76.776571 30.7333785, 76.7769489 30.7336342)",,,
129545099,residential,False,False,127.858,"LINESTRING (76.7754214 30.7329031, 76.7754074 30.7329991, 76.7753946 30.7330866, 76.7763082 30.7336473)",,,
129545076,tertiary,False,False,53.72,"LINESTRING (76.7746172 30.7329452, 76.7750968 30.7328801, 76.7751732 30.7328835)",,,
129545124,secondary_link,True,False,98.30900000000001,"LINESTRING (76.779109 30.7330832, 76.7791936 30.7332475, 76.7792407 30.7334422, 76.779257 30.7336135, 76.7792371 30.7337723, 76.7791867 30.7339408)",1,,
1061964635,secondary,True,False,39.95099999999999,"LINESTRING (76.779109 30.7330832, 76.7792517 30.7331922, 76.7793687 30.7333595)",2,Himalaya Marg,
1214982439,secondary,True,False,19.095,"LINESTRING (76.7797687 30.7331288, 76.7796839 30.7331251, 76.7796238 30.7331334, 76.7795917 30.7331418, 76.7795732 30.7331493)",3,Junction 27,roundabout
129545075,secondary,True,False,31.558,"LINESTRING (76.7795732 30.7331493, 76.7795299 30.7331669, 76.7795028 30.7331824, 76.7794879 30.7331923, 76.7793918 30.7332999, 76.7793803 30.7333297, 76.7793687 30.7333595)",3,Junction 27,roundabout
1061964633,secondary,True,False,40.666,"LINESTRING (76.7795732 30.7331493, 76.7793568 30.7330916, 76.7791812 30.7330113)",2,Himalaya Marg,
129545068,residential,False,False,37.417,"LINESTRING (76.7780686 30.7332742, 76.7778359 30.7335448)",,,
129545079,residential,False,True,67.815,"LINESTRING (76.7780686 30.7332742, 76.7774963 30.7329137)",,,
"[129545044, 129545079]",residential,False,False,194.187,"LINESTRING (76.7780686 30.7332742, 76.7785881 30.7336015, 76.7777683 30.7345638)",,,
1031897149,secondary,True,False,52.081,"LINESTRING (76.7800275 30.7333023, 76.7800528 30.7331716, 76.7800649 30.7331364, 76.7800824 30.7331043, 76.7801154 30.7330494, 76.780236 30.7328761)",2,Udyog Path,
1214001331,secondary,True,False,32.555,"LINESTRING (76.7800275 30.7333023, 76.7799914 30.7332483, 76.7799606 30.7332167, 76.779881 30.7331634, 76.7797687 30.7331288)",3,Junction 27,roundabout
129545077,residential,False,True,131.454,"LINESTRING (76.7748787 30.7333317, 76.7759912 30.7340268)",,,
129545111,residential,False,False,53.441,"LINESTRING (76.7748787 30.7333317, 76.7745513 30.7337213)",,,
1190312651,residential,False,False,7.844,"LINESTRING (76.7748787 30.7333317, 76.7748339 30.7332726)",,,
129545111,residential,False,True,58.525,"LINESTRING (76.7748787 30.7333317, 76.7751567 30.7330009, 76.7751732 30.7328835)",,,
129545075,secondary,True,False,19.494999999999997,"LINESTRING (76.7793687 30.7333595, 76.7793615 30.7334018, 76.7793844 30.7335329)",3,Junction 27,roundabout
1213999488,secondary,True,False,22.852999999999998,"LINESTRING (76.7800449 30.7335037, 76.7800533 30.7334503, 76.7800575 30.7334234, 76.7800497 30.7333608, 76.7800275 30.7333023)",3,Junction 27,roundabout
1061496845,secondary,True,False,50.14999999999999,"LINESTRING (76.7793844 30.7335329, 76.7793581 30.7336949, 76.7792602 30.7338553, 76.7791867 30.7339408)",2,Udyog Path,
1213999489,secondary,True,False,36.812,"LINESTRING (76.7793844 30.7335329, 76.7794096 30.7335771, 76.77944 30.733611, 76.7794607 30.733634, 76.7795398 30.7336858, 76.7796228 30.7337142, 76.7796775 30.7337223)",3,Junction 27,roundabout
129545068,residential,False,False,83.421,"LINESTRING (76.7778359 30.7335448, 76.7773171 30.7341481)",,,
129545068,residential,False,True,37.417,"LINESTRING (76.7778359 30.7335448, 76.7780686 30.7332742)",,,
129545114,residential,False,False,64.587,"LINESTRING (76.7778359 30.7335448, 76.7772866 30.7332065)",,,
129545076,tertiary,False,False,70.67999999999999,"LINESTRING (76.7769489 30.7336342, 76.7771869 30.7337952, 76.7772917 30.7339778, 76.7773171 30.7341481)",,,
129545076,tertiary,False,True,169.383,"LINESTRING (76.7769489 30.7336342, 76.776571 30.7333785, 76.7761434 30.7331193, 76.7758955 30.7330184, 76.7755867 30.7329299, 76.7754214 30.7329031)",,,
129545122,residential,False,True,36.77,"LINESTRING (76.7769489 30.7336342, 76.7768564 30.733745, 76.7767245 30.7339028)",,,
491594507,unclassified,False,False,57.57899999999999,"LINESTRING (76.7769489 30.7336342, 76.7770703 30.7334535, 76.7772866 30.7332065)",,,
129545034,residential,False,True,51.949,"LINESTRING (76.7763082 30.7336473, 76.7759912 30.7340268)",,,
129545099,residential,False,False,48.891,"LINESTRING (76.7763082 30.7336473, 76.7767245 30.7339028)",,,
129545099,residential,False,True,127.85799999999999,"LINESTRING (76.7763082 30.7336473, 76.7753946 30.7330866, 76.7754074 30.7329991, 76.7754214 30.7329031)",,,
1031897151,secondary,True,False,38.338,"LINESTRING (76.7798941 30.7336776, 76.780063 30.7337157, 76.7802572 30.7338159)",2,Himalaya Marg,
1213771366,secondary,True,False,24.607999999999997,"LINESTRING (76.7798941 30.7336776, 76.7799408 30.7336475, 76.7800154 30.7335665, 76.780032 30.7335361, 76.7800449 30.7335037)",3,Junction 27,roundabout
129545081,residential,False,True,140.416,"LINESTRING (76.7745513 30.7337213, 76.7757399 30.7344635)",,,
129545111,residential,False,True,53.441,"LINESTRING (76.7745513 30.7337213, 76.7748787 30.7333317)",,,
1213771366,secondary,True,False,21.646,"LINESTRING (76.7796775 30.7337223, 76.7797482 30.7337216, 76.7798084 30.733711, 76.7798468 30.7336991, 76.7798941 30.7336776)",3,Junction 27,roundabout
