osmid,highway,oneway,reversed,length,geometry,lanes
990023224,residential,False,False,387.42400000000004,"LINESTRING (75.4330087 29.5092798, 75.4323651 29.5093257, 75.4323382 29.5122478)",
990023225,residential,False,False,120.732,"LINESTRING (75.4330087 29.5092798, 75.4330571 29.509293, 75.4334165 29.5093024, 75.4342534 29.509279)",
322101214,unclassified,False,True,764.979,"LINESTRING (75.4323382 29.5122478, 75.4305582 29.5120895, 75.4274296 29.511809, 75.4264595 29.51171, 75.4245113 29.5113397)",
990023224,residential,False,True,387.42400000000004,"LINESTRING (75.4323382 29.5122478, 75.4323651 29.5093257, 75.4330087 29.5092798)",
990023225,residential,False,True,120.732,"LINESTRING (75.4342534 29.509279, 75.4334165 29.5093024, 75.4330571 29.509293, 75.4330087 29.5092798)",
990221554,residential,False,False,412.562,"LINESTRING (75.4244469 29.5150495, 75.4244684 29.5133464, 75.4245113 29.5113397)",
990221555,residential,False,False,124.571,"LINESTRING (75.4244469 29.5150495, 75.4244684 29.5150821, 75.4244684 29.5161648)",
322101214,unclassified,False,False,764.979,"LINESTRING (75.4245113 29.5113397, 75.4264595 29.51171, 75.4274296 29.511809, 75.4305582 29.5120895, 75.4323382 29.5122478)",
990221554,residential,False,True,412.562,"LINESTRING (75.4245113 29.5113397, 75.4244684 29.5133464, 75.4244469 29.5150495)",
702157335,primary,False,False,579.294,"LINESTRING (75.4244684 29.5161648, 75.4247984 29.516141, 75.4285173 29.515866, 75.4304335 29.515723)",2
990221555,residential,False,True,124.571,"LINESTRING (75.4244684 29.5161648, 75.4244684 29.5150821, 75.4244469 29.5150495)",
702157335,primary,False,False,393.8,"LINESTRING (75.4304335 29.515723, 75.4326024 29.5155611, 75.4344878 29.5154155)",2
702157335,primary,False,True,579.294,"LINESTRING (75.4304335 29.515723, 75.4285173 29.515866, 75.4247984 29.516141, 75.4244684 29.5161648)",2
990221590,residential,False,False,84.098,"LINESTRING (75.4344878 29.5154155, 75.4345025 29.5146593)",
702157335,primary,False,True,393.8,"LINESTRING (75.4344878 29.5154155, 75.4326024 29.5155611, 75.4304335 29.515723)",2
990221590,residential,False,True,84.098,"LINESTRING (75.4345025 29.5146593, 75.4344878 29.5154155)",
990221591,residential,False,False,51.573,"LINESTRING (75.4345025 29.5146593, 75.4339721 29.5147048)",
990221591,residential,False,True,51.573,"LINESTRING (75.4339721 29.5147048, 75.4345025 29.5146593)",
