osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,bridge,ref,junction
56052263,primary,False,False,217.474,"LINESTRING (88.6116667 27.3278737, 88.6116703 27.3279798, 88.6116846 27.3287956, 88.6117964 27.3293109, 88.611823 27.3294512, 88.6119323 27.3298048)",,,,,,
129678896,living_street,False,False,292.031,"LINESTRING (88.6116667 27.3278737, 88.6117027 27.3278272, 88.6117674 27.3274634, 88.6116684 27.3270449, 88.6115782 27.326846, 88.6113821 27.3266765, 88.6112188 27.3266096, 88.6112441 27.3261249, 88.6112642 27.3257405, 88.6112792 27.3254542)",1,lal bazaar road,20,,,
211012982,residential,False,True,56.205,"LINESTRING (88.6119323 27.3298048, 88.6114394 27.3300573)",,,,,,
56052263,primary,False,False,83.762,"LINESTRING (88.6119323 27.3298048, 88.6121461 27.3300841, 88.6122708 27.3302174, 88.6123836 27.3302974, 88.6124967 27.3303512)",,,,,,
56052263,primary,False,True,217.474,"LINESTRING (88.6119323 27.3298048, 88.611823 27.3294512, 88.6117964 27.3293109, 88.6116846 27.3287956, 88.6116703 27.3279798, 88.6116667 27.3278737)",,,,,,
56052263,primary,False,False,107.042,"LINESTRING (88.613224 27.3306135, 88.6134773 27.3306598, 88.6135872 27.3307796, 88.613708 27.3309683, 88.6137719 27.3313251)",,,,,,
56052263,primary,False,True,78.543,"LINESTRING (88.613224 27.3306135, 88.6130559 27.3305331, 88.6128945 27.3305232, 88.6124967 27.3303512)",,,,,,
"[428800896, 213887663]",tertiary,True,False,101.23599999999999,"LINESTRING (88.613224 27.3306135, 88.613114 27.3304719, 88.6128135 27.3303922, 88.6126902 27.3303214, 88.6126443 27.3301459, 88.6126499 27.3299968)",,,,,,
56052263,primary,False,True,107.042,"LINESTRING (88.6137719 27.3313251, 88.613708 27.3309683, 88.6135872 27.3307796, 88.6134773 27.3306598, 88.613224 27.3306135)",,,,,,
56052263,primary,False,False,78.543,"LINESTRING (88.6124967 27.3303512, 88.6128945 27.3305232, 88.6130559 27.3305331, 88.613224 27.3306135)",,,,,,
56052263,primary,False,True,83.762,"LINESTRING (88.6124967 27.3303512, 88.6123836 27.3302974, 88.6122708 27.3302174, 88.6121461 27.3300841, 88.6119323 27.3298048)",,,,,,
129678875,residential,False,False,48.613,"LINESTRING (88.6124967 27.3303512, 88.6125576 27.3302482, 88.6127127 27.3301072, 88.6126499 27.3299968)",,,,yes,,
1189130396,tertiary,False,False,120.74000000000001,"LINESTRING (88.6133363 27.3287482, 88.6132527 27.3286038, 88.6131103 27.3285276, 88.6129669 27.3283065, 88.6129158 27.3281012, 88.6129838 27.3277968)",,,,,,
129678896,living_street,False,True,292.03099999999995,"LINESTRING (88.6112792 27.3254542, 88.6112642 27.3257405, 88.6112441 27.3261249, 88.6112188 27.3266096, 88.6113821 27.3266765, 88.6115782 27.326846, 88.6116684 27.3270449, 88.6117674 27.3274634, 88.6117027 27.3278272, 88.6116667 27.3278737)",1,lal bazaar road,20,,,
129678869,residential,False,False,168.8,"LINESTRING (88.613439 27.3266332, 88.6131377 27.3267378, 88.6130897 27.326961, 88.6129457 27.3269828, 88.6128259 27.3271453, 88.6128755 27.327372, 88.6129985 27.327618, 88.6129838 27.3277968)",,Kazi Road,,,,
"[129678883, 129678879]","['residential', 'tertiary']",False,False,379.33500000000004,"LINESTRING (88.613439 27.3266332, 88.613643 27.3271531, 88.613902 27.3277171, 88.6140784 27.3282187, 88.6142487 27.3285017, 88.6144241 27.3287015, 88.6146407 27.3288336, 88.614733 27.3288441, 88.6149507 27.3286793, 88.6148244 27.3284011, 88.6147638 27.3281245)",,,,,,
1189130396,tertiary,False,True,41.681,"LINESTRING (88.6126768 27.3275879, 88.6127864 27.327582, 88.6129838 27.3277968)",,,,,,
129678869,residential,False,True,168.79999999999998,"LINESTRING (88.6129838 27.3277968, 88.6129985 27.327618, 88.6128755 27.327372, 88.6128259 27.3271453, 88.6129457 27.3269828, 88.6130897 27.326961, 88.6131377 27.3267378, 88.613439 27.3266332)",,Kazi Road,,,,
1189130396,tertiary,False,False,41.681,"LINESTRING (88.6129838 27.3277968, 88.6127864 27.327582, 88.6126768 27.3275879)",,,,,,
1189130396,tertiary,False,True,120.74,"LINESTRING (88.6129838 27.3277968, 88.6129158 27.3281012, 88.6129669 27.3283065, 88.6131103 27.3285276, 88.6132527 27.3286038, 88.6133363 27.3287482)",,,,,,
480480424,tertiary,False,False,113.842,"LINESTRING (88.6159848 27.3278563, 88.6157648 27.3282065, 88.6156829 27.32856, 88.6156884 27.3288218)",,,,,,
480480424,tertiary,False,False,93.07900000000001,"LINESTRING (88.6156884 27.3288218, 88.6157282 27.3290145, 88.6157878 27.3293026, 88.6158968 27.3296371)",,,,,,
480480424,tertiary,False,True,113.842,"LINESTRING (88.6156884 27.3288218, 88.6156829 27.32856, 88.6157648 27.3282065, 88.6159848 27.3278563)",,,,,,
1084683272,residential,False,False,124.389,"LINESTRING (88.6156884 27.3288218, 88.6156372 27.328811, 88.6155295 27.3287949, 88.6152257 27.3286342, 88.6149688 27.3284238, 88.6147638 27.3281245)",,,,,,
129678875,residential,False,True,48.613,"LINESTRING (88.6126499 27.3299968, 88.6127127 27.3301072, 88.6125576 27.3302482, 88.6124967 27.3303512)",,,,yes,,
213887663,tertiary,True,False,164.53,"LINESTRING (88.6126499 27.3299968, 88.6127288 27.3298381, 88.6127222 27.3297086, 88.6127421 27.3295811, 88.6129226 27.3294276, 88.6130127 27.3293682, 88.6131108 27.3292122, 88.6132527 27.3287566, 88.6133363 27.3287482)",,,,,,
480480424,tertiary,False,True,54.452,"LINESTRING (88.6167578 27.3321975, 88.6166718 27.3317138)",,,,,,
84696282,primary,True,False,29.729000000000003,"LINESTRING (88.6167578 27.3321975, 88.6166881 27.3322303, 88.6166404 27.3322798, 88.6166337 27.3323527, 88.6166565 27.3324081)",,Gangtok - Assam - Pakyong Road,,,SH2,roundabout
84696282,primary,True,False,23.909,"LINESTRING (88.6166565 27.3324081, 88.6166987 27.33244, 88.6167605 27.3324596, 88.6168217 27.3324519, 88.6168736 27.3324266)",,Gangtok - Assam - Pakyong Road,,,SH2,roundabout
450275173,primary,False,False,76.112,"LINESTRING (88.6166565 27.3324081, 88.6165225 27.332626, 88.6165015 27.332848, 88.6165683 27.333053)",,Gangtok - Assam - Pakyong Road,,,SH2,
704675579,primary,False,False,52.711,"LINESTRING (88.6171762 27.3327858, 88.6170994 27.332567, 88.6168736 27.3324266)",,Gangtok - Assam - Pakyong Road,,,SH2,
450275173,primary,False,True,76.112,"LINESTRING (88.6165683 27.333053, 88.6165015 27.332848, 88.6165225 27.332626, 88.6166565 27.3324081)",,Gangtok - Assam - Pakyong Road,,,SH2,
211012982,residential,False,False,56.205,"LINESTRING (88.6114394 27.3300573, 88.6119323 27.3298048)",,,,,,
211012982,residential,False,True,152.767,"LINESTRING (88.6114394 27.3300573, 88.6113626 27.3302717, 88.6116698 27.3307689, 88.6116621 27.3308563, 88.6116106 27.3309049, 88.6112651 27.3309249, 88.6112012 27.3309464, 88.6111769 27.3310013)",,,,,,
428800898,residential,False,False,56.292,"LINESTRING (88.6114394 27.3300573, 88.6113266 27.330117, 88.6112087 27.3300765, 88.6111517 27.3299903, 88.6111479 27.329813)",,,,,,
336114629,residential,False,True,243.783,"LINESTRING (88.6166417 27.3298225, 88.6165606 27.3296975, 88.6165179 27.3294954, 88.6164649 27.3294407, 88.6163718 27.3294608, 88.6163615 27.3295915, 88.6164453 27.3297221, 88.6164121 27.3301666, 88.6163665 27.3302881, 88.6163316 27.3303048, 88.6162914 27.3302714, 88.6161707 27.3299235, 88.6160714 27.3297663, 88.6158968 27.3296371)",,,,,,
211012982,residential,False,False,152.767,"LINESTRING (88.6111769 27.3310013, 88.6112012 27.3309464, 88.6112651 27.3309249, 88.6116106 27.3309049, 88.6116621 27.3308563, 88.6116698 27.3307689, 88.6113626 27.3302717, 88.6114394 27.3300573)",,,,,,
428800894,residential,False,False,201.667,"LINESTRING (88.6111769 27.3310013, 88.6111384 27.3309431, 88.6111079 27.3308248, 88.6111517 27.3306238, 88.6110965 27.3305883, 88.6109881 27.3306204, 88.6107429 27.3308096, 88.6103854 27.3310174, 88.610258 27.3310309, 88.61018 27.3309701, 88.610161 27.3308282, 88.6100868 27.3306289, 88.6100608 27.3306083)",,,,,,
428800900,residential,False,False,105.843,"LINESTRING (88.6100521 27.3296603, 88.6101046 27.3302053, 88.6100608 27.3306083)",,,,,,
428800900,residential,False,True,35.074,"LINESTRING (88.6100521 27.3296603, 88.6098786 27.3296925, 88.6097008 27.3296905)",,,,,,
741796240,unclassified,False,False,202.509,"LINESTRING (88.6100521 27.3296603, 88.6100875 27.3295561, 88.6102769 27.3293602, 88.6103923 27.3292895, 88.6105551 27.3292166, 88.6107433 27.3291038, 88.6109026 27.3290618, 88.6109869 27.328989, 88.6111866 27.328951, 88.6113436 27.3288874, 88.6113655 27.3288084, 88.6114625 27.3286156, 88.6115572 27.3285951)",,,,,,
428800898,residential,False,True,56.292,"LINESTRING (88.6111479 27.329813, 88.6111517 27.3299903, 88.6112087 27.3300765, 88.6113266 27.330117, 88.6114394 27.3300573)",,,,,,
428800894,residential,False,True,201.667,"LINESTRING (88.6100608 27.3306083, 88.6100868 27.3306289, 88.610161 27.3308282, 88.61018 27.3309701, 88.610258 27.3310309, 88.6103854 27.3310174, 88.6107429 27.3308096, 88.6109881 27.3306204, 88.6110965 27.3305883, 88.6111517 27.3306238, 88.6111079 27.3308248, 88.6111384 27.3309431, 88.6111769 27.3310013)",,,,,,
428800900,residential,False,False,145.858,"LINESTRING (88.6100608 27.3306083, 88.6100385 27.3307284, 88.6098819 27.3308562, 88.6099398 27.3309689, 88.6098965 27.3310101, 88.6099825 27.3311837, 88.6102492 27.3313991, 88.6103127 27.331637, 88.6102538 27.331678)",,,,,,
428800900,residential,False,True,105.843,"LINESTRING (88.6100608 27.3306083, 88.6101046 27.3302053, 88.6100521 27.3296603)",,,,,,
84696282,primary,True,False,35.81,"LINESTRING (88.6168736 27.3324266, 88.6169037 27.3323778, 88.6169166 27.3323283, 88.6169058 27.3322761, 88.6168734 27.3322301, 88.6168175 27.3322089, 88.6167578 27.3321975)",,Gangtok - Assam - Pakyong Road,,,SH2,roundabout
704675579,primary,False,True,52.711,"LINESTRING (88.6168736 27.3324266, 88.6170994 27.332567, 88.6171762 27.3327858)",,Gangtok - Assam - Pakyong Road,,,SH2,
336114629,residential,False,False,243.78300000000002,"LINESTRING (88.6158968 27.3296371, 88.6160714 27.3297663, 88.6161707 27.3299235, 88.6162914 27.3302714, 88.6163316 27.3303048, 88.6163665 27.3302881, 88.6164121 27.3301666, 88.6164453 27.3297221, 88.6163615 27.3295915, 88.6163718 27.3294608, 88.6164649 27.3294407, 88.6165179 27.3294954, 88.6165606 27.3296975, 88.6166417 27.3298225)",,,,,,
480480424,tertiary,False,False,244.903,"LINESTRING (88.6158968 27.3296371, 88.6163193 27.3309743, 88.6166283 27.331469, 88.6166718 27.3317138)",,,,,,
480480424,tertiary,False,True,93.07900000000001,"LINESTRING (88.6158968 27.3296371, 88.6157878 27.3293026, 88.6157282 27.3290145, 88.6156884 27.3288218)",,,,,,
"[1084683264, 539779665]",tertiary,False,False,299.58,"LINESTRING (88.615288 27.329166, 88.6154828 27.3296038, 88.6155025 27.329648, 88.6157502 27.3303946, 88.6158353 27.3310449, 88.6158282 27.3312045, 88.615818 27.33139, 88.615815 27.331504, 88.6158997 27.3317772)",2,Bhanu Path,,,,
"[129678883, 129678879]","['residential', 'tertiary']",False,True,379.335,"LINESTRING (88.6147638 27.3281245, 88.6148244 27.3284011, 88.6149507 27.3286793, 88.614733 27.3288441, 88.6146407 27.3288336, 88.6144241 27.3287015, 88.6142487 27.3285017, 88.6140784 27.3282187, 88.613902 27.3277171, 88.613643 27.3271531, 88.613439 27.3266332)",,,,,,
1084683272,residential,False,True,124.38899999999998,"LINESTRING (88.6147638 27.3281245, 88.6149688 27.3284238, 88.6152257 27.3286342, 88.6155295 27.3287949, 88.6156372 27.328811, 88.6156884 27.3288218)",,,,,,
"[1084683264, 539779665]",tertiary,False,True,299.58,"LINESTRING (88.6158997 27.3317772, 88.615815 27.331504, 88.615818 27.33139, 88.6158282 27.3312045, 88.6158353 27.3310449, 88.6157502 27.3303946, 88.6155025 27.329648, 88.6154828 27.3296038, 88.615288 27.329166)",2,Bhanu Path,,,,
561913893,residential,False,True,107.176,"LINESTRING (88.6158997 27.3317772, 88.6160472 27.3319143, 88.6162356 27.3320398, 88.6164214 27.3320155, 88.6164642 27.3319888, 88.6166159 27.3318941, 88.6166718 27.3317138)",,,,,,
741796240,unclassified,False,True,202.50900000000004,"LINESTRING (88.6115572 27.3285951, 88.6114625 27.3286156, 88.6113655 27.3288084, 88.6113436 27.3288874, 88.6111866 27.328951, 88.6109869 27.328989, 88.6109026 27.3290618, 88.6107433 27.3291038, 88.6105551 27.3292166, 88.6103923 27.3292895, 88.6102769 27.3293602, 88.6100875 27.3295561, 88.6100521 27.3296603)",,,,,,
428800900,residential,False,False,35.074,"LINESTRING (88.6097008 27.3296905, 88.6098786 27.3296925, 88.6100521 27.3296603)",,,,,,
428800900,residential,False,True,145.858,"LINESTRING (88.6102538 27.331678, 88.6103127 27.331637, 88.6102492 27.3313991, 88.6099825 27.3311837, 88.6098965 27.3310101, 88.6099398 27.3309689, 88.6098819 27.3308562, 88.6100385 27.3307284, 88.6100608 27.3306083)",,,,,,
480480424,tertiary,False,False,54.452,"LINESTRING (88.6166718 27.3317138, 88.6167578 27.3321975)",,,,,,
480480424,tertiary,False,True,244.90300000000002,"LINESTRING (88.6166718 27.3317138, 88.6166283 27.331469, 88.6163193 27.3309743, 88.6158968 27.3296371)",,,,,,
561913893,residential,False,False,107.17599999999999,"LINESTRING (88.6166718 27.3317138, 88.6166159 27.3318941, 88.6164642 27.3319888, 88.6164214 27.3320155, 88.6162356 27.3320398, 88.6160472 27.3319143, 88.6158997 27.3317772)",,,,,,
