osmid,highway,oneway,reversed,length,geometry,name,maxspeed,ref,junction,bridge
793072428,residential,False,False,100.293,"LINESTRING (75.1973625 31.8183732, 75.1971682 31.8185923, 75.1970535 31.8187343, 75.1969905 31.8188446, 75.1968565 31.8191573)",,,,,
793072427,residential,False,False,76.117,"LINESTRING (75.1967596 31.8175085, 75.1965255 31.8181635)",,,,,
793072429,residential,False,False,42.755,"LINESTRING (75.1967596 31.8175085, 75.1971923 31.817621)",,,,,
793072429,residential,False,True,43.296,"LINESTRING (75.1967596 31.8175085, 75.1963198 31.8173992)",,,,,
793072428,residential,False,False,79.844,"LINESTRING (75.1978647 31.8177957, 75.1973625 31.8183732)",,,,,
793072429,residential,False,True,42.327,"LINESTRING (75.1978647 31.8177957, 75.1974363 31.8176844)",,,,,
793072429,residential,False,False,135.823,"LINESTRING (75.1978647 31.8177957, 75.1979245 31.8178471, 75.1979501 31.8179057, 75.1979612 31.8179689, 75.1979698 31.8180456, 75.1979527 31.8183518, 75.1979397 31.8185484, 75.1979397 31.8187238, 75.1979488 31.8189906)",,,,,
793072432,residential,False,False,138.87900000000002,"LINESTRING (75.1978647 31.8177957, 75.1980766 31.8173823, 75.1981051 31.8173528, 75.1981448 31.8173279, 75.1981968 31.8173198, 75.1982476 31.8173199, 75.1989721 31.8174531)",,,,,
496517208,tertiary,False,True,75.514,"LINESTRING (75.1951824 31.817125, 75.1949679 31.8177792)",,,,,
793072429,residential,False,False,28.6,"LINESTRING (75.1951824 31.817125, 75.1954736 31.8171952)",,,,,
496517208,tertiary,False,False,54.709,"LINESTRING (75.1951824 31.817125, 75.195214 31.8170213, 75.1952536 31.816908, 75.1952953 31.8168241, 75.1953974 31.8166714)",,,,,
793072429,residential,False,False,43.296,"LINESTRING (75.1963198 31.8173992, 75.1967596 31.8175085)",,,,,
793072429,residential,False,True,39.297,"LINESTRING (75.1963198 31.8173992, 75.1959197 31.8173027)",,,,,
793072430,residential,False,False,76.195,"LINESTRING (75.1963198 31.8173992, 75.1960923 31.8180566)",,,,,
793072432,residential,False,False,60.098,"LINESTRING (75.1989721 31.8174531, 75.1991791 31.8174977, 75.1995865 31.8175928)",,,,,
793072432,residential,False,True,138.87900000000002,"LINESTRING (75.1989721 31.8174531, 75.1982476 31.8173199, 75.1981968 31.8173198, 75.1981448 31.8173279, 75.1981051 31.8173528, 75.1980766 31.8173823, 75.1978647 31.8177957)",,,,,
793072433,residential,False,False,187.227,"LINESTRING (75.1989721 31.8174531, 75.1988608 31.8178173, 75.1988123 31.8180468, 75.1987766 31.8182698, 75.1986544 31.8191127)",,,,,
793072433,residential,False,True,63.205,"LINESTRING (75.1989721 31.8174531, 75.1990528 31.8171522, 75.1990984 31.8170261, 75.1991469 31.8169348, 75.1991617 31.8169101)",,,,,
232459688,tertiary,True,False,16.258,"LINESTRING (75.199627 31.8176023, 75.1997015 31.8174705)",,,,,
793072432,residential,False,True,3.97,"LINESTRING (75.199627 31.8176023, 75.1995865 31.8175928)",,,,,
793072433,residential,False,True,187.227,"LINESTRING (75.1986544 31.8191127, 75.1987766 31.8182698, 75.1988123 31.8180468, 75.1988608 31.8178173, 75.1989721 31.8174531)",,,,,
793072440,residential,False,False,33.8,"LINESTRING (75.2001296 31.817888, 75.2001827 31.8175874)",,,,,
1120108204,residential,False,False,67.206,"LINESTRING (75.2001296 31.817888, 75.2008206 31.8180313)",,,,,
793072434,residential,False,False,63.096999999999994,"LINESTRING (75.2001296 31.817888, 75.2000954 31.818094, 75.2000427 31.8184506)",,,,,
793072437,residential,False,False,65.696,"LINESTRING (75.2000427 31.8184506, 75.2007305 31.8185372)",,,,,
793072434,residential,False,False,28.588,"LINESTRING (75.2000427 31.8184506, 75.200016 31.8185829, 75.1999923 31.8187041)",,,,,
793072434,residential,False,True,63.096999999999994,"LINESTRING (75.2000427 31.8184506, 75.2000954 31.818094, 75.2001296 31.817888)",,,,,
793072434,residential,False,False,53.761,"LINESTRING (75.1999923 31.8187041, 75.199898 31.8191809)",,,,,
793072435,residential,False,False,67.702,"LINESTRING (75.1999923 31.8187041, 75.200701 31.8187939)",,,,,
793072434,residential,False,True,28.588,"LINESTRING (75.1999923 31.8187041, 75.200016 31.8185829, 75.2000427 31.8184506)",,,,,
793072434,residential,False,True,53.761,"LINESTRING (75.199898 31.8191809, 75.1999923 31.8187041)",,,,,
1120108203,residential,False,False,63.886,"LINESTRING (75.199898 31.8191809, 75.1992339 31.8190729)",,,,,
1120108203,residential,False,True,71.411,"LINESTRING (75.199898 31.8191809, 75.2006459 31.8192735)",,,,,
1120108203,residential,False,False,4.785,"LINESTRING (75.1992339 31.8190729, 75.1991837 31.8190672)",,,,,
1120108203,residential,False,True,63.886,"LINESTRING (75.1992339 31.8190729, 75.199898 31.8191809)",,,,,
232459688,tertiary,True,False,167.845,"LINESTRING (75.1992339 31.8190729, 75.1993038 31.8187612, 75.1995599 31.817763, 75.199627 31.8176023)",,,,,
793072435,residential,False,False,48.462,"LINESTRING (75.200701 31.8187939, 75.2012083 31.8188582)",,,,,
793072435,residential,False,True,67.702,"LINESTRING (75.200701 31.8187939, 75.1999923 31.8187041)",,,,,
793072436,residential,False,False,53.583,"LINESTRING (75.200701 31.8187939, 75.2006459 31.8192735)",,,,,
793072436,residential,False,True,28.68,"LINESTRING (75.200701 31.8187939, 75.2007305 31.8185372)",,,,,
793072435,residential,False,True,48.462,"LINESTRING (75.2012083 31.8188582, 75.200701 31.8187939)",,,,,
1120108205,residential,False,False,77.89399999999999,"LINESTRING (75.2012083 31.8188582, 75.2011854 31.8190592, 75.2011975 31.8191746, 75.2012253 31.8192925, 75.2013168 31.8195432)",,,,,
1120108205,residential,False,True,22.837999999999997,"LINESTRING (75.2012083 31.8188582, 75.2012392 31.8187877, 75.2012826 31.8187187, 75.2013182 31.8186765)",,,,,
501676564,secondary,False,True,26.801,"LINESTRING (75.2013168 31.8195432, 75.201593 31.8194883)",,,MDR66,,
501676564,secondary,False,False,41.191,"LINESTRING (75.2013168 31.8195432, 75.2011089 31.8195897, 75.2009004 31.8196519)",,,MDR66,,
1120108205,residential,False,True,77.89399999999999,"LINESTRING (75.2013168 31.8195432, 75.2012253 31.8192925, 75.2011975 31.8191746, 75.2011854 31.8190592, 75.2012083 31.8188582)",,,,,
793072436,residential,False,False,28.68,"LINESTRING (75.2007305 31.8185372, 75.200701 31.8187939)",,,,,
793072437,residential,False,True,65.696,"LINESTRING (75.2007305 31.8185372, 75.2000427 31.8184506)",,,,,
793072438,residential,False,False,56.894,"LINESTRING (75.2007305 31.8185372, 75.2008206 31.8180313)",,,,,
793072436,residential,False,True,52.666,"LINESTRING (75.2005918 31.8197449, 75.2006459 31.8192735)",,,,,
501676564,secondary,False,False,117.94699999999999,"LINESTRING (75.2005918 31.8197449, 75.1999422 31.8199658, 75.1997249 31.8200888, 75.1996056 31.8201936, 75.1995296 31.820268)",,,MDR66,,
501676564,secondary,False,True,30.939,"LINESTRING (75.2005918 31.8197449, 75.2006127 31.8197378, 75.2009004 31.8196519)",,,MDR66,,
793072438,residential,False,True,56.894,"LINESTRING (75.2008206 31.8180313, 75.2007305 31.8185372)",,,,,
1120108204,residential,False,False,50.094,"LINESTRING (75.2008206 31.8180313, 75.2013364 31.8181355)",,,,,
1120108204,residential,False,True,67.206,"LINESTRING (75.2008206 31.8180313, 75.2001296 31.817888)",,,,,
1120108204,residential,False,True,50.094,"LINESTRING (75.2013364 31.8181355, 75.2008206 31.8180313)",,,,,
1120108206,residential,False,True,30.865,"LINESTRING (75.2013364 31.8181355, 75.2014112 31.8178653)",,,,,
1120108206,residential,False,False,60.374,"LINESTRING (75.2013364 31.8181355, 75.2013134 31.8182835, 75.2013023 31.8184551, 75.2013124 31.8185976, 75.2013182 31.8186765)",,,,,
1120128478,residential,False,True,88.23,"LINESTRING (75.2020103 31.820909, 75.2029221 31.8207377)",,,,,
793072439,residential,False,False,74.43,"LINESTRING (75.2020103 31.820909, 75.2020041 31.8210281, 75.2019276 31.8215744)",,,,,
793072439,residential,False,True,28.473,"LINESTRING (75.2020103 31.820909, 75.2019954 31.8206937, 75.2019888 31.8206537)",,,,,
640303312,secondary,False,True,73.168,"LINESTRING (75.2019276 31.8215744, 75.2025798 31.8219292)",,,,,
640303312,secondary,False,False,219.039,"LINESTRING (75.2019276 31.8215744, 75.2016192 31.8214138, 75.2006624 31.8209173, 75.1999488 31.8205481)",,,,,
793072439,residential,False,True,74.43,"LINESTRING (75.2019276 31.8215744, 75.2020041 31.8210281, 75.2020103 31.820909)",,,,,
232459692,tertiary,False,False,69.139,"LINESTRING (75.2001827 31.8175874, 75.2008882 31.8177524)",,,,,
793072440,residential,False,True,33.8,"LINESTRING (75.2001827 31.8175874, 75.2001296 31.817888)",,,,,
232459692,tertiary,False,True,47.295,"LINESTRING (75.2001827 31.8175874, 75.1999234 31.8175283, 75.1997015 31.8174705)",,,,,
793072445,residential,False,False,71.386,"LINESTRING (75.2017818 31.8164157, 75.2010517 31.8162506)",,,,,
793072446,residential,False,False,31.076,"LINESTRING (75.2017818 31.8164157, 75.2018237 31.8161385)",,,,,
"[793072441, 793072442, 793072443]",residential,False,False,91.98,"LINESTRING (75.2017818 31.8164157, 75.2016221 31.8168063, 75.2016016 31.8168431, 75.2015775 31.8168739, 75.2015481 31.8168961, 75.2012398 31.8169902, 75.2012139 31.8170003)",,,,,yes
793072444,residential,False,False,139.154,"LINESTRING (75.2017818 31.8164157, 75.202918 31.8167675, 75.2029804 31.8167807, 75.2030305 31.8167811, 75.2030715 31.8167595, 75.2030975 31.816721, 75.203115 31.8166825)",,,,,
232459692,tertiary,False,False,50.986,"LINESTRING (75.2008882 31.8177524, 75.2014112 31.8178653)",,,,,
232459692,tertiary,False,True,69.139,"LINESTRING (75.2008882 31.8177524, 75.2001827 31.8175874)",,,,,
793072442,residential,False,True,90.84899999999999,"LINESTRING (75.2008882 31.8177524, 75.2010743 31.8172241, 75.201124 31.8170722, 75.2011504 31.8170365, 75.2011806 31.8170133, 75.2012139 31.8170003)",,,,,
793072444,residential,False,False,33.021,"LINESTRING (75.203115 31.8166825, 75.2032016 31.8163948)",,,,,
793072449,residential,False,True,76.474,"LINESTRING (75.203115 31.8166825, 75.2039219 31.8166289)",,,,,
793072444,residential,False,True,139.154,"LINESTRING (75.203115 31.8166825, 75.2030975 31.816721, 75.2030715 31.8167595, 75.2030305 31.8167811, 75.2029804 31.8167807, 75.202918 31.8167675, 75.2017818 31.8164157)",,,,,
793072444,residential,False,False,29.133,"LINESTRING (75.2032016 31.8163948, 75.2031473 31.8161369)",,,,,
793072444,residential,False,True,33.021,"LINESTRING (75.2032016 31.8163948, 75.203115 31.8166825)",,,,,
793072454,residential,False,True,102.051,"LINESTRING (75.2032016 31.8163948, 75.2041486 31.8159535)",,,,,
793072444,residential,False,False,6.616,"LINESTRING (75.2031473 31.8161369, 75.2031345 31.8160784)",,,,,
793072444,residential,False,True,29.133,"LINESTRING (75.2031473 31.8161369, 75.2032016 31.8163948)",,,,,
793072447,residential,False,False,125.064,"LINESTRING (75.2031473 31.8161369, 75.2018237 31.8161385)",,,,,
793072444,residential,False,False,15.242,"LINESTRING (75.2031345 31.8160784, 75.2030979 31.8159449)",,,,,
793072444,residential,False,True,6.616,"LINESTRING (75.2031345 31.8160784, 75.2031473 31.8161369)",,,,,
793072457,residential,False,True,77.364,"LINESTRING (75.2031345 31.8160784, 75.2038273 31.8157076)",,,,,
793072444,residential,False,True,15.242,"LINESTRING (75.2030979 31.8159449, 75.2031345 31.8160784)",,,,,
793072448,residential,False,False,118.954,"LINESTRING (75.2030979 31.8159449, 75.2018398 31.815906)",,,,,
793072444,residential,False,False,121.57,"LINESTRING (75.2030979 31.8159449, 75.2030843 31.8158741, 75.2030663 31.8157695, 75.202965 31.8148577)",,,,,
793072462,residential,False,False,53.277,"LINESTRING (75.202965 31.8148577, 75.2024013 31.814847)",,,,,
793072444,residential,False,True,121.57,"LINESTRING (75.202965 31.8148577, 75.2030663 31.8157695, 75.2030843 31.8158741, 75.2030979 31.8159449)",,,,,
793072445,residential,False,True,55.975,"LINESTRING (75.2004792 31.8161212, 75.2010517 31.8162506)",,,,,
"[496517205, 496517206, 1127413415]",tertiary,False,False,42.03,"LINESTRING (75.2004792 31.8161212, 75.2004265 31.8162084, 75.2003165 31.8164043, 75.2002847 31.8164611)",,,,,yes
1120007621,unclassified,False,True,108.506,"LINESTRING (75.2004792 31.8161212, 75.2002713 31.8160688, 75.2000557 31.816001, 75.199864 31.8159064, 75.1996569 31.8157721, 75.1994986 31.815643)",,,,,
793072446,residential,False,False,25.898,"LINESTRING (75.2018237 31.8161385, 75.2018398 31.815906)",,,,,
793072446,residential,False,True,31.076,"LINESTRING (75.2018237 31.8161385, 75.2017818 31.8164157)",,,,,
793072447,residential,False,True,125.064,"LINESTRING (75.2018237 31.8161385, 75.2031473 31.8161369)",,,,,
793072446,residential,False,True,25.898,"LINESTRING (75.2018398 31.815906, 75.2018237 31.8161385)",,,,,
793072448,residential,False,True,118.954,"LINESTRING (75.2018398 31.815906, 75.2030979 31.8159449)",,,,,
793072446,residential,False,False,117.96699999999998,"LINESTRING (75.2018398 31.815906, 75.2018452 31.8154882, 75.2018381 31.8151875, 75.2018183 31.8148456)",,,,,
793072462,residential,False,True,55.087,"LINESTRING (75.2018183 31.8148456, 75.2024013 31.814847)",,,,,
793072446,residential,False,True,117.96700000000001,"LINESTRING (75.2018183 31.8148456, 75.2018381 31.8151875, 75.2018452 31.8154882, 75.2018398 31.815906)",,,,,
793072449,residential,False,False,27.856,"LINESTRING (75.2045671 31.8165285, 75.2042817 31.8165913)",,,,,
793072451,residential,False,False,76.506,"LINESTRING (75.2045671 31.8165285, 75.2043023 31.8158783)",,,,,
793072452,residential,False,False,29.253,"LINESTRING (75.2045671 31.8165285, 75.2048546 31.8164309)",,,,,
1120011013,residential,False,False,61.843,"LINESTRING (75.2045671 31.8165285, 75.2047804 31.8170543)",,,,,
793072449,residential,False,True,27.856,"LINESTRING (75.2042817 31.8165913, 75.2045671 31.8165285)",,,,,
1120010145,residential,False,False,40.5,"LINESTRING (75.2042817 31.8165913, 75.204133 31.8162497)",,,,,
793072449,residential,False,False,34.277,"LINESTRING (75.2042817 31.8165913, 75.2041336 31.8166124, 75.204021 31.8166223, 75.2039219 31.8166289)",,,,,
793072451,residential,False,True,76.506,"LINESTRING (75.2043023 31.8158783, 75.2045671 31.8165285)",,,,,
793072455,residential,False,True,16.758,"LINESTRING (75.2043023 31.8158783, 75.2041486 31.8159535)",,,,,
793072455,residential,False,False,100.134,"LINESTRING (75.2043023 31.8158783, 75.2045649 31.8157202, 75.2048434 31.8155371, 75.2051232 31.8153114)",,,,,
793072452,residential,False,True,29.253,"LINESTRING (75.2048546 31.8164309, 75.2045671 31.8165285)",,,,,
793072453,residential,False,False,63.396,"LINESTRING (75.2048546 31.8164309, 75.2050998 31.8169616)",,,,,
793072453,residential,False,True,63.396,"LINESTRING (75.2050998 31.8169616, 75.2048546 31.8164309)",,,,,
793072454,residential,False,False,102.051,"LINESTRING (75.2041486 31.8159535, 75.2032016 31.8163948)",,,,,
793072455,residential,False,False,16.758,"LINESTRING (75.2041486 31.8159535, 75.2043023 31.8158783)",,,,,
793072456,residential,False,True,39.334,"LINESTRING (75.2041486 31.8159535, 75.2039332 31.8156508)",,,,,
793072456,residential,False,False,39.334,"LINESTRING (75.2039332 31.8156508, 75.2041486 31.8159535)",,,,,
793072457,residential,False,False,11.833,"LINESTRING (75.2039332 31.8156508, 75.2038273 31.8157076)",,,,,
793072457,residential,False,True,38.792,"LINESTRING (75.2039332 31.8156508, 75.2042806 31.8154649)",,,,,
793072457,residential,False,False,38.792,"LINESTRING (75.2042806 31.8154649, 75.2039332 31.8156508)",,,,,
793072460,residential,False,False,54.552,"LINESTRING (75.2042806 31.8154649, 75.2047527 31.8151825)",,,,,
793072459,residential,False,True,54.396,"LINESTRING (75.2042806 31.8154649, 75.2042431 31.8154148, 75.2040607 31.8150139)",,,,,
793072457,residential,False,False,77.364,"LINESTRING (75.2038273 31.8157076, 75.2031345 31.8160784)",,,,,
793072457,residential,False,True,11.833,"LINESTRING (75.2038273 31.8157076, 75.2039332 31.8156508)",,,,,
793072461,residential,False,False,47.918,"LINESTRING (75.2040607 31.8150139, 75.2045274 31.8148453)",,,,,
793072459,residential,False,False,54.396,"LINESTRING (75.2040607 31.8150139, 75.2042431 31.8154148, 75.2042806 31.8154649)",,,,,
793072460,residential,False,True,54.552,"LINESTRING (75.2047527 31.8151825, 75.2042806 31.8154649)",,,,,
793072461,residential,False,True,47.918,"LINESTRING (75.2045274 31.8148453, 75.2040607 31.8150139)",,,,,
793072462,residential,False,False,55.087,"LINESTRING (75.2024013 31.814847, 75.2018183 31.8148456)",,,,,
793072462,residential,False,True,53.277,"LINESTRING (75.2024013 31.814847, 75.202965 31.8148577)",,,,,
501676564,secondary,False,False,40.126,"LINESTRING (75.2020141 31.8194415, 75.201593 31.8194883)",,,MDR66,,
1120108207,residential,False,True,50.753,"LINESTRING (75.2020141 31.8194415, 75.201915 31.8189929)",,,,,
501676564,secondary,False,True,85.078,"LINESTRING (75.2020141 31.8194415, 75.2023307 31.8194199, 75.202913 31.8193988)",,,MDR66,,
"[496517208, 232459667, 496517207]",tertiary,False,True,250.50900000000001,"LINESTRING (75.1970913 31.8149417, 75.1970457 31.8149821, 75.1968997 31.8151018, 75.1967548 31.8152493, 75.1963241 31.8156879, 75.1962894 31.8157232, 75.195765 31.8162444, 75.1954626 31.816583, 75.1954057 31.8166589, 75.1953974 31.8166714)",,,,,yes
1118562708,unclassified,False,True,29.943,"LINESTRING (75.1970913 31.8149417, 75.19697 31.8148962, 75.1969069 31.8148713, 75.1968605 31.8148498, 75.1968085 31.8148213)",,,,,
1120007621,unclassified,False,False,40.442,"LINESTRING (75.1970913 31.8149417, 75.1974177 31.8150315, 75.1975008 31.8150464)",,,,,
1118562708,unclassified,False,False,29.942999999999998,"LINESTRING (75.1968085 31.8148213, 75.1968605 31.8148498, 75.1969069 31.8148713, 75.19697 31.8148962, 75.1970913 31.8149417)",,,,,
793072455,residential,False,True,100.13399999999999,"LINESTRING (75.2051232 31.8153114, 75.2048434 31.8155371, 75.2045649 31.8157202, 75.2043023 31.8158783)",,,,,
1120010145,residential,False,True,40.5,"LINESTRING (75.204133 31.8162497, 75.2042817 31.8165913)",,,,,
1120007621,unclassified,False,False,54.515,"LINESTRING (75.1984714 31.8152431, 75.1990182 31.8153995)",,,,,
1120007623,residential,False,False,21.63,"LINESTRING (75.1984714 31.8152431, 75.1985932 31.8150784)",,,,,
1120007621,unclassified,False,True,94.46900000000001,"LINESTRING (75.1984714 31.8152431, 75.1983325 31.8152002, 75.1981485 31.8151542, 75.1979265 31.8151128, 75.1976829 31.8150791, 75.1975008 31.8150464)",,,,,
1120007621,unclassified,False,True,54.515,"LINESTRING (75.1990182 31.8153995, 75.1984714 31.8152431)",,,,,
1120007624,residential,False,False,57.764,"LINESTRING (75.1990182 31.8153995, 75.1993189 31.8149472)",,,,,
1120007621,unclassified,False,False,53.247,"LINESTRING (75.1990182 31.8153995, 75.1992636 31.8154946, 75.1994332 31.8155897, 75.1994986 31.815643)",,,,,
1120007622,residential,False,False,87.259,"LINESTRING (75.1994986 31.815643, 75.1997866 31.8148974)",,,,,
1120007621,unclassified,False,False,108.50599999999999,"LINESTRING (75.1994986 31.815643, 75.1996569 31.8157721, 75.199864 31.8159064, 75.2000557 31.816001, 75.2002713 31.8160688, 75.2004792 31.8161212)",,,,,
1120007621,unclassified,False,True,53.247,"LINESTRING (75.1994986 31.815643, 75.1994332 31.8155897, 75.1992636 31.8154946, 75.1990182 31.8153995)",,,,,
1120007622,residential,False,True,87.259,"LINESTRING (75.1997866 31.8148974, 75.1994986 31.815643)",,,,,
