osmid,highway,oneway,reversed,length,geometry,ref,name,bridge,lanes,maxspeed,access
146706141,residential,False,False,144.244,"LINESTRING (88.1895549 22.1927183, 88.1908648 22.1927695, 88.1909538 22.1927815)",,,,,,
1157153631,residential,False,True,163.81600000000003,"LINESTRING (88.1895549 22.1927183, 88.1894522 22.1927368, 88.1893771 22.1927438, 88.1892645 22.1927438, 88.189119 22.1927245, 88.1889563 22.1926907, 88.1888002 22.192623, 88.1886807 22.1925831, 88.1885612 22.1925646, 88.1883885 22.1925523, 88.188249 22.1925462, 88.1880597 22.1925462, 88.1879978 22.1925441)",,,,,,
1160717911,trunk,False,False,300.435,"LINESTRING (88.1895549 22.1927183, 88.1894916 22.1926533, 88.1894099 22.1925215, 88.18929 22.1920216, 88.1892558 22.1917984, 88.1892466 22.1914773, 88.1892531 22.1911726, 88.1892619 22.1907816, 88.1892599 22.1904949, 88.189258 22.1900738)",NH12,Diamond Harbour Road,,,,
1160717911,trunk,False,True,98.32400000000001,"LINESTRING (88.1895549 22.1927183, 88.1895699 22.1931999, 88.1895683 22.1934283, 88.1895761 22.1936022)",NH12,Diamond Harbour Road,,,,
1161042996,residential,False,True,43.06,"LINESTRING (88.1896332 22.1946949, 88.1892158 22.1947194)",,,,,,
1160717911,trunk,False,False,121.66300000000001,"LINESTRING (88.1896332 22.1946949, 88.1896165 22.1945165, 88.1895999 22.1941199, 88.1895833 22.1937632, 88.1895761 22.1936022)",NH12,Diamond Harbour Road,,,,
1160717911,trunk,False,True,39.26,"LINESTRING (88.1896332 22.1946949, 88.189644 22.1949953, 88.1896448 22.1950478)",NH12,Diamond Harbour Road,,,,
149124196,residential,False,True,139.169,"LINESTRING (88.189258 22.1900738, 88.1887583 22.1902139, 88.1883744 22.1902809, 88.1879409 22.1902172)",,,,,,
1160717911,trunk,False,False,65.432,"LINESTRING (88.189258 22.1900738, 88.189272 22.1898534, 88.1892876 22.1895314, 88.1892926 22.1894863)",NH12,Diamond Harbour Road,,,,
1160717911,trunk,False,True,300.43500000000006,"LINESTRING (88.189258 22.1900738, 88.1892599 22.1904949, 88.1892619 22.1907816, 88.1892531 22.1911726, 88.1892466 22.1914773, 88.1892558 22.1917984, 88.18929 22.1920216, 88.1894099 22.1925215, 88.1894916 22.1926533, 88.1895549 22.1927183)",NH12,Diamond Harbour Road,,,,
149124196,residential,False,False,70.695,"LINESTRING (88.1859895 22.1907958, 88.1860557 22.1906627, 88.1862059 22.1903712, 88.1862767 22.1902184)",,,,,,
149124196,residential,False,True,143.714,"LINESTRING (88.1859895 22.1907958, 88.1852689 22.1915608, 88.1850818 22.1917774)",,,,,,
149124211,residential,False,True,160.071,"LINESTRING (88.1859895 22.1907958, 88.1859275 22.1912265, 88.1858821 22.1918755, 88.1858622 22.1922297)",,,,,,
149124211,residential,False,True,66.673,"LINESTRING (88.1861019 22.1937466, 88.1861023 22.1943462)",,,,,,
149124211,residential,False,False,172.299,"LINESTRING (88.1861019 22.1937466, 88.1860787 22.1935173, 88.1860318 22.1932966, 88.185885 22.1929333, 88.1858528 22.1927658, 88.1858561 22.1923377, 88.1858622 22.1922297)",,,,,,
1157153632,residential,False,False,207.07999999999998,"LINESTRING (88.1861019 22.1937466, 88.1861679 22.1936997, 88.1862604 22.1936507, 88.1864323 22.1935854, 88.1866041 22.1935487, 88.1867627 22.1935406, 88.1870006 22.1935528, 88.1871945 22.1935691, 88.1873663 22.1935691, 88.187569 22.1935691, 88.1878862 22.193565, 88.1880621 22.1935665)",,,,,,
149124196,residential,False,False,38.653,"LINESTRING (88.1896483 22.1953442, 88.189275 22.1953812)",,,,,,
1160717911,trunk,False,False,32.961,"LINESTRING (88.1896483 22.1953442, 88.1896458 22.1951104, 88.1896448 22.1950478)",NH12,Diamond Harbour Road,,,,
"[636785209, 1137795759, 1160717911]",trunk,False,True,103.12400000000001,"LINESTRING (88.1896483 22.1953442, 88.1896553 22.1955079, 88.1896806 22.196219, 88.1896875 22.1962707)",NH12,Diamond Harbour Road,yes,,,
1161042997,residential,False,False,443.09,"LINESTRING (88.1896483 22.1953442, 88.1897128 22.1953465, 88.1897804 22.1953604, 88.1898429 22.1953813, 88.1899255 22.1954323, 88.1899856 22.1954485, 88.1900632 22.1954531, 88.1905361 22.1954114, 88.190874 22.1953674, 88.191387 22.1953234, 88.1917674 22.1953048, 88.1919426 22.1953002, 88.1919977 22.1952909, 88.1920502 22.1952724, 88.1920852 22.1952122, 88.1921278 22.195189, 88.1921979 22.1951867, 88.1925707 22.1952122, 88.1928085 22.19524, 88.1929712 22.1952446, 88.1933841 22.1952168, 88.1938596 22.1951542)",,,,,,
149124196,residential,False,False,55.138,"LINESTRING (88.1861032 22.1956051, 88.1855688 22.1956376)",,,,,,
149124211,residential,False,False,78.782,"LINESTRING (88.1861032 22.1956051, 88.1861027 22.1948966)",,,,,,
149124196,residential,False,True,99.81800000000001,"LINESTRING (88.1861032 22.1956051, 88.1867218 22.1955794, 88.1870718 22.1955659)",,,,,,
1134841033,residential,False,True,103.866,"LINESTRING (88.1896875 22.1962707, 88.1894824 22.1962682, 88.1890945 22.1962813, 88.1886802 22.1963114)",,,,,,
"[636785209, 1160717911, 1137795759]",trunk,False,False,103.12400000000001,"LINESTRING (88.1896875 22.1962707, 88.1896806 22.196219, 88.1896553 22.1955079, 88.1896483 22.1953442)",NH12,Diamond Harbour Road,yes,,,
1162467222,residential,False,True,298.411,"LINESTRING (88.1896875 22.1962707, 88.1899214 22.1962631, 88.1901005 22.1962479, 88.1904027 22.1962309, 88.190586 22.1962206, 88.191128 22.1961948, 88.1916971 22.196169, 88.1917891 22.1961715, 88.1918532 22.1961789, 88.1919252 22.1961992, 88.1919971 22.1962383, 88.1920593 22.1962938, 88.1923891 22.1966218)",,Dr. B. C. Roy Road,,,,
146706141,residential,False,False,235.271,"LINESTRING (88.1909538 22.1927815, 88.1910422 22.192812, 88.1911048 22.1928564, 88.191289 22.1929982, 88.1913784 22.1930352, 88.1914964 22.1930526, 88.1918362 22.1931111, 88.1919685 22.1931445, 88.1930367 22.1935915)",,,,,,
146706141,residential,False,True,144.244,"LINESTRING (88.1909538 22.1927815, 88.1908648 22.1927695, 88.1895549 22.1927183)",,,,,,
378431942,residential,False,False,80.577,"LINESTRING (88.1909538 22.1927815, 88.1909608 22.1930033, 88.1909822 22.1933279, 88.1911718 22.1933014)",,,,,,
378431942,residential,False,True,80.577,"LINESTRING (88.1911718 22.1933014, 88.1909822 22.1933279, 88.1909608 22.1930033, 88.1909538 22.1927815)",,,,,,
146706141,residential,False,True,235.271,"LINESTRING (88.1930367 22.1935915, 88.1919685 22.1931445, 88.1918362 22.1931111, 88.1914964 22.1930526, 88.1913784 22.1930352, 88.191289 22.1929982, 88.1911048 22.1928564, 88.1910422 22.192812, 88.1909538 22.1927815)",,,,,,
