osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,True,21.253,"LINESTRING (78.583375 12.5681099, 78.5833058 12.5679311)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,False,60.365,"LINESTRING (78.583375 12.5681099, 78.583581 12.568511, 78.5836398 12.5685857)",,,
1213536305,,,residential,False,True,202.00699999999998,"LINESTRING (78.583375 12.5681099, 78.5828811 12.568261, 78.5824747 12.5684122, 78.5825228 12.5685165, 78.5820718 12.5686849, 78.5819468 12.5684094)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,False,130.685,"LINESTRING (78.5786554 12.5604756, 78.57883 12.5605979, 78.578965 12.5606531, 78.5795816 12.5607848, 78.5797857 12.5608394)",,,
"[946036601, 946036596]",,Railway station Road,tertiary,False,False,100.44900000000001,"LINESTRING (78.5786554 12.5604756, 78.5785881 12.5606021, 78.5785643 12.5606508, 78.5783863 12.5610141, 78.5782305 12.5612775)",2,20,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,True,21.531,"LINESTRING (78.5804453 12.5610251, 78.5802588 12.5609591)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,False,68.56800000000001,"LINESTRING (78.5804453 12.5610251, 78.5806989 12.5612388, 78.5808815 12.5614671)",,,
946036601,,Railway station Road,tertiary,False,True,11.995,"LINESTRING (78.5781752 12.5613709, 78.5782305 12.5612775)",2,20,
946036593,,Railway station Road,unclassified,True,False,283.05699999999996,"LINESTRING (78.5781752 12.5613709, 78.5782899 12.5631281, 78.5783335 12.5633036, 78.5783702 12.5638232, 78.5783843 12.5638564, 78.5784166 12.5638919)",2,20,
946036591,,Hotel street,residential,False,True,108.39699999999999,"LINESTRING (78.5784142 12.5638141, 78.5784773 12.5638112, 78.5794118 12.5637673)",,20,
946036594,,Railway station Road,tertiary,True,False,85.884,"LINESTRING (78.5784142 12.5638141, 78.5783793 12.5634153, 78.5783468 12.5630716, 78.578345 12.5630447)",2,20,
178119153,,,tertiary,False,False,86.357,"LINESTRING (78.578542 12.5665608, 78.5785486 12.5657842)",,,
178119153,,,tertiary,False,True,251.91699999999997,"LINESTRING (78.578542 12.5665608, 78.5784806 12.5666097, 78.5783525 12.566694, 78.578245 12.5667839, 78.5781426 12.5668846, 78.5780957 12.567077, 78.5780393 12.5676477, 78.5780103 12.5684978, 78.5780338 12.5686315)",,,
948397591,,,residential,False,True,62.31,"LINESTRING (78.578542 12.5665608, 78.5785826 12.566616, 78.5786038 12.5667256, 78.5786494 12.5667582, 78.578704 12.5667878, 78.5788557 12.5668411, 78.5789255 12.5669241)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,False,18.227,"LINESTRING (78.5829802 12.5667067, 78.5830143 12.5668672)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,True,95.619,"LINESTRING (78.5829802 12.5667067, 78.5827442 12.5658782)",,,
178119175,,,tertiary,False,False,156.69799999999998,"LINESTRING (78.5829802 12.5667067, 78.5829279 12.5667268, 78.5823472 12.5669166, 78.5816406 12.5672278)",,,
178119175,,,tertiary,False,False,111.196,"LINESTRING (78.578933 12.5681537, 78.5783237 12.5684828, 78.5780796 12.5686163, 78.5780338 12.5686315)",,,
178119175,,,tertiary,False,True,48.425,"LINESTRING (78.578933 12.5681537, 78.5791136 12.5680482, 78.5793426 12.5679937)",,,
948397591,,,residential,False,False,137.136,"LINESTRING (78.578933 12.5681537, 78.5789558 12.5670485, 78.5789255 12.5669241)",,,
178119153,,,tertiary,False,False,251.91700000000003,"LINESTRING (78.5780338 12.5686315, 78.5780103 12.5684978, 78.5780393 12.5676477, 78.5780957 12.567077, 78.5781426 12.5668846, 78.578245 12.5667839, 78.5783525 12.566694, 78.5784806 12.5666097, 78.578542 12.5665608)",,,
178119175,,,tertiary,False,True,111.196,"LINESTRING (78.5780338 12.5686315, 78.5780796 12.5686163, 78.5783237 12.5684828, 78.578933 12.5681537)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,False,53.044,"LINESTRING (78.5797857 12.5608394, 78.5802588 12.5609591)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,True,130.68499999999997,"LINESTRING (78.5797857 12.5608394, 78.5795816 12.5607848, 78.578965 12.5606531, 78.57883 12.5605979, 78.5786554 12.5604756)",,,
208376556,,,residential,False,True,48.813,"LINESTRING (78.5797857 12.5608394, 78.5797683 12.5608992, 78.5797007 12.5612702)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,False,21.531,"LINESTRING (78.5802588 12.5609591, 78.5804453 12.5610251)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,True,53.044,"LINESTRING (78.5802588 12.5609591, 78.5797857 12.5608394)",,,
208376556,,,residential,False,False,56.277,"LINESTRING (78.5791833 12.5612369, 78.5797007 12.5612702)",,,
1213536285,,,residential,False,False,50.943,"LINESTRING (78.5791833 12.5612369, 78.5787141 12.5612495)",,,
208376556,,,residential,False,True,167.443,"LINESTRING (78.5791833 12.5612369, 78.5791863 12.5613981, 78.5791196 12.5619055, 78.5791316 12.5623089, 78.5791911 12.5624329, 78.579171 12.5627248)",,,
208376650,,,residential,False,True,26.491,"LINESTRING (78.5815723 12.5612505, 78.5818037 12.5611747)",,,
208376577,,,residential,False,False,78.757,"LINESTRING (78.5815723 12.5612505, 78.5809538 12.5614411, 78.5808815 12.5614671)",,,
208376556,,,residential,False,True,56.277,"LINESTRING (78.5797007 12.5612702, 78.5791833 12.5612369)",,,
1213536286,,,residential,False,False,54.736,"LINESTRING (78.5797007 12.5612702, 78.580205 12.5612655)",,,
208376556,,,residential,False,False,48.813,"LINESTRING (78.5797007 12.5612702, 78.5797683 12.5608992, 78.5797857 12.5608394)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,False,75.926,"LINESTRING (78.5808815 12.5614671, 78.5810531 12.5617592, 78.5811394 12.5618834, 78.5812522 12.5620456)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,True,68.56800000000001,"LINESTRING (78.5808815 12.5614671, 78.5806989 12.5612388, 78.5804453 12.5610251)",,,
208376577,,,residential,False,True,78.757,"LINESTRING (78.5808815 12.5614671, 78.5809538 12.5614411, 78.5815723 12.5612505)",,,
208376563,,,residential,False,False,35.947,"LINESTRING (78.5842349 12.5616929, 78.5842671 12.5618326, 78.5842199 12.5620067)",,,
208376563,,,residential,False,True,164.893,"LINESTRING (78.5842349 12.5616929, 78.5838699 12.5616615, 78.5836174 12.561707, 78.5831897 12.5618256, 78.5827607 12.5619629)",,,
1213537400,,,residential,False,False,29.576,"LINESTRING (78.5842199 12.5620067, 78.5839496 12.5620405)",,,
208376563,,,residential,False,False,341.77,"LINESTRING (78.5842199 12.5620067, 78.5842517 12.5621666, 78.5842699 12.5623729, 78.5839197 12.5624107, 78.5834603 12.5624573, 78.5830419 12.5625794, 78.5830078 12.5627236, 78.5829782 12.5629833, 78.5827485 12.5630965, 78.5823779 12.5631409, 78.5819838 12.5631568, 78.5819093 12.5631607)",,,
208376563,,,residential,False,True,35.947,"LINESTRING (78.5842199 12.5620067, 78.5842671 12.5618326, 78.5842349 12.5616929)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,False,41.855,"LINESTRING (78.5812522 12.5620456, 78.5814789 12.5623501)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,True,75.926,"LINESTRING (78.5812522 12.5620456, 78.5811394 12.5618834, 78.5810531 12.5617592, 78.5808815 12.5614671)",,,
208376556,,,residential,False,False,249.463,"LINESTRING (78.5812522 12.5620456, 78.5811872 12.5620603, 78.5801571 12.562408, 78.5801412 12.5625589, 78.5797728 12.5626411, 78.5792999 12.5627179, 78.579171 12.5627248)",,,
173567271,NH179A,Salem - Thirupathur - Vaniyambadi Road,trunk,False,False,24.091,"LINESTRING (78.5814789 12.5623501, 78.5815894 12.562538)",,,
