osmid,highway,junction,oneway,reversed,length,geometry,name,tunnel,bridge
942462955,secondary,,False,False,139.92700000000002,"LINESTRING (78.1566527 26.2004087, 78.1567896 26.2004936, 78.1570572 26.2007033, 78.1571998 26.200843, 78.1572821 26.2009726, 78.1573387 26.201095, 78.1573725 26.2012278, 78.1573866 26.201333, 78.1573805 26.2014098)",Maharani LaxhmiBai Marg,,
942462955,secondary,,False,False,5.537,"LINESTRING (78.1566075 26.2003798, 78.1566527 26.2004087)",Maharani LaxhmiBai Marg,,
942480596,secondary,roundabout,True,False,14.806000000000001,"LINESTRING (78.1566075 26.2003798, 78.1566207 26.2003611, 78.1566263 26.2003395, 78.1566234 26.2003174, 78.1566126 26.2002975, 78.156595 26.2002819, 78.1565725 26.2002725)",,,
171047135,tertiary,,False,False,133.46800000000002,"LINESTRING (78.1588714 26.2020151, 78.1583193 26.2011032, 78.158239 26.2009575)",,,
1121452194,primary,,True,False,47.074,"LINESTRING (78.1588714 26.2020151, 78.1585417 26.2021717, 78.1584509 26.2022066)",Maharani LaxhmiBai Marg,,
170106689,residential,,False,False,104.099,"LINESTRING (78.1607309 26.1997627, 78.1612321 26.2005838)",,,
170106689,residential,,False,True,52.729,"LINESTRING (78.1607309 26.1997627, 78.1604608 26.1993551)",,,
171047144,residential,,False,False,63.308,"LINESTRING (78.1607309 26.1997627, 78.1601798 26.2000449)",,,
171047144,residential,,False,True,66.787,"LINESTRING (78.1607309 26.1997627, 78.1609467 26.199654, 78.1611451 26.1995384, 78.1613101 26.1994626)",,,
171047148,residential,,False,False,26.019,"LINESTRING (78.1595015 26.202031, 78.1593627 26.2018329)",,,
935344879,residential,,False,False,44.12,"LINESTRING (78.1595015 26.202031, 78.1598975 26.2018544)",Old High Court Road,,
935344879,residential,,False,True,59.63399999999999,"LINESTRING (78.1595015 26.202031, 78.159351 26.2021058, 78.1592899 26.2021258, 78.1592268 26.2021258, 78.1591618 26.2021149, 78.1591049 26.2020894, 78.1590581 26.2020529, 78.1589934 26.2019778)",Old High Court Road,,
133346865,secondary,,False,True,15.038,"LINESTRING (78.1618584 26.2006592, 78.161718 26.2007084)",,,
935328158,residential,,False,False,53.346,"LINESTRING (78.1601613 26.2022717, 78.1598975 26.2018544)",Old High Court Road,,
935344880,residential,,False,False,98.042,"LINESTRING (78.1601613 26.2022717, 78.1610021 26.2018153)",,,
935328158,residential,,False,True,168.217,"LINESTRING (78.1601613 26.2022717, 78.1603164 26.2024985, 78.1604684 26.2027295, 78.1605665 26.2028627, 78.1606574 26.2029737, 78.1607615 26.203072, 78.1608464 26.2031581, 78.1609409 26.2032456, 78.1610727 26.2033373, 78.1612343 26.2034026)",Old High Court Road,,
935344880,residential,,False,True,91.12699999999998,"LINESTRING (78.1601613 26.2022717, 78.1597758 26.2024684, 78.1596176 26.2025839, 78.1594391 26.2027608)",,,
1121452194,primary,,True,False,36.494,"LINESTRING (78.1602825 26.2013297, 78.1599663 26.2014947)",Maharani LaxhmiBai Marg,,
171047139,residential,,False,True,129.038,"LINESTRING (78.1602825 26.2013297, 78.16005 26.2009541, 78.1596366 26.2003244)",,,
171047144,residential,,False,False,34.746,"LINESTRING (78.1596366 26.2003244, 78.1593342 26.2004794)",,,
171047144,residential,,False,True,23.05,"LINESTRING (78.1596366 26.2003244, 78.1598369 26.2002211)",,,
171047139,residential,,False,False,129.038,"LINESTRING (78.1596366 26.2003244, 78.16005 26.2009541, 78.1602825 26.2013297)",,,
171047139,residential,,False,True,119.595,"LINESTRING (78.1596366 26.2003244, 78.1590965 26.1994511, 78.1590657 26.1994301, 78.1590188 26.1994308)",,,
171047135,tertiary,,False,False,110.042,"LINESTRING (78.158239 26.2009575, 78.1581667 26.2008317, 78.1578037 26.2001009, 78.1577816 26.2000572)",,,
171047135,tertiary,,False,True,133.46800000000002,"LINESTRING (78.158239 26.2009575, 78.1583193 26.2011032, 78.1588714 26.2020151)",,,
171047144,residential,,False,True,103.07400000000001,"LINESTRING (78.158239 26.2009575, 78.1583964 26.2008903, 78.1585922 26.2008253, 78.1589788 26.2007104, 78.1590668 26.200679, 78.1591078 26.2006413, 78.1591256 26.2006053, 78.1591528 26.2005726)",,,
171047144,residential,,False,False,103.07399999999998,"LINESTRING (78.1591528 26.2005726, 78.1591256 26.2006053, 78.1591078 26.2006413, 78.1590668 26.200679, 78.1589788 26.2007104, 78.1585922 26.2008253, 78.1583964 26.2008903, 78.158239 26.2009575)",,,
171047144,residential,,False,True,20.948,"LINESTRING (78.1591528 26.2005726, 78.1592085 26.2005344, 78.1593342 26.2004794)",,,
521703989,residential,,False,True,120.365,"LINESTRING (78.1591528 26.2005726, 78.1591254 26.2005179, 78.1590986 26.2004626, 78.1590342 26.2003615, 78.1589504 26.200249, 78.1588572 26.2001208, 78.1587633 26.1999428, 78.1586266 26.199743, 78.1585647 26.1996299)",,,
547656810,tertiary,,False,True,24.033,"LINESTRING (78.1527894 26.2068817, 78.1528006 26.2070976)",,,
509367097,residential,,False,True,33.468,"LINESTRING (78.1527894 26.2068817, 78.1526571 26.2068721, 78.1524545 26.2068787)",,,
509367102,tertiary,,False,True,93.17,"LINESTRING (78.1527894 26.2068817, 78.1527858 26.2068146, 78.1527916 26.2067447, 78.1527916 26.2066446, 78.1527967 26.2065702, 78.1528073 26.2064677, 78.1528176 26.206354, 78.152813 26.2062457, 78.1527975 26.2060456)",,,
935256090,residential,,False,False,108.876,"LINESTRING (78.1527894 26.2068817, 78.1529731 26.2068759, 78.1530311 26.2068586, 78.1530995 26.2068227, 78.1531498 26.2067868, 78.1531859 26.2067753, 78.1532801 26.2067637, 78.1533432 26.2067548, 78.1534721 26.2067208, 78.1535832 26.2066936, 78.1538329 26.2066426)",,,
547656810,tertiary,,False,False,24.033,"LINESTRING (78.1528006 26.2070976, 78.1527894 26.2068817)",,,
547656810,tertiary,,False,True,46.997,"LINESTRING (78.1528006 26.2070976, 78.1528481 26.2074382, 78.1528612 26.2074654, 78.1529016 26.2074995)",,,
547656810,tertiary,,False,True,8.145,"LINESTRING (78.1529016 26.2074995, 78.1529806 26.207518)",,,
547656810,tertiary,,False,False,46.997,"LINESTRING (78.1529016 26.2074995, 78.1528612 26.2074654, 78.1528481 26.2074382, 78.1528006 26.2070976)",,,
941467978,tertiary,,False,False,37.397,"LINESTRING (78.1529971 26.2077634, 78.1533694 26.2078026)",,,
"[941467979, 509367100, 509367101]",tertiary,,False,"[False, True]",27.339,"LINESTRING (78.1529971 26.2077634, 78.1529941 26.2077037, 78.152985 26.2075651, 78.1529806 26.207518)",,,yes
133346867,primary,,False,False,152.075,"LINESTRING (78.1526808 26.2051075, 78.1528892 26.205058, 78.1533935 26.2049072, 78.1535262 26.2048454, 78.1536199 26.2047678, 78.1539105 26.204468, 78.1539452 26.2044271)",Maharani LaxhmiBai Marg,,
133346867,primary,,False,True,21.091,"LINESTRING (78.1526808 26.2051075, 78.1525565 26.2051341, 78.1524762 26.205155)",Maharani LaxhmiBai Marg,,
509367102,tertiary,,False,False,84.001,"LINESTRING (78.1526808 26.2051075, 78.1527183 26.2053367, 78.1527489 26.2055191, 78.1527596 26.2057028, 78.1527733 26.2058577)",,,
941476505,residential,,False,False,105.234,"LINESTRING (78.1526808 26.2051075, 78.1526417 26.2044637, 78.1526287 26.2044061, 78.1526135 26.2043712, 78.1525712 26.2043488, 78.1525225 26.204332, 78.1523983 26.2043056)",,,
509367102,tertiary,,False,False,21.033,"LINESTRING (78.1527733 26.2058577, 78.1527975 26.2060456)",,,
509367102,tertiary,,False,True,84.001,"LINESTRING (78.1527733 26.2058577, 78.1527596 26.2057028, 78.1527489 26.2055191, 78.1527183 26.2053367, 78.1526808 26.2051075)",,,
521536585,residential,,False,False,39.645,"LINESTRING (78.1527733 26.2058577, 78.15301 26.2058341, 78.153169 26.2058266)",,,
509367102,tertiary,,False,True,21.033,"LINESTRING (78.1527975 26.2060456, 78.1527733 26.2058577)",,,
521536593,residential,,False,True,36.075,"LINESTRING (78.1527975 26.2060456, 78.152436 26.206053)",,,
509367102,tertiary,,False,False,93.16999999999999,"LINESTRING (78.1527975 26.2060456, 78.152813 26.2062457, 78.1528176 26.206354, 78.1528073 26.2064677, 78.1527967 26.2065702, 78.1527916 26.2066446, 78.1527916 26.2067447, 78.1527858 26.2068146, 78.1527894 26.2068817)",,,
521706460,tertiary,,False,False,193.844,"LINESTRING (78.1582737 26.2064477, 78.158589 26.2062263, 78.1587665 26.206073, 78.1588591 26.2059675, 78.1589211 26.2058217, 78.1589427 26.2057008, 78.1589673 26.2051495, 78.1589766 26.2050546, 78.1589992 26.2049534)",,,
"[521706460, 521707493, 521514540]",tertiary,,False,True,35.595,"LINESTRING (78.1582737 26.2064477, 78.1582288 26.2065139, 78.1581926 26.2065781, 78.1581674 26.2066392, 78.1581465 26.2066954, 78.1581305 26.2067394)",,,yes
547656810,tertiary,,False,False,96.548,"LINESTRING (78.1582737 26.2064477, 78.1581806 26.2064682, 78.1580927 26.2064721, 78.158015 26.2064669, 78.1579361 26.20645, 78.157349 26.2062581)",,,
521514540,tertiary,,False,True,33.811,"LINESTRING (78.1578912 26.2077641, 78.1578687 26.2080675)",,,
521514540,tertiary,,False,False,101.648,"LINESTRING (78.1578912 26.2077641, 78.1579249 26.2075548, 78.1579796 26.2073066, 78.1580494 26.2070596, 78.1580895 26.2068681)",,,
935334521,residential,,False,True,77.47200000000001,"LINESTRING (78.1578912 26.2077641, 78.1573382 26.2078677, 78.1571312 26.2079072)",,,
935253160,residential,,False,False,35.013999999999996,"LINESTRING (78.1584933 26.2081437, 78.1586239 26.2081371, 78.1588438 26.2081467)",,,
935253160,residential,,False,True,33.18,"LINESTRING (78.1584933 26.2081437, 78.1583526 26.2081373, 78.1581609 26.2081377)",,,
935253160,residential,,False,True,36.191,"LINESTRING (78.1592059 26.2081515, 78.1591686 26.2081452, 78.1588438 26.2081467)",,,
935378973,residential,,False,False,29.168,"LINESTRING (78.1592059 26.2081515, 78.1592101 26.2079687, 78.1592162 26.2079322, 78.1592406 26.2078957)",,,
935253162,residential,,False,False,31.358,"LINESTRING (78.1588438 26.2081467, 78.1588468 26.2078647)",,,
935253160,residential,,False,False,36.191,"LINESTRING (78.1588438 26.2081467, 78.1591686 26.2081452, 78.1592059 26.2081515)",,,
935253160,residential,,False,True,35.013999999999996,"LINESTRING (78.1588438 26.2081467, 78.1586239 26.2081371, 78.1584933 26.2081437)",,,
521524221,residential,,False,True,26.166,"LINESTRING (78.1581745 26.2079027, 78.1581609 26.2081377)",,,
521524260,residential,,False,False,43.173,"LINESTRING (78.1616806 26.2071662, 78.1615916 26.2071981, 78.161471 26.2072455, 78.1613718 26.2072683, 78.161272 26.2072906)",,,
547943221,residential,,False,False,101.612,"LINESTRING (78.1616806 26.2071662, 78.1616978 26.2072142, 78.1617307 26.2072863, 78.1617575 26.2073388, 78.1617645 26.2073814, 78.1617565 26.207416, 78.1617239 26.2074599, 78.1615614 26.2075896, 78.1614806 26.2076559, 78.1614438 26.207695, 78.1613804 26.2077542, 78.1613297 26.2077894, 78.1612764 26.207816, 78.1612145 26.2078317)",,,
547943221,residential,,False,True,61.424,"LINESTRING (78.1616806 26.2071662, 78.161646 26.20709, 78.1615912 26.2069814, 78.1615304 26.2068503, 78.1614979 26.2067531, 78.161461 26.2066509)",,,
521524250,residential,,False,False,23.408,"LINESTRING (78.1601839 26.2081539, 78.1604174 26.2081332)",,,
521524250,residential,,False,True,33.55,"LINESTRING (78.1601839 26.2081539, 78.1598505 26.2081934)",,,
521524250,residential,,False,False,33.55,"LINESTRING (78.1598505 26.2081934, 78.1601839 26.2081539)",,,
521524255,residential,,False,False,38.093,"LINESTRING (78.1598505 26.2081934, 78.1598441 26.2081357, 78.1598219 26.2080307, 78.1597853 26.2078748, 78.1597806 26.2078569)",,,
521524259,residential,,False,False,98.221,"LINESTRING (78.1604601 26.2071887, 78.1605859 26.2071648, 78.1607147 26.2071396, 78.1608675 26.2071143, 78.161011 26.2070951, 78.1611425 26.2070866, 78.1611926 26.2070913, 78.161222 26.2071163, 78.1612387 26.2071571, 78.161272 26.2072906)",,,
521524259,residential,,False,True,64.877,"LINESTRING (78.1604601 26.2071887, 78.1604183 26.2071925, 78.1602573 26.2072178, 78.1601393 26.2072346, 78.1599677 26.2072551, 78.1598577 26.2072623, 78.1598161 26.2072671)",,,
547943224,residential,,False,True,47.12,"LINESTRING (78.1604601 26.2071887, 78.1604654 26.2072426, 78.160472 26.2073385, 78.1604793 26.2074267, 78.1604906 26.2075174, 78.1605144 26.2076088)",,,
547943224,residential,,False,False,47.120000000000005,"LINESTRING (78.1605144 26.2076088, 78.1604906 26.2075174, 78.1604793 26.2074267, 78.160472 26.2073385, 78.1604654 26.2072426, 78.1604601 26.2071887)",,,
935337025,residential,,False,True,77.802,"LINESTRING (78.1605144 26.2076088, 78.160454 26.2076185, 78.1603604 26.2076401, 78.160248 26.2076606, 78.1601023 26.2076798, 78.1599252 26.2077014, 78.1597469 26.2077301)",,,
521524255,residential,,False,True,14.495,"LINESTRING (78.1597469 26.2077301, 78.1597806 26.2078569)",,,
935337026,residential,,False,False,29.334,"LINESTRING (78.1597469 26.2077301, 78.1596825 26.2074727)",,,
935337025,residential,,False,False,77.80199999999999,"LINESTRING (78.1597469 26.2077301, 78.1599252 26.2077014, 78.1601023 26.2076798, 78.160248 26.2076606, 78.1603604 26.2076401, 78.160454 26.2076185, 78.1605144 26.2076088)",,,
521524259,residential,,False,True,13.003,"LINESTRING (78.1607748 26.2075224, 78.1609036 26.2075045)",,,
521524259,residential,,False,False,64.87700000000001,"LINESTRING (78.1598161 26.2072671, 78.1598577 26.2072623, 78.1599677 26.2072551, 78.1601393 26.2072346, 78.1602573 26.2072178, 78.1604183 26.2071925, 78.1604601 26.2071887)",,,
521524259,residential,,False,False,54.013000000000005,"LINESTRING (78.161272 26.2072906, 78.1612813 26.2074102, 78.1612676 26.2074383, 78.1612344 26.2074553, 78.1611022 26.2074777, 78.1609923 26.2074921, 78.1609036 26.2075045)",,,
521524259,residential,,False,True,98.221,"LINESTRING (78.161272 26.2072906, 78.1612387 26.2071571, 78.161222 26.2071163, 78.1611926 26.2070913, 78.1611425 26.2070866, 78.161011 26.2070951, 78.1608675 26.2071143, 78.1607147 26.2071396, 78.1605859 26.2071648, 78.1604601 26.2071887)",,,
521524260,residential,,False,True,43.172999999999995,"LINESTRING (78.161272 26.2072906, 78.1613718 26.2072683, 78.161471 26.2072455, 78.1615916 26.2071981, 78.1616806 26.2071662)",,,
521524263,residential,,False,True,32.715999999999994,"LINESTRING (78.1596619 26.2068797, 78.1597075 26.2068713, 78.1597625 26.20687, 78.1598188 26.2068604, 78.1598778 26.2068556, 78.1599221 26.2068496, 78.1599851 26.2068352)",,,
521524263,residential,,False,False,32.716,"LINESTRING (78.1599851 26.2068352, 78.1599221 26.2068496, 78.1598778 26.2068556, 78.1598188 26.2068604, 78.1597625 26.20687, 78.1597075 26.2068713, 78.1596619 26.2068797)",,,
521524263,residential,,False,True,149.038,"LINESTRING (78.1599851 26.2068352, 78.1600562 26.2068315, 78.1601286 26.2068219, 78.160264 26.2068039, 78.1604156 26.2067822, 78.1604947 26.2067654, 78.160602 26.2067533, 78.1606959 26.2067485, 78.160771 26.2067401, 78.1608622 26.2067257, 78.161003 26.206716, 78.1610687 26.2067196, 78.1611277 26.2067148, 78.1612645 26.206686, 78.161345 26.2066751, 78.1614087 26.2066631, 78.161461 26.2066509)",,,
1211771135,residential,,False,False,47.440999999999995,"LINESTRING (78.1599851 26.2068352, 78.159989 26.206775, 78.159973 26.2067125, 78.1599636 26.2064104)",,,
521524223,residential,,False,False,15.291,"LINESTRING (78.1599636 26.2064104, 78.1598108 26.2064212)",,,
521524223,residential,,False,True,136.16199999999998,"LINESTRING (78.1599636 26.2064104, 78.160087 26.2063875, 78.1602386 26.2063683, 78.1604196 26.2063466, 78.1605341 26.2063123, 78.1606468 26.2062762, 78.1607482 26.2062432, 78.1608702 26.2062179, 78.1609695 26.2061926, 78.1610392 26.2061734, 78.1610822 26.206146, 78.1611317 26.2060988, 78.1611633 26.2060642, 78.1611906 26.2060255, 78.1612086 26.2060067)",,,
1211771135,residential,,False,True,47.440999999999995,"LINESTRING (78.1599636 26.2064104, 78.159973 26.2067125, 78.159989 26.206775, 78.1599851 26.2068352)",,,
521524223,residential,,False,True,15.291,"LINESTRING (78.1598108 26.2064212, 78.1599636 26.2064104)",,,
521524223,residential,,False,False,74.016,"LINESTRING (78.1598108 26.2064212, 78.1596552 26.2064405, 78.1595305 26.2064549, 78.1593856 26.2064862, 78.1593025 26.2065031, 78.159214 26.2065199, 78.159167 26.2065375, 78.1591272 26.2065615, 78.1591052 26.2065865)",,,
935373526,residential,,False,False,121.78999999999999,"LINESTRING (78.1598108 26.2064212, 78.1597361 26.206205, 78.1598596 26.2060142, 78.1598436 26.2056328, 78.1597526 26.2056137, 78.1597243 26.2054327)",,,
547943221,residential,,False,True,101.612,"LINESTRING (78.1612145 26.2078317, 78.1612764 26.207816, 78.1613297 26.2077894, 78.1613804 26.2077542, 78.1614438 26.207695, 78.1614806 26.2076559, 78.1615614 26.2075896, 78.1617239 26.2074599, 78.1617565 26.207416, 78.1617645 26.2073814, 78.1617575 26.2073388, 78.1617307 26.2072863, 78.1616978 26.2072142, 78.1616806 26.2071662)",,,
521524263,residential,,False,False,149.03799999999995,"LINESTRING (78.161461 26.2066509, 78.1614087 26.2066631, 78.161345 26.2066751, 78.1612645 26.206686, 78.1611277 26.2067148, 78.1610687 26.2067196, 78.161003 26.206716, 78.1608622 26.2067257, 78.160771 26.2067401, 78.1606959 26.2067485, 78.160602 26.2067533, 78.1604947 26.2067654, 78.1604156 26.2067822, 78.160264 26.2068039, 78.1601286 26.2068219, 78.1600562 26.2068315, 78.1599851 26.2068352)",,,
547943221,residential,,False,False,61.424,"LINESTRING (78.161461 26.2066509, 78.1614979 26.2067531, 78.1615304 26.2068503, 78.1615912 26.2069814, 78.161646 26.20709, 78.1616806 26.2071662)",,,
547943221,residential,,False,True,79.246,"LINESTRING (78.161461 26.2066509, 78.1614507 26.2065677, 78.1614437 26.2064559, 78.1614284 26.2063375, 78.1613912 26.2061984, 78.1613376 26.2061207, 78.1612931 26.2060729, 78.1612515 26.2060465, 78.1612086 26.2060067)",,,
521524223,residential,,False,False,136.162,"LINESTRING (78.1612086 26.2060067, 78.1611906 26.2060255, 78.1611633 26.2060642, 78.1611317 26.2060988, 78.1610822 26.206146, 78.1610392 26.2061734, 78.1609695 26.2061926, 78.1608702 26.2062179, 78.1607482 26.2062432, 78.1606468 26.2062762, 78.1605341 26.2063123, 78.1604196 26.2063466, 78.1602386 26.2063683, 78.160087 26.2063875, 78.1599636 26.2064104)",,,
547943221,residential,,False,False,79.24599999999998,"LINESTRING (78.1612086 26.2060067, 78.1612515 26.2060465, 78.1612931 26.2060729, 78.1613376 26.2061207, 78.1613912 26.2061984, 78.1614284 26.2063375, 78.1614437 26.2064559, 78.1614507 26.2065677, 78.161461 26.2066509)",,,
547943221,residential,,False,True,66.521,"LINESTRING (78.1612086 26.2060067, 78.1611989 26.2059276, 78.1612057 26.205844, 78.1612064 26.2057468, 78.1612018 26.2056271, 78.1611852 26.2055125, 78.1611858 26.2054102)",,,
547665382,residential,,False,False,82.42399999999999,"LINESTRING (78.1611858 26.2054102, 78.1615984 26.2053574, 78.161923 26.2052949, 78.1619978 26.205277)",,,
"[642321526, 642321525, 547665382]","['residential', 'unclassified']",,False,True,226.724,"LINESTRING (78.1611858 26.2054102, 78.1608775 26.2053927, 78.1598349 26.205278, 78.1596565 26.2052347, 78.1593575 26.2051133, 78.1591523 26.2050182, 78.1589992 26.2049534)",,,yes
547943221,residential,,False,False,66.521,"LINESTRING (78.1611858 26.2054102, 78.1611852 26.2055125, 78.1612018 26.2056271, 78.1612064 26.2057468, 78.1612057 26.205844, 78.1611989 26.2059276, 78.1612086 26.2060067)",,,
1231065286,primary,,True,False,74.381,"LINESTRING (78.1619865 26.2016886, 78.1616352 26.2010986)",,,
1139245214,secondary,,True,False,49.656,"LINESTRING (78.1621583 26.2045266, 78.1620389 26.2044501, 78.1617675 26.2042504)",Maharani LaxhmiBai Marg,,
935344885,residential,,False,True,23.793,"LINESTRING (78.1619403 26.2027319, 78.1620647 26.2026685, 78.1620996 26.2026526, 78.1621527 26.2026359)",,,
521535657,residential,,False,True,5.172,"LINESTRING (78.1621319 26.2025933, 78.1621527 26.2026359)",,,
521535657,residential,,False,False,138.758,"LINESTRING (78.1621319 26.2025933, 78.1620954 26.2025261, 78.1620687 26.2025009, 78.1620295 26.2024979, 78.1619139 26.2025388, 78.1616974 26.2026542, 78.161444 26.2027721, 78.1614184 26.202797, 78.161405 26.2028326, 78.1614078 26.2028684, 78.1615678 26.2031147, 78.1616262 26.2032194)",,,
935344884,residential,,False,False,24.066,"LINESTRING (78.1621319 26.2025933, 78.1622092 26.2025546, 78.1622771 26.2025243, 78.1623471 26.2024958)",,,
935344883,residential,,False,True,76.56,"LINESTRING (78.1622997 26.2028894, 78.1616262 26.2032194)",,,
521535657,residential,,False,False,31.791999999999998,"LINESTRING (78.1622997 26.2028894, 78.162177 26.2026858, 78.1621527 26.2026359)",,,
935344883,residential,,False,False,76.56,"LINESTRING (78.1616262 26.2032194, 78.1622997 26.2028894)",,,
935344883,residential,,False,True,44.088,"LINESTRING (78.1616262 26.2032194, 78.1612343 26.2034026)",,,
521535657,residential,,False,True,138.758,"LINESTRING (78.1616262 26.2032194, 78.1615678 26.2031147, 78.1614078 26.2028684, 78.161405 26.2028326, 78.1614184 26.202797, 78.161444 26.2027721, 78.1616974 26.2026542, 78.1619139 26.2025388, 78.1620295 26.2024979, 78.1620687 26.2025009, 78.1620954 26.2025261, 78.1621319 26.2025933)",,,
171047136,residential,,False,False,10.244,"LINESTRING (78.1617675 26.2042504, 78.1618381 26.2041835)",,,
171047136,residential,,False,True,11.261,"LINESTRING (78.1617675 26.2042504, 78.1616966 26.2043292)",,,
1139245214,secondary,,True,False,285.308,"LINESTRING (78.1617675 26.2042504, 78.1613072 26.2039546, 78.1604287 26.2033858, 78.1594391 26.2027608)",Maharani LaxhmiBai Marg,,
171047136,residential,,False,True,10.244,"LINESTRING (78.1618381 26.2041835, 78.1617675 26.2042504)",,,
935328158,residential,,False,False,107.62599999999999,"LINESTRING (78.1618381 26.2041835, 78.1617711 26.2041001, 78.1617207 26.2040323, 78.16168 26.2039507, 78.1616085 26.2037988, 78.1615277 26.203674, 78.16141 26.2035196, 78.1613381 26.2034562, 78.1612343 26.2034026)",Old High Court Road,,
935344883,residential,,False,False,44.088,"LINESTRING (78.1612343 26.2034026, 78.1616262 26.2032194)",,,
935328158,residential,,False,False,168.217,"LINESTRING (78.1612343 26.2034026, 78.1610727 26.2033373, 78.1609409 26.2032456, 78.1608464 26.2031581, 78.1607615 26.203072, 78.1606574 26.2029737, 78.1605665 26.2028627, 78.1604684 26.2027295, 78.1603164 26.2024985, 78.1601613 26.2022717)",Old High Court Road,,
