osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry
843168368,,,tertiary,,False,False,132.324,"LINESTRING (72.7865481 24.4845646, 72.7857106 24.4836507)"
843168369,,,residential,,False,False,23.485,"LINESTRING (72.7865481 24.4845646, 72.7867198 24.4844225)"
843168369,,,residential,,False,True,11.186,"LINESTRING (72.7865481 24.4845646, 72.7865683 24.4846635)"
843168369,,,residential,,False,True,18.315,"LINESTRING (72.7837681 24.4843853, 72.7836077 24.4844616)"
843168369,,,residential,,False,False,108.294,"LINESTRING (72.7837681 24.4843853, 72.7838417 24.4846249, 72.7839493 24.4847408, 72.7845297 24.4848877, 72.7845548 24.4848982)"
843508089,,,residential,,False,False,53.034000000000006,"LINESTRING (72.7837681 24.4843853, 72.7839697 24.4842101, 72.7841566 24.4842436, 72.7841993 24.4842123)"
843168369,,,residential,,False,False,11.186,"LINESTRING (72.7865683 24.4846635, 72.7865481 24.4845646)"
843508101,,,residential,,False,False,39.137,"LINESTRING (72.7865683 24.4846635, 72.7868412 24.4849129)"
843168369,,,residential,,False,True,92.87799999999999,"LINESTRING (72.7865683 24.4846635, 72.7863305 24.4848619, 72.7859369 24.4851325, 72.7858361 24.4851462)"
843168370,,,residential,,False,False,31.285,"LINESTRING (72.7796755 24.4826577, 72.779471 24.4824467)"
843168370,,,residential,,False,True,66.479,"LINESTRING (72.7796755 24.4826577, 72.7799604 24.4826915, 72.7803297 24.4826777)"
843508064,,,residential,,False,False,175.663,"LINESTRING (72.7796755 24.4826577, 72.7799079 24.4830426, 72.7801063 24.4834156, 72.7804098 24.4840872)"
843168370,,,residential,,False,True,31.285,"LINESTRING (72.779471 24.4824467, 72.7796755 24.4826577)"
843168374,,,tertiary,,False,False,27.454,"LINESTRING (72.779471 24.4824467, 72.779229 24.4825583)"
843168374,,,tertiary,,False,True,22.306,"LINESTRING (72.779471 24.4824467, 72.7796671 24.4823551)"
843168373,,,residential,,False,False,26.656,"LINESTRING (72.7778971 24.4845654, 72.7780952 24.4844074)"
843168374,,,tertiary,,False,False,57.721,"LINESTRING (72.7778971 24.4845654, 72.7775027 24.4849404)"
1053884978,,,residential,,False,False,17.01,"LINESTRING (72.7778971 24.4845654, 72.7777826 24.4844534)"
843168374,,,tertiary,,False,True,156.67,"LINESTRING (72.7778971 24.4845654, 72.7780625 24.4841365, 72.7783464 24.4835483, 72.7784795 24.4832608)"
843508085,,,residential,,False,False,22.387,"LINESTRING (72.7816831 24.4839363, 72.7818848 24.4838536)"
843168366,,,residential,,False,False,63.806,"LINESTRING (72.7816831 24.4839363, 72.7818564 24.4843158, 72.7819408 24.4844594)"
843168366,,,residential,,False,True,59.072,"LINESTRING (72.7816831 24.4839363, 72.7816397 24.4838568, 72.7814193 24.4834624)"
843168372,,,residential,,False,False,66.72,"LINESTRING (72.7816831 24.4839363, 72.7814385 24.4840345, 72.7811811 24.4839154, 72.7810839 24.4838838)"
843168373,,,residential,,False,True,31.003,"LINESTRING (72.7792606 24.4834721, 72.7790309 24.4836566)"
843168372,,,residential,,False,True,153.451,"LINESTRING (72.7792606 24.4834721, 72.7797606 24.4839252, 72.7799623 24.4841791, 72.7801511 24.4841791, 72.7804098 24.4840872)"
843508078,,,residential,,False,False,92.179,"LINESTRING (72.7792606 24.4834721, 72.7792749 24.4834482, 72.7792234 24.4833544, 72.7791311 24.483288, 72.7789852 24.4832548, 72.7787792 24.483081, 72.7786283 24.4829393)"
843508068,,,residential,,False,False,51.388000000000005,"LINESTRING (72.7798398 24.4867015, 72.7796429 24.4866633, 72.7793668 24.4865422)"
893872228,,,unclassified,,False,False,89.27000000000001,"LINESTRING (72.7798398 24.4867015, 72.7801638 24.4863011, 72.7804169 24.4861003)"
843168369,,,residential,,False,True,5.629,"LINESTRING (72.7821439 24.4847972, 72.7821142 24.4847544)"
893872228,,,unclassified,,False,True,82.794,"LINESTRING (72.7821439 24.4847972, 72.7815202 24.4852791)"
843168369,,,residential,,False,False,161.959,"LINESTRING (72.7821439 24.4847972, 72.782225 24.4849135, 72.782293 24.4849908, 72.7826752 24.4848491, 72.7832386 24.4846584, 72.7835207 24.4845088)"
843278324,,,residential,,False,True,24.101,"LINESTRING (72.7803665 24.4798196, 72.7805241 24.4799821)"
843508117,,,residential,,False,False,40.286,"LINESTRING (72.7803665 24.4798196, 72.7801053 24.4795462)"
843278325,,,residential,,False,False,101.438,"LINESTRING (72.7803665 24.4798196, 72.7797503 24.4803804, 72.7797059 24.4804925)"
843278326,,,residential,,False,False,43.061,"LINESTRING (72.7797059 24.4804925, 72.7793588 24.4802685)"
843278325,,,residential,,False,True,101.438,"LINESTRING (72.7797059 24.4804925, 72.7797503 24.4803804, 72.7803665 24.4798196)"
843278326,,,residential,,False,True,115.351,"LINESTRING (72.7797059 24.4804925, 72.7806087 24.4808793, 72.780737 24.4809347)"
843168374,,,tertiary,,False,False,23.904,"LINESTRING (72.7812527 24.4811587, 72.7811177 24.4813351)"
843278326,,,residential,,False,False,57.827,"LINESTRING (72.7812527 24.4811587, 72.780737 24.4809347)"
843168374,,,tertiary,,False,True,31.496000000000002,"LINESTRING (72.7812527 24.4811587, 72.7813203 24.4810866, 72.7814722 24.4809585)"
843168368,,,tertiary,,False,False,83.63,"LINESTRING (72.7834416 24.4811961, 72.7829187 24.4806137)"
843278435,,,residential,,False,False,32.683,"LINESTRING (72.7834416 24.4811961, 72.7831985 24.4813896)"
843168368,,,tertiary,,False,True,39.353,"LINESTRING (72.7834416 24.4811961, 72.78361 24.4813837, 72.7836906 24.4814679)"
843278435,,,residential,,False,True,71.422,"LINESTRING (72.7826673 24.4818125, 72.7831985 24.4813896)"
182231799,2,SH11,primary,80,False,False,42.081,"LINESTRING (72.7826673 24.4818125, 72.782745 24.48188, 72.782906 24.482067, 72.7829288 24.4821048)"
182231799,2,SH11,primary,80,False,True,21.613999999999997,"LINESTRING (72.7826673 24.4818125, 72.78257 24.481728, 72.7825069 24.4816846)"
843168368,,,tertiary,,False,True,45.388,"LINESTRING (72.7836906 24.4814679, 72.7839853 24.4817756)"
843508053,,,residential,,False,False,33.807,"LINESTRING (72.7836906 24.4814679, 72.7834446 24.4816736)"
843168368,,,tertiary,,False,False,39.353,"LINESTRING (72.7836906 24.4814679, 72.78361 24.4813837, 72.7834416 24.4811961)"
182231799,2,SH11,primary,80,False,False,19.179,"LINESTRING (72.7829288 24.4821048, 72.78302 24.482256)"
843508053,,,residential,,False,True,70.877,"LINESTRING (72.7829288 24.4821048, 72.7834446 24.4816736)"
182231799,2,SH11,primary,80,False,True,42.080999999999996,"LINESTRING (72.7829288 24.4821048, 72.782906 24.482067, 72.782745 24.48188, 72.7826673 24.4818125)"
843168368,,,tertiary,,False,False,45.388,"LINESTRING (72.7839853 24.4817756, 72.7836906 24.4814679)"
843168368,,,tertiary,,False,True,51.092,"LINESTRING (72.7839853 24.4817756, 72.784317 24.482122)"
843508054,,,residential,,False,False,34.089,"LINESTRING (72.7839853 24.4817756, 72.7837321 24.4819778)"
182231799,2,SH11,primary,80,False,True,24.311,"LINESTRING (72.7831712 24.4824259, 72.78302 24.482256)"
843508054,,,residential,,False,True,75.529,"LINESTRING (72.7831712 24.4824259, 72.7837321 24.4819778)"
182231799,2,SH11,primary,80,False,False,45.14,"LINESTRING (72.7831712 24.4824259, 72.783409 24.482693, 72.78347 24.482721)"
843168368,,,tertiary,,False,False,40.55,"LINESTRING (72.7845818 24.4823957, 72.784317 24.482122)"
843168368,,,tertiary,,False,True,45.091,"LINESTRING (72.7845818 24.4823957, 72.784868 24.4827065)"
843508055,,,residential,,False,False,37.532,"LINESTRING (72.7845818 24.4823957, 72.784301 24.4826162)"
843508055,,,residential,,False,False,46.12,"LINESTRING (72.7837652 24.483037, 72.78347 24.482721)"
843508055,,,residential,,False,True,71.619,"LINESTRING (72.7837652 24.483037, 72.784301 24.4826162)"
843508056,,,residential,,False,False,46.373,"LINESTRING (72.7837652 24.483037, 72.7840694 24.4833489)"
843168367,,,residential,,False,True,55.105,"LINESTRING (72.7840694 24.4833489, 72.7836422 24.4836562)"
843508056,,,residential,,False,False,20.031,"LINESTRING (72.7840694 24.4833489, 72.7841941 24.4834888)"
843508056,,,residential,,False,True,46.373,"LINESTRING (72.7840694 24.4833489, 72.7837652 24.483037)"
843168367,,,residential,,False,False,71.334,"LINESTRING (72.7840694 24.4833489, 72.7841054 24.483323, 72.7845981 24.4829247)"
843508056,,,residential,,False,True,20.031,"LINESTRING (72.7841941 24.4834888, 72.7840694 24.4833489)"
843508057,,,residential,,False,False,2.428,"LINESTRING (72.7841941 24.4834888, 72.7842133 24.4834757)"
843508057,,,residential,,False,True,52.888,"LINESTRING (72.7841941 24.4834888, 72.7837825 24.4837819)"
1053884992,,,residential,,False,True,64.959,"LINESTRING (72.7831655 24.483098, 72.7827445 24.482657)"
843508058,,,residential,,False,True,79.013,"LINESTRING (72.7831655 24.483098, 72.7832937 24.4832191, 72.7835032 24.4834389, 72.7836422 24.4836562)"
843508059,,,residential,,False,False,72.588,"LINESTRING (72.7831655 24.483098, 72.7827243 24.4833761, 72.7825621 24.4834484)"
843508059,,,residential,,False,True,53.911,"LINESTRING (72.7831655 24.483098, 72.7832617 24.4830127, 72.7834515 24.4828333, 72.78347 24.482721)"
843508059,,,residential,,False,True,9.5,"LINESTRING (72.7824778 24.483486, 72.7825621 24.4834484)"
843508060,,,residential,,False,True,17.624,"LINESTRING (72.7827445 24.482657, 72.7827007 24.4825036)"
1053884992,,,residential,,False,False,64.959,"LINESTRING (72.7827445 24.482657, 72.7831655 24.483098)"
843508060,,,residential,,False,False,69.794,"LINESTRING (72.7827445 24.482657, 72.7826878 24.4827848, 72.7826336 24.4829441, 72.7823452 24.4831325)"
843508061,,,residential,,False,False,13.376,"LINESTRING (72.7823452 24.4831325, 72.7824133 24.4832356)"
843508060,,,residential,,False,False,83.08,"LINESTRING (72.7823452 24.4831325, 72.7821455 24.4829351, 72.7816491 24.4827764)"
843508060,,,residential,,False,True,69.794,"LINESTRING (72.7823452 24.4831325, 72.7826336 24.4829441, 72.7826878 24.4827848, 72.7827445 24.482657)"
843168365,,,residential,,False,True,22.916,"LINESTRING (72.7816491 24.4827764, 72.7817088 24.4825776)"
843168365,,,residential,,False,False,56.203,"LINESTRING (72.7816491 24.4827764, 72.7816322 24.4828028, 72.7814902 24.4832176, 72.7814789 24.4832567)"
843508060,,,residential,,False,True,83.08,"LINESTRING (72.7816491 24.4827764, 72.7821455 24.4829351, 72.7823452 24.4831325)"
843508061,,,residential,,False,False,53.009,"LINESTRING (72.7824133 24.4832356, 72.7819656 24.4834831)"
843508061,,,residential,,False,True,13.376,"LINESTRING (72.7824133 24.4832356, 72.7823452 24.4831325)"
843508087,,,residential,,False,False,28.047,"LINESTRING (72.7824133 24.4832356, 72.7825621 24.4834484)"
843508061,,,residential,,False,True,53.009,"LINESTRING (72.7819656 24.4834831, 72.7824133 24.4832356)"
843168367,,,residential,,False,True,24.35,"LINESTRING (72.7823229 24.4846454, 72.7821142 24.4847544)"
843168367,,,residential,,False,False,116.406,"LINESTRING (72.7823229 24.4846454, 72.7829024 24.484343, 72.7833267 24.4841343)"
843508062,,,residential,,False,False,98.661,"LINESTRING (72.7823229 24.4846454, 72.7820416 24.484177, 72.7818848 24.4838536)"
843168365,,,residential,,False,False,23.655,"LINESTRING (72.7814789 24.4832567, 72.7814193 24.4834624)"
843168365,,,residential,,False,True,56.203,"LINESTRING (72.7814789 24.4832567, 72.7814902 24.4832176, 72.7816322 24.4828028, 72.7816491 24.4827764)"
843508062,,,residential,,False,True,80.16,"LINESTRING (72.7814789 24.4832567, 72.7815573 24.4832857, 72.7817054 24.4834834, 72.7818848 24.4838536)"
843168370,,,residential,,False,False,66.479,"LINESTRING (72.7803297 24.4826777, 72.7799604 24.4826915, 72.7796755 24.4826577)"
843168370,,,residential,,False,True,47.33,"LINESTRING (72.7803297 24.4826777, 72.7804162 24.4826745, 72.7807968 24.4826927)"
843508063,,,residential,,False,False,154.509,"LINESTRING (72.7803297 24.4826777, 72.7804803 24.4829065, 72.7806332 24.4831225, 72.7807535 24.4833416, 72.7809031 24.4835843, 72.7810137 24.4837412, 72.7810839 24.4838838)"
843168372,,,residential,,False,False,73.164,"LINESTRING (72.7810839 24.4838838, 72.7810309 24.4838666, 72.7804098 24.4840872)"
843168372,,,residential,,False,True,66.72,"LINESTRING (72.7810839 24.4838838, 72.7811811 24.4839154, 72.7814385 24.4840345, 72.7816831 24.4839363)"
843508063,,,residential,,False,True,154.50900000000001,"LINESTRING (72.7810839 24.4838838, 72.7810137 24.4837412, 72.7809031 24.4835843, 72.7807535 24.4833416, 72.7806332 24.4831225, 72.7804803 24.4829065, 72.7803297 24.4826777)"
843168372,,,residential,,False,False,153.451,"LINESTRING (72.7804098 24.4840872, 72.7801511 24.4841791, 72.7799623 24.4841791, 72.7797606 24.4839252, 72.7792606 24.4834721)"
843168372,,,residential,,False,True,73.164,"LINESTRING (72.7804098 24.4840872, 72.7810309 24.4838666, 72.7810839 24.4838838)"
843508064,,,residential,,False,False,136.537,"LINESTRING (72.7804098 24.4840872, 72.7805551 24.4842858, 72.7811568 24.4848719, 72.7812865 24.4850172)"
843508064,,,residential,,False,True,175.663,"LINESTRING (72.7804098 24.4840872, 72.7801063 24.4834156, 72.7799079 24.4830426, 72.7796755 24.4826577)"
843508064,,,residential,,False,True,37.515,"LINESTRING (72.7815202 24.4852791, 72.7812865 24.4850172)"
893872228,,,unclassified,,False,False,82.794,"LINESTRING (72.7815202 24.4852791, 72.7821439 24.4847972)"
893872228,,,unclassified,,False,True,144.238,"LINESTRING (72.7815202 24.4852791, 72.7813676 24.485397, 72.7804169 24.4861003)"
843508064,,,residential,,False,False,37.515,"LINESTRING (72.7812865 24.4850172, 72.7815202 24.4852791)"
843508065,,,residential,,False,False,90.725,"LINESTRING (72.7812865 24.4850172, 72.7819408 24.4844594)"
843508064,,,residential,,False,True,136.537,"LINESTRING (72.7812865 24.4850172, 72.7811568 24.4848719, 72.7805551 24.4842858, 72.7804098 24.4840872)"
843168366,,,residential,,False,False,37.201,"LINESTRING (72.7819408 24.4844594, 72.7821142 24.4847544)"
843508065,,,residential,,False,True,90.725,"LINESTRING (72.7819408 24.4844594, 72.7812865 24.4850172)"
843168366,,,residential,,False,True,63.806,"LINESTRING (72.7819408 24.4844594, 72.7818564 24.4843158, 72.7816831 24.4839363)"
843508066,,,residential,,False,False,78.052,"LINESTRING (72.7796403 24.4862711, 72.7790771 24.4857915)"
843508071,,,residential,,False,False,68.641,"LINESTRING (72.7796403 24.4862711, 72.7801274 24.4858415)"
843508071,,,residential,,False,True,40.923,"LINESTRING (72.7796403 24.4862711, 72.7793668 24.4865422)"
843508066,,,residential,,False,False,46.523,"LINESTRING (72.7780095 24.4849106, 72.7783379 24.4846178)"
843508066,,,residential,,False,True,39.563,"LINESTRING (72.7780095 24.4849106, 72.7783007 24.485148)"
843508069,,,residential,,False,True,37.1,"LINESTRING (72.7780095 24.4849106, 72.777752 24.4851481)"
843508066,,,residential,,False,True,97.486,"LINESTRING (72.7792723 24.484528, 72.7788787 24.484144, 72.7786013 24.4843887)"
843508066,,,residential,,False,True,36.871,"LINESTRING (72.7786013 24.4843887, 72.7783379 24.4846178)"
843508067,,,residential,,False,False,38.725,"LINESTRING (72.7786013 24.4843887, 72.7788652 24.4846409)"
843508080,,,residential,,False,False,32.39,"LINESTRING (72.7786013 24.4843887, 72.7783686 24.4841887)"
843508066,,,residential,,False,False,97.486,"LINESTRING (72.7786013 24.4843887, 72.7788787 24.484144, 72.7792723 24.484528)"
843508066,,,residential,,False,False,66.319,"LINESTRING (72.7787888 24.485546, 72.7783007 24.485148)"
843508066,,,residential,,False,True,39.954,"LINESTRING (72.7787888 24.485546, 72.7790771 24.4857915)"
843508067,,,residential,,False,True,36.494,"LINESTRING (72.7787888 24.485546, 72.779057 24.4853266)"
843508070,,,residential,,False,True,38.372,"LINESTRING (72.7787888 24.485546, 72.7785071 24.485777)"
843508071,,,residential,,False,False,40.923,"LINESTRING (72.7793668 24.4865422, 72.7796403 24.4862711)"
843508068,,,residential,,False,False,121.704,"LINESTRING (72.7793668 24.4865422, 72.7786717 24.4859141, 72.7785071 24.485777)"
843508068,,,residential,,False,True,51.388000000000005,"LINESTRING (72.7793668 24.4865422, 72.7796429 24.4866633, 72.7798398 24.4867015)"
843168374,,,tertiary,,False,True,57.721,"LINESTRING (72.7775027 24.4849404, 72.7778971 24.4845654)"
843508068,,,residential,,False,True,34.203,"LINESTRING (72.7775027 24.4849404, 72.777752 24.4851481)"
843168374,,,tertiary,,False,False,31.386000000000003,"LINESTRING (72.7775027 24.4849404, 72.7773593 24.4850767, 72.7772829 24.4851393)"
1053884976,,,residential,,False,False,18.669,"LINESTRING (72.7775027 24.4849404, 72.7774715 24.4849319, 72.7773589 24.4848391)"
843508068,,,residential,,False,False,34.203,"LINESTRING (72.777752 24.4851481, 72.7775027 24.4849404)"
843508068,,,residential,,False,True,103.581,"LINESTRING (72.777752 24.4851481, 72.7785071 24.485777)"
843508069,,,residential,,False,False,37.1,"LINESTRING (72.777752 24.4851481, 72.7780095 24.4849106)"
843508068,,,residential,,False,False,103.581,"LINESTRING (72.7785071 24.485777, 72.777752 24.4851481)"
843508070,,,residential,,False,False,38.372,"LINESTRING (72.7785071 24.485777, 72.7787888 24.485546)"
843508068,,,residential,,False,True,121.704,"LINESTRING (72.7785071 24.485777, 72.7786717 24.4859141, 72.7793668 24.4865422)"
843508071,,,residential,,False,False,41.066,"LINESTRING (72.7801274 24.4858415, 72.7804169 24.4861003)"
843508071,,,residential,,False,True,68.641,"LINESTRING (72.7801274 24.4858415, 72.7796403 24.4862711)"
843508072,,,residential,,False,False,78.592,"LINESTRING (72.7801274 24.4858415, 72.7799056 24.4855095, 72.779682 24.4852648)"
843508071,,,residential,,False,True,41.066,"LINESTRING (72.7804169 24.4861003, 72.7801274 24.4858415)"
893872228,,,unclassified,,False,False,144.238,"LINESTRING (72.7804169 24.4861003, 72.7813676 24.485397, 72.7815202 24.4852791)"
893872228,,,unclassified,,False,True,89.27000000000001,"LINESTRING (72.7804169 24.4861003, 72.7801638 24.4863011, 72.7798398 24.4867015)"
843508075,,,residential,,False,False,59.369,"LINESTRING (72.7813682 24.4818179, 72.7811177 24.4813351)"
843508075,,,residential,,False,True,23.382,"LINESTRING (72.7813682 24.4818179, 72.7815612 24.4817023)"
843508076,,,residential,,False,False,54.107,"LINESTRING (72.7813682 24.4818179, 72.7815692 24.4822688)"
843168374,,,tertiary,,False,True,23.904,"LINESTRING (72.7811177 24.4813351, 72.7812527 24.4811587)"
843508075,,,residential,,False,True,59.369,"LINESTRING (72.7811177 24.4813351, 72.7813682 24.4818179)"
843168374,,,tertiary,,False,False,41.825,"LINESTRING (72.7811177 24.4813351, 72.7810625 24.4814028, 72.780855 24.4816253)"
843508076,,,residential,,False,False,37.13,"LINESTRING (72.7815692 24.4822688, 72.7817088 24.4825776)"
843508076,,,residential,,False,True,54.107,"LINESTRING (72.7815692 24.4822688, 72.7813682 24.4818179)"
"[843508154, 843508155]",,,residential,,False,False,77.543,"LINESTRING (72.7815692 24.4822688, 72.7817619 24.4821547, 72.7816806 24.4819919, 72.7815612 24.4817023)"
843168370,,,residential,,False,False,18.092,"LINESTRING (72.780975 24.4827058, 72.7807968 24.4826927)"
843168370,,,residential,,False,True,76.309,"LINESTRING (72.780975 24.4827058, 72.7811447 24.4827153, 72.7817088 24.4825776)"
"[843508077, 843168366]",,,residential,,False,"[False, True]",95.412,"LINESTRING (72.780975 24.4827058, 72.7811951 24.4830612, 72.7814193 24.4834624)"
"[843508156, 843508135]",,,residential,,False,False,101.763,"LINESTRING (72.780975 24.4827058, 72.7808209 24.4824476, 72.7806287 24.482174, 72.7804339 24.4819362)"
843168374,,,tertiary,,False,False,38.791,"LINESTRING (72.7786283 24.4829393, 72.7784795 24.4832608)"
843168374,,,tertiary,,False,True,19.503,"LINESTRING (72.7786283 24.4829393, 72.7786565 24.4828785, 72.7787536 24.482814)"
