osmid,oneway,name,highway,junction,reversed,length,geometry,access,ref
372788605,False,,unclassified,,False,10.821,"LINESTRING (70.8045457 22.3044383, 70.8045239 22.3045335)",,
239407700,False,Dhebar Road,tertiary,,True,379.22300000000007,"LINESTRING (70.8038333 22.304556, 70.8038431 22.3050436, 70.8038255 22.3052422, 70.8037033 22.3058137, 70.8034141 22.3069763, 70.8032395 22.3078418, 70.8032181 22.3079063)",,
894474452,True,Dhebar Road,tertiary,,False,20.017,"LINESTRING (70.8038333 22.304556, 70.8038617 22.3045093, 70.8038701 22.3043831)",,
44506626,True,,primary,,False,144.53699999999998,"LINESTRING (70.8058774 22.3048439, 70.8056158 22.304731, 70.8054295 22.3046689, 70.8052063 22.3046124, 70.8045457 22.3044383)",,SH25
372788603,False,,residential,,True,67.92,"LINESTRING (70.8058774 22.3048439, 70.8059243 22.3047696, 70.8059685 22.3047317, 70.8060347 22.3047036, 70.8060733 22.3046812, 70.8060952 22.3046501, 70.806097 22.3046089, 70.8060802 22.3043282)",,
372788497,False,,residential,,False,51.455,"LINESTRING (70.8066706 22.3057071, 70.8065622 22.3059283, 70.8065574 22.3060058, 70.8065504 22.3061479)",,
372788497,False,,residential,,True,50.021,"LINESTRING (70.8066706 22.3057071, 70.8067663 22.3055523, 70.8068647 22.3052965)",,
372788607,False,,residential,,True,75.734,"LINESTRING (70.8066706 22.3057071, 70.8065385 22.3057168, 70.806452 22.3057255, 70.8063655 22.3057284, 70.8063071 22.3057514, 70.8062652 22.3058029, 70.8061872 22.3059812, 70.8061584 22.3060252, 70.8061297 22.3060411)",,
372788537,False,,residential,,False,46.193,"LINESTRING (70.8061297 22.3060411, 70.8061673 22.3060821, 70.8062169 22.3061007, 70.8065504 22.3061479)",,
372788607,False,,residential,,False,75.734,"LINESTRING (70.8061297 22.3060411, 70.8061584 22.3060252, 70.8061872 22.3059812, 70.8062652 22.3058029, 70.8063071 22.3057514, 70.8063655 22.3057284, 70.806452 22.3057255, 70.8065385 22.3057168, 70.8066706 22.3057071)",,
372788607,False,,residential,,True,20.658,"LINESTRING (70.8061297 22.3060411, 70.8060761 22.3060399, 70.8059384 22.3059918)",,
372788537,False,,residential,,True,24.339,"LINESTRING (70.8067869 22.3061418, 70.8065504 22.3061479)",,
372788537,False,,residential,,False,24.339,"LINESTRING (70.8065504 22.3061479, 70.8067869 22.3061418)",,
372788497,False,,residential,,False,159.942,"LINESTRING (70.8065504 22.3061479, 70.8065334 22.3062446, 70.8065101 22.306304, 70.8064744 22.3063786, 70.806393 22.3065041, 70.8063437 22.30662, 70.8062735 22.306795, 70.806154 22.3070708, 70.8060355 22.3073443, 70.8059883 22.3074839)",,
372788497,False,,residential,,True,51.455,"LINESTRING (70.8065504 22.3061479, 70.8065574 22.3060058, 70.8065622 22.3059283, 70.8066706 22.3057071)",,
372788537,False,,residential,,True,46.193,"LINESTRING (70.8065504 22.3061479, 70.8062169 22.3061007, 70.8061673 22.3060821, 70.8061297 22.3060411)",,
312472104,False,,secondary,,False,23.924,"LINESTRING (70.7988215 22.3009301, 70.7988696 22.3011406)",,
372788532,False,,residential,,True,59.095,"LINESTRING (70.7988215 22.3009301, 70.7982637 22.301057)",,
372788532,False,,residential,,False,59.095,"LINESTRING (70.7982637 22.301057, 70.7988215 22.3009301)",,
372788536,False,,residential,,False,83.854,"LINESTRING (70.7982637 22.301057, 70.7982992 22.3012661, 70.7988696 22.3011406)",,
125510249,False,,tertiary,,False,30.708,"LINESTRING (70.8042358 22.3011569, 70.804092 22.3013989)",,
372788553,False,,residential,,False,31.483,"LINESTRING (70.8042358 22.3011569, 70.8045404 22.3011842)",,
312472104,False,,secondary,,False,54.673,"LINESTRING (70.7988696 22.3011406, 70.7989828 22.301621)",,
312472104,False,,secondary,,True,23.924,"LINESTRING (70.7988696 22.3011406, 70.7988215 22.3009301)",,
372788536,False,,residential,,True,83.854,"LINESTRING (70.7988696 22.3011406, 70.7982992 22.3012661, 70.7982637 22.301057)",,
372788553,False,,residential,,False,52.895,"LINESTRING (70.8047911 22.3012066, 70.8053042 22.3012371)",,
372788553,False,,residential,,True,25.911,"LINESTRING (70.8047911 22.3012066, 70.8045404 22.3011842)",,
372788579,False,,residential,,False,52.592999999999996,"LINESTRING (70.8047911 22.3012066, 70.8047978 22.3014698, 70.804804 22.3015217, 70.8048127 22.301574, 70.804862 22.3016681)",,
373174000,False,,secondary,,False,16.078,"LINESTRING (70.8002127 22.3012693, 70.8003647 22.3012357)",,
373174000,False,,secondary,,True,44.442,"LINESTRING (70.8002127 22.3012693, 70.7998026 22.3013949)",,
372788510,False,,residential,,True,95.027,"LINESTRING (70.8002127 22.3012693, 70.800302 22.3015571, 70.8004706 22.3020899)",,
372788553,False,,residential,,False,17.12,"LINESTRING (70.8053042 22.3012371, 70.805469 22.3012585)",,
372788553,False,,residential,,True,52.895,"LINESTRING (70.8053042 22.3012371, 70.8047911 22.3012066)",,
372788591,False,,residential,,False,12.031,"LINESTRING (70.8038641 22.3008796, 70.8039754 22.3009128)",,
372788492,False,,residential,,False,42.537,"LINESTRING (70.8039754 22.3009128, 70.8038981 22.3012886)",,
372788591,False,,residential,,True,12.031,"LINESTRING (70.8039754 22.3009128, 70.8038641 22.3008796)",,
372788553,False,,residential,,True,17.12,"LINESTRING (70.805469 22.3012585, 70.8053042 22.3012371)",,
372788498,False,,residential,,True,60.826,"LINESTRING (70.805469 22.3012585, 70.8053848 22.3013106, 70.8052653 22.301387, 70.80499 22.3015789)",,
372788541,False,,unclassified,,False,26.719,"LINESTRING (70.8065954 22.3013214, 70.8068507 22.3013655)",,
374199616,False,,secondary,,False,91.855,"LINESTRING (70.8065954 22.3013214, 70.8065449 22.3014968, 70.8064569 22.301715, 70.8063285 22.3020011, 70.8062973 22.3020988)",,
373174000,False,,secondary,,False,44.442,"LINESTRING (70.7998026 22.3013949, 70.8002127 22.3012693)",,
373174000,False,,secondary,,True,83.123,"LINESTRING (70.7998026 22.3013949, 70.7990397 22.3016411)",,
893312829,False,,residential,,True,77.384,"LINESTRING (70.7998026 22.3013949, 70.7999126 22.3017489, 70.7999535 22.3019376, 70.7999575 22.3019837, 70.7999456 22.3020719)",,
372788541,False,,unclassified,,True,26.719,"LINESTRING (70.8068507 22.3013655, 70.8065954 22.3013214)",,
"[324540184, 372788541]",False,,unclassified,,"[False, True]",84.633,"LINESTRING (70.8068507 22.3013655, 70.8070018 22.301385, 70.8071504 22.3014049, 70.8073683 22.3014301, 70.8076109 22.3014713, 70.8076645 22.3014743)",,
372788597,False,,residential,,True,98.00999999999999,"LINESTRING (70.8068507 22.3013655, 70.806831 22.3014394, 70.8067271 22.3017656, 70.8065485 22.3022005)",,
125510249,False,,tertiary,,False,8.942,"LINESTRING (70.804092 22.3013989, 70.804059 22.3014733)",,
125510249,False,,tertiary,,True,30.708,"LINESTRING (70.804092 22.3013989, 70.8042358 22.3011569)",,
372788492,False,,residential,,True,25.240000000000002,"LINESTRING (70.804092 22.3013989, 70.8039328 22.3013531, 70.8039111 22.301324, 70.8038981 22.3012886)",,
125510249,False,,tertiary,,True,8.942,"LINESTRING (70.804059 22.3014733, 70.804092 22.3013989)",,
372788488,False,,tertiary,,False,53.87,"LINESTRING (70.804059 22.3014733, 70.8044926 22.3017449)",,
125510249,False,,tertiary,,False,148.56799999999998,"LINESTRING (70.804059 22.3014733, 70.80368 22.3020409, 70.8033741 22.302647)",,
372788498,False,,residential,,False,60.826,"LINESTRING (70.80499 22.3015789, 70.8052653 22.301387, 70.8053848 22.3013106, 70.805469 22.3012585)",,
372788498,False,,residential,,True,16.489,"LINESTRING (70.80499 22.3015789, 70.8049347 22.3016154, 70.804862 22.3016681)",,
372788542,False,,residential,,False,115.69200000000001,"LINESTRING (70.80499 22.3015789, 70.8055637 22.3016794, 70.8060973 22.30176)",,
372788498,False,,residential,,True,28.917,"LINESTRING (70.804862 22.3016681, 70.8046625 22.3018513)",,
372788498,False,,residential,,False,16.489,"LINESTRING (70.804862 22.3016681, 70.8049347 22.3016154, 70.80499 22.3015789)",,
372788579,False,,residential,,True,52.593,"LINESTRING (70.804862 22.3016681, 70.8048127 22.301574, 70.804804 22.3015217, 70.8047978 22.3014698, 70.8047911 22.3012066)",,
372788491,False,,residential,,False,56.898,"LINESTRING (70.8060973 22.30176, 70.8060003 22.3020027, 70.8059472 22.3021259, 70.8059038 22.3022393)",,
372788542,False,,residential,,True,115.69200000000001,"LINESTRING (70.8060973 22.30176, 70.8055637 22.3016794, 70.80499 22.3015789)",,
372788488,False,,tertiary,,False,39.465,"LINESTRING (70.8046625 22.3018513, 70.8049831 22.3020462)",,
372788488,False,,tertiary,,True,21.107,"LINESTRING (70.8046625 22.3018513, 70.8044926 22.3017449)",,
372788498,False,,residential,,False,28.917,"LINESTRING (70.8046625 22.3018513, 70.804862 22.3016681)",,
372788498,False,,residential,,True,26.504,"LINESTRING (70.8046625 22.3018513, 70.8045361 22.302059)",,
372788538,False,,residential,,False,53.998,"LINESTRING (70.8008503 22.3019953, 70.800664 22.3015413)",,
372788538,False,,residential,,True,52.638,"LINESTRING (70.8008503 22.3019953, 70.8009809 22.302453)",,
372788566,False,,residential,,False,54.216,"LINESTRING (70.8008503 22.3019953, 70.8013574 22.3018626)",,
372788566,False,,residential,,True,40.454,"LINESTRING (70.8008503 22.3019953, 70.8004706 22.3020899)",,
372788498,False,,residential,,False,26.504,"LINESTRING (70.8045361 22.302059, 70.8046625 22.3018513)",,
372788602,False,,residential,,False,37.378,"LINESTRING (70.8045361 22.302059, 70.804848 22.3022314)",,
372788498,False,,residential,,True,40.241,"LINESTRING (70.8045361 22.302059, 70.8044495 22.3021705, 70.8044102 22.3022106, 70.8042633 22.3023135)",,
372788602,False,,residential,,True,67.60399999999998,"LINESTRING (70.8045361 22.302059, 70.8043124 22.3019473, 70.8042805 22.30195, 70.8042492 22.3019681, 70.8040709 22.3022294)",,
372788597,False,,residential,,False,28.209,"LINESTRING (70.8062973 22.3020988, 70.8065485 22.3022005)",,
374199616,False,,secondary,,False,25.201,"LINESTRING (70.8062973 22.3020988, 70.8062712 22.3022111, 70.8062363 22.3023181)",,
374199616,False,,secondary,,True,91.85499999999999,"LINESTRING (70.8062973 22.3020988, 70.8063285 22.3020011, 70.8064569 22.301715, 70.8065449 22.3014968, 70.8065954 22.3013214)",,
372788566,False,,residential,,False,40.454,"LINESTRING (70.8004706 22.3020899, 70.8008503 22.3019953)",,
372788566,False,,residential,,True,37.208,"LINESTRING (70.8004706 22.3020899, 70.8001259 22.3021912)",,
372788510,False,,residential,,False,95.027,"LINESTRING (70.8004706 22.3020899, 70.800302 22.3015571, 70.8002127 22.3012693)",,
372788597,False,,residential,,True,28.209,"LINESTRING (70.8065485 22.3022005, 70.8062973 22.3020988)",,
"[372958520, 372788502]",False,,residential,,False,126.011,"LINESTRING (70.8065485 22.3022005, 70.8068618 22.302328, 70.8068945 22.3023269, 70.8069161 22.3023094, 70.8069797 22.3022033, 70.8070127 22.302191, 70.8070457 22.3021901, 70.8073779 22.3023855, 70.8075777 22.3024867)",,
372788597,False,,residential,,False,98.00999999999999,"LINESTRING (70.8065485 22.3022005, 70.8067271 22.3017656, 70.806831 22.3014394, 70.8068507 22.3013655)",,
893312829,False,,residential,,False,77.384,"LINESTRING (70.7999456 22.3020719, 70.7999575 22.3019837, 70.7999535 22.3019376, 70.7999126 22.3017489, 70.7998026 22.3013949)",,
893323141,False,,primary,,False,22.808,"LINESTRING (70.7999456 22.3020719, 70.8000496 22.302143, 70.8001259 22.3021912)",,
893323141,False,,primary,,True,66.66499999999999,"LINESTRING (70.7999456 22.3020719, 70.7998188 22.3020019, 70.7996569 22.301939, 70.799348 22.3018463)",,
372788602,False,,residential,,False,16.799,"LINESTRING (70.804848 22.3022314, 70.8049827 22.3023168)",,
372788602,False,,residential,,True,37.378,"LINESTRING (70.804848 22.3022314, 70.8045361 22.302059)",,
372788552,False,,residential,,False,24.845,"LINESTRING (70.804848 22.3022314, 70.8049184 22.3021354, 70.8049831 22.3020462)",,
372788488,False,,tertiary,,True,39.465,"LINESTRING (70.8049831 22.3020462, 70.8046625 22.3018513)",,
372788488,False,,tertiary,,False,65.583,"LINESTRING (70.8049831 22.3020462, 70.8052132 22.3021861, 70.8055129 22.3023742)",,
372788552,False,,residential,,True,24.845,"LINESTRING (70.8049831 22.3020462, 70.8049184 22.3021354, 70.804848 22.3022314)",,
372788491,False,,residential,,False,37.363,"LINESTRING (70.8059038 22.3022393, 70.8057843 22.3025566)",,
372788554,False,,residential,,False,35.311,"LINESTRING (70.8059038 22.3022393, 70.8062363 22.3023181)",,
372788491,False,,residential,,True,56.897999999999996,"LINESTRING (70.8059038 22.3022393, 70.8059472 22.3021259, 70.8060003 22.3020027, 70.8060973 22.30176)",,
372788539,False,,residential,,True,53.83,"LINESTRING (70.8014785 22.3023033, 70.8009809 22.302453)",,
893312828,True,,secondary,,False,164.674,"LINESTRING (70.8014785 22.3023033, 70.8016281 22.3028303, 70.8018293 22.3035798, 70.8018843 22.3037355)",,
372788602,False,,residential,,True,16.799,"LINESTRING (70.8049827 22.3023168, 70.804848 22.3022314)",,
372788600,False,,residential,,False,99.58699999999999,"LINESTRING (70.8049827 22.3023168, 70.8049353 22.3024715, 70.8049069 22.3025806, 70.8048687 22.3027532, 70.8048526 22.3027906, 70.8048169 22.3027988, 70.8047164 22.3027975, 70.8044147 22.3027953)",,
372788602,False,,residential,,False,69.611,"LINESTRING (70.8049827 22.3023168, 70.8053523 22.3025186, 70.8053768 22.3025209, 70.8054135 22.3025198, 70.8055129 22.3023742)",,
372788554,False,,residential,,True,35.311,"LINESTRING (70.8062363 22.3023181, 70.8059038 22.3022393)",,
372788554,False,,residential,,False,46.857,"LINESTRING (70.8062363 22.3023181, 70.8064039 22.3023296, 70.806463 22.3023432, 70.8064868 22.3023661, 70.8064876 22.3024133, 70.8064826 22.3025438)",,
374199616,False,,secondary,,False,39.559,"LINESTRING (70.8062363 22.3023181, 70.8061778 22.3024778, 70.8061028 22.3026516)",,
374199616,False,,secondary,,True,25.201,"LINESTRING (70.8062363 22.3023181, 70.8062712 22.3022111, 70.8062973 22.3020988)",,
372788488,False,,tertiary,,False,6.24,"LINESTRING (70.8055129 22.3023742, 70.8055645 22.3024037)",,
372788488,False,,tertiary,,True,65.583,"LINESTRING (70.8055129 22.3023742, 70.8052132 22.3021861, 70.8049831 22.3020462)",,
372788602,False,,residential,,True,69.611,"LINESTRING (70.8055129 22.3023742, 70.8054135 22.3025198, 70.8053768 22.3025209, 70.8053523 22.3025186, 70.8049827 22.3023168)",,
372788488,False,,tertiary,,False,28.291,"LINESTRING (70.8055645 22.3024037, 70.8057843 22.3025566)",,
372788488,False,,tertiary,,True,6.24,"LINESTRING (70.8055645 22.3024037, 70.8055129 22.3023742)",,
372788589,False,,residential,,True,50.32200000000001,"LINESTRING (70.8055645 22.3024037, 70.8056444 22.3022468, 70.8056807 22.3021714, 70.8057034 22.3021138, 70.8057228 22.3020572, 70.8057463 22.3019845)",,
372788498,False,,residential,,False,40.241,"LINESTRING (70.8042633 22.3023135, 70.8044102 22.3022106, 70.8044495 22.3021705, 70.8045361 22.302059)",,
372788538,False,,residential,,False,52.638,"LINESTRING (70.8009809 22.302453, 70.8008503 22.3019953)",,
372788539,False,,residential,,False,53.83,"LINESTRING (70.8009809 22.302453, 70.8014785 22.3023033)",,
372788539,False,,residential,,True,46.319,"LINESTRING (70.8009809 22.302453, 70.8005572 22.3025939)",,
372788554,False,,residential,,True,46.857,"LINESTRING (70.8064826 22.3025438, 70.8064876 22.3024133, 70.8064868 22.3023661, 70.806463 22.3023432, 70.8064039 22.3023296, 70.8062363 22.3023181)",,
372788488,False,,tertiary,,False,35.569,"LINESTRING (70.8057843 22.3025566, 70.8060805 22.3027216)",,
372788488,False,,tertiary,,True,28.291,"LINESTRING (70.8057843 22.3025566, 70.8055645 22.3024037)",,
372788491,False,,residential,,True,37.363,"LINESTRING (70.8057843 22.3025566, 70.8059038 22.3022393)",,
372788539,False,,residential,,False,46.319,"LINESTRING (70.8005572 22.3025939, 70.8009809 22.302453)",,
893323141,False,,primary,,True,46.219,"LINESTRING (70.8005572 22.3025939, 70.800245 22.302295)",,
893323141,False,,primary,,False,188.03699999999998,"LINESTRING (70.8005572 22.3025939, 70.8010653 22.3031491, 70.8018496 22.3037831)",,
374199616,False,,secondary,,False,8.115,"LINESTRING (70.8061028 22.3026516, 70.8060805 22.3027216)",,
372788601,False,,residential,,True,104.69200000000001,"LINESTRING (70.8061028 22.3026516, 70.8063994 22.3027474, 70.8064491 22.3027838, 70.8065166 22.302896, 70.8067131 22.3033227)",,
374199616,False,,secondary,,True,39.559,"LINESTRING (70.8061028 22.3026516, 70.8061778 22.3024778, 70.8062363 22.3023181)",,
372788488,False,,tertiary,,True,35.569,"LINESTRING (70.8060805 22.3027216, 70.8057843 22.3025566)",,
374199616,False,,secondary,,True,8.115,"LINESTRING (70.8060805 22.3027216, 70.8061028 22.3026516)",,
374199616,False,,secondary,,False,147.10999999999999,"LINESTRING (70.8060805 22.3027216, 70.8060902 22.3027765, 70.8061279 22.3028455, 70.8062103 22.3029748, 70.8065888 22.3036564, 70.8067229 22.3039003)",,
372788495,False,,residential,,True,50.791,"LINESTRING (70.8038032 22.3028729, 70.8033741 22.302647)",,
372788495,False,,residential,,False,49.007000000000005,"LINESTRING (70.8038032 22.3028729, 70.8040337 22.3030147, 70.8041916 22.3031276)",,
378255241,False,,residential,,True,59.451,"LINESTRING (70.8038032 22.3028729, 70.8037012 22.3032158, 70.8036672 22.3032881, 70.8036167 22.3033767)",,
372788521,False,,residential,,False,30.721,"LINESTRING (70.8041916 22.3031276, 70.8041597 22.3034023)",,
372788495,False,,residential,,False,68.46000000000001,"LINESTRING (70.8041916 22.3031276, 70.8044893 22.3033255, 70.80466 22.3034114, 70.8047571 22.3034473)",,
372788495,False,,residential,,True,49.007000000000005,"LINESTRING (70.8041916 22.3031276, 70.8040337 22.3030147, 70.8038032 22.3028729)",,
372788529,False,,residential,,True,23.803,"LINESTRING (70.8069272 22.3032461, 70.8068777 22.303252, 70.8067131 22.3033227)",,
372788529,False,,residential,,False,23.803,"LINESTRING (70.8067131 22.3033227, 70.8068777 22.303252, 70.8069272 22.3032461)",,
372788601,False,,residential,,False,104.69200000000001,"LINESTRING (70.8067131 22.3033227, 70.8065166 22.302896, 70.8064491 22.3027838, 70.8063994 22.3027474, 70.8061028 22.3026516)",,
372788601,False,,residential,,True,65.95500000000001,"LINESTRING (70.8067131 22.3033227, 70.80677 22.3035032, 70.8067837 22.3036325, 70.806781 22.3037079, 70.8067229 22.3039003)",,
372788521,False,,residential,,True,30.721,"LINESTRING (70.8041597 22.3034023, 70.8041916 22.3031276)",,
372788495,False,,residential,,False,83.25399999999999,"LINESTRING (70.8047571 22.3034473, 70.8048658 22.3033816, 70.8049294 22.303311, 70.8049835 22.3032165, 70.8050655 22.3030186, 70.8051407 22.3028122)",,
372788495,False,,residential,,True,68.46000000000001,"LINESTRING (70.8047571 22.3034473, 70.80466 22.3034114, 70.8044893 22.3033255, 70.8041916 22.3031276)",,
372788496,False,,residential,,True,41.155,"LINESTRING (70.8047571 22.3034473, 70.8048908 22.3035173, 70.8050038 22.3035633, 70.8051222 22.303594)",,
372788496,False,,residential,,True,26.243,"LINESTRING (70.8051222 22.303594, 70.8053698 22.3036508)",,
372788571,False,,residential,,False,173.60299999999998,"LINESTRING (70.8051222 22.303594, 70.8052473 22.3031788, 70.8052998 22.3029438, 70.8053224 22.3029148, 70.8053517 22.3029166, 70.8055054 22.3030453, 70.8055266 22.3030742, 70.8055386 22.3031098, 70.8055056 22.3031943, 70.8053698 22.3036508)",,
372788496,False,,residential,,False,41.155,"LINESTRING (70.8051222 22.303594, 70.8050038 22.3035633, 70.8048908 22.3035173, 70.8047571 22.3034473)",,
372788496,False,,residential,,False,26.243,"LINESTRING (70.8053698 22.3036508, 70.8051222 22.303594)",,
372788571,False,,residential,,True,173.603,"LINESTRING (70.8053698 22.3036508, 70.8055056 22.3031943, 70.8055386 22.3031098, 70.8055266 22.3030742, 70.8055054 22.3030453, 70.8053517 22.3029166, 70.8053224 22.3029148, 70.8052998 22.3029438, 70.8052473 22.3031788, 70.8051222 22.303594)",,
"[372788496, 372788603]",False,,residential,,"[False, True]",144.78599999999997,"LINESTRING (70.8053698 22.3036508, 70.8054291 22.3036454, 70.8055145 22.303615, 70.8056392 22.303617, 70.8057383 22.3036301, 70.8058724 22.3036597, 70.8059717 22.3036876, 70.8060549 22.3037275, 70.8061073 22.3037674, 70.8061299 22.3037995, 70.8061531 22.3038366, 70.8061583 22.3038743, 70.806082 22.3041819, 70.8060778 22.304238, 70.8060802 22.3043282)",,
372788601,False,,residential,,False,65.955,"LINESTRING (70.8067229 22.3039003, 70.806781 22.3037079, 70.8067837 22.3036325, 70.80677 22.3035032, 70.8067131 22.3033227)",,
374199616,False,,secondary,,False,129.196,"LINESTRING (70.8067229 22.3039003, 70.8070047 22.3044133, 70.8071999 22.30481, 70.8072296 22.3048933, 70.8072306 22.3049225, 70.8072194 22.3049545)",,
374199616,False,,secondary,,True,147.11,"LINESTRING (70.8067229 22.3039003, 70.8065888 22.3036564, 70.8062103 22.3029748, 70.8061279 22.3028455, 70.8060902 22.3027765, 70.8060805 22.3027216)",,
372788546,False,,residential,,True,37.913,"LINESTRING (70.8060802 22.3043282, 70.8062489 22.3042724, 70.806421 22.3041993)",,
372788603,False,,residential,,False,67.92000000000002,"LINESTRING (70.8060802 22.3043282, 70.806097 22.3046089, 70.8060952 22.3046501, 70.8060733 22.3046812, 70.8060347 22.3047036, 70.8059685 22.3047317, 70.8059243 22.3047696, 70.8058774 22.3048439)",,
"[372788496, 372788603]",False,,residential,,"[False, True]",144.786,"LINESTRING (70.8060802 22.3043282, 70.8060778 22.304238, 70.806082 22.3041819, 70.8061583 22.3038743, 70.8061531 22.3038366, 70.8061299 22.3037995, 70.8061073 22.3037674, 70.8060549 22.3037275, 70.8059717 22.3036876, 70.8058724 22.3036597, 70.8057383 22.3036301, 70.8056392 22.303617, 70.8055145 22.303615, 70.8054291 22.3036454, 70.8053698 22.3036508)",,
372788497,False,,residential,,False,31.721,"LINESTRING (70.8059883 22.3074839, 70.805895 22.3077558)",,
372788503,False,,residential,,False,27.703,"LINESTRING (70.8059883 22.3074839, 70.8062568 22.307503)",,
372788497,False,,residential,,True,159.942,"LINESTRING (70.8059883 22.3074839, 70.8060355 22.3073443, 70.806154 22.3070708, 70.8062735 22.306795, 70.8063437 22.30662, 70.806393 22.3065041, 70.8064744 22.3063786, 70.8065101 22.306304, 70.8065334 22.3062446, 70.8065504 22.3061479)",,
372788503,False,,residential,,True,27.703,"LINESTRING (70.8062568 22.307503, 70.8059883 22.3074839)",,
372788497,False,,residential,,True,207.334,"LINESTRING (70.8040284 22.3084551, 70.804334 22.3083117, 70.8044708 22.3082571, 70.805895 22.3077558)",,
893224163,False,,residential,,False,35.944,"LINESTRING (70.8040284 22.3084551, 70.8039585 22.3082124, 70.8039195 22.30815)",,
893224163,False,,residential,,True,85.64300000000001,"LINESTRING (70.8040284 22.3084551, 70.8041865 22.3088654, 70.8042189 22.3089496, 70.804271 22.3090369, 70.8043193 22.30911, 70.8043553 22.3091597)",,
372788610,False,,residential,,False,86.536,"LINESTRING (70.8045117 22.3094038, 70.8046236 22.3093606, 70.804755 22.3093016, 70.804858 22.3092618, 70.8049375 22.3092521, 70.8051641 22.3093016, 70.8053107 22.3093275)",,
893224163,False,,residential,,False,31.582,"LINESTRING (70.8045117 22.3094038, 70.8044212 22.309251, 70.8043553 22.3091597)",,
