osmid,ref,highway,oneway,reversed,length,geometry,junction
22837856,SH8,primary,False,False,143.587,"LINESTRING (76.2401431 12.7853646, 76.2413441 12.7859084)",
316897294,,secondary,False,False,29.811,"LINESTRING (76.2401431 12.7853646, 76.2401206 12.7850974)",
1153407029,,unclassified,False,True,201.751,"LINESTRING (76.2401431 12.7853646, 76.2401037 12.7856283, 76.2399886 12.7860009, 76.2399229 12.7862613, 76.239849 12.7864055, 76.2397381 12.7865778, 76.2395614 12.7867541, 76.2394423 12.7868462, 76.2393273 12.7869143)",
340320468,,residential,False,True,38.255,"LINESTRING (76.2454256 12.7886844, 76.2450788 12.7887475)",
365973735,SH57,primary,False,False,34.054,"LINESTRING (76.2454256 12.7886844, 76.2452442 12.7884344)",
365973735,SH57,primary,False,True,114.226,"LINESTRING (76.2454256 12.7886844, 76.2457457 12.7894941, 76.2458213 12.7896355)",
340320461,,residential,False,False,76.127,"LINESTRING (76.2449727 12.7851532, 76.2452198 12.7851619, 76.2456732 12.7851275)",
365973735,SH57,primary,False,False,108.66,"LINESTRING (76.2449727 12.7851532, 76.2453802 12.7847969, 76.245653 12.7844421)",
365973735,SH57,primary,False,True,43.592,"LINESTRING (76.2449727 12.7851532, 76.2448029 12.7853298, 76.2447341 12.7854639)",
160359402,,unclassified,False,False,86.575,"LINESTRING (76.2427464 12.7864039, 76.2426261 12.7856342)",
316897291,,primary,True,False,18.617,"LINESTRING (76.2427464 12.7864039, 76.2427035 12.7864041, 76.242663 12.7864181, 76.2426296 12.7864443, 76.2426068 12.7864798)",roundabout
316897290,SH8,primary,False,False,53.815000000000005,"LINESTRING (76.2428439 12.7865765, 76.2432133 12.7867283, 76.2433063 12.7867075)",
316897291,,primary,True,False,25.123,"LINESTRING (76.2428439 12.7865765, 76.2428535 12.78654, 76.2428515 12.7865024, 76.2428382 12.786467, 76.2428147 12.7864372, 76.2427831 12.7864155, 76.2427464 12.7864039)",roundabout
22837856,SH8,primary,False,True,150.953,"LINESTRING (76.2426068 12.7864798, 76.241932 12.7861797, 76.2416581 12.7860505, 76.2413441 12.7859084)",
