osmid,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed,name
239956842,unclassified,False,False,114.416,"LINESTRING (84.7453985 19.481481, 84.7457857 19.4818722, 84.7459624 19.4820221, 84.7460322 19.4821365, 84.7461467 19.4822222)",,,,
239956842,unclassified,False,False,139.392,"LINESTRING (84.7461467 19.4822222, 84.746772 19.482445, 84.7471967 19.4825022, 84.7473401 19.4826744)",,,,
239956842,unclassified,False,True,114.416,"LINESTRING (84.7461467 19.4822222, 84.7460322 19.4821365, 84.7459624 19.4820221, 84.7457857 19.4818722, 84.7453985 19.481481)",,,,
239956859,unclassified,False,True,120.941,"LINESTRING (84.7461467 19.4822222, 84.7462691 19.4827701, 84.7463982 19.4832836)",,,,
239956842,unclassified,False,False,37.587,"LINESTRING (84.7473401 19.4826744, 84.7474948 19.48272, 84.7475853 19.4828844)",,,,
239956842,unclassified,False,True,139.392,"LINESTRING (84.7473401 19.4826744, 84.7471967 19.4825022, 84.746772 19.482445, 84.7461467 19.4822222)",,,,
239956857,unclassified,False,False,56.007,"LINESTRING (84.7473401 19.4826744, 84.7471054 19.4826901, 84.7468169 19.4827641)",,,,
239956857,unclassified,False,True,56.007,"LINESTRING (84.7468169 19.4827641, 84.7471054 19.4826901, 84.7473401 19.4826744)",,,,
237915064,primary,False,False,64.718,"LINESTRING (84.7475853 19.4828844, 84.7481709 19.4827001)",SH36,,,
237915064,primary,False,True,132.191,"LINESTRING (84.7475853 19.4828844, 84.7466005 19.4832, 84.7463982 19.4832836)",SH36,,,
239956842,unclassified,False,True,37.587,"LINESTRING (84.7475853 19.4828844, 84.7474948 19.48272, 84.7473401 19.4826744)",,,,
237915064,primary,False,False,132.191,"LINESTRING (84.7463982 19.4832836, 84.7466005 19.4832, 84.7475853 19.4828844)",SH36,,,
237915064,primary,False,True,184.799,"LINESTRING (84.7463982 19.4832836, 84.7457076 19.4836324, 84.7452094 19.4837973, 84.74503 19.4838354, 84.7448247 19.4838737, 84.7447788 19.4839075)",SH36,,,
239956859,unclassified,False,False,120.941,"LINESTRING (84.7463982 19.4832836, 84.7462691 19.4827701, 84.7461467 19.4822222)",,,,
561744655,residential,False,True,192.94600000000003,"LINESTRING (84.7440451 19.4885111, 84.7440988 19.4881875, 84.744249 19.4879295, 84.7444689 19.4878233, 84.744721 19.4877627, 84.7449571 19.4876767, 84.7450054 19.4874036, 84.7450209 19.4872848)",,,,
734188065,living_street,False,False,139.266,"LINESTRING (84.7440451 19.4885111, 84.7448501 19.4883624, 84.7453473 19.488263)",,,,
561744655,residential,False,False,11.393,"LINESTRING (84.7449624 19.4857904, 84.7449819 19.4858912)",,,,
734188054,living_street,False,True,38.572,"LINESTRING (84.7449624 19.4857904, 84.7445953 19.4857667)",,,,
561744655,residential,False,True,155.756,"LINESTRING (84.7449624 19.4857904, 84.744941 19.4855932, 84.7448981 19.4852745, 84.7448337 19.484875, 84.7448086 19.4845558, 84.7448091 19.4843987)",,,,
237915050,trunk,True,False,295.726,"LINESTRING (84.740816 19.4868175, 84.7429695 19.4850995)",NH59,2,40,
561744876,living_street,False,True,183.76,"LINESTRING (84.740816 19.4868175, 84.7409606 19.4869839, 84.7410893 19.4869738, 84.7414112 19.4869434, 84.7417438 19.4869586, 84.742071 19.4869636, 84.7424787 19.486908)",,,,
734188049,living_street,False,True,76.918,"LINESTRING (84.7424787 19.486908, 84.7425809 19.487593)",,,,
561744876,living_street,False,False,183.76000000000002,"LINESTRING (84.7424787 19.486908, 84.742071 19.4869636, 84.7417438 19.4869586, 84.7414112 19.4869434, 84.7410893 19.4869738, 84.7409606 19.4869839, 84.740816 19.4868175)",,,,
561744876,living_street,False,True,70.065,"LINESTRING (84.7424787 19.486908, 84.7425109 19.4867664, 84.742527 19.4865439, 84.7427362 19.4865439, 84.7428048 19.4865368)",,,,
561744876,living_street,False,False,34.833,"LINESTRING (84.7435327 19.4864905, 84.7432006 19.4865011)",,,,
561744876,living_street,False,True,163.183,"LINESTRING (84.7435327 19.4864905, 84.7439647 19.486463, 84.7443616 19.4864175, 84.7447693 19.4863315, 84.745073 19.4862953)",,,,
734188051,living_street,False,True,93.249,"LINESTRING (84.7435327 19.4864905, 84.7436043 19.4868477, 84.7436963 19.4873148)",,,,
561744655,residential,False,True,9.604,"LINESTRING (84.745073 19.4862953, 84.7450504 19.4862116)",,,,
561744655,residential,False,False,62.067,"LINESTRING (84.745073 19.4862953, 84.7451073 19.4864225, 84.7450912 19.4867057, 84.7450749 19.4868482)",,,,
561744876,living_street,False,False,163.183,"LINESTRING (84.745073 19.4862953, 84.7447693 19.4863315, 84.7443616 19.4864175, 84.7439647 19.486463, 84.7435327 19.4864905)",,,,
562438272,living_street,False,False,40.980999999999995,"LINESTRING (84.7461564 19.4857089, 84.7462365 19.4856968, 84.7465342 19.4856159)",,,,
562438272,living_street,False,True,49.32899999999999,"LINESTRING (84.7461564 19.4857089, 84.7460192 19.4857297, 84.7457752 19.4857777, 84.7456936 19.4857882)",,,,
562438297,living_street,False,False,140.961,"LINESTRING (84.7461564 19.4857089, 84.7461292 19.485535, 84.7461185 19.4853049, 84.7460756 19.4852037, 84.7462204 19.4851608, 84.746494 19.4851102, 84.7467998 19.4850723, 84.7468579 19.4850611)",,,,
562438272,living_street,False,True,40.980999999999995,"LINESTRING (84.7465342 19.4856159, 84.7462365 19.4856968, 84.7461564 19.4857089)",,,,
561744655,residential,False,True,11.393,"LINESTRING (84.7449819 19.4858912, 84.7449624 19.4857904)",,,,
561744655,residential,False,False,36.361,"LINESTRING (84.7449819 19.4858912, 84.7450268 19.4861242, 84.7450504 19.4862116)",,,,
562438272,living_street,False,False,75.501,"LINESTRING (84.7449819 19.4858912, 84.7452736 19.4858409, 84.7455204 19.4858106, 84.7456936 19.4857882)",,,,
734087230,trunk,True,False,217.15200000000002,"LINESTRING (84.7446251 19.4839401, 84.7445895 19.4839894, 84.7445506 19.4840261, 84.7438109 19.4844798, 84.7432305 19.4848035, 84.7430004 19.4850003, 84.7429341 19.4850515)",NH59,2,40,
734087231,trunk,True,False,10.877,"LINESTRING (84.7446251 19.4839401, 84.7446369 19.4839618, 84.7446556 19.4839788, 84.7446791 19.4839892, 84.7447049 19.4839919)",NH59,,,Bijupatnayak Squar
237915064,primary,False,False,184.799,"LINESTRING (84.7447788 19.4839075, 84.7448247 19.4838737, 84.74503 19.4838354, 84.7452094 19.4837973, 84.7457076 19.4836324, 84.7463982 19.4832836)",SH36,,,
734087231,trunk,True,False,5.477,"LINESTRING (84.7447788 19.4839075, 84.744771 19.483884, 84.7447556 19.4838641)",NH59,,,Bijupatnayak Squar
734087228,trunk,True,False,175.786,"LINESTRING (84.7447556 19.4838641, 84.7448084 19.4837357, 84.7449296 19.4833906, 84.745123 19.4828047, 84.7452182 19.4823474)",NH59,2,40,
734087231,trunk,True,False,8.206,"LINESTRING (84.7447556 19.4838641, 84.7447342 19.4838501, 84.7447091 19.4838434, 84.744683 19.4838448)",NH59,,,Bijupatnayak Squar
734087231,trunk,True,False,5.438,"LINESTRING (84.7447049 19.4839919, 84.7447302 19.4839865, 84.7447523 19.4839737)",NH59,,,Bijupatnayak Squar
561744655,residential,False,False,48.119,"LINESTRING (84.7447523 19.4839737, 84.7447901 19.4840691, 84.7448098 19.4842005, 84.7448091 19.4843987)",,,,
734087231,trunk,True,False,8.159,"LINESTRING (84.7447523 19.4839737, 84.7447688 19.4839548, 84.744778 19.4839319, 84.7447788 19.4839075)",NH59,,,Bijupatnayak Squar
734087231,trunk,True,False,13.666,"LINESTRING (84.744683 19.4838448, 84.7446589 19.4838541, 84.7446392 19.4838703, 84.7446263 19.4838917, 84.7446214 19.4839158, 84.7446251 19.4839401)",NH59,,,Bijupatnayak Squar
734089283,living_street,False,True,53.307,"LINESTRING (84.7396133 19.4857195, 84.7397067 19.4859265, 84.739784 19.4861703)",,,,
734089283,living_street,False,False,124.49700000000001,"LINESTRING (84.7401757 19.487225, 84.7400011 19.4868558, 84.739784 19.4861703)",,,,
734087228,trunk,True,False,98.176,"LINESTRING (84.7452182 19.4823474, 84.7453985 19.481481)",NH59,2,40,
734089307,residential,False,False,6.334,"LINESTRING (84.7452182 19.4823474, 84.7451594 19.4823343)",,,,
734089307,residential,False,True,6.334,"LINESTRING (84.7451594 19.4823343, 84.7452182 19.4823474)",,,,
734087232,trunk,True,False,175.52,"LINESTRING (84.7451594 19.4823343, 84.74515 19.4823829, 84.7450594 19.4827788, 84.7448716 19.4833667, 84.744683 19.4838448)",NH59,2,40,
734089307,residential,False,False,55.806,"LINESTRING (84.7451594 19.4823343, 84.7447569 19.482293, 84.7446308 19.4822754)",,,,
734089307,residential,False,True,55.806,"LINESTRING (84.7446308 19.4822754, 84.7447569 19.482293, 84.7451594 19.4823343)",,,,
734089311,living_street,False,False,99.217,"LINESTRING (84.7446308 19.4822754, 84.7445956 19.4823309, 84.7443367 19.4823338, 84.7443767 19.4825547, 84.744423 19.4827464, 84.744426 19.4829092)",,,,
734089311,living_street,False,True,99.21699999999998,"LINESTRING (84.744426 19.4829092, 84.744423 19.4827464, 84.7443767 19.4825547, 84.7443367 19.4823338, 84.7445956 19.4823309, 84.7446308 19.4822754)",,,,
734087230,trunk,True,False,334.057,"LINESTRING (84.7426184 19.4852956, 84.7424696 19.4854107, 84.7401757 19.487225)",NH59,2,40,
734087230,trunk,True,False,42.801,"LINESTRING (84.7429341 19.4850515, 84.7426184 19.4852956)",NH59,2,40,
734089312,living_street,False,False,85.96199999999999,"LINESTRING (84.7429341 19.4850515, 84.7427616 19.484702, 84.7431223 19.484516)",,,,
734089312,living_street,False,True,85.96199999999999,"LINESTRING (84.7431223 19.484516, 84.7427616 19.484702, 84.7429341 19.4850515)",,,,
734089283,living_street,False,False,53.307,"LINESTRING (84.739784 19.4861703, 84.7397067 19.4859265, 84.7396133 19.4857195)",,,,
734089283,living_street,False,True,124.49700000000001,"LINESTRING (84.739784 19.4861703, 84.7400011 19.4868558, 84.7401757 19.487225)",,,,
734089601,living_street,False,False,99.71000000000001,"LINESTRING (84.7477808 19.4821088, 84.7480174 19.4820511, 84.7481398 19.4822972, 84.7482221 19.482684)",,,,
237915064,primary,False,True,5.658,"LINESTRING (84.7482221 19.482684, 84.7481709 19.4827001)",SH36,,,
734089601,living_street,False,True,99.71,"LINESTRING (84.7482221 19.482684, 84.7481398 19.4822972, 84.7480174 19.4820511, 84.7477808 19.4821088)",,,,
734188046,living_street,False,False,80.658,"LINESTRING (84.7420117 19.4879687, 84.7424859 19.4879087, 84.7424647 19.4876351)",,,,
734188047,living_street,False,False,13.049,"LINESTRING (84.7424647 19.4876351, 84.7425809 19.487593)",,,,
734188047,living_street,False,True,53.314,"LINESTRING (84.7424647 19.4876351, 84.7419621 19.4877085)",,,,
734188046,living_street,False,True,80.658,"LINESTRING (84.7424647 19.4876351, 84.7424859 19.4879087, 84.7420117 19.4879687)",,,,
734188047,living_street,False,False,53.314,"LINESTRING (84.7419621 19.4877085, 84.7424647 19.4876351)",,,,
734188047,living_street,False,True,10.071,"LINESTRING (84.7428752 19.487515, 84.742782 19.487537)",,,,
734188048,living_street,False,False,109.021,"LINESTRING (84.7428752 19.487515, 84.7428048 19.4865368)",,,,
734188047,living_street,False,False,89.441,"LINESTRING (84.7428752 19.487515, 84.7429885 19.4874549, 84.7436963 19.4873148)",,,,
734188047,living_street,False,False,138.892,"LINESTRING (84.7436963 19.4873148, 84.7450209 19.4872848)",,,,
734188047,living_street,False,True,89.441,"LINESTRING (84.7436963 19.4873148, 84.7429885 19.4874549, 84.7428752 19.487515)",,,,
734188051,living_street,False,False,93.249,"LINESTRING (84.7436963 19.4873148, 84.7436043 19.4868477, 84.7435327 19.4864905)",,,,
561744655,residential,False,True,16.928,"LINESTRING (84.7450209 19.4872848, 84.7450406 19.4871337)",,,,
734188047,living_street,False,True,138.892,"LINESTRING (84.7450209 19.4872848, 84.7436963 19.4873148)",,,,
561744655,residential,False,False,192.94600000000003,"LINESTRING (84.7450209 19.4872848, 84.7450054 19.4874036, 84.7449571 19.4876767, 84.744721 19.4877627, 84.7444689 19.4878233, 84.744249 19.4879295, 84.7440988 19.4881875, 84.7440451 19.4885111)",,,,
734188048,living_street,False,True,109.021,"LINESTRING (84.7428048 19.4865368, 84.7428752 19.487515)",,,,
561744876,living_street,False,False,70.065,"LINESTRING (84.7428048 19.4865368, 84.7427362 19.4865439, 84.742527 19.4865439, 84.7425109 19.4867664, 84.7424787 19.486908)",,,,
561744876,living_street,False,True,41.698,"LINESTRING (84.7428048 19.4865368, 84.7431278 19.4865034, 84.7432006 19.4865011)",,,,
734188047,living_street,False,True,13.049,"LINESTRING (84.7425809 19.487593, 84.7424647 19.4876351)",,,,
734188049,living_street,False,False,76.918,"LINESTRING (84.7425809 19.487593, 84.7424787 19.486908)",,,,
734188047,living_street,False,False,22.018,"LINESTRING (84.7425809 19.487593, 84.7426487 19.4875684, 84.742782 19.487537)",,,,
