osmid,highway,oneway,reversed,length,geometry,bridge,junction
663811999,tertiary,False,True,254.789,"LINESTRING (78.7969109 21.651138, 78.7972096 21.65152, 78.797459 21.6517892, 78.797754 21.6519986, 78.7987404 21.65264)",,
663812000,tertiary,False,False,30.244,"LINESTRING (78.7987404 21.65264, 78.7989269 21.6524304)",,
663811999,tertiary,False,False,254.78900000000002,"LINESTRING (78.7987404 21.65264, 78.797754 21.6519986, 78.797459 21.6517892, 78.7972096 21.65152, 78.7969109 21.651138)",,
663812000,tertiary,False,True,172.42600000000002,"LINESTRING (78.7987404 21.65264, 78.7986633 21.6527266, 78.7983066 21.6529784, 78.7973544 21.6534894)",,
663812000,tertiary,False,True,30.244,"LINESTRING (78.7989269 21.6524304, 78.7987404 21.65264)",,
"[663811984, 663812003, 663811983]",tertiary,False,False,67.61,"LINESTRING (78.7989269 21.6524304, 78.7989852 21.6524673, 78.7994117 21.652739, 78.7994626 21.6527789)",yes,
663812003,tertiary,False,True,291.214,"LINESTRING (78.7989269 21.6524304, 78.7986794 21.6522679, 78.7975448 21.6515175, 78.7973142 21.6512807, 78.797054 21.6507571, 78.7969362 21.6506592)",,
663812000,tertiary,False,False,172.42600000000002,"LINESTRING (78.7973544 21.6534894, 78.7983066 21.6529784, 78.7986633 21.6527266, 78.7987404 21.65264)",,
663812000,tertiary,False,True,304.576,"LINESTRING (78.7973544 21.6534894, 78.7971023 21.6536589, 78.796877 21.6540528, 78.7967241 21.6543021, 78.796547 21.6545514, 78.7961286 21.6548655, 78.7953132 21.655384)",,
663812001,residential,False,False,88.255,"LINESTRING (78.7973544 21.6534894, 78.7971747 21.6532052, 78.7971122 21.6527448)",,
663812001,residential,False,False,31.715,"LINESTRING (78.7969547 21.6514203, 78.7969109 21.651138)",,
663812001,residential,False,True,148.28799999999998,"LINESTRING (78.7969547 21.6514203, 78.7970272 21.6522554, 78.797105 21.6526917, 78.7971122 21.6527448)",,
1147278482,unclassified,False,False,263.068,"LINESTRING (78.7969547 21.6514203, 78.796741 21.6514126, 78.7964072 21.6514669, 78.7958593 21.65156, 78.7957452 21.6515781, 78.7957452 21.6516685, 78.7958036 21.6518599, 78.7957035 21.6518883, 78.7957675 21.6521598, 78.7958426 21.6523614, 78.7960985 21.6523123, 78.7962098 21.652289)",,
663811983,tertiary,False,False,235.12900000000002,"LINESTRING (78.7994626 21.6527789, 78.8003558 21.6533473, 78.8012919 21.6540341)",,
"[663811984, 663812003, 663811983]",tertiary,False,True,67.61,"LINESTRING (78.7994626 21.6527789, 78.7994117 21.652739, 78.7989852 21.6524673, 78.7989269 21.6524304)",yes,
1147278482,unclassified,False,True,263.068,"LINESTRING (78.7962098 21.652289, 78.7960985 21.6523123, 78.7958426 21.6523614, 78.7957675 21.6521598, 78.7957035 21.6518883, 78.7958036 21.6518599, 78.7957452 21.6516685, 78.7957452 21.6515781, 78.7958593 21.65156, 78.7964072 21.6514669, 78.796741 21.6514126, 78.7969547 21.6514203)",,
663812001,residential,False,False,148.288,"LINESTRING (78.7971122 21.6527448, 78.797105 21.6526917, 78.7970272 21.6522554, 78.7969547 21.6514203)",,
663812001,residential,False,True,88.255,"LINESTRING (78.7971122 21.6527448, 78.7971747 21.6532052, 78.7973544 21.6534894)",,
1147278483,unclassified,False,False,118.06700000000001,"LINESTRING (78.7971122 21.6527448, 78.7969251 21.6530108, 78.7967127 21.6531351, 78.7964924 21.6532704, 78.7963547 21.6533435, 78.7962918 21.6534459)",,
1147278483,unclassified,False,True,118.06700000000001,"LINESTRING (78.7962918 21.6534459, 78.7963547 21.6533435, 78.7964924 21.6532704, 78.7967127 21.6531351, 78.7969251 21.6530108, 78.7971122 21.6527448)",,
