osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name
813126908,False,,secondary,50,True,199.034,"LINESTRING (76.3885371 10.1937407, 76.388547 10.1928814, 76.3885617 10.1923866, 76.3885746 10.1919512)",,TB Junction road
105591372,False,,residential,,True,45.532,"LINESTRING (76.387291 10.1942324, 76.3870414 10.1939048)",A1,Angamaly Old Market Road
105591372,False,,residential,,False,80.11,"LINESTRING (76.387291 10.1942324, 76.3874413 10.194397, 76.3877138 10.1947271, 76.3877611 10.1947844)",A1,Angamaly Old Market Road
221159762,False,,residential,10,False,69.712,"LINESTRING (76.387291 10.1942324, 76.3874606 10.1939661, 76.3876181 10.1936946)",,Market Link Road
1118833465,False,,residential,,False,55.956,"LINESTRING (76.3865238 10.1904422, 76.3870335 10.1904026)",,
259236612,True,2,trunk,90,False,176.05699999999996,"LINESTRING (76.3865238 10.1904422, 76.3864666 10.1903419, 76.3864418 10.1903051, 76.3863972 10.1902389, 76.3863275 10.1901497, 76.3862906 10.1901111, 76.3862179 10.1900351, 76.3861643 10.1899868, 76.386078 10.1899089, 76.3860249 10.1898592, 76.3859261 10.1897667, 76.3857725 10.1896275, 76.3856461 10.189513, 76.3855818 10.1894574, 76.3855159 10.1894005, 76.3854116 10.1893104)",NH544,Salem - Kochi - Kanyakumari Highway
259236612,True,2,trunk,90,False,216.61300000000003,"LINESTRING (76.3868668 10.1923555, 76.3868493 10.1921795, 76.3868183 10.1919469, 76.3868063 10.1918659, 76.3867901 10.1917567, 76.3867746 10.1916519, 76.3867519 10.1915054, 76.3867445 10.1914579, 76.3867314 10.1913736, 76.3867204 10.1913028, 76.3867023 10.1912045, 76.3866445 10.1908899, 76.3866258 10.1907937, 76.3866136 10.1907314, 76.3866015 10.1906663, 76.3865862 10.1905845, 76.3865681 10.1905436, 76.3865238 10.1904422)",NH544,Salem - Kochi - Kanyakumari Highway
284944302,True,2,primary,30,False,89.705,"LINESTRING (76.3868151 10.1932191, 76.3869088 10.1930391, 76.3869665 10.1929229, 76.3870255 10.1928332, 76.3871017 10.1927203, 76.3872351 10.1925281)",SH1,MC Road
473721111,True,2,trunk,90,False,61.007000000000005,"LINESTRING (76.3868151 10.1932191, 76.3868361 10.1930794, 76.3868363 10.192965, 76.3868489 10.1928756, 76.3868538 10.1928181, 76.3868699 10.1926739)",NH544,Salem - Kochi - Kanyakumari Highway
719268936,False,,residential,,False,106.19,"LINESTRING (76.3841443 10.1885985, 76.3845491 10.1878221, 76.3846055 10.1877613)",,
161705456,False,,unclassified,,True,15.522,"LINESTRING (76.3854116 10.1893104, 76.3852698 10.1893076)",,
161705447,False,,unclassified,,True,151.66899999999998,"LINESTRING (76.3854116 10.1893104, 76.3855221 10.1892995, 76.3863945 10.1892133, 76.3867914 10.1891841)",,Airport Avenue
259236612,True,2,trunk,90,False,160.04,"LINESTRING (76.3854116 10.1893104, 76.3852894 10.1892318, 76.3851802 10.1891506, 76.385049 10.1890656, 76.3849369 10.1889992, 76.3848265 10.1889339, 76.3847886 10.1889115, 76.3846085 10.1888221, 76.384481 10.1887582, 76.3844016 10.1887183, 76.3842838 10.1886635, 76.3841443 10.1885985)",NH544,Salem - Kochi - Kanyakumari Highway
105591372,False,,residential,,False,12.519,"LINESTRING (76.3867389 10.1935147, 76.3868204 10.1935937)",A1,Angamaly Old Market Road
473721111,True,2,trunk,90,False,33.928,"LINESTRING (76.3867389 10.1935147, 76.3867768 10.1933877, 76.386788 10.1933384, 76.3868151 10.1932191)",NH544,Salem - Kochi - Kanyakumari Highway
1010545515,False,2,primary,80,False,36.496,"LINESTRING (76.3875887 10.1921664, 76.3878358 10.191946)",SH1,MC Road
290106575,False,,unclassified,20,True,188.37600000000003,"LINESTRING (76.3875887 10.1921664, 76.3875774 10.1920541, 76.3875856 10.1916991, 76.3875937 10.1912639, 76.3875856 10.1911357, 76.3877104 10.1910957, 76.3878107 10.1910529, 76.3878351 10.1909568, 76.3878088 10.1906312)",,KIzhakke Palli road
1010545515,False,2,primary,80,True,30.983999999999998,"LINESTRING (76.3875887 10.1921664, 76.3874618 10.1923121, 76.387396 10.1923698)",SH1,MC Road
290106022,False,,residential,,False,91.598,"LINESTRING (76.3912718 10.1885529, 76.3912818 10.1893766)",,
290106022,False,,residential,,True,100.047,"LINESTRING (76.3912718 10.1885529, 76.3912625 10.1882845, 76.3912706 10.1880654, 76.3913859 10.1876694)",,
1227918024,False,,unclassified,,False,88.63400000000001,"LINESTRING (76.3912718 10.1885529, 76.3911226 10.1885558, 76.3904621 10.1885692)",,
290106022,False,,residential,,True,91.598,"LINESTRING (76.3912818 10.1893766, 76.3912718 10.1885529)",,
1013708804,False,2,primary,80,False,17.824,"LINESTRING (76.3912818 10.1893766, 76.391426 10.1893021)",SH1,MC Road
1013708804,False,2,primary,80,True,158.00300000000001,"LINESTRING (76.3912818 10.1893766, 76.3908979 10.1895631, 76.3905358 10.1897492, 76.3902599 10.1899018, 76.3900942 10.1900046, 76.3900132 10.190053)",SH1,MC Road
161705447,False,,unclassified,,False,139.678,"LINESTRING (76.3880184 10.1889748, 76.3879471 10.1890611, 76.3876417 10.1891077, 76.3871911 10.1891367, 76.3868479 10.1891799, 76.3867914 10.1891841)",,Airport Avenue
161705447,False,,unclassified,,True,141.048,"LINESTRING (76.3880184 10.1889748, 76.3879176 10.1883529, 76.3878643 10.1880201, 76.3878533 10.1877185)",,Airport Avenue
290106575,False,,unclassified,20,False,102.666,"LINESTRING (76.3880184 10.1889748, 76.3880736 10.189076, 76.3881308 10.1892641, 76.3881513 10.1895486, 76.3881525 10.1897233, 76.3881031 10.1898675)",,KIzhakke Palli road
1227918024,False,,unclassified,,True,279.10299999999995,"LINESTRING (76.3880184 10.1889748, 76.388095 10.1888516, 76.3881797 10.1887844, 76.3884008 10.1887434, 76.3890418 10.1887012, 76.389699 10.188622, 76.390332 10.1885718, 76.3904621 10.1885692)",,
987398228,False,,residential,,True,49.692,"LINESTRING (76.3878088 10.1906312, 76.3873548 10.190638)",,
290106575,False,,unclassified,20,False,188.376,"LINESTRING (76.3878088 10.1906312, 76.3878351 10.1909568, 76.3878107 10.1910529, 76.3877104 10.1910957, 76.3875856 10.1911357, 76.3875937 10.1912639, 76.3875856 10.1916991, 76.3875774 10.1920541, 76.3875887 10.1921664)",,KIzhakke Palli road
290106575,False,,unclassified,20,True,35.284,"LINESTRING (76.3878088 10.1906312, 76.3878953 10.1903534, 76.3879029 10.1903277)",,KIzhakke Palli road
290106575,False,,unclassified,20,False,56.161,"LINESTRING (76.3881031 10.1898675, 76.3880766 10.1899449, 76.3879636 10.1901214, 76.3879029 10.1903277)",,KIzhakke Palli road
290106575,False,,unclassified,20,True,102.666,"LINESTRING (76.3881031 10.1898675, 76.3881525 10.1897233, 76.3881513 10.1895486, 76.3881308 10.1892641, 76.3880736 10.189076, 76.3880184 10.1889748)",,KIzhakke Palli road
290106890,False,,residential,20,False,213.067,"LINESTRING (76.3881031 10.1898675, 76.3885779 10.1898453, 76.3892398 10.1898613, 76.3895148 10.1899017, 76.3898393 10.1899494, 76.3900132 10.190053)",,
290106890,False,,residential,20,True,213.067,"LINESTRING (76.3900132 10.190053, 76.3898393 10.1899494, 76.3895148 10.1899017, 76.3892398 10.1898613, 76.3885779 10.1898453, 76.3881031 10.1898675)",,
1013708804,False,2,primary,80,False,158.00300000000001,"LINESTRING (76.3900132 10.190053, 76.3900942 10.1900046, 76.3902599 10.1899018, 76.3905358 10.1897492, 76.3908979 10.1895631, 76.3912818 10.1893766)",SH1,MC Road
1013708804,False,2,primary,80,True,115.968,"LINESTRING (76.3900132 10.190053, 76.3899291 10.1901132, 76.3897982 10.1902217, 76.3896351 10.1903476, 76.3894938 10.1904593, 76.3893503 10.190586, 76.3891997 10.1907203)",SH1,MC Road
364361355,False,,residential,,False,76.495,"LINESTRING (76.385888 10.1953563, 76.3851894 10.1953338)",,Market Road
"[473719048, 364363081]",False,,residential,,False,145.487,"LINESTRING (76.3835695 10.1906536, 76.3835862 10.1905016, 76.3835752 10.1902985, 76.3834718 10.1902843, 76.3834468 10.1899911, 76.3834303 10.1897979, 76.3834168 10.1894369)",,
364363081,False,,residential,,True,23.993000000000002,"LINESTRING (76.3835695 10.1906536, 76.383437 10.1906615, 76.3834224 10.1907454)",,
991932162,False,,residential,,False,85.414,"LINESTRING (76.3835695 10.1906536, 76.3838461 10.1906568, 76.3839266 10.1906937, 76.3839803 10.1907518, 76.3840286 10.1910783)",,
364363079,False,,residential,,True,97.618,"LINESTRING (76.3834224 10.1907454, 76.3834333 10.1909345, 76.3834586 10.1910549, 76.3836989 10.1910982, 76.3840286 10.1910783)",,
364363081,False,,residential,,False,23.993000000000002,"LINESTRING (76.3834224 10.1907454, 76.383437 10.1906615, 76.3835695 10.1906536)",,
237420044,False,,residential,,False,193.04,"LINESTRING (76.3859837 10.1927576, 76.3859498 10.1928015, 76.3851795 10.1930279, 76.3845558 10.1931737, 76.3842954 10.1932093)",,
237420044,False,,residential,,True,89.339,"LINESTRING (76.3859837 10.1927576, 76.3861591 10.1927356, 76.3864409 10.1927322, 76.3865962 10.1927303, 76.3867915 10.1926781)",,
364363079,False,,residential,,False,400.773,"LINESTRING (76.3859837 10.1927576, 76.3859868 10.192492, 76.3860109 10.1923125, 76.3860431 10.1921964, 76.3860834 10.1920301, 76.3860673 10.1917502, 76.3860242 10.1914157, 76.3859708 10.1912165, 76.3857875 10.1910456, 76.3856096 10.1909566, 76.3853971 10.1908932, 76.3851669 10.1908846, 76.3849493 10.1909198, 76.3847279 10.1910126, 76.3845988 10.1910639, 76.3842278 10.1910658, 76.3840286 10.1910783)",,
364363079,False,,residential,,True,164.464,"LINESTRING (76.3859837 10.1927576, 76.3862789 10.1939482, 76.3863146 10.1940923, 76.3864083 10.1941429)",,
1012202818,True,2,trunk,90,False,28.045,"LINESTRING (76.3864083 10.1941429, 76.3863085 10.1943752)",NH544,Salem - Kochi - Kanyakumari Highway
364363079,False,,residential,,False,164.464,"LINESTRING (76.3864083 10.1941429, 76.3863146 10.1940923, 76.3862789 10.1939482, 76.3859837 10.1927576)",,
405144482,False,,unclassified,,True,80.857,"LINESTRING (76.3885746 10.1919512, 76.3878358 10.191946)",,
405144482,False,,unclassified,,False,252.952,"LINESTRING (76.3885746 10.1919512, 76.3885814 10.1919536, 76.3887659 10.1920186, 76.3890081 10.1920138, 76.3893804 10.1920392, 76.389598 10.19212, 76.389711 10.1921062, 76.3900582 10.1920153, 76.3902911 10.1919556, 76.3904424 10.1919326, 76.3907949 10.1919283, 76.3908355 10.1919258)",,
813126908,False,,secondary,50,False,199.034,"LINESTRING (76.3885746 10.1919512, 76.3885617 10.1923866, 76.388547 10.1928814, 76.3885371 10.1937407)",,TB Junction road
813126908,False,,secondary,50,True,79.251,"LINESTRING (76.3885746 10.1919512, 76.3885734 10.1917699, 76.388585 10.1916053, 76.3885926 10.1914942, 76.3885981 10.1913945, 76.3886066 10.1912395)",,TB Junction road
405144482,False,,unclassified,,False,101.27799999999999,"LINESTRING (76.3914521 10.1919026, 76.3916022 10.1912986, 76.3916632 10.1910159)",,
405144482,False,,unclassified,,True,67.714,"LINESTRING (76.3914521 10.1919026, 76.3913977 10.1918919, 76.3908355 10.1919258)",,
405144482,False,,unclassified,,True,101.27799999999999,"LINESTRING (76.3916632 10.1910159, 76.3916022 10.1912986, 76.3914521 10.1919026)",,
797643966,False,,residential,,True,153.439,"LINESTRING (76.3916632 10.1910159, 76.3914207 10.1909923, 76.391426 10.1907626, 76.3914582 10.1903086, 76.3914904 10.1898545)",,
290106022,False,,residential,,False,100.047,"LINESTRING (76.3913859 10.1876694, 76.3912706 10.1880654, 76.3912625 10.1882845, 76.3912718 10.1885529)",,
473719039,False,,living_street,,True,116.78699999999999,"LINESTRING (76.3863988 10.1943474, 76.3868066 10.1944369, 76.3868425 10.194387, 76.386862 10.19436, 76.3869011 10.1941805, 76.3868555 10.194126, 76.3869369 10.1939978, 76.3870183 10.1939176, 76.3870414 10.1939048)",,
473721111,True,2,trunk,90,False,99.879,"LINESTRING (76.3863988 10.1943474, 76.3865207 10.1940535, 76.3865782 10.1939149, 76.3866266 10.193789, 76.3866614 10.1936985, 76.3867077 10.1935971, 76.3867357 10.1935358, 76.3867389 10.1935147)",NH544,Salem - Kochi - Kanyakumari Highway
161705456,False,,unclassified,,False,147.433,"LINESTRING (76.3834168 10.1894369, 76.3840046 10.1893981, 76.3847259 10.189363, 76.3847617 10.1893613)",,
"[473719048, 364363081]",False,,residential,,True,145.487,"LINESTRING (76.3834168 10.1894369, 76.3834303 10.1897979, 76.3834468 10.1899911, 76.3834718 10.1902843, 76.3835752 10.1902985, 76.3835862 10.1905016, 76.3835695 10.1906536)",,
237420044,False,,residential,,False,41.435,"LINESTRING (76.3842954 10.1932093, 76.3840951 10.1932426, 76.3839889 10.193225, 76.3839223 10.1932126)",,
237420044,False,,residential,,True,193.04,"LINESTRING (76.3842954 10.1932093, 76.3845558 10.1931737, 76.3851795 10.1930279, 76.3859498 10.1928015, 76.3859837 10.1927576)",,
473719049,False,,residential,,False,173.622,"LINESTRING (76.3842954 10.1932093, 76.3843119 10.1934321, 76.3842957 10.193493, 76.3843022 10.1936709, 76.3843089 10.1937922, 76.3843266 10.1938756, 76.3843771 10.1939189, 76.3843754 10.194007, 76.3844227 10.1940375, 76.3844699 10.1940823, 76.3845008 10.1942089, 76.3845595 10.1943051, 76.3846116 10.1946753)",,
473719049,False,,residential,,False,114.97,"LINESTRING (76.3846116 10.1946753, 76.3847939 10.1947362, 76.3848188 10.1949985, 76.3850681 10.1950359, 76.385096 10.1950447, 76.3851099 10.195069, 76.3851894 10.1953338)",,
473719049,False,,residential,,True,173.622,"LINESTRING (76.3846116 10.1946753, 76.3845595 10.1943051, 76.3845008 10.1942089, 76.3844699 10.1940823, 76.3844227 10.1940375, 76.3843754 10.194007, 76.3843771 10.1939189, 76.3843266 10.1938756, 76.3843089 10.1937922, 76.3843022 10.1936709, 76.3842957 10.193493, 76.3843119 10.1934321, 76.3842954 10.1932093)",,
797639052,False,,residential,,True,161.627,"LINESTRING (76.3846116 10.1946753, 76.384402 10.194675, 76.384217 10.1945752, 76.3832152 10.1942456)",,
364361355,False,,residential,,True,76.495,"LINESTRING (76.3851894 10.1953338, 76.385888 10.1953563)",,Market Road
473719049,False,,residential,,True,114.97000000000001,"LINESTRING (76.3851894 10.1953338, 76.3851099 10.195069, 76.385096 10.1950447, 76.3850681 10.1950359, 76.3848188 10.1949985, 76.3847939 10.1947362, 76.3846116 10.1946753)",,
105591372,False,,residential,,True,108.62,"LINESTRING (76.3884607 10.1954742, 76.3879499 10.1950131, 76.3877611 10.1947844)",A1,Angamaly Old Market Road
473721939,False,,secondary,60,True,70.412,"LINESTRING (76.3884607 10.1954742, 76.3884786 10.1952401, 76.3884903 10.1948418)",,Angamaly TB Junction Road
535179404,False,,living_street,,False,45.549,"LINESTRING (76.387169 10.1920739, 76.3872361 10.1920752, 76.3872656 10.1921715, 76.3872897 10.1922521, 76.3873474 10.1922996, 76.387396 10.1923698)",,
535179404,False,,living_street,,True,45.54899999999999,"LINESTRING (76.387396 10.1923698, 76.3873474 10.1922996, 76.3872897 10.1922521, 76.3872656 10.1921715, 76.3872361 10.1920752, 76.387169 10.1920739)",,
1010545515,False,2,primary,80,False,30.983999999999998,"LINESTRING (76.387396 10.1923698, 76.3874618 10.1923121, 76.3875887 10.1921664)",SH1,MC Road
1010545515,False,2,primary,80,True,24.996000000000002,"LINESTRING (76.387396 10.1923698, 76.387374 10.1923986, 76.3873578 10.1924199, 76.3872351 10.1925281)",SH1,MC Road
105591372,False,,residential,,False,45.532,"LINESTRING (76.3870414 10.1939048, 76.387291 10.1942324)",A1,Angamaly Old Market Road
105591372,False,,residential,,True,42.217999999999996,"LINESTRING (76.3870414 10.1939048, 76.3869806 10.193825, 76.3868204 10.1935937)",A1,Angamaly Old Market Road
473719039,False,,living_street,,False,116.787,"LINESTRING (76.3870414 10.1939048, 76.3870183 10.1939176, 76.3869369 10.1939978, 76.3868555 10.194126, 76.3869011 10.1941805, 76.386862 10.19436, 76.3868425 10.194387, 76.3868066 10.1944369, 76.3863988 10.1943474)",,
161705447,False,,unclassified,,False,141.048,"LINESTRING (76.3878533 10.1877185, 76.3878643 10.1880201, 76.3879176 10.1883529, 76.3880184 10.1889748)",,Airport Avenue
632841315,False,,residential,,True,100.468,"LINESTRING (76.3878533 10.1877185, 76.3874593 10.1877908, 76.3870374 10.1879344, 76.3869738 10.187965)",,
632841320,False,,residential,,False,66.039,"LINESTRING (76.3839216 10.1926187, 76.3839223 10.1932126)",,
632841320,False,,residential,,True,66.039,"LINESTRING (76.3839223 10.1932126, 76.3839216 10.1926187)",,
237420044,False,,residential,,True,41.435,"LINESTRING (76.3839223 10.1932126, 76.3839889 10.193225, 76.3840951 10.1932426, 76.3842954 10.1932093)",,
405144482,False,,unclassified,,False,67.714,"LINESTRING (76.3908355 10.1919258, 76.3913977 10.1918919, 76.3914521 10.1919026)",,
405144482,False,,unclassified,,True,252.95199999999997,"LINESTRING (76.3908355 10.1919258, 76.3907949 10.1919283, 76.3904424 10.1919326, 76.3902911 10.1919556, 76.3900582 10.1920153, 76.389711 10.1921062, 76.389598 10.19212, 76.3893804 10.1920392, 76.3890081 10.1920138, 76.3887659 10.1920186, 76.3885814 10.1919536, 76.3885746 10.1919512)",,
"[633180400, 991932180]",False,,residential,,False,203.74400000000003,"LINESTRING (76.3908355 10.1919258, 76.3908336 10.1923469, 76.3908014 10.1927085, 76.3907611 10.1930887, 76.3907124 10.1936187, 76.390682 10.1937491)",,
701045510,False,,unclassified,,False,72.69200000000001,"LINESTRING (76.3856795 10.1941655, 76.3862401 10.1943484, 76.3863085 10.1943752)",,
632841315,False,,residential,,False,224.135,"LINESTRING (76.3853817 10.1876828, 76.3853315 10.1879728, 76.3853357 10.1880161, 76.3853771 10.1880418, 76.3858452 10.1881368, 76.3860571 10.1881798, 76.3861558 10.1881888, 76.3864723 10.1881736, 76.3866828 10.188105, 76.3869738 10.187965)",,
632841315,False,,residential,,True,42.884,"LINESTRING (76.3853817 10.1876828, 76.3854057 10.1875442, 76.3853998 10.1872992)",,
719268936,False,,residential,,True,85.747,"LINESTRING (76.3853817 10.1876828, 76.384694 10.1877297, 76.3846055 10.1877613)",,
991932189,False,,residential,,False,33.35,"LINESTRING (76.3846055 10.1877613, 76.3844469 10.1875052)",,
719268936,False,,residential,,False,85.747,"LINESTRING (76.3846055 10.1877613, 76.384694 10.1877297, 76.3853817 10.1876828)",,
719268936,False,,residential,,True,106.19,"LINESTRING (76.3846055 10.1877613, 76.3845491 10.1878221, 76.3841443 10.1885985)",,
719283960,False,,residential,,True,47.522000000000006,"LINESTRING (76.3899444 10.1868664, 76.3902113 10.1868611, 76.3903749 10.1868954)",,
719283960,False,,residential,,True,43.746,"LINESTRING (76.3903749 10.1868954, 76.3903709 10.1872888)",,
719283960,False,,residential,,False,47.522000000000006,"LINESTRING (76.3903749 10.1868954, 76.3902113 10.1868611, 76.3899444 10.1868664)",,
719283960,False,,residential,,False,43.746,"LINESTRING (76.3903709 10.1872888, 76.3903749 10.1868954)",,
991932173,False,,residential,,False,73.016,"LINESTRING (76.3903709 10.1872888, 76.3897045 10.1873203)",,
719283960,False,,residential,,True,143.076,"LINESTRING (76.3903709 10.1872888, 76.3903762 10.1876689, 76.3903803 10.1879805, 76.3903896 10.1881481, 76.3904621 10.1885692)",,
719283960,False,,residential,,False,143.07600000000002,"LINESTRING (76.3904621 10.1885692, 76.3903896 10.1881481, 76.3903803 10.1879805, 76.3903762 10.1876689, 76.3903709 10.1872888)",,
1227918024,False,,unclassified,,False,279.10299999999995,"LINESTRING (76.3904621 10.1885692, 76.390332 10.1885718, 76.389699 10.188622, 76.3890418 10.1887012, 76.3884008 10.1887434, 76.3881797 10.1887844, 76.388095 10.1888516, 76.3880184 10.1889748)",,
1227918024,False,,unclassified,,True,88.63400000000001,"LINESTRING (76.3904621 10.1885692, 76.3911226 10.1885558, 76.3912718 10.1885529)",,
632841315,False,,residential,,False,66.358,"LINESTRING (76.3853854 10.1867026, 76.3853998 10.1872992)",,
"[1211988928, 804500368]",False,,residential,,False,142.84,"LINESTRING (76.3853854 10.1867026, 76.3856862 10.1867289, 76.3857936 10.1867224, 76.3861121 10.1867451, 76.3861437 10.1867107, 76.3861381 10.1866352, 76.3861705 10.186605, 76.3865773 10.1865803)",,
701045510,False,,unclassified,,True,72.69200000000001,"LINESTRING (76.3863085 10.1943752, 76.3862401 10.1943484, 76.3856795 10.1941655)",,
1012202818,True,2,trunk,90,False,118.40299999999999,"LINESTRING (76.3863085 10.1943752, 76.3862799 10.1944418, 76.385888 10.1953563)",NH544,Salem - Kochi - Kanyakumari Highway
797639052,False,,residential,,False,161.62699999999998,"LINESTRING (76.3832152 10.1942456, 76.384217 10.1945752, 76.384402 10.194675, 76.3846116 10.1946753)",,
1013708804,False,2,primary,80,True,17.824,"LINESTRING (76.391426 10.1893021, 76.3912818 10.1893766)",SH1,MC Road
797643966,False,,residential,,False,61.989,"LINESTRING (76.391426 10.1893021, 76.3914743 10.1898123, 76.3914904 10.1898545)",,
797643966,False,,residential,,False,153.439,"LINESTRING (76.3914904 10.1898545, 76.3914582 10.1903086, 76.391426 10.1907626, 76.3914207 10.1909923, 76.3916632 10.1910159)",,
797643966,False,,residential,,True,61.989,"LINESTRING (76.3914904 10.1898545, 76.3914743 10.1898123, 76.391426 10.1893021)",,
"[804500368, 1211988928]",False,,residential,,True,142.83999999999997,"LINESTRING (76.3865773 10.1865803, 76.3861705 10.186605, 76.3861381 10.1866352, 76.3861437 10.1867107, 76.3861121 10.1867451, 76.3857936 10.1867224, 76.3856862 10.1867289, 76.3853854 10.1867026)",,
987398228,False,,residential,,False,49.692,"LINESTRING (76.3873548 10.190638, 76.3878088 10.1906312)",,
987398229,False,,residential,,False,50.802,"LINESTRING (76.3877611 10.1947844, 76.3873773 10.1950414)",,
