osmid,ref,highway,oneway,reversed,length,geometry,lanes
218219218,NH26,trunk,False,False,185.312,"LINESTRING (83.1690766 19.9064277, 83.1691397 19.9065035, 83.1691908 19.9067817, 83.1693101 19.9075041, 83.1693488 19.907912, 83.1694015 19.9079833, 83.1694626 19.9080025)",
218219218,NH26,trunk,False,True,107.61099999999999,"LINESTRING (83.1690766 19.9064277, 83.1690034 19.9063826, 83.16874 19.9063243, 83.1680745 19.9062426)",
344106281,,residential,False,True,112.67999999999999,"LINESTRING (83.1690766 19.9064277, 83.1686522 19.9065978, 83.1683079 19.9067416, 83.1680975 19.9068495)",
344167629,,residential,False,False,102.14099999999999,"LINESTRING (83.1690766 19.9064277, 83.1692241 19.9064402, 83.1700529 19.9064489)",
218219218,NH26,trunk,False,False,121.435,"LINESTRING (83.1669228 19.9061011, 83.1680745 19.9062426)",
218219218,NH26,trunk,False,True,36.307,"LINESTRING (83.1669228 19.9061011, 83.1665762 19.9061213)",
344106284,,residential,False,True,138.361,"LINESTRING (83.1669228 19.9061011, 83.1669404 19.9064899, 83.1669404 19.9067326, 83.1669022 19.907344)",
218219218,NH26,trunk,False,False,57.019999999999996,"LINESTRING (83.1694626 19.9080025, 83.1697051 19.9080634, 83.1699845 19.9081506)",
218219218,NH26,trunk,False,True,185.312,"LINESTRING (83.1694626 19.9080025, 83.1694015 19.9079833, 83.1693488 19.907912, 83.1693101 19.9075041, 83.1691908 19.9067817, 83.1691397 19.9065035, 83.1690766 19.9064277)",
344106280,,residential,False,True,151.197,"LINESTRING (83.1694626 19.9080025, 83.1688052 19.9078925, 83.1680401 19.9077576)",
218219218,NH26,trunk,False,False,36.004,"LINESTRING (83.1699845 19.9081506, 83.1699964 19.9084742)",
218219218,NH26,trunk,False,True,57.019999999999996,"LINESTRING (83.1699845 19.9081506, 83.1697051 19.9080634, 83.1694626 19.9080025)",
344108944,,residential,False,False,143.436,"LINESTRING (83.1699845 19.9081506, 83.1709189 19.9083899, 83.1713203 19.9084286)",
