osmid,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed
576244920,unclassified,False,False,61.034,"LINESTRING (78.3158416 20.7228826, 78.3152721 20.7230151)",,,
569953529,unclassified,False,False,51.447,"LINESTRING (78.3158416 20.7228826, 78.3157906 20.7225615, 78.3157801 20.7224238)",,,
569953529,unclassified,False,True,184.166,"LINESTRING (78.3158416 20.7228826, 78.3158925 20.7232062, 78.3159837 20.7233943, 78.3161473 20.7236703, 78.3163458 20.7240641, 78.3165148 20.7243627, 78.3165211 20.724396)",,,
576244920,unclassified,False,True,313.622,"LINESTRING (78.3158416 20.7228826, 78.315981 20.7228474, 78.3167508 20.722727, 78.317247 20.7226718, 78.3177862 20.7227044, 78.3183897 20.7226794, 78.318803 20.7228376)",,,
312026091,trunk,False,True,64.89,"LINESTRING (78.3168455 20.7259806, 78.3174429 20.7258122)",2,NH347A,50
569953529,unclassified,False,False,179.777,"LINESTRING (78.3168455 20.7259806, 78.3167347 20.7256295, 78.3166569 20.7252633, 78.3166248 20.7249346, 78.3165845 20.7247314, 78.3165211 20.724396)",,,
576233674,unclassified,False,True,109.226,"LINESTRING (78.3221605 20.7219903, 78.3223121 20.7229623)",,,
576233705,unclassified,False,False,32.916,"LINESTRING (78.3221605 20.7219903, 78.3218496 20.7220457)",,,
576233674,unclassified,False,False,109.226,"LINESTRING (78.3223121 20.7229623, 78.3221605 20.7219903)",,,
576233718,unclassified,False,True,21.991,"LINESTRING (78.3223121 20.7229623, 78.3221018 20.7229829)",,,
576233676,unclassified,False,True,57.963,"LINESTRING (78.3223405 20.7241394, 78.3222015 20.7236346)",,,
576233676,unclassified,False,False,57.963,"LINESTRING (78.3222015 20.7236346, 78.3223405 20.7241394)",,,
576233676,unclassified,False,True,73.204,"LINESTRING (78.3222015 20.7236346, 78.3221018 20.7229829)",,,
576233709,unclassified,False,True,122.462,"LINESTRING (78.3222015 20.7236346, 78.3219999 20.7236502, 78.3210424 20.7238233)",,,
