osmid,highway,oneway,reversed,length,geometry,ref,bridge
310672243,tertiary,False,True,14.129,"LINESTRING (81.2843029 21.1884392, 81.2843146 21.1883126)",,
310672194,primary,True,False,152.94400000000002,"LINESTRING (81.2843029 21.1884392, 81.2849665 21.1887509, 81.2855906 21.1891078)",,
310672131,tertiary,False,False,6.6,"LINESTRING (81.2803005 21.1900526, 81.2803529 21.1900189)",,
129773703,primary,True,False,108.164,"LINESTRING (81.2803005 21.1900526, 81.2803544 21.1901101, 81.2804657 21.1902401, 81.2809249 21.1908314)",SH7,
305235216,tertiary,False,False,48.319,"LINESTRING (81.2863013 21.1914809, 81.2864388 21.1918961)",,
890584627,residential,False,True,110.831,"LINESTRING (81.2863013 21.1914809, 81.2873699 21.1915086)",,
305235216,tertiary,False,True,43.475,"LINESTRING (81.2863013 21.1914809, 81.2862194 21.1912497, 81.2861677 21.1911103)",,
305235216,tertiary,False,True,13.981,"LINESTRING (81.2855906 21.1891078, 81.2856616 21.1890009)",,
310672194,primary,True,False,137.785,"LINESTRING (81.2855906 21.1891078, 81.2867037 21.1897848)",,
305235216,tertiary,False,False,153.01,"LINESTRING (81.2855906 21.1891078, 81.2855919 21.1892127, 81.2856741 21.1895172, 81.2857795 21.1899076, 81.2859528 21.1904381)",,
305235216,tertiary,False,False,13.981,"LINESTRING (81.2856616 21.1890009, 81.2855906 21.1891078)",,
305236367,unclassified,False,False,274.341,"LINESTRING (81.2856616 21.1890009, 81.2878976 21.1876816)",,
890571340,primary,True,False,159.251,"LINESTRING (81.2856616 21.1890009, 81.2843146 21.1883126)",,
305236367,unclassified,False,True,274.341,"LINESTRING (81.2878976 21.1876816, 81.2856616 21.1890009)",,
447454125,residential,False,False,82.921,"LINESTRING (81.2878976 21.1876816, 81.2880931 21.1884047)",,
447454128,unclassified,False,True,78.901,"LINESTRING (81.2878976 21.1876816, 81.2878825 21.1873728, 81.2878646 21.1869727)",,
310672131,tertiary,False,False,8.397,"LINESTRING (81.2823884 21.1877088, 81.2824319 21.1876451)",,
310672131,tertiary,False,True,46.517,"LINESTRING (81.2823884 21.1877088, 81.2820869 21.1880186)",,
310672194,primary,True,False,88.333,"LINESTRING (81.2823884 21.1877088, 81.2830161 21.1879439, 81.283179 21.1880049)",,
310672131,tertiary,False,False,16.902,"LINESTRING (81.2819844 21.1881368, 81.2820869 21.1880186)",,
310672131,tertiary,False,True,78.382,"LINESTRING (81.2819844 21.1881368, 81.2817018 21.1883107, 81.2813982 21.1885778)",,
310672212,residential,False,False,139.325,"LINESTRING (81.2819844 21.1881368, 81.282433 21.1883113, 81.2824668 21.1883472, 81.2824869 21.1883859, 81.2825054 21.1884405, 81.2826502 21.1890781)",,
310672131,tertiary,False,False,52.527,"LINESTRING (81.2808748 21.1894519, 81.280977 21.1892391, 81.2810817 21.1890207)",,
310672131,tertiary,False,True,87.234,"LINESTRING (81.2808748 21.1894519, 81.2807815 21.1897002, 81.2807461 21.1897706, 81.2806999 21.1898108, 81.280649 21.1898439, 81.2803529 21.1900189)",,
890515890,residential,False,True,164.36599999999999,"LINESTRING (81.2808748 21.1894519, 81.2815225 21.189311, 81.2824222 21.1891306)",,
310672212,residential,False,True,126.431,"LINESTRING (81.2829164 21.1901877, 81.2826502 21.1890781)",,
890522676,residential,False,False,15.204,"LINESTRING (81.2829164 21.1901877, 81.28277 21.1901957)",,
890522676,residential,False,True,13.263,"LINESTRING (81.2829164 21.1901877, 81.2830403 21.1902174)",,
305235216,tertiary,False,False,39.158,"LINESTRING (81.2860467 21.1907767, 81.2861677 21.1911103)",,
305235216,tertiary,False,True,38.889,"LINESTRING (81.2860467 21.1907767, 81.2859528 21.1904381)",,
890584629,residential,False,True,88.221,"LINESTRING (81.2860467 21.1907767, 81.2868928 21.1906923)",,
310672252,residential,False,True,170.112,"LINESTRING (81.2860467 21.1907767, 81.2856561 21.1908499, 81.2855253 21.1908776, 81.2853988 21.1908867, 81.2844186 21.1909316)",,
890522681,residential,False,False,20.992,"LINESTRING (81.2844186 21.1909316, 81.2844041 21.1907433)",,
890522681,residential,False,True,35.497,"LINESTRING (81.2844186 21.1909316, 81.2844486 21.1912496)",,
310672252,residential,False,False,170.11199999999997,"LINESTRING (81.2844186 21.1909316, 81.2853988 21.1908867, 81.2855253 21.1908776, 81.2856561 21.1908499, 81.2860467 21.1907767)",,
310672187,residential,False,False,127.789,"LINESTRING (81.2844486 21.1912496, 81.2856802 21.1912037)",,
890522681,residential,False,False,35.497,"LINESTRING (81.2844486 21.1912496, 81.2844186 21.1909316)",,
890522681,residential,False,True,43.163,"LINESTRING (81.2844486 21.1912496, 81.284461 21.1916376)",,
310672282,residential,False,False,55.374,"LINESTRING (81.2883152 21.1913766, 81.288545 21.1910604, 81.2886053 21.1909589)",,
310672282,residential,False,True,33.638,"LINESTRING (81.2883152 21.1913766, 81.2882629 21.1914493, 81.2882348 21.1915409, 81.2882103 21.1916584)",,
890522688,residential,False,False,123.224,"LINESTRING (81.2883152 21.1913766, 81.2887822 21.1916469, 81.2887954 21.1916655, 81.2887913 21.1916882, 81.2887799 21.1917015, 81.2887537 21.1917044, 81.2882103 21.1916584)",,
890522688,residential,False,True,95.219,"LINESTRING (81.2883152 21.1913766, 81.2881492 21.1913033, 81.2879856 21.1912694, 81.2874206 21.1912233)",,
310672364,residential,False,True,60.821,"LINESTRING (81.289525 21.1915261, 81.2892343 21.1920012)",,
129773703,primary,True,False,57.028,"LINESTRING (81.2815966 21.1916052, 81.2819731 21.1919791)",SH7,
310672193,tertiary,False,True,11.567,"LINESTRING (81.2815966 21.1916052, 81.2817077 21.1915957)",,
310672193,tertiary,False,False,135.34,"LINESTRING (81.2815966 21.1916052, 81.2808614 21.1913835, 81.2803692 21.1911935)",,
310672103,residential,False,False,30.833,"LINESTRING (81.2847674 21.1919002, 81.284472 21.1918681)",,
310672103,residential,False,True,123.728,"LINESTRING (81.2847674 21.1919002, 81.2853932 21.1919436, 81.2859569 21.19199)",,
