osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,access,geometry,bridge
320373361,unclassified,False,False,195.836,1,,Railway Station Road,,,"LINESTRING (76.9597511 11.2405874, 76.9594418 11.2402687, 76.9590858 11.2399035, 76.9588367 11.239658, 76.9588124 11.239634, 76.9586874 11.2395108, 76.958504 11.2393204)",
131294126,secondary,False,False,76.045,,MDR979,north car street,40,,"LINESTRING (76.9593559 11.2434074, 76.9593224 11.2427243)",
131294127,secondary,False,True,161.433,,MDR979,east car street,40,,"LINESTRING (76.9593559 11.2434074, 76.9598061 11.2434819, 76.9602493 11.2435085, 76.9608279 11.2435422)",
134669052,residential,False,False,52.459,,,,,,"LINESTRING (76.9593559 11.2434074, 76.9589097 11.2433655, 76.9588787 11.2433551)",
1226074726,secondary,False,True,7.711,,MDR979,Karamadai - Sirumugai Road,,,"LINESTRING (76.9608279 11.2435422, 76.9608432 11.2434745)",
131294127,secondary,False,False,161.433,,MDR979,east car street,40,,"LINESTRING (76.9608279 11.2435422, 76.9602493 11.2435085, 76.9598061 11.2434819, 76.9593559 11.2434074)",
131294126,secondary,False,True,76.045,,MDR979,north car street,40,,"LINESTRING (76.9593224 11.2427243, 76.9593559 11.2434074)",
134669003,secondary,False,False,99.818,,MDR979,north car street,,,"LINESTRING (76.9593224 11.2427243, 76.9592893 11.2418272)",
134669015,residential,False,False,158.963,,,sorkkavaasal street,,,"LINESTRING (76.9593224 11.2427243, 76.9604067 11.2427537, 76.9607751 11.2426974)",
966088146,secondary,False,True,83.881,,MDR979,Karamadai - Sirumugai Road,,,"LINESTRING (76.9601903 11.2414905, 76.9596241 11.2415342, 76.9594373 11.2416074)",
1050907680,residential,False,False,74.605,,MDR979,Karamadai - Sirumugai Road,,,"LINESTRING (76.9601903 11.2414905, 76.9601252 11.2412842, 76.9600417 11.2410796, 76.9599523 11.240862)",
1226074726,secondary,False,False,145.18599999999998,,MDR979,Karamadai - Sirumugai Road,,,"LINESTRING (76.9601903 11.2414905, 76.9603135 11.2415787, 76.960433 11.2417841, 76.9607563 11.2426473)",
693450050,trunk,False,True,6.968,2,NH181,Mettupalayam-Coimbatore Road,50,yes,"LINESTRING (76.9594373 11.2416074, 76.9594021 11.2416597)",
693450050,trunk,False,False,100.123,2,NH181,Mettupalayam-Coimbatore Road,50,yes,"LINESTRING (76.9594373 11.2416074, 76.9594542 11.241583, 76.9599523 11.240862)",
966088146,secondary,False,False,83.881,,MDR979,Karamadai - Sirumugai Road,,,"LINESTRING (76.9594373 11.2416074, 76.9596241 11.2415342, 76.9601903 11.2414905)",
320026956,secondary,False,False,48.69200000000001,,,Karamadai - Tholampalayam Road,,,"LINESTRING (76.9557647 11.2423724, 76.9558412 11.2423974, 76.9559249 11.2424247, 76.9560781 11.2424611, 76.9561947 11.2424889)",
134669071,residential,False,True,55.336,,,,,,"LINESTRING (76.9644686 11.23649, 76.964439 11.2369868)",
206774707,residential,False,True,163.219,,,,,,"LINESTRING (76.9644686 11.23649, 76.9629758 11.2363862)",
1220440037,residential,False,True,44.978,,,,,,"LINESTRING (76.9644686 11.23649, 76.9644683 11.2360855)",
134669071,residential,False,False,55.336,,,,,,"LINESTRING (76.964439 11.2369868, 76.9644686 11.23649)",
134669071,residential,False,True,40.296,,,,,,"LINESTRING (76.964439 11.2369868, 76.9644783 11.2372883, 76.9644895 11.2373457)",
593349824,residential,False,False,135.309,,,,,,"LINESTRING (76.964439 11.2369868, 76.9638221 11.2370836, 76.9634239 11.2371171, 76.9634239 11.2373292)",
134669003,secondary,False,True,99.818,,MDR979,north car street,,,"LINESTRING (76.9592893 11.2418272, 76.9593224 11.2427243)",
693450050,trunk,False,False,22.321,2,NH181,Mettupalayam-Coimbatore Road,50,yes,"LINESTRING (76.9592893 11.2418272, 76.9594021 11.2416597)",
693450050,trunk,False,True,126.021,2,NH181,Mettupalayam-Coimbatore Road,50,yes,"LINESTRING (76.9592893 11.2418272, 76.9591301 11.2420485, 76.9586383 11.2427635)",
1226074726,secondary,False,True,5.936,,MDR979,Karamadai - Sirumugai Road,,,"LINESTRING (76.9607751 11.2426974, 76.9607563 11.2426473)",
134669015,residential,False,True,158.963,,,sorkkavaasal street,,,"LINESTRING (76.9607751 11.2426974, 76.9604067 11.2427537, 76.9593224 11.2427243)",
1226074726,secondary,False,False,87.49799999999999,,MDR979,Karamadai - Sirumugai Road,,,"LINESTRING (76.9607751 11.2426974, 76.9608617 11.2431645, 76.960863 11.2433868, 76.9608432 11.2434745)",
134669052,residential,False,True,62.268,,,,,,"LINESTRING (76.9583304 11.2431998, 76.9585276 11.2432508, 76.9587382 11.2433081, 76.9588787 11.2433551)",
1051177658,trunk,False,False,59.12,2,NH181,Mettupalayam-Coimbatore Road,50,yes,"LINESTRING (76.9583304 11.2431998, 76.9586272 11.242793, 76.9586383 11.2427635)",
1226074726,secondary,False,False,7.711,,MDR979,Karamadai - Sirumugai Road,,,"LINESTRING (76.9608432 11.2434745, 76.9608279 11.2435422)",
1226074726,secondary,False,True,87.49799999999999,,MDR979,Karamadai - Sirumugai Road,,,"LINESTRING (76.9608432 11.2434745, 76.960863 11.2433868, 76.9608617 11.2431645, 76.9607751 11.2426974)",
206774717,residential,False,False,42.139,,,,,,"LINESTRING (76.9616385 11.2348399, 76.9615774 11.2352141)",
206774708,residential,False,True,200.015,,,,,,"LINESTRING (76.9616385 11.2348399, 76.960668 11.2348946, 76.9598106 11.2349801)",
700754548,trunk,False,False,5.572,2,NH181,Mettupalayam-Coimbatore Road,40,yes,"LINESTRING (76.9598106 11.2349801, 76.9598009 11.2349309)",
700754548,trunk,False,True,50.457,2,NH181,Mettupalayam-Coimbatore Road,40,yes,"LINESTRING (76.9598106 11.2349801, 76.9599225 11.2354204)",
206774708,residential,False,False,200.015,,,,,,"LINESTRING (76.9598106 11.2349801, 76.960668 11.2348946, 76.9616385 11.2348399)",
206774717,residential,False,True,37.285,,,,,,"LINESTRING (76.9615234 11.2355452, 76.9615774 11.2352141)",
206774718,residential,False,False,136.60399999999998,,,,,,"LINESTRING (76.9623207 11.2368176, 76.962294 11.2379842, 76.9623562 11.2379756)",
206774721,residential,False,False,113.494,,,,,,"LINESTRING (76.9623207 11.2368176, 76.9621559 11.2368081, 76.9617503 11.2368047, 76.9613374 11.2367914, 76.9612838 11.236773)",
206774721,residential,False,True,160.944,,,,,,"LINESTRING (76.9623207 11.2368176, 76.9629823 11.2368556, 76.9629985 11.2374074, 76.9629985 11.2375738, 76.9630788 11.2375791)",
206774698,unclassified,False,True,135.674,,,,,,"LINESTRING (76.9589659 11.236962, 76.9600418 11.2366571, 76.9601647 11.2366403)",
134669071,residential,False,True,25.941,,,,,,"LINESTRING (76.9644895 11.2373457, 76.9645344 11.2375748)",
134669071,residential,False,False,40.296,,,,,,"LINESTRING (76.9644895 11.2373457, 76.9644783 11.2372883, 76.964439 11.2369868)",
206774721,residential,False,False,156.043,,,,,,"LINESTRING (76.9644895 11.2373457, 76.9634314 11.2375289, 76.9630788 11.2375791)",
206774695,residential,False,True,588.3839999999999,,,,,,"LINESTRING (76.955968 11.2373996, 76.9561279 11.2373996, 76.9562954 11.237381, 76.9571976 11.2372167, 76.9578904 11.2370897, 76.9579552 11.2371009, 76.9581487 11.2373243, 76.9583163 11.2375625, 76.9584987 11.2376973, 76.9586463 11.2377475, 76.9588865 11.2377419, 76.9603115 11.2372644, 76.9602907 11.2371297, 76.9601647 11.2366403)",
206774718,residential,False,True,53.922,,,,,,"LINESTRING (76.9630788 11.2375791, 76.9629696 11.2377334, 76.9628862 11.2377518, 76.9626688 11.2377551)",
206774721,residential,False,False,160.94400000000002,,,,,,"LINESTRING (76.9630788 11.2375791, 76.9629985 11.2375738, 76.9629985 11.2374074, 76.9629823 11.2368556, 76.9623207 11.2368176)",
206774721,residential,False,True,156.043,,,,,,"LINESTRING (76.9630788 11.2375791, 76.9634314 11.2375289, 76.9644895 11.2373457)",
206774718,residential,False,True,19.805,,,,,,"LINESTRING (76.9626688 11.2377551, 76.9626776 11.237933)",
593349828,residential,False,False,47.813,,,,,,"LINESTRING (76.9626688 11.2377551, 76.96265 11.2373255)",
206774718,residential,False,False,53.922,,,,,,"LINESTRING (76.9626688 11.2377551, 76.9628862 11.2377518, 76.9629696 11.2377334, 76.9630788 11.2375791)",
206774718,residential,False,False,19.805,,,,,,"LINESTRING (76.9626776 11.237933, 76.9626688 11.2377551)",
206774718,residential,False,True,35.371,,,,,,"LINESTRING (76.9626776 11.237933, 76.9623562 11.2379756)",
593349825,residential,False,False,53.225,,,,,,"LINESTRING (76.9626776 11.237933, 76.9627218 11.2384097)",
100958289,primary,False,False,168.65200000000002,2,SH168,Karamadai - Kariyampalayam Road,,,"LINESTRING (76.9632786 11.239209, 76.9631448 11.2392626, 76.9626363 11.2396862, 76.9621715 11.2400812, 76.962074 11.2401493)",
100958289,primary,False,True,98.924,2,SH168,Karamadai - Kariyampalayam Road,,,"LINESTRING (76.9632786 11.239209, 76.9636822 11.2390563, 76.9641243 11.2388874)",
206774705,residential,False,False,130.371,,,,,,"LINESTRING (76.9632786 11.239209, 76.9633619 11.2401592, 76.9633745 11.2403776)",
100958289,primary,False,False,32.089,2,SH168,Karamadai - Kariyampalayam Road,,,"LINESTRING (76.9620438 11.2401799, 76.9618032 11.240346)",
100958289,primary,False,True,4.736,2,SH168,Karamadai - Kariyampalayam Road,,,"LINESTRING (76.9620438 11.2401799, 76.962074 11.2401493)",
206774714,residential,False,True,54.308,,,,,,"LINESTRING (76.9620438 11.2401799, 76.9622317 11.2406322)",
206774712,residential,False,True,41.786,,,,,,"LINESTRING (76.9624604 11.2414842, 76.9620924 11.2415888)",
206774714,residential,False,False,97.967,,,,,,"LINESTRING (76.9624604 11.2414842, 76.9622317 11.2406322)",
206774714,residential,False,True,34.789,,,,,,"LINESTRING (76.9624604 11.2414842, 76.9625506 11.2417843)",
206774712,residential,False,False,41.786,,,,,,"LINESTRING (76.9620924 11.2415888, 76.9624604 11.2414842)",
206774712,residential,False,True,36.008,,,,,,"LINESTRING (76.9620924 11.2415888, 76.9620235 11.2412721)",
1220439224,residential,False,True,30.501,,,,,,"LINESTRING (76.9620924 11.2415888, 76.9618139 11.2416138)",
206774719,residential,False,True,42.819,,,,,,"LINESTRING (76.9644414 11.24221, 76.964051 11.2422508)",
206774719,residential,False,False,18.768,,,,,,"LINESTRING (76.9638803 11.2422722, 76.964051 11.2422508)",
593349834,residential,False,False,36.696,,,,,,"LINESTRING (76.9638803 11.2422722, 76.9638615 11.2419427)",
206774719,residential,False,True,99.72900000000001,,,,,,"LINESTRING (76.9638803 11.2422722, 76.9632881 11.2423593, 76.9629742 11.2423915)",
206774714,residential,False,False,72.715,,,,,,"LINESTRING (76.9627057 11.2424203, 76.9625506 11.2417843)",
206774719,residential,False,False,29.458,,,,,,"LINESTRING (76.9627057 11.2424203, 76.9629742 11.2423915)",
206774719,residential,False,True,25.948,,,,,,"LINESTRING (76.9627057 11.2424203, 76.9624701 11.2424528)",
206774719,residential,False,False,25.948,,,,,,"LINESTRING (76.9624701 11.2424528, 76.9627057 11.2424203)",
206774704,residential,False,True,80.096,,,,,,"LINESTRING (76.9624701 11.2424528, 76.9624995 11.242678, 76.9625518 11.2431686)",
206774719,residential,False,True,188.316,,,,,,"LINESTRING (76.9624701 11.2424528, 76.9619557 11.2425049, 76.961636 11.2425684, 76.9607563 11.2426473)",
1226074726,secondary,False,False,5.936,,MDR979,Karamadai - Sirumugai Road,,,"LINESTRING (76.9607563 11.2426473, 76.9607751 11.2426974)",
206774719,residential,False,False,188.316,,,,,,"LINESTRING (76.9607563 11.2426473, 76.961636 11.2425684, 76.9619557 11.2425049, 76.9624701 11.2424528)",
1226074726,secondary,False,True,145.18599999999998,,MDR979,Karamadai - Sirumugai Road,,,"LINESTRING (76.9607563 11.2426473, 76.960433 11.2417841, 76.9603135 11.2415787, 76.9601903 11.2414905)",
206774704,residential,False,False,42.594,,,,,,"LINESTRING (76.9625977 11.243549, 76.9625518 11.2431686)",
593349839,residential,False,False,44.759,,,,,,"LINESTRING (76.9625977 11.243549, 76.9630061 11.2435093)",
206774706,residential,False,True,147.396,,,,,,"LINESTRING (76.9640642 11.2435763, 76.964051 11.2422508)",
593349837,residential,False,True,113.682,,,,,,"LINESTRING (76.9640642 11.2435763, 76.9630234 11.2436325)",
206774715,residential,False,False,13.829,,,,,,"LINESTRING (76.9630234 11.2436325, 76.9630061 11.2435093)",
593349837,residential,False,False,113.682,,,,,,"LINESTRING (76.9630234 11.2436325, 76.9640642 11.2435763)",
320373361,unclassified,False,True,195.836,1,,Railway Station Road,,,"LINESTRING (76.958504 11.2393204, 76.9586874 11.2395108, 76.9588124 11.239634, 76.9588367 11.239658, 76.9590858 11.2399035, 76.9594418 11.2402687, 76.9597511 11.2405874)",
206774721,residential,False,True,113.494,,,,,,"LINESTRING (76.9612838 11.236773, 76.9613374 11.2367914, 76.9617503 11.2368047, 76.9621559 11.2368081, 76.9623207 11.2368176)",
206774707,residential,False,False,76.285,,,,,,"LINESTRING (76.9618417 11.2363073, 76.9625394 11.2363558)",
453125633,residential,False,False,268.85200000000003,,,,,,"LINESTRING (76.9573967 11.2354467, 76.95807 11.2352836, 76.95866 11.2351547, 76.9590529 11.2350466, 76.9590811 11.2350389, 76.9591232 11.2350284, 76.959293 11.2349863, 76.959682 11.234939, 76.9598009 11.2349309)",
700754548,trunk,False,True,5.572,2,NH181,Mettupalayam-Coimbatore Road,40,yes,"LINESTRING (76.9598009 11.2349309, 76.9598106 11.2349801)",
453125633,residential,False,True,268.85200000000003,,,,,,"LINESTRING (76.9598009 11.2349309, 76.959682 11.234939, 76.959293 11.2349863, 76.9591232 11.2350284, 76.9590811 11.2350389, 76.9590529 11.2350466, 76.95866 11.2351547, 76.95807 11.2352836, 76.9573967 11.2354467)",
206774706,residential,False,False,147.396,,,,,,"LINESTRING (76.964051 11.2422508, 76.9640642 11.2435763)",
206774719,residential,False,False,42.819,,,,,,"LINESTRING (76.964051 11.2422508, 76.9644414 11.24221)",
206774719,residential,False,True,18.768,,,,,,"LINESTRING (76.964051 11.2422508, 76.9638803 11.2422722)",
206774704,residential,False,True,42.594,,,,,,"LINESTRING (76.9625518 11.2431686, 76.9625977 11.243549)",
206774704,residential,False,False,80.096,,,,,,"LINESTRING (76.9625518 11.2431686, 76.9624995 11.242678, 76.9624701 11.2424528)",
"[572511201, 206774715]",residential,False,"[False, True]",255.769,,,,,,"LINESTRING (76.9625518 11.2431686, 76.9631915 11.2431081, 76.963221 11.2429858, 76.9636421 11.2429671, 76.963641 11.2432576, 76.9629798 11.2433226, 76.9630061 11.2435093)",
100958289,primary,False,False,4.736,2,SH168,Karamadai - Kariyampalayam Road,,,"LINESTRING (76.962074 11.2401493, 76.9620438 11.2401799)",
572511228,residential,False,True,160.091,,,,,,"LINESTRING (76.962074 11.2401493, 76.9616961 11.2387581)",
100958289,primary,False,True,168.65200000000002,2,SH168,Karamadai - Kariyampalayam Road,,,"LINESTRING (76.962074 11.2401493, 76.9621715 11.2400812, 76.9626363 11.2396862, 76.9631448 11.2392626, 76.9632786 11.239209)",
572511228,residential,False,False,160.091,,,,,,"LINESTRING (76.9616961 11.2387581, 76.962074 11.2401493)",
572511229,residential,False,True,107.273,,,,,,"LINESTRING (76.9616961 11.2387581, 76.9607128 11.2387815)",
572511229,residential,False,False,169.295,,,,,,"LINESTRING (76.9616961 11.2387581, 76.9623694 11.2386739, 76.9629997 11.2386029, 76.9629649 11.2383709)",
134669052,residential,False,False,62.268,,,,,,"LINESTRING (76.9588787 11.2433551, 76.9587382 11.2433081, 76.9585276 11.2432508, 76.9583304 11.2431998)",
134669052,residential,False,True,52.459,,,,,,"LINESTRING (76.9588787 11.2433551, 76.9589097 11.2433655, 76.9593559 11.2434074)",
593349816,residential,False,False,133.135,,,,,,"LINESTRING (76.9599225 11.2354204, 76.9611332 11.2352674)",
700754548,trunk,False,False,50.457,2,NH181,Mettupalayam-Coimbatore Road,40,yes,"LINESTRING (76.9599225 11.2354204, 76.9598106 11.2349801)",
700754548,trunk,False,True,15.05,2,NH181,Mettupalayam-Coimbatore Road,40,yes,"LINESTRING (76.9599225 11.2354204, 76.959956 11.2355517)",
206774717,residential,False,False,37.285,,,,,,"LINESTRING (76.9615774 11.2352141, 76.9615234 11.2355452)",
206774717,residential,False,True,42.139,,,,,,"LINESTRING (76.9615774 11.2352141, 76.9616385 11.2348399)",
593349816,residential,False,True,48.807,,,,,,"LINESTRING (76.9615774 11.2352141, 76.9611332 11.2352674)",
206774707,residential,False,False,47.715,,,,,,"LINESTRING (76.9625394 11.2363558, 76.9629758 11.2363862)",
206774707,residential,False,True,76.285,,,,,,"LINESTRING (76.9625394 11.2363558, 76.9618417 11.2363073)",
593349818,residential,False,False,60.571,,,,,,"LINESTRING (76.9625394 11.2363558, 76.9625514 11.2358112)",
593349818,residential,False,True,60.571,,,,,,"LINESTRING (76.9625514 11.2358112, 76.9625394 11.2363558)",
206774707,residential,False,False,163.219,,,,,,"LINESTRING (76.9629758 11.2363862, 76.9644686 11.23649)",
206774707,residential,False,True,47.715,,,,,,"LINESTRING (76.9629758 11.2363862, 76.9625394 11.2363558)",
593349821,residential,False,False,50.285,,,,,,"LINESTRING (76.9629758 11.2363862, 76.9629801 11.235934)",
593349821,residential,False,True,50.285,,,,,,"LINESTRING (76.9629801 11.235934, 76.9629758 11.2363862)",
593349824,residential,False,True,135.309,,,,,,"LINESTRING (76.9634239 11.2373292, 76.9634239 11.2371171, 76.9638221 11.2370836, 76.964439 11.2369868)",
572511229,residential,False,False,26.862,,,,,,"LINESTRING (76.9629649 11.2383709, 76.9627218 11.2384097)",
572511229,residential,False,True,169.29500000000002,,,,,,"LINESTRING (76.9629649 11.2383709, 76.9629997 11.2386029, 76.9623694 11.2386739, 76.9616961 11.2387581)",
593349831,residential,False,False,227.938,,,,,,"LINESTRING (76.9629649 11.2383709, 76.9634011 11.2383225, 76.9634864 11.2382559, 76.9636082 11.2382116, 76.9635766 11.2380656, 76.9636375 11.2380037, 76.9637525 11.2379617, 76.9638089 11.2379639, 76.9638292 11.2380302, 76.9641243 11.2388874)",
206774718,residential,False,False,35.371,,,,,,"LINESTRING (76.9623562 11.2379756, 76.9626776 11.237933)",
206774718,residential,False,True,136.60399999999998,,,,,,"LINESTRING (76.9623562 11.2379756, 76.962294 11.2379842, 76.9623207 11.2368176)",
572511229,residential,False,True,94.904,,,,,,"LINESTRING (76.9623562 11.2379756, 76.962358 11.2384676, 76.9627218 11.2384097)",
572511229,residential,False,True,26.862,,,,,,"LINESTRING (76.9627218 11.2384097, 76.9629649 11.2383709)",
593349825,residential,False,True,53.225,,,,,,"LINESTRING (76.9627218 11.2384097, 76.9626776 11.237933)",
572511229,residential,False,False,94.904,,,,,,"LINESTRING (76.9627218 11.2384097, 76.962358 11.2384676, 76.9623562 11.2379756)",
593349828,residential,False,True,47.813,,,,,,"LINESTRING (76.96265 11.2373255, 76.9626688 11.2377551)",
100958289,primary,False,False,98.924,2,SH168,Karamadai - Kariyampalayam Road,,,"LINESTRING (76.9641243 11.2388874, 76.9636822 11.2390563, 76.9632786 11.239209)",
100958289,primary,False,True,29.353,2,SH168,Karamadai - Kariyampalayam Road,,,"LINESTRING (76.9641243 11.2388874, 76.9642168 11.238832, 76.9643461 11.2387383)",
593349831,residential,False,True,227.93800000000002,,,,,,"LINESTRING (76.9641243 11.2388874, 76.9638292 11.2380302, 76.9638089 11.2379639, 76.9637525 11.2379617, 76.9636375 11.2380037, 76.9635766 11.2380656, 76.9636082 11.2382116, 76.9634864 11.2382559, 76.9634011 11.2383225, 76.9629649 11.2383709)",
206774714,residential,False,False,34.789,,,,,,"LINESTRING (76.9625506 11.2417843, 76.9624604 11.2414842)",
206774714,residential,False,True,72.715,,,,,,"LINESTRING (76.9625506 11.2417843, 76.9627057 11.2424203)",
206774705,residential,False,True,243.18399999999997,,,,,,"LINESTRING (76.9625506 11.2417843, 76.9634494 11.2416741, 76.9633745 11.2403776)",
593349834,residential,False,True,36.696,,,,,,"LINESTRING (76.9638615 11.2419427, 76.9638803 11.2422722)",
593349834,residential,False,False,140.24099999999999,,,,,,"LINESTRING (76.9638615 11.2419427, 76.9629322 11.2420506, 76.9629742 11.2423915)",
206774719,residential,False,True,29.458,,,,,,"LINESTRING (76.9629742 11.2423915, 76.9627057 11.2424203)",
206774719,residential,False,False,99.72900000000001,,,,,,"LINESTRING (76.9629742 11.2423915, 76.9632881 11.2423593, 76.9638803 11.2422722)",
593349834,residential,False,True,140.24099999999999,,,,,,"LINESTRING (76.9629742 11.2423915, 76.9629322 11.2420506, 76.9638615 11.2419427)",
206774715,residential,False,True,13.829,,,,,,"LINESTRING (76.9630061 11.2435093, 76.9630234 11.2436325)",
593349839,residential,False,True,44.759,,,,,,"LINESTRING (76.9630061 11.2435093, 76.9625977 11.243549)",
"[572511201, 206774715]",residential,False,"[False, True]",255.769,,,,,,"LINESTRING (76.9630061 11.2435093, 76.9629798 11.2433226, 76.963641 11.2432576, 76.9636421 11.2429671, 76.963221 11.2429858, 76.9631915 11.2431081, 76.9625518 11.2431686)",
693450050,trunk,False,False,6.968,2,NH181,Mettupalayam-Coimbatore Road,50,yes,"LINESTRING (76.9594021 11.2416597, 76.9594373 11.2416074)",
693450050,trunk,False,True,22.321,2,NH181,Mettupalayam-Coimbatore Road,50,yes,"LINESTRING (76.9594021 11.2416597, 76.9592893 11.2418272)",
593349846,residential,False,False,137.23099999999997,,,,,,"LINESTRING (76.9594021 11.2416597, 76.9591769 11.2416563, 76.958853 11.2417986, 76.9587078 11.2418636, 76.9585536 11.241873, 76.9584755 11.2418986, 76.9584014 11.2419681, 76.9583612 11.2420139, 76.9583483 11.2420701, 76.9583451 11.2421277)",
593349816,residential,False,False,48.807,,,,,,"LINESTRING (76.9611332 11.2352674, 76.9615774 11.2352141)",
593349816,residential,False,True,133.135,,,,,,"LINESTRING (76.9611332 11.2352674, 76.9599225 11.2354204)",
593349872,residential,False,False,38.303,,,,,,"LINESTRING (76.9611332 11.2352674, 76.9611645 11.2356105)",
593349872,residential,False,True,38.303,,,,,,"LINESTRING (76.9611645 11.2356105, 76.9611332 11.2352674)",
593349846,residential,False,True,137.231,,,,,,"LINESTRING (76.9583451 11.2421277, 76.9583483 11.2420701, 76.9583612 11.2420139, 76.9584014 11.2419681, 76.9584755 11.2418986, 76.9585536 11.241873, 76.9587078 11.2418636, 76.958853 11.2417986, 76.9591769 11.2416563, 76.9594021 11.2416597)",
320026956,secondary,False,False,269.44800000000004,,,Karamadai - Tholampalayam Road,,,"LINESTRING (76.9561947 11.2424889, 76.9565717 11.2425785, 76.956943 11.2426583, 76.9572808 11.2426995, 76.9577298 11.2427172, 76.9579329 11.2427373, 76.9582046 11.2427362, 76.9585116 11.242735, 76.9586383 11.2427635)",
320026956,secondary,False,True,48.69199999999999,,,Karamadai - Tholampalayam Road,,,"LINESTRING (76.9561947 11.2424889, 76.9560781 11.2424611, 76.9559249 11.2424247, 76.9558412 11.2423974, 76.9557647 11.2423724)",
700756752,living_street,False,False,182.922,,,,,,"LINESTRING (76.9561947 11.2424889, 76.9561658 11.2425408, 76.9560933 11.2426825, 76.9560564 11.2427923, 76.9560106 11.2429115, 76.9559864 11.2430432, 76.9561855 11.2430476, 76.956618 11.2431142, 76.9569724 11.2431865, 76.9570436 11.2431982)",
700756752,living_street,False,True,182.92199999999997,,,,,,"LINESTRING (76.9570436 11.2431982, 76.9569724 11.2431865, 76.956618 11.2431142, 76.9561855 11.2430476, 76.9559864 11.2430432, 76.9560106 11.2429115, 76.9560564 11.2427923, 76.9560933 11.2426825, 76.9561658 11.2425408, 76.9561947 11.2424889)",
693450050,trunk,False,False,16.023,2,NH181,Mettupalayam-Coimbatore Road,50,yes,"LINESTRING (76.9599523 11.240862, 76.9600347 11.2407427)",
693450050,trunk,False,True,100.123,2,NH181,Mettupalayam-Coimbatore Road,50,yes,"LINESTRING (76.9599523 11.240862, 76.9594542 11.241583, 76.9594373 11.2416074)",
1050907680,residential,False,True,74.605,,MDR979,Karamadai - Sirumugai Road,,,"LINESTRING (76.9599523 11.240862, 76.9600417 11.2410796, 76.9601252 11.2412842, 76.9601903 11.2414905)",
572511229,residential,False,False,107.273,,,,,,"LINESTRING (76.9607128 11.2387815, 76.9616961 11.2387581)",
"[77339477, 866505821]",unclassified,False,False,327.167,,,,,,"LINESTRING (76.9607128 11.2387815, 76.9606903 11.2386187, 76.9606474 11.2383793, 76.9604471 11.2384127, 76.9602616 11.2385625, 76.9601872 11.238697, 76.9601614 11.2388783, 76.9601394 11.2390324, 76.9597534 11.2403508, 76.9597511 11.2405874)",
866505821,unclassified,False,True,188.187,,,,,,"LINESTRING (76.9607128 11.2387815, 76.9607171 11.2392106, 76.9606715 11.2396368, 76.9605803 11.2399315, 76.960465 11.2401761, 76.9602753 11.2403538)",
1080194649,trunk,False,True,50.582,2,NH181,Mettupalayam-Coimbatore Road,50,yes,"LINESTRING (76.9602753 11.2403538, 76.9600347 11.2407427)",
