osmid,name,highway,oneway,reversed,length,junction,geometry,lanes,ref
172901597,Prichard Road,tertiary,False,True,5.511,,"LINESTRING (78.2767712 12.9586339, 78.2767536 12.9586804)",,
286556767,,secondary,False,False,70.459,,"LINESTRING (78.2767712 12.9586339, 78.2773102 12.9589883)",,Kolar Road
286556767,,secondary,False,True,18.69,,"LINESTRING (78.2767712 12.9586339, 78.2767767 12.9584659)",,Kolar Road
172901597,Prichard Road,tertiary,False,False,9.206,,"LINESTRING (78.2712016 12.9584289, 78.2712809 12.9584586)",,
208247784,Mahatma Gandhi Circle,primary,True,False,17.422,roundabout,"LINESTRING (78.2712016 12.9584289, 78.2712099 12.9583986, 78.2712016 12.9583684, 78.2711788 12.9583462, 78.2711478 12.9583381, 78.2711167 12.9583462)",,
207916593,Kuvempu Road,residential,False,False,91.881,,"LINESTRING (78.2737209 12.9533009, 78.2745636 12.9533921)",,
207916593,Kuvempu Road,residential,False,True,84.077,,"LINESTRING (78.2737209 12.9533009, 78.2729498 12.9532172)",,
322523027,2nd Cross Road,residential,False,False,85.14,,"LINESTRING (78.2737209 12.9533009, 78.2738189 12.9525412)",,
322523027,2nd Cross Road,residential,False,True,89.772,,"LINESTRING (78.2737209 12.9533009, 78.2736515 12.9541054)",,
207916591,4th Cross Road,residential,False,False,86.681,,"LINESTRING (78.2750687 12.9534468, 78.2751721 12.9526738)",,
207916591,4th Cross Road,residential,False,True,89.264,,"LINESTRING (78.2750687 12.9534468, 78.2749911 12.954246)",,
207916593,Kuvempu Road,residential,False,False,57.308,,"LINESTRING (78.2750687 12.9534468, 78.2755953 12.9534942)",,
207916593,Kuvempu Road,residential,False,True,55.072,,"LINESTRING (78.2750687 12.9534468, 78.2745636 12.9533921)",,
207916592,Madhava Road,residential,False,False,63.542,,"LINESTRING (78.2718857 12.9539586, 78.2724703 12.954003)",,
238754907,BM Road,primary,False,False,94.715,,"LINESTRING (78.2718857 12.9539586, 78.271967 12.9531105)",4,
238754907,BM Road,primary,False,True,174.67,,"LINESTRING (78.2718857 12.9539586, 78.2717332 12.9555224)",4,
238492785,,residential,False,True,236.53,,"LINESTRING (78.2718857 12.9539586, 78.2716135 12.9538806, 78.2716707 12.953139, 78.2710982 12.953075, 78.2709264 12.9531169, 78.2708997 12.9531301, 78.2705558 12.9532059)",,
207916592,Madhava Road,residential,False,True,33.419,,"LINESTRING (78.2771615 12.9544765, 78.2768553 12.9544407)",,
207921252,,residential,False,False,11.38,,"LINESTRING (78.2771615 12.9544765, 78.2771646 12.9545788)",,
207921252,,residential,False,True,133.933,,"LINESTRING (78.2771615 12.9544765, 78.2772458 12.9537505, 78.2773027 12.9532799)",,
207921249,,residential,False,False,88.725,,"LINESTRING (78.2735797 12.9549334, 78.2743947 12.9550098)",,
207921249,,residential,False,True,84.672,,"LINESTRING (78.2735797 12.9549334, 78.2728011 12.9548695)",,
322523027,2nd Cross Road,residential,False,False,92.398,,"LINESTRING (78.2735797 12.9549334, 78.2736515 12.9541054)",,
322523027,2nd Cross Road,residential,False,True,81.057,,"LINESTRING (78.2735797 12.9549334, 78.2735195 12.95566)",,
207916590,3rd Cross Road,unclassified,False,False,85.18,,"LINESTRING (78.2745636 12.9533921, 78.2746432 12.95263)",,
207916590,3rd Cross Road,unclassified,False,True,90.085,,"LINESTRING (78.2745636 12.9533921, 78.2744795 12.9541981)",,
207916593,Kuvempu Road,residential,False,False,55.072,,"LINESTRING (78.2745636 12.9533921, 78.2750687 12.9534468)",,
207916593,Kuvempu Road,residential,False,True,91.881,,"LINESTRING (78.2745636 12.9533921, 78.2737209 12.9533009)",,
207916591,4th Cross Road,residential,False,False,106.787,,"LINESTRING (78.2751721 12.9526738, 78.2752396 12.9517157)",,
207916591,4th Cross Road,residential,False,True,86.681,,"LINESTRING (78.2751721 12.9526738, 78.2750687 12.9534468)",,
207921248,A Chinnasavari Road,residential,False,False,56.394,,"LINESTRING (78.2751721 12.9526738, 78.2756879 12.9527411)",,
207921248,A Chinnasavari Road,residential,False,True,57.521,,"LINESTRING (78.2751721 12.9526738, 78.2746432 12.95263)",,
172901597,Prichard Road,tertiary,False,False,7.715,,"LINESTRING (78.2724503 12.9586477, 78.2725211 12.958655)",,
207916589,1st Cross Road,residential,False,False,42.927,,"LINESTRING (78.2724503 12.9586477, 78.2725103 12.9582661)",,
172901597,Prichard Road,tertiary,False,True,128.49099999999999,,"LINESTRING (78.2724503 12.9586477, 78.272277 12.9586298, 78.2712809 12.9584586)",,
207916591,4th Cross Road,residential,False,False,89.264,,"LINESTRING (78.2749911 12.954246, 78.2750687 12.9534468)",,
207916591,4th Cross Road,residential,False,True,90.716,,"LINESTRING (78.2749911 12.954246, 78.2749122 12.9550582)",,
207916592,Madhava Road,residential,False,False,53.872,,"LINESTRING (78.2749911 12.954246, 78.2754854 12.9542977)",,
207916592,Madhava Road,residential,False,True,55.695,,"LINESTRING (78.2749911 12.954246, 78.2744795 12.9541981)",,
207916589,1st Cross Road,residential,False,True,93.28,,"LINESTRING (78.272866 12.954033, 78.2728011 12.9548695)",,
207916592,Madhava Road,residential,False,False,85.501,,"LINESTRING (78.272866 12.954033, 78.2736515 12.9541054)",,
207916592,Madhava Road,residential,False,True,43.01,,"LINESTRING (78.272866 12.954033, 78.2724703 12.954003)",,
207930078,,residential,False,True,91.166,,"LINESTRING (78.272866 12.954033, 78.2729498 12.9532172)",,
207916593,Kuvempu Road,residential,False,False,61.31,,"LINESTRING (78.271967 12.9531105, 78.2725293 12.9531715)",,
238754907,BM Road,primary,False,False,81.541,,"LINESTRING (78.271967 12.9531105, 78.2720103 12.9523784)",4,
238754907,BM Road,primary,False,True,94.715,,"LINESTRING (78.271967 12.9531105, 78.2718857 12.9539586)",4,
172901597,Prichard Road,tertiary,False,True,53.341,,"LINESTRING (78.2745285 12.9590115, 78.2740393 12.9589582)",,
207916591,4th Cross Road,residential,False,False,40.477,,"LINESTRING (78.2745285 12.9590115, 78.2745637 12.9586491)",,
172901597,Prichard Road,tertiary,False,False,32.994,,"LINESTRING (78.2745285 12.9590115, 78.274731 12.9590324, 78.2748306 12.9590478)",,
207916590,3rd Cross Road,unclassified,False,False,41.4,,"LINESTRING (78.2741472 12.9573795, 78.2741859 12.9570091)",,
207916590,3rd Cross Road,unclassified,False,True,48.321,,"LINESTRING (78.2741472 12.9573795, 78.2741176 12.9578131)",,
207921245,Geetha Road,secondary,False,True,58.231,,"LINESTRING (78.2741472 12.9573795, 78.2746817 12.9574335)",,
207921245,Geetha Road,secondary,False,False,87.43199999999999,,"LINESTRING (78.2741472 12.9573795, 78.2738012 12.9573386, 78.2733455 12.9572911)",,
207921245,Geetha Road,secondary,False,False,81.281,,"LINESTRING (78.2733455 12.9572911, 78.2725975 12.9572368)",,
322523027,2nd Cross Road,residential,False,False,182.348,,"LINESTRING (78.2733455 12.9572911, 78.2735195 12.95566)",,
322523027,2nd Cross Road,residential,False,True,49.134,,"LINESTRING (78.2733455 12.9572911, 78.2733372 12.9577329)",,
207921245,Geetha Road,secondary,False,True,87.43199999999999,,"LINESTRING (78.2733455 12.9572911, 78.2738012 12.9573386, 78.2741472 12.9573795)",,
207916592,Madhava Road,residential,False,False,75.078,,"LINESTRING (78.2759651 12.9543563, 78.2766547 12.9544214)",,
207916592,Madhava Road,residential,False,True,52.39,,"LINESTRING (78.2759651 12.9543563, 78.2754854 12.9542977)",,
207917645,6th Cross Road,residential,False,False,17.258,,"LINESTRING (78.2759651 12.9543563, 78.2759283 12.9545073)",,
207917645,6th Cross Road,residential,False,True,16.776,,"LINESTRING (78.2759651 12.9543563, 78.275993 12.9542079)",,
207916591,4th Cross Road,residential,False,True,106.787,,"LINESTRING (78.2752396 12.9517157, 78.2751721 12.9526738)",,
238473005,Lavelle Road,residential,False,False,22.528,,"LINESTRING (78.2752396 12.9517157, 78.2754436 12.9517547)",,
238473005,Lavelle Road,residential,False,True,54.251,,"LINESTRING (78.2752396 12.9517157, 78.2747487 12.95162)",,
207917647,5th Cross Road,residential,False,True,33.243,,"LINESTRING (78.2758146 12.9509028, 78.2757976 12.9512013)",,
207936670,,residential,False,False,47.07,,"LINESTRING (78.2758146 12.9509028, 78.2762446 12.9509626)",,
207936670,,residential,False,True,111.57400000000001,,"LINESTRING (78.2758146 12.9509028, 78.2754743 12.9508541, 78.2747916 12.9507922)",,
207936685,,residential,False,True,55.729,,"LINESTRING (78.2762856 12.9506311, 78.2757723 12.9506004)",,
207936697,,residential,False,False,90.958,,"LINESTRING (78.2762856 12.9506311, 78.277121 12.9507104)",,
238473011,,residential,False,False,37.128,,"LINESTRING (78.2762856 12.9506311, 78.2762446 12.9509626)",,
172901597,Prichard Road,tertiary,False,True,21.324,,"LINESTRING (78.2750263 12.9590679, 78.2748306 12.9590478)",,
207917647,5th Cross Road,residential,False,False,40.729,,"LINESTRING (78.2750263 12.9590679, 78.2750734 12.9587045)",,
207916593,Kuvempu Road,residential,False,False,49.247,,"LINESTRING (78.2755953 12.9534942, 78.2760457 12.9535532)",,
207916593,Kuvempu Road,residential,False,True,57.308,,"LINESTRING (78.2755953 12.9534942, 78.2750687 12.9534468)",,
207917647,5th Cross Road,residential,False,False,84.34,,"LINESTRING (78.2755953 12.9534942, 78.2756879 12.9527411)",,
207917647,5th Cross Road,residential,False,True,90.135,,"LINESTRING (78.2755953 12.9534942, 78.2754854 12.9542977)",,
207916589,1st Cross Road,residential,False,False,46.78,,"LINESTRING (78.2725599 12.9576559, 78.2725975 12.9572368)",,
207916589,1st Cross Road,residential,False,True,68.064,,"LINESTRING (78.2725599 12.9576559, 78.2725103 12.9582661)",,
207917646,,residential,False,False,48.046,,"LINESTRING (78.2725599 12.9576559, 78.273001 12.9576996)",,
207919313,,residential,False,False,36.375,,"LINESTRING (78.2763171 12.9560765, 78.2766517 12.9561026)",,
207919313,,residential,False,True,32.745,,"LINESTRING (78.2763171 12.9560765, 78.2762839 12.9563692)",,
239431475,,residential,False,True,28.019,,"LINESTRING (78.2763171 12.9560765, 78.27606 12.9560497)",,
239431509,,residential,False,False,28.637,,"LINESTRING (78.2763171 12.9560765, 78.2763459 12.9558205)",,
207917645,6th Cross Road,residential,False,False,15.372,,"LINESTRING (78.275819 12.9558858, 78.2758106 12.9560238)",,
207917645,6th Cross Road,residential,False,True,13.174,,"LINESTRING (78.275819 12.9558858, 78.2758287 12.9557677)",,
207919314,Maharaja Road,residential,False,True,56.141,,"LINESTRING (78.275819 12.9558858, 78.2753032 12.9558385)",,
207917645,6th Cross Road,residential,False,False,31.595,,"LINESTRING (78.2758106 12.9560238, 78.2757823 12.9563066)",,
207917645,6th Cross Road,residential,False,True,15.372,,"LINESTRING (78.2758106 12.9560238, 78.275819 12.9558858)",,
239431475,,residential,False,False,27.179,,"LINESTRING (78.2758106 12.9560238, 78.27606 12.9560497)",,
207919314,Maharaja Road,residential,False,False,110.118,,"LINESTRING (78.2717332 12.9555224, 78.2727461 12.9556019)",,
238754907,BM Road,primary,False,False,174.67,,"LINESTRING (78.2717332 12.9555224, 78.2718857 12.9539586)",4,
238754907,BM Road,primary,False,True,53.048,,"LINESTRING (78.2717332 12.9555224, 78.2716656 12.9559949)",4,
238492794,,residential,False,True,102.422,,"LINESTRING (78.2717332 12.9555224, 78.2716168 12.955465, 78.2714525 12.9553833, 78.2711947 12.9553507, 78.2710009 12.9551783, 78.2709636 12.9551451, 78.2709063 12.9551423)",,
207919313,,residential,False,False,32.745,,"LINESTRING (78.2762839 12.9563692, 78.2763171 12.9560765)",,
207919313,,residential,False,True,94.744,,"LINESTRING (78.2762839 12.9563692, 78.2762088 12.9572181)",,
207919315,,residential,False,True,40.822,,"LINESTRING (78.2762839 12.9563692, 78.2766599 12.9563918)",,
207930079,,residential,False,True,29.112,,"LINESTRING (78.2762839 12.9563692, 78.2760173 12.9563369)",,
207917645,6th Cross Road,residential,False,False,13.174,,"LINESTRING (78.2758287 12.9557677, 78.275819 12.9558858)",,
207917645,6th Cross Road,residential,False,True,34.01,,"LINESTRING (78.2758287 12.9557677, 78.2758508 12.9554626)",,
239431480,,residential,False,False,56.353,,"LINESTRING (78.2758287 12.9557677, 78.2763459 12.9558205)",,
207919313,,residential,False,False,41.653,,"LINESTRING (78.2761757 12.9575913, 78.2762088 12.9572181)",,
207921245,Geetha Road,secondary,False,False,56.285,,"LINESTRING (78.2761757 12.9575913, 78.2756586 12.9575436)",,
207917646,,residential,False,True,104.451,,"LINESTRING (78.2761757 12.9575913, 78.2761417 12.9580168, 78.2756188 12.9579617)",,
207921245,Geetha Road,secondary,False,True,72.152,,"LINESTRING (78.2761757 12.9575913, 78.2766259 12.9576476, 78.2768287 12.9577076)",,
207919313,,residential,False,False,94.744,,"LINESTRING (78.2762088 12.9572181, 78.2762839 12.9563692)",,
207919313,,residential,False,True,41.653,,"LINESTRING (78.2762088 12.9572181, 78.2761757 12.9575913)",,
207921241,,residential,False,False,69.572,,"LINESTRING (78.2762088 12.9572181, 78.2768491 12.9572639)",,
207930085,,residential,False,True,26.081,,"LINESTRING (78.2762088 12.9572181, 78.2759696 12.9571921)",,
207916590,3rd Cross Road,unclassified,False,False,36.158,,"LINESTRING (78.2747487 12.95162, 78.2747825 12.9512965)",,
207916590,3rd Cross Road,unclassified,False,True,112.887,,"LINESTRING (78.2747487 12.95162, 78.2746432 12.95263)",,
238473005,Lavelle Road,residential,False,False,54.251,,"LINESTRING (78.2747487 12.95162, 78.2752396 12.9517157)",,
238473005,Lavelle Road,residential,False,True,87.876,,"LINESTRING (78.2747487 12.95162, 78.2739526 12.9514696)",,
207921252,,residential,False,False,25.571,,"LINESTRING (78.2773552 12.9530557, 78.2773027 12.9532799)",,
238754908,,tertiary,False,False,6.244,,"LINESTRING (78.2773552 12.9530557, 78.277308 12.9530235)",,
238754908,,tertiary,False,True,29.067,,"LINESTRING (78.2773552 12.9530557, 78.2775794 12.9531992)",,
207921241,,residential,False,True,20.007,,"LINESTRING (78.2774944 12.957293, 78.2773101 12.9572823)",,
207921243,,residential,False,False,22.754,,"LINESTRING (78.2774944 12.957293, 78.2775063 12.9570887)",,
207921249,,residential,False,True,62.179,,"LINESTRING (78.2763839 12.9554038, 78.2758735 12.9551483)",,
239431509,,residential,False,True,10.585,,"LINESTRING (78.2763839 12.9554038, 78.2763763 12.9554987)",,
"[207919312, 239431509]",,residential,False,False,63.672,,"LINESTRING (78.2763839 12.9554038, 78.2763978 12.9552485, 78.2768193 12.9553187)",,
207919315,,residential,False,False,16.102,,"LINESTRING (78.2775457 12.9564124, 78.2773972 12.9564073)",,
207921243,,residential,False,True,75.322,,"LINESTRING (78.2775457 12.9564124, 78.2775063 12.9570887)",,
207916590,3rd Cross Road,unclassified,False,False,112.887,,"LINESTRING (78.2746432 12.95263, 78.2747487 12.95162)",,
207916590,3rd Cross Road,unclassified,False,True,85.18,,"LINESTRING (78.2746432 12.95263, 78.2745636 12.9533921)",,
207921248,A Chinnasavari Road,residential,False,False,57.521,,"LINESTRING (78.2746432 12.95263, 78.2751721 12.9526738)",,
207921248,A Chinnasavari Road,residential,False,True,89.87,,"LINESTRING (78.2746432 12.95263, 78.2738189 12.9525412)",,
207919312,,residential,False,False,42.316,,"LINESTRING (78.2770863 12.9553636, 78.2774693 12.9554378)",,
207919312,,residential,False,True,29.361,,"LINESTRING (78.2770863 12.9553636, 78.2768193 12.9553187)",,
207921252,,residential,False,True,87.679,,"LINESTRING (78.2770863 12.9553636, 78.277123 12.9549723, 78.2771646 12.9545788)",,
207921248,A Chinnasavari Road,residential,False,False,110.604,,"LINESTRING (78.2720103 12.9523784, 78.2730272 12.9524636)",,
238492809,,residential,False,True,92.857,,"LINESTRING (78.2720103 12.9523784, 78.2711553 12.9523231)",,
238754907,BM Road,primary,False,False,107.854,,"LINESTRING (78.2720103 12.9523784, 78.2720879 12.9514114)",4,
238754907,BM Road,primary,False,True,81.541,,"LINESTRING (78.2720103 12.9523784, 78.271967 12.9531105)",4,
207916589,1st Cross Road,residential,False,False,93.28,,"LINESTRING (78.2728011 12.9548695, 78.272866 12.954033)",,
207916589,1st Cross Road,residential,False,True,81.657,,"LINESTRING (78.2728011 12.9548695, 78.2727461 12.9556019)",,
207921249,,residential,False,False,84.672,,"LINESTRING (78.2728011 12.9548695, 78.2735797 12.9549334)",,
207917645,6th Cross Road,residential,False,False,35.035,,"LINESTRING (78.2758735 12.9551483, 78.2758508 12.9554626)",,
207917645,6th Cross Road,residential,False,True,7.934,,"LINESTRING (78.2758735 12.9551483, 78.2758796 12.9550772)",,
207921249,,residential,False,False,62.179,,"LINESTRING (78.2758735 12.9551483, 78.2763839 12.9554038)",,
207921249,,residential,False,True,52.614,,"LINESTRING (78.2758735 12.9551483, 78.2753902 12.955103)",,
207921248,A Chinnasavari Road,residential,False,False,30.67,,"LINESTRING (78.2764254 12.9528229, 78.2767067 12.9528533)",,
207921248,A Chinnasavari Road,residential,False,True,33.385,,"LINESTRING (78.2764254 12.9528229, 78.2761192 12.9527898)",,
207921250,,residential,False,False,45.712,,"LINESTRING (78.2764254 12.9528229, 78.2764978 12.9524179)",,
207921250,,residential,False,True,41.577,,"LINESTRING (78.2764254 12.9528229, 78.2763958 12.9531957)",,
207921240,,residential,False,True,91.358,,"LINESTRING (78.2770089 12.9519687, 78.2769767 12.9527897)",,
799552649,,residential,False,False,55.437,,"LINESTRING (78.2770089 12.9519687, 78.2775144 12.9520453)",,
207921244,,residential,False,True,175.149,,"LINESTRING (78.2768637 12.9510528, 78.2767153 12.9526213)",,
207936670,,residential,False,False,47.191,,"LINESTRING (78.2768637 12.9510528, 78.277121 12.9507104)",,
207936670,,residential,False,True,26.794,,"LINESTRING (78.2768637 12.9510528, 78.2766248 12.9509907)",,
207921251,,residential,False,False,34.534,,"LINESTRING (78.2760785 12.9531668, 78.2763958 12.9531957)",,
238473011,,residential,False,False,43.113,,"LINESTRING (78.2760785 12.9531668, 78.2760457 12.9535532)",,
238473011,,residential,False,True,42.152,,"LINESTRING (78.2760785 12.9531668, 78.2761192 12.9527898)",,
207921250,,residential,False,True,159.293,,"LINESTRING (78.2766248 12.9509907, 78.2764978 12.9524179)",,
207936670,,residential,False,False,26.794,,"LINESTRING (78.2766248 12.9509907, 78.2768637 12.9510528)",,
207936670,,residential,False,True,41.319,,"LINESTRING (78.2766248 12.9509907, 78.2762446 12.9509626)",,
207930087,,residential,False,True,13.145,,"LINESTRING (78.2772848 12.9545947, 78.2771646 12.9545788)",,
799552644,,residential,False,False,40.095,,"LINESTRING (78.2772848 12.9545947, 78.2776548 12.9545948)",,
207916590,3rd Cross Road,unclassified,False,False,18.455,,"LINESTRING (78.274064 12.9585971, 78.2740753 12.9584315)",,
207916590,3rd Cross Road,unclassified,False,True,40.242,,"LINESTRING (78.274064 12.9585971, 78.2740393 12.9589582)",,
207930088,,residential,False,False,25.58,,"LINESTRING (78.274064 12.9585971, 78.2742987 12.9586217)",,
207921248,A Chinnasavari Road,residential,False,False,86.226,,"LINESTRING (78.2730272 12.9524636, 78.2738189 12.9525412)",,
207921248,A Chinnasavari Road,residential,False,True,110.604,,"LINESTRING (78.2730272 12.9524636, 78.2720103 12.9523784)",,
207930078,,residential,False,False,84.215,,"LINESTRING (78.2730272 12.9524636, 78.2729498 12.9532172)",,
238473006,,residential,False,False,127.935,,"LINESTRING (78.2730272 12.9524636, 78.273194 12.9513246)",,
207930088,,residential,False,True,49.724,,"LINESTRING (78.2760191 12.9587723, 78.2755609 12.9587483)",,
238755001,,residential,False,False,93.949,,"LINESTRING (78.2760191 12.9587723, 78.2760326 12.9586323, 78.2767536 12.9586804)",,
207916590,3rd Cross Road,unclassified,False,False,42.495,,"LINESTRING (78.2742783 12.9561247, 78.274318 12.9557445)",,
207916590,3rd Cross Road,unclassified,False,True,98.849,,"LINESTRING (78.2742783 12.9561247, 78.2741859 12.9570091)",,
207930079,,residential,False,False,28.187,,"LINESTRING (78.2742783 12.9561247, 78.2745364 12.9561562)",,
207916590,3rd Cross Road,unclassified,False,False,98.849,,"LINESTRING (78.2741859 12.9570091, 78.2742783 12.9561247)",,
207916590,3rd Cross Road,unclassified,False,True,41.4,,"LINESTRING (78.2741859 12.9570091, 78.2741472 12.9573795)",,
207930085,,residential,False,False,30.336,,"LINESTRING (78.2741859 12.9570091, 78.2744645 12.9570358)",,
207921252,,residential,False,True,11.38,,"LINESTRING (78.2771646 12.9545788, 78.2771615 12.9544765)",,
207930087,,residential,False,False,13.145,,"LINESTRING (78.2771646 12.9545788, 78.2772848 12.9545947)",,
207921252,,residential,False,False,87.679,,"LINESTRING (78.2771646 12.9545788, 78.277123 12.9549723, 78.2770863 12.9553636)",,
207930085,,residential,False,False,28.342,,"LINESTRING (78.2754365 12.9571372, 78.2756965 12.9571649)",,
207930085,,residential,False,True,24.986,,"LINESTRING (78.2754365 12.9571372, 78.2752072 12.9571136)",,
207932994,,residential,False,False,96.602,,"LINESTRING (78.2754365 12.9571372, 78.2755075 12.9562712)",,
207930079,,residential,False,False,30.038,,"LINESTRING (78.2755075 12.9562712, 78.2757823 12.9563066)",,
207930079,,residential,False,True,24.34,,"LINESTRING (78.2755075 12.9562712, 78.2752848 12.9562427)",,
207932994,,residential,False,True,96.602,,"LINESTRING (78.2755075 12.9562712, 78.2754365 12.9571372)",,
207930085,,residential,False,False,26.081,,"LINESTRING (78.2759696 12.9571921, 78.2762088 12.9572181)",,
207930085,,residential,False,True,29.748,,"LINESTRING (78.2759696 12.9571921, 78.2756965 12.9571649)",,
207932995,,residential,False,False,95.234,,"LINESTRING (78.2759696 12.9571921, 78.2760173 12.9563369)",,
207930079,,residential,False,False,29.112,,"LINESTRING (78.2760173 12.9563369, 78.2762839 12.9563692)",,
207930079,,residential,False,True,25.688,,"LINESTRING (78.2760173 12.9563369, 78.2757823 12.9563066)",,
207932995,,residential,False,False,32.269,,"LINESTRING (78.2760173 12.9563369, 78.27606 12.9560497)",,
207932995,,residential,False,True,95.234,,"LINESTRING (78.2760173 12.9563369, 78.2759696 12.9571921)",,
172901597,Prichard Road,tertiary,False,False,21.324,,"LINESTRING (78.2748306 12.9590478, 78.2750263 12.9590679)",,
172901597,Prichard Road,tertiary,False,True,32.994,,"LINESTRING (78.2748306 12.9590478, 78.274731 12.9590324, 78.2745285 12.9590115)",,
238754919,,residential,False,False,25.649,,"LINESTRING (78.2775628 12.9502316, 78.2774561 12.9504375)",,
238754919,,residential,False,True,87.396,,"LINESTRING (78.2775628 12.9502316, 78.2767584 12.9501751)",,
207936685,,residential,False,False,82.267,,"LINESTRING (78.274058 12.9504468, 78.2748146 12.9505074)",,
238754984,,residential,False,False,22.37,,"LINESTRING (78.274058 12.9504468, 78.2740773 12.9502465)",,
238754984,,residential,False,True,34.36,,"LINESTRING (78.274058 12.9504468, 78.2740312 12.9507547)",,
207936670,,residential,False,True,47.191,,"LINESTRING (78.277121 12.9507104, 78.2768637 12.9510528)",,
207936697,,residential,False,False,33.457,,"LINESTRING (78.277121 12.9507104, 78.2773815 12.9505489)",,
207936697,,residential,False,True,90.958,,"LINESTRING (78.277121 12.9507104, 78.2762856 12.9506311)",,
238473007,,residential,False,True,105.557,,"LINESTRING (78.2758082 12.9503031, 78.2748358 12.9502475)",,
238473009,,residential,False,False,8.133,,"LINESTRING (78.2758082 12.9503031, 78.2757991 12.9503757)",,
238754919,,residential,False,True,181.773,,"LINESTRING (78.2758082 12.9503031, 78.2764236 12.9503183, 78.2764987 12.9502712, 78.2774561 12.9504375)",,
207936689,,residential,False,True,111.047,,"LINESTRING (78.2775144 12.9520453, 78.277308 12.9530235)",,
799552649,,residential,False,True,55.437,,"LINESTRING (78.2775144 12.9520453, 78.2770089 12.9519687)",,
207936689,,residential,False,False,111.047,,"LINESTRING (78.277308 12.9530235, 78.2775144 12.9520453)",,
238754908,,tertiary,False,False,44.326,,"LINESTRING (78.277308 12.9530235, 78.2769767 12.9527897)",,
238754908,,tertiary,False,True,6.244,,"LINESTRING (78.277308 12.9530235, 78.2773552 12.9530557)",,
207936697,,residential,False,True,14.792,,"LINESTRING (78.2774561 12.9504375, 78.2773815 12.9505489)",,
238754919,,residential,False,True,25.649,,"LINESTRING (78.2774561 12.9504375, 78.2775628 12.9502316)",,
238754919,,residential,False,False,181.773,,"LINESTRING (78.2774561 12.9504375, 78.2764987 12.9502712, 78.2764236 12.9503183, 78.2758082 12.9503031)",,
238754908,,tertiary,False,False,29.067,,"LINESTRING (78.2775794 12.9531992, 78.2773552 12.9530557)",,
207919315,,residential,False,False,26.469,,"LINESTRING (78.2769037 12.9564064, 78.2766599 12.9563918)",,
207919315,,residential,False,True,53.478,,"LINESTRING (78.2769037 12.9564064, 78.2773972 12.9564073)",,
207937129,,residential,False,True,54.646,,"LINESTRING (78.2769037 12.9564064, 78.2768725 12.9568969)",,
