osmid,oneway,highway,reversed,length,geometry,lanes,maxspeed,bridge
422620080,False,residential,False,117.536,"LINESTRING (77.4140956 28.6729139, 77.4138563 28.6731624, 77.413736 28.6732659, 77.4135693 28.6733694, 77.4131831 28.6735907)",,,
495354887,True,primary,False,79.356,"LINESTRING (77.4140956 28.6729139, 77.4142328 28.6730014, 77.4147534 28.6733337)",,,
422620053,False,residential,True,29.924,"LINESTRING (77.4126915 28.6729441, 77.4124177 28.6730654)",,,
422620053,False,residential,False,33.584,"LINESTRING (77.4126915 28.6729441, 77.4129262 28.6728594, 77.4130053 28.6728209)",,,
1218173231,False,residential,True,153.505,"LINESTRING (77.4126915 28.6729441, 77.4130483 28.6736356, 77.4132683 28.6742263)",,,
422620052,False,residential,True,50.648,"LINESTRING (77.4086403 28.673024, 77.408417 28.6726128)",,,
422620052,False,residential,False,160.103,"LINESTRING (77.4086403 28.673024, 77.4087179 28.6731594, 77.4094595 28.6742713)",,,
422620101,False,residential,False,148.67700000000002,"LINESTRING (77.4086403 28.673024, 77.4083104 28.6731846, 77.4080379 28.6732857, 77.4072485 28.6735642)",,,
422620053,False,residential,False,7.467,"LINESTRING (77.4123494 28.6730957, 77.4124177 28.6730654)",,,
422620053,False,residential,True,32.604,"LINESTRING (77.4123494 28.6730957, 77.4120465 28.6732196)",,,
422620076,False,residential,True,150.492,"LINESTRING (77.4123494 28.6730957, 77.4127813 28.6739422, 77.4129457 28.674343)",,,
1072185127,False,residential,True,38.195,"LINESTRING (77.4104642 28.6731798, 77.4102958 28.6728697)",,,
422620058,False,residential,False,101.122,"LINESTRING (77.4104642 28.6731798, 77.4102134 28.6732881, 77.4098754 28.6734293, 77.4095267 28.6735675)",,,
422620058,False,residential,True,65.298,"LINESTRING (77.4104642 28.6731798, 77.4108109 28.6730357, 77.4108647 28.6730113, 77.4110667 28.6729241)",,,
1072185122,False,residential,False,32.415,"LINESTRING (77.4104642 28.6731798, 77.4105794 28.673388, 77.4105814 28.6734113, 77.4105805 28.673448)",,,
422620053,False,residential,False,32.604,"LINESTRING (77.4120465 28.6732196, 77.4123494 28.6730957)",,,
422620053,False,residential,True,6.889,"LINESTRING (77.4120465 28.6732196, 77.4119822 28.6732452)",,,
422620058,False,residential,False,108.97500000000001,"LINESTRING (77.4120465 28.6732196, 77.4117543 28.6726762, 77.4117475 28.6726682, 77.4117321 28.6726651, 77.4117165 28.6726658, 77.4115404 28.6727239, 77.4113618 28.6728053)",,,
422620104,False,residential,False,55.552,"LINESTRING (77.4147534 28.6733337, 77.4146781 28.6734427, 77.4146028 28.6735516, 77.4145376 28.6736318, 77.4144101 28.673726)",,,
495354887,True,primary,False,58.025999999999996,"LINESTRING (77.4147534 28.6733337, 77.414931 28.6734546, 77.4151892 28.6736871)",,,
422620058,False,residential,True,101.122,"LINESTRING (77.4095267 28.6735675, 77.4098754 28.6734293, 77.4102134 28.6732881, 77.4104642 28.6731798)",,,
422620080,False,residential,True,117.536,"LINESTRING (77.4131831 28.6735907, 77.4135693 28.6733694, 77.413736 28.6732659, 77.4138563 28.6731624, 77.4140956 28.6729139)",,,
422620102,False,residential,False,48.565,"LINESTRING (77.4151892 28.6736871, 77.4148884 28.6740351)",,,
495354887,True,primary,False,180.63,"LINESTRING (77.4151892 28.6736871, 77.4155516 28.6739331, 77.4164996 28.674578, 77.416653 28.6746818)",,,
1120078562,False,residential,False,66.888,"LINESTRING (77.4072485 28.6735642, 77.4069173 28.6730375)",,,
422620050,False,residential,False,164.62800000000001,"LINESTRING (77.4072485 28.6735642, 77.4074532 28.6739066, 77.4080151 28.6748831)",,,
422620101,False,residential,True,148.67700000000002,"LINESTRING (77.4072485 28.6735642, 77.4080379 28.6732857, 77.4083104 28.6731846, 77.4086403 28.673024)",,,
422620053,False,residential,False,37.17,"LINESTRING (77.4112767 28.6735277, 77.4116233 28.6733889)",,,
1218172683,False,residential,False,45.437,"LINESTRING (77.4112767 28.6735277, 77.4110776 28.6731583)",,,
422620053,False,residential,True,54.164,"LINESTRING (77.4112767 28.6735277, 77.4108958 28.6736831, 77.4107736 28.6737337)",,,
1072958493,False,residential,False,37.152,"LINESTRING (77.4141982 28.6738562, 77.4140772 28.6735394)",,,
422620104,False,residential,False,99.718,"LINESTRING (77.4141982 28.6738562, 77.4138554 28.674014, 77.4132683 28.6742263)",,,
422620104,False,residential,True,25.256999999999998,"LINESTRING (77.4141982 28.6738562, 77.4143342 28.6737778, 77.4144101 28.673726)",,,
422620047,False,residential,False,45.582,"LINESTRING (77.4101957 28.6739732, 77.4104235 28.6743311)",,,
422620053,False,residential,False,59.416,"LINESTRING (77.4101957 28.6739732, 77.4107464 28.673745)",,,
422620053,False,residential,True,79.119,"LINESTRING (77.4101957 28.6739732, 77.4097197 28.6741737, 77.4094595 28.6742713)",,,
1184433751,False,residential,False,45.535,"LINESTRING (77.4147664 28.6741617, 77.414917 28.6745493)",,,
422620102,False,residential,False,132.033,"LINESTRING (77.4147664 28.6741617, 77.4146804 28.6742118, 77.4137329 28.6745414, 77.413517 28.6746132)",,,
422620102,False,residential,True,18.49,"LINESTRING (77.4147664 28.6741617, 77.4148635 28.6740695, 77.4148884 28.6740351)",,,
422620052,False,residential,False,113.52799999999999,"LINESTRING (77.4094595 28.6742713, 77.4097813 28.6748079, 77.4099905 28.6751797)",,,
422620052,False,residential,True,160.103,"LINESTRING (77.4094595 28.6742713, 77.4087179 28.6731594, 77.4086403 28.673024)",,,
422620053,False,residential,False,79.119,"LINESTRING (77.4094595 28.6742713, 77.4097197 28.6741737, 77.4101957 28.6739732)",,,
422620053,False,residential,True,156.484,"LINESTRING (77.4094595 28.6742713, 77.4086334 28.6746173, 77.408241 28.6747909, 77.4080151 28.6748831)",,,
422620104,False,residential,False,6.178,"LINESTRING (77.4129457 28.674343, 77.4128879 28.6743657)",,,
422620104,False,residential,True,34.043,"LINESTRING (77.4129457 28.674343, 77.4132683 28.6742263)",,,
422620076,False,residential,False,150.492,"LINESTRING (77.4129457 28.674343, 77.4127813 28.6739422, 77.4123494 28.6730957)",,,
422620084,False,residential,True,31.363,"LINESTRING (77.412083 28.6743439, 77.4122029 28.6746056)",,,
1072185125,False,residential,True,37.447,"LINESTRING (77.412083 28.6743439, 77.4119325 28.6740341)",,,
422620095,False,residential,False,40.385000000000005,"LINESTRING (77.412083 28.6743439, 77.4123935 28.6742357, 77.41246 28.6742161, 77.4124689 28.6742127)",,,
422620095,False,residential,True,79.55199999999999,"LINESTRING (77.412083 28.6743439, 77.4116612 28.6745325, 77.4113604 28.6746753)",,,
422620048,False,residential,True,40.846,"LINESTRING (77.4153218 28.6744555, 77.414917 28.6745493)",,,
1073037730,False,residential,False,15.329,"LINESTRING (77.4153218 28.6744555, 77.4152615 28.6743282)",,,
1073037730,False,residential,True,91.045,"LINESTRING (77.4153218 28.6744555, 77.415413 28.6746551, 77.4154232 28.6746705, 77.4154391 28.6746806, 77.4154692 28.6746782, 77.4156444 28.674627, 77.4156904 28.6746208, 77.4157143 28.6746262, 77.4157396 28.6746581, 77.4158374 28.6749234)",,,
422620102,False,residential,True,132.033,"LINESTRING (77.413517 28.6746132, 77.4137329 28.6745414, 77.4146804 28.6742118, 77.4147664 28.6741617)",,,
422620045,False,residential,False,82.549,"LINESTRING (77.416653 28.6746818, 77.4162796 28.6748073, 77.4158523 28.6749203)",,,
422620095,False,residential,True,59.925,"LINESTRING (77.4113604 28.6746753, 77.4108172 28.6749269)",,,
1072185124,False,residential,True,40.828,"LINESTRING (77.4113604 28.6746753, 77.4111633 28.6743514)",,,
422620095,False,residential,False,79.55199999999999,"LINESTRING (77.4113604 28.6746753, 77.4116612 28.6745325, 77.412083 28.6743439)",,,
422620105,False,residential,False,28.227,"LINESTRING (77.4113604 28.6746753, 77.4114513 28.6748644, 77.4114731 28.6749091)",,,
422620050,False,residential,True,164.62800000000001,"LINESTRING (77.4080151 28.6748831, 77.4074532 28.6739066, 77.4072485 28.6735642)",,,
422620053,False,residential,False,156.484,"LINESTRING (77.4080151 28.6748831, 77.408241 28.6747909, 77.4086334 28.6746173, 77.4094595 28.6742713)",,,
422620084,False,residential,True,22.097,"LINESTRING (77.4123509 28.6749073, 77.4124659 28.6750785)",,,
1072958492,False,residential,True,33.57,"LINESTRING (77.4123509 28.6749073, 77.4126699 28.6747941)",,,
422620067,False,residential,True,76.883,"LINESTRING (77.4123509 28.6749073, 77.4121464 28.6749697, 77.4116025 28.6751238)",,,
422620084,False,residential,False,33.135,"LINESTRING (77.4123509 28.6749073, 77.4122765 28.6747561, 77.4122166 28.6746336)",,,
422620047,False,residential,False,12.18,"LINESTRING (77.4108172 28.6749269, 77.410863 28.6750288)",,,
422620047,False,residential,True,12.145,"LINESTRING (77.4108172 28.6749269, 77.410757 28.6748313)",,,
422620095,False,residential,False,59.925,"LINESTRING (77.4108172 28.6749269, 77.4113604 28.6746753)",,,
422620045,False,residential,False,42.393,"LINESTRING (77.4151723 28.6750804, 77.4147542 28.6751843)",,,
422620045,False,residential,True,44.535,"LINESTRING (77.4151723 28.6750804, 77.4156124 28.674974)",,,
422620105,False,residential,True,27.006,"LINESTRING (77.4116025 28.6751238, 77.4114731 28.6749091)",,,
422620067,False,residential,False,76.883,"LINESTRING (77.4116025 28.6751238, 77.4121464 28.6749697, 77.4123509 28.6749073)",,,
422620105,False,residential,False,24.319,"LINESTRING (77.4116025 28.6751238, 77.4116636 28.6752509, 77.4116969 28.6753262)",,,
1072188582,False,residential,False,84.217,"LINESTRING (77.4099905 28.6751797, 77.410757 28.6748313)",,,
422620052,False,residential,False,47.815,"LINESTRING (77.4099905 28.6751797, 77.4101092 28.6753774, 77.4102087 28.6755646)",,,
422620052,False,residential,True,113.52799999999999,"LINESTRING (77.4099905 28.6751797, 77.4097813 28.6748079, 77.4094595 28.6742713)",,,
422620047,False,residential,False,21.211,"LINESTRING (77.4109596 28.6752436, 77.4110418 28.6754202)",,,
422620047,False,residential,True,25.677,"LINESTRING (77.4109596 28.6752436, 77.410863 28.6750288)",,,
422620059,False,residential,True,81.489,"LINESTRING (77.4109596 28.6752436, 77.4102087 28.6755646)",,,
422620048,False,residential,False,27.29,"LINESTRING (77.4125773 28.6752444, 77.412845 28.6751732)",,,
422620048,False,residential,True,66.095,"LINESTRING (77.4125773 28.6752444, 77.4119393 28.6754444)",,,
422620084,False,residential,False,21.411,"LINESTRING (77.4125773 28.6752444, 77.4124659 28.6750785)",,,
422620083,False,residential,False,36.876,"LINESTRING (77.4130321 28.6753321, 77.4131503 28.6756471)",,,
1072186738,False,residential,False,18.918,"LINESTRING (77.4130321 28.6753321, 77.4132125 28.6752697)",,,
1072186738,False,residential,True,103.791,"LINESTRING (77.4130321 28.6753321, 77.4124159 28.6755139, 77.412024 28.6756304)",,,
422620045,False,residential,False,43.775,"LINESTRING (77.4139673 28.67541, 77.4135425 28.6755368)",,,
422620045,False,residential,True,80.78,"LINESTRING (77.4139673 28.67541, 77.4146046 28.6752215, 77.4147542 28.6751843)",,,
422620048,False,residential,False,17.289,"LINESTRING (77.4117732 28.6754986, 77.4119393 28.6754444)",,,
422620105,False,residential,True,20.564,"LINESTRING (77.4117732 28.6754986, 77.4116969 28.6753262)",,,
422620045,False,residential,False,40.18,"LINESTRING (77.4135425 28.6755368, 77.4131503 28.6756471)",,,
422620045,False,residential,True,43.775,"LINESTRING (77.4135425 28.6755368, 77.4139673 28.67541)",,,
422620059,False,residential,False,81.489,"LINESTRING (77.4102087 28.6755646, 77.4109596 28.6752436)",,,
422620052,False,residential,True,47.815,"LINESTRING (77.4102087 28.6755646, 77.4101092 28.6753774, 77.4099905 28.6751797)",,,
422620045,False,residential,True,40.18,"LINESTRING (77.4131503 28.6756471, 77.4135425 28.6755368)",,,
422620083,False,residential,True,36.876,"LINESTRING (77.4131503 28.6756471, 77.4130321 28.6753321)",,,
422620045,False,residential,False,44.535,"LINESTRING (77.4156124 28.674974, 77.4151723 28.6750804)",,,
422620045,False,residential,True,22.664,"LINESTRING (77.4156124 28.674974, 77.4157218 28.6749474, 77.4158374 28.6749234)",,,
495354888,True,primary_link,False,117.95100000000001,"LINESTRING (77.4152377 28.6717203, 77.4152747 28.6714873, 77.4152506 28.671405, 77.4152198 28.6713417, 77.4151755 28.6712755, 77.4150396 28.6711128, 77.4149109 28.6710251, 77.4148552 28.6709996, 77.4147971 28.6709825, 77.4146361 28.6709772)",,,
495354891,True,primary,False,48.811,"LINESTRING (77.4152377 28.6717203, 77.4153205 28.6715499, 77.4154462 28.6713214)",,,
719258868,False,residential,True,22.327,"LINESTRING (77.4162928 28.67428, 77.4164074 28.6741062)",,,
"[495354892, 495354893]",True,primary,False,238.612,"LINESTRING (77.4162928 28.67428, 77.4160196 28.6740827, 77.4156856 28.6738566, 77.4155577 28.6736213, 77.4153134 28.6731572, 77.4153017 28.6731202, 77.4152502 28.6729576, 77.4152146 28.6728455, 77.4151689 28.672619, 77.4151613 28.6724793)",,,
"[532859739, 754573660]",True,primary_link,False,75.083,"LINESTRING (77.4112559 28.6714298, 77.4112393 28.6714782, 77.4111945 28.6716087, 77.4110636 28.6717256, 77.4109424 28.6717798, 77.4108383 28.671819, 77.410723 28.6718499)",2,60,
603189544,True,primary_link,False,83.469,"LINESTRING (77.4112559 28.6714298, 77.4115719 28.6716415, 77.412007 28.6717669)",,,
603189545,True,primary,False,24.66,"LINESTRING (77.407408 28.6727518, 77.4071677 28.6728206)",,,
513043433,True,primary,False,19.155,"LINESTRING (77.407408 28.6727518, 77.4073864 28.6727787, 77.4073824 28.6728199, 77.4073958 28.6728458, 77.4074213 28.6728634, 77.4074644 28.6728795)",,,
22834920,True,primary,False,97.552,"LINESTRING (77.4074644 28.6728795, 77.408417 28.6726128)",2,60,
22834920,True,primary,False,23.746,"LINESTRING (77.4072339 28.6729481, 77.4074644 28.6728795)",2,60,
513043434,True,primary,False,25.696999999999996,"LINESTRING (77.4072339 28.6729481, 77.4072786 28.6729146, 77.4072898 28.6728917, 77.4072911 28.6728693, 77.4072845 28.672847, 77.407259 28.6728293, 77.4072107 28.6728258, 77.4071677 28.6728206)",,,
603189545,True,primary,False,153.906,"LINESTRING (77.4089122 28.672336, 77.4083455 28.6724756, 77.407408 28.6727518)",,,
"[521423923, 521423922, 521423491]",True,primary,False,567.8960000000001,"LINESTRING (77.4144711 28.6708428, 77.414227 28.6709029, 77.4138461 28.6710029, 77.4135534 28.6710892, 77.4129826 28.6712225, 77.4123832 28.6713671, 77.4122686 28.6713928, 77.4110358 28.6716689, 77.4102708 28.6718677, 77.4095108 28.6721106, 77.4089122 28.672336)",,,yes
532859736,False,primary_link,True,22.017,"LINESTRING (77.4144711 28.6708428, 77.4145181 28.670873, 77.4146361 28.6709772)",,,
717465494,False,residential,False,147.613,"LINESTRING (77.4168461 28.673656, 77.4164717 28.6733581, 77.4164444 28.6733294, 77.4164386 28.673297, 77.4164477 28.6732688, 77.4170125 28.6726811, 77.4170243 28.6726691)",,,
"[719258868, 717465495]",False,residential,"[False, True]",65.87100000000001,"LINESTRING (77.4168461 28.673656, 77.4167885 28.6737155, 77.4166302 28.6738708, 77.4164074 28.6741062)",,,
717465498,False,residential,False,49.301,"LINESTRING (77.4165883 28.6723817, 77.4169222 28.6720489)",,,
1072932354,False,residential,False,53.203,"LINESTRING (77.4165883 28.6723817, 77.4170243 28.6726691)",,,
"[717465498, 1072932355]",False,residential,"[False, True]",121.68200000000002,"LINESTRING (77.4165883 28.6723817, 77.4165546 28.6724142, 77.4164273 28.6725628, 77.4162851 28.6727096, 77.4161411 28.6728914, 77.4161168 28.6729039, 77.4160832 28.6729039, 77.4160568 28.6728923, 77.4160395 28.6728619, 77.4159536 28.6725341)",,,
1072932354,False,residential,True,131.213,"LINESTRING (77.4165883 28.6723817, 77.4161741 28.6721519, 77.415925 28.6720602, 77.4153582 28.6719341)",,,
719258868,False,residential,False,22.327,"LINESTRING (77.4164074 28.6741062, 77.4162928 28.67428)",,,
1072932353,False,residential,True,62.033,"LINESTRING (77.4164074 28.6741062, 77.4169102 28.6744477)",,,
"[719258868, 717465495]",False,residential,"[False, True]",65.87100000000001,"LINESTRING (77.4164074 28.6741062, 77.4166302 28.6738708, 77.4167885 28.6737155, 77.4168461 28.673656)",,,
1072932353,False,residential,False,280.10600000000005,"LINESTRING (77.4164074 28.6741062, 77.4158948 28.6737126, 77.4157524 28.6735651, 77.4155819 28.6733766, 77.4155025 28.6732639, 77.4154371 28.6731389, 77.4153928 28.6729976, 77.4153554 28.6727989, 77.4153204 28.6725612, 77.4153111 28.6724035, 77.4153227 28.672174, 77.4153366 28.6720372, 77.4153582 28.6719341)",,,
717465498,False,residential,True,49.301,"LINESTRING (77.4169222 28.6720489, 77.4165883 28.6723817)",,,
774607480,False,residential,True,149.627,"LINESTRING (77.4169222 28.6720489, 77.4166022 28.6718926, 77.4162132 28.6716916, 77.4161935 28.6716628, 77.4161901 28.6716339, 77.4161965 28.6716062, 77.4162112 28.6715733, 77.4164888 28.6711344)",,,
774607480,False,residential,False,149.62699999999998,"LINESTRING (77.4164888 28.6711344, 77.4162112 28.6715733, 77.4161965 28.6716062, 77.4161901 28.6716339, 77.4161935 28.6716628, 77.4162132 28.6716916, 77.4166022 28.6718926, 77.4169222 28.6720489)",,,
422614098,False,residential,False,10.266,"LINESTRING (77.4155402 28.6670201, 77.4155969 28.6670013, 77.4156198 28.666996, 77.4156407 28.6669967)",,,
422614098,False,residential,True,42.821,"LINESTRING (77.4155402 28.6670201, 77.4154756 28.6670414, 77.415126 28.6671474)",,,
754573660,True,primary_link,False,184.746,"LINESTRING (77.410723 28.6718499, 77.4089122 28.672336)",,,
1070849183,False,residential,False,295.46299999999997,"LINESTRING (77.410723 28.6718499, 77.4106849 28.671697, 77.4106795 28.6716843, 77.4106678 28.6716756, 77.4106524 28.6716732, 77.4106335 28.6716756, 77.4105135 28.6717033, 77.4099623 28.6718474, 77.4093398 28.672012, 77.4092272 28.672042, 77.4079665 28.6723779)",,,
422620047,False,residential,False,25.677,"LINESTRING (77.410863 28.6750288, 77.4109596 28.6752436)",,,
422620047,False,residential,True,12.18,"LINESTRING (77.410863 28.6750288, 77.4108172 28.6749269)",,,
1072186736,False,residential,True,41.088,"LINESTRING (77.410863 28.6750288, 77.410478 28.6751786)",,,
422620047,False,residential,True,45.582,"LINESTRING (77.4104235 28.6743311, 77.4101957 28.6739732)",,,
422620047,False,residential,False,64.462,"LINESTRING (77.4104235 28.6743311, 77.4106269 28.6746509, 77.4107497 28.6748197, 77.410757 28.6748313)",,,
1072186740,False,residential,False,62.116,"LINESTRING (77.4104235 28.6743311, 77.4105598 28.6742667, 77.410993 28.6740815)",,,
1072186738,False,residential,True,18.918,"LINESTRING (77.4132125 28.6752697, 77.4130321 28.6753321)",,,
1268337213,False,residential,False,22.272,"LINESTRING (77.412024 28.6756304, 77.4119393 28.6754444)",,,
1072186738,False,residential,False,103.791,"LINESTRING (77.412024 28.6756304, 77.4124159 28.6755139, 77.4130321 28.6753321)",,,
422620084,False,residential,False,22.097,"LINESTRING (77.4124659 28.6750785, 77.4123509 28.6749073)",,,
422620084,False,residential,True,21.411,"LINESTRING (77.4124659 28.6750785, 77.4125773 28.6752444)",,,
1072186739,False,residential,True,79.918,"LINESTRING (77.4124659 28.6750785, 77.4116969 28.6753262)",,,
422620105,False,residential,False,20.564,"LINESTRING (77.4116969 28.6753262, 77.4117732 28.6754986)",,,
1072186739,False,residential,False,79.918,"LINESTRING (77.4116969 28.6753262, 77.4124659 28.6750785)",,,
422620105,False,residential,True,24.319,"LINESTRING (77.4116969 28.6753262, 77.4116636 28.6752509, 77.4116025 28.6751238)",,,
1072557385,False,residential,True,62.222,"LINESTRING (77.4115737 28.6738501, 77.410993 28.6740815)",,,
1072185124,False,residential,False,34.303,"LINESTRING (77.410993 28.6740815, 77.4111633 28.6743514)",,,
1072185124,False,residential,True,44.202,"LINESTRING (77.410993 28.6740815, 77.4107736 28.6737337)",,,
1072557385,False,residential,False,62.222,"LINESTRING (77.410993 28.6740815, 77.4115737 28.6738501)",,,
1072186740,False,residential,True,62.116,"LINESTRING (77.410993 28.6740815, 77.4105598 28.6742667, 77.4104235 28.6743311)",,,
1072185125,False,residential,False,37.447,"LINESTRING (77.4119325 28.6740341, 77.412083 28.6743439)",,,
1072186741,False,residential,True,82.922,"LINESTRING (77.4119325 28.6740341, 77.4111633 28.6743514)",,,
1072185125,False,residential,True,77.827,"LINESTRING (77.4119325 28.6740341, 77.4118459 28.673856, 77.4116233 28.6733889)",,,
1072186741,False,residential,False,39.863,"LINESTRING (77.4119325 28.6740341, 77.4122868 28.6738969, 77.4123068 28.6738904)",,,
422620047,False,residential,True,21.211,"LINESTRING (77.4110418 28.6754202, 77.4109596 28.6752436)",,,
1072185122,False,residential,True,102.058,"LINESTRING (77.4096331 28.6738372, 77.4105531 28.6734589, 77.4105805 28.673448)",,,
422620053,False,residential,True,4.959,"LINESTRING (77.4116695 28.6733703, 77.4116233 28.6733889)",,,
1072185123,False,residential,True,69.629,"LINESTRING (77.4116695 28.6733703, 77.4113618 28.6728053)",,,
422620053,False,residential,False,33.528999999999996,"LINESTRING (77.4116695 28.6733703, 77.4118547 28.6732959, 77.4119822 28.6732452)",,,
422620058,False,residential,False,31.676,"LINESTRING (77.4113618 28.6728053, 77.4110667 28.6729241)",,,
1072185123,False,residential,False,69.629,"LINESTRING (77.4113618 28.6728053, 77.4116695 28.6733703)",,,
422620058,False,residential,True,108.975,"LINESTRING (77.4113618 28.6728053, 77.4115404 28.6727239, 77.4117165 28.6726658, 77.4117321 28.6726651, 77.4117475 28.6726682, 77.4117543 28.6726762, 77.4120465 28.6732196)",,,
1072185124,False,residential,False,40.828,"LINESTRING (77.4111633 28.6743514, 77.4113604 28.6746753)",,,
1072185124,False,residential,True,34.303,"LINESTRING (77.4111633 28.6743514, 77.410993 28.6740815)",,,
1072186741,False,residential,False,82.922,"LINESTRING (77.4111633 28.6743514, 77.4119325 28.6740341)",,,
422620053,False,residential,True,2.936,"LINESTRING (77.4107736 28.6737337, 77.4107464 28.673745)",,,
1072185124,False,residential,False,44.202,"LINESTRING (77.4107736 28.6737337, 77.410993 28.6740815)",,,
422620053,False,residential,False,54.164,"LINESTRING (77.4107736 28.6737337, 77.4108958 28.6736831, 77.4112767 28.6735277)",,,
422620053,False,residential,False,4.959,"LINESTRING (77.4116233 28.6733889, 77.4116695 28.6733703)",,,
422620053,False,residential,True,37.17,"LINESTRING (77.4116233 28.6733889, 77.4112767 28.6735277)",,,
1072185125,False,residential,False,77.827,"LINESTRING (77.4116233 28.6733889, 77.4118459 28.673856, 77.4119325 28.6740341)",,,
422620084,False,residential,False,31.363,"LINESTRING (77.4122029 28.6746056, 77.412083 28.6743439)",,,
422620084,False,residential,True,3.388,"LINESTRING (77.4122029 28.6746056, 77.4122166 28.6746336)",,,
1072185126,False,residential,True,78.8,"LINESTRING (77.4122029 28.6746056, 77.4118593 28.6747426, 77.4114731 28.6749091)",,,
422620105,False,residential,False,27.006,"LINESTRING (77.4114731 28.6749091, 77.4116025 28.6751238)",,,
422620105,False,residential,True,28.227,"LINESTRING (77.4114731 28.6749091, 77.4114513 28.6748644, 77.4113604 28.6746753)",,,
1072185126,False,residential,False,78.8,"LINESTRING (77.4114731 28.6749091, 77.4118593 28.6747426, 77.4122029 28.6746056)",,,
422620048,False,residential,False,66.095,"LINESTRING (77.4119393 28.6754444, 77.4125773 28.6752444)",,,
422620048,False,residential,True,17.289,"LINESTRING (77.4119393 28.6754444, 77.4117732 28.6754986)",,,
1268337213,False,residential,True,22.272,"LINESTRING (77.4119393 28.6754444, 77.412024 28.6756304)",,,
22834920,True,primary,False,33.597,"LINESTRING (77.4099792 28.6722086, 77.4103094 28.6721228)",2,60,
1072185127,False,residential,False,79.75,"LINESTRING (77.4099792 28.6722086, 77.4102487 28.6727829, 77.4102958 28.6728697)",,,
1072185128,False,residential,True,70.389,"LINESTRING (77.4106628 28.672031, 77.4109289 28.6726194)",,,
22834920,True,primary,False,135.141,"LINESTRING (77.4106628 28.672031, 77.4116027 28.6717867, 77.412007 28.6717669)",2,60,
422620058,False,residential,True,31.676,"LINESTRING (77.4110667 28.6729241, 77.4113618 28.6728053)",,,
1072185128,False,residential,False,36.451,"LINESTRING (77.4110667 28.6729241, 77.4109289 28.6726194)",,,
422620058,False,residential,False,65.298,"LINESTRING (77.4110667 28.6729241, 77.4108647 28.6730113, 77.4108109 28.6730357, 77.4104642 28.6731798)",,,
1072186736,False,residential,False,41.088,"LINESTRING (77.410478 28.6751786, 77.410863 28.6750288)",,,
422620047,False,residential,False,12.145,"LINESTRING (77.410757 28.6748313, 77.4108172 28.6749269)",,,
1072188582,False,residential,True,84.217,"LINESTRING (77.410757 28.6748313, 77.4099905 28.6751797)",,,
422620047,False,residential,True,64.462,"LINESTRING (77.410757 28.6748313, 77.4107497 28.6748197, 77.4106269 28.6746509, 77.4104235 28.6743311)",,,
422620084,False,residential,False,3.388,"LINESTRING (77.4122166 28.6746336, 77.4122029 28.6746056)",,,
422620104,False,residential,True,35.57,"LINESTRING (77.4122166 28.6746336, 77.4125483 28.6745008)",,,
422620084,False,residential,True,33.135,"LINESTRING (77.4122166 28.6746336, 77.4122765 28.6747561, 77.4123509 28.6749073)",,,
