osmid,oneway,highway,reversed,length,geometry,ref,name
198254705,False,residential,True,270.2,"LINESTRING (73.8558859 19.9381033, 73.8564062 19.9358743, 73.8564431 19.9357305)",,
1218500065,False,residential,True,394.28200000000004,"LINESTRING (73.8558859 19.9381033, 73.85631 19.9377762, 73.8574446 19.9371408, 73.8591161 19.9362863)",,
1218500062,False,residential,False,232.077,"LINESTRING (73.8609861 19.9352526, 73.8606414 19.9356241, 73.8603226 19.9359011, 73.8600131 19.9361276, 73.8596832 19.936328, 73.8592613 19.9365365)",,
1218500062,False,residential,True,73.479,"LINESTRING (73.8609861 19.9352526, 73.8612344 19.9349516, 73.8614292 19.9347399)",,
198254705,False,residential,True,67.209,"LINESTRING (73.8564431 19.9357305, 73.8565933 19.9351428)",,
990633646,False,tertiary,False,36.811,"LINESTRING (73.8564431 19.9357305, 73.8567898 19.9356725)",,
990633646,False,tertiary,True,51.586,"LINESTRING (73.8564431 19.9357305, 73.855953 19.9357848)",,
198254705,False,residential,False,270.2,"LINESTRING (73.8564431 19.9357305, 73.8564062 19.9358743, 73.8558859 19.9381033)",,
990633646,False,tertiary,False,118.381,"LINESTRING (73.8519645 19.936036, 73.8530966 19.936008)",,
990633656,False,residential,True,61.655,"LINESTRING (73.8519645 19.936036, 73.8519377 19.9365899)",,
257424195,False,residential,True,128.032,"LINESTRING (73.8547204 19.9359351, 73.8541471 19.9369526)",,
990633646,False,tertiary,True,50.33,"LINESTRING (73.8547204 19.9359351, 73.854239 19.9359436)",,
257424195,False,residential,False,150.579,"LINESTRING (73.8547204 19.9359351, 73.855226 19.9347747, 73.8552702 19.9346835)",,
990633646,False,tertiary,False,87.97,"LINESTRING (73.8547204 19.9359351, 73.8554536 19.9358466, 73.8555557 19.93584)",,
572400523,False,residential,True,244.67600000000002,"LINESTRING (73.8530964 19.9338165, 73.8530803 19.9339224, 73.8530695 19.9340888, 73.8530427 19.9341846, 73.8530374 19.9343309, 73.8530534 19.9346183, 73.8530534 19.9347797, 73.853032 19.9349461, 73.853032 19.935168, 73.8530642 19.935753, 73.8530966 19.936008)",,
990633646,False,tertiary,False,7.267,"LINESTRING (73.8530966 19.936008, 73.8531661 19.9360063)",,
990633646,False,tertiary,True,118.381,"LINESTRING (73.8530966 19.936008, 73.8519645 19.936036)",,
572400523,False,residential,False,244.676,"LINESTRING (73.8530966 19.936008, 73.8530642 19.935753, 73.853032 19.935168, 73.853032 19.9349461, 73.8530534 19.9347797, 73.8530534 19.9346183, 73.8530374 19.9343309, 73.8530427 19.9341846, 73.8530695 19.9340888, 73.8530803 19.9339224, 73.8530964 19.9338165)",,
1098425715,False,residential,True,73.281,"LINESTRING (73.8595954 19.9340232, 73.8596383 19.9336853, 73.859311 19.9336021)",,
738399137,False,residential,True,30.472,"LINESTRING (73.8581523 19.9340157, 73.8584418 19.9340478)",,
1098425715,False,residential,True,81.887,"LINESTRING (73.8591542 19.9345598, 73.859044 19.9352889)",,
738399137,False,residential,False,120.36699999999999,"LINESTRING (73.8591542 19.9345598, 73.8588202 19.9344771, 73.8588604 19.9341417, 73.8588122 19.9340888, 73.8584418 19.9340478)",,
1098425715,False,residential,False,107.885,"LINESTRING (73.8591542 19.9345598, 73.8592292 19.9342535, 73.859311 19.9336021)",,
1098425715,False,residential,False,73.281,"LINESTRING (73.859311 19.9336021, 73.8596383 19.9336853, 73.8595954 19.9340232)",,
1098425715,False,residential,True,107.885,"LINESTRING (73.859311 19.9336021, 73.8592292 19.9342535, 73.8591542 19.9345598)",,
1098425715,False,residential,False,81.887,"LINESTRING (73.859044 19.9352889, 73.8591542 19.9345598)",,
990633646,False,tertiary,False,111.53800000000001,"LINESTRING (73.859044 19.9352889, 73.8590658 19.9360828, 73.8591161 19.9362863)",,
990633646,False,tertiary,True,132.353,"LINESTRING (73.859044 19.9352889, 73.8582623 19.9354303, 73.857809 19.9355474)",,
990633646,False,tertiary,False,10.987,"LINESTRING (73.8592135 19.9364485, 73.8592613 19.9365365)",,
990633646,False,tertiary,True,12.899,"LINESTRING (73.8592135 19.9364485, 73.8591528 19.9363475)",,
738399137,False,residential,False,30.472,"LINESTRING (73.8584418 19.9340478, 73.8581523 19.9340157)",,
738399137,False,residential,True,120.36699999999999,"LINESTRING (73.8584418 19.9340478, 73.8588122 19.9340888, 73.8588604 19.9341417, 73.8588202 19.9344771, 73.8591542 19.9345598)",,
742360168,True,trunk,False,296.54900000000004,"LINESTRING (73.8612758 19.9346201, 73.8606793 19.9353073, 73.8602989 19.9356431, 73.8599495 19.9358985, 73.8595497 19.9361321, 73.8592003 19.9363218, 73.8591528 19.9363475)",NH60,Pune Nashik Road
