osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,junction,bridge
226823420,residential,False,True,53.837,"LINESTRING (78.0397607 30.3213221, 78.040126 30.3216895)",2,Dispensary Road,,,
226823420,residential,False,False,53.837,"LINESTRING (78.040126 30.3216895, 78.0397607 30.3213221)",2,Dispensary Road,,,
226823412,residential,False,True,62.69800000000001,"LINESTRING (78.040126 30.3216895, 78.0399542 30.3218965, 78.0399395 30.321926, 78.0399368 30.3219579, 78.0399661 30.3222017)",,,,,
226823420,residential,False,True,48.696000000000005,"LINESTRING (78.040126 30.3216895, 78.0403776 30.3219622, 78.0404352 30.3220364)",2,Dispensary Road,,,
226823417,residential,False,False,76.91,"LINESTRING (78.0399661 30.3222017, 78.0407287 30.322414)",,,,,
226823417,residential,False,True,31.735,"LINESTRING (78.0399661 30.3222017, 78.0397492 30.3224171)",,,,,
226823412,residential,False,False,62.69799999999999,"LINESTRING (78.0399661 30.3222017, 78.0399368 30.3219579, 78.0399395 30.321926, 78.0399542 30.3218965, 78.040126 30.3216895)",,,,,
226823417,residential,False,True,76.91,"LINESTRING (78.0407287 30.322414, 78.0399661 30.3222017)",,,,,
226823420,residential,False,False,50.562,"LINESTRING (78.0407287 30.322414, 78.0404352 30.3220364)",2,Dispensary Road,,,
226823417,residential,False,False,156.48399999999998,"LINESTRING (78.0407287 30.322414, 78.0414073 30.3224825, 78.0421182 30.3224443, 78.0423504 30.3224745)",,,,,
723123897,residential,False,True,117.47399999999999,"LINESTRING (78.0407287 30.322414, 78.0411753 30.3228111, 78.0415962 30.323159)",,,,,
226823408,residential,False,False,38.274,"LINESTRING (78.0396947 30.3238211, 78.0393243 30.3236936)",,,,,
226823408,residential,False,True,53.592999999999996,"LINESTRING (78.0396947 30.3238211, 78.0400528 30.3238904, 78.0402312 30.3239502)",,,,,
726084758,residential,False,True,35.816,"LINESTRING (78.0396947 30.3238211, 78.0398315 30.3236932, 78.0399358 30.3235757)",,,,,
527433584,secondary,False,False,10.196,"LINESTRING (78.0488061 30.3225732, 78.0487043 30.3225994)",,,,,
101519465,tertiary,False,True,129.901,"LINESTRING (78.0488061 30.3225732, 78.0485898 30.322343, 78.047918 30.321692)",,Convent Road,,,
"[1214453848, 226997499]",residential,False,False,41.480000000000004,"LINESTRING (78.039159 30.327342, 78.0392955 30.327525, 78.0394497 30.3274448)",,,,,
"[992606432, 1074462314]",residential,False,False,202.43000000000004,"LINESTRING (78.039159 30.327342, 78.0389195 30.3275041, 78.0384476 30.3278883, 78.0384099 30.3279259, 78.0384056 30.327934, 78.0384039 30.3279439, 78.0385092 30.328162, 78.038528 30.3281789, 78.0386862 30.3282731, 78.0387083 30.3282894, 78.0388156 30.3284341, 78.0388257 30.3284567, 78.0388331 30.328518, 78.038831 30.3285417, 78.0388243 30.3285585, 78.0387332 30.3286558, 78.0386817 30.3286869)",,,,,
250475368,residential,False,False,25.26,"LINESTRING (78.0388104 30.3292434, 78.0388418 30.3292658, 78.0389571 30.32943)",,,,,
726102530,residential,False,True,62.116,"LINESTRING (78.0388104 30.3292434, 78.0387855 30.3291107, 78.0387385 30.3290008, 78.0385843 30.3287241)",,,,,
250475357,residential,False,True,15.656,"LINESTRING (78.0388288 30.3299605, 78.0388052 30.3299161, 78.0387972 30.3298894, 78.0387962 30.3298629, 78.0388078 30.3298264)",,,,,
250475344,residential,False,True,10.853,"LINESTRING (78.0389571 30.32943, 78.0389866 30.3294053, 78.0390222 30.3293955, 78.0390564 30.3294001)",,,,,
250475368,residential,False,True,25.26,"LINESTRING (78.0389571 30.32943, 78.0388418 30.3292658, 78.0388104 30.3292434)",,,,,
"[726126601, 726126602, 250475357]",residential,False,False,46.60099999999999,"LINESTRING (78.0389571 30.32943, 78.0388632 30.3296106, 78.0388271 30.3297656, 78.0388078 30.3298264)",,,,,yes
343145971,living_street,False,True,75.026,"LINESTRING (78.0411437 30.323707, 78.0413196 30.3235263, 78.0414515 30.3233297, 78.0415962 30.323159)",,Ghosi gali,,,
358479324,residential,False,False,32.75,"LINESTRING (78.0451337 30.328776, 78.0453154 30.3290253)",,,,,
726126599,tertiary,False,False,37.16,"LINESTRING (78.0451337 30.328776, 78.0454624 30.3285994)",,Neshvilla Road,,,
726126599,tertiary,False,True,96.59,"LINESTRING (78.0451337 30.328776, 78.0443536 30.3292033, 78.0442866 30.3292448)",,Neshvilla Road,,,
358479324,residential,False,True,32.75,"LINESTRING (78.0453154 30.3290253, 78.0451337 30.328776)",,,,,
726701511,residential,False,False,40.33,"LINESTRING (78.0453154 30.3290253, 78.0456651 30.3288242)",,,,,
358479324,residential,False,False,64.225,"LINESTRING (78.0453154 30.3290253, 78.0455597 30.3293207, 78.0455668 30.3293575, 78.0455448 30.3293893, 78.0454103 30.3294681)",,,,,
726701511,residential,False,True,127.543,"LINESTRING (78.0453154 30.3290253, 78.0450283 30.3291944, 78.044681 30.329407, 78.0442263 30.3296825)",,,,,
358479324,residential,False,True,106.999,"LINESTRING (78.0444881 30.3300088, 78.0454103 30.3294681)",,,,,
726701511,residential,False,False,44.134,"LINESTRING (78.0444881 30.3300088, 78.0442263 30.3296825)",,,,,
101519465,tertiary,False,False,58.188,"LINESTRING (78.0475147 30.3213013, 78.047918 30.321692)",,Convent Road,,,
101519465,tertiary,False,True,58.188,"LINESTRING (78.047918 30.321692, 78.0475147 30.3213013)",,Convent Road,,,
101519465,tertiary,False,False,129.901,"LINESTRING (78.047918 30.321692, 78.0485898 30.322343, 78.0488061 30.3225732)",,Convent Road,,,
359175590,residential,False,False,39.58,"LINESTRING (78.0468553 30.3295359, 78.0466727 30.3296315, 78.0465062 30.3297253)",,,,,
712539639,primary,True,False,46.106,"LINESTRING (78.0468553 30.3295359, 78.0470011 30.3297913, 78.0470878 30.3298975)",,Rajpur-Mussoorie Road,,,
101519483,tertiary,False,True,32.112,"LINESTRING (78.0487538 30.3279755, 78.0485217 30.3277675)",,Subhash Road,,,
"[105690330, 481202298]",residential,False,False,121.06099999999999,"LINESTRING (78.0388083 30.3219764, 78.03937 30.3221271, 78.0388788 30.3217299)",,"['Paltan Bazar', 'Moti Bazar Road']",,,
527433583,secondary,True,False,5.119,"LINESTRING (78.0455016 30.3237739, 78.0455237 30.3238158)",,,,roundabout,
101476799,secondary,False,True,255.91500000000002,"LINESTRING (78.0455016 30.3237739, 78.0453815 30.3237744, 78.0451288 30.3237285, 78.0448363 30.3236539, 78.0438255 30.3232578, 78.0430205 30.3229666)",,,,,
527433583,secondary,True,False,15.326,"LINESTRING (78.0455237 30.3238158, 78.0455626 30.3238471, 78.0456125 30.3238632, 78.0456657 30.3238616)",,,,roundabout,
723123899,residential,False,True,316.854,"LINESTRING (78.0455237 30.3238158, 78.0453303 30.3239021, 78.0451742 30.3239318, 78.0449988 30.3239455, 78.0448325 30.3239525, 78.044671 30.3240136, 78.0438146 30.3247373, 78.0437261 30.3248323, 78.0436108 30.3249689, 78.0435303 30.325117, 78.043423 30.3252444, 78.0432648 30.3253856, 78.0430829 30.3255574)",,,,,
527433583,secondary,True,False,20.445,"LINESTRING (78.0457673 30.32372, 78.0457452 30.3236781, 78.0457063 30.3236468, 78.0456564 30.3236307, 78.0456032 30.3236323)",,,,roundabout,
527433584,secondary,False,True,308.40700000000004,"LINESTRING (78.0457673 30.32372, 78.0484807 30.3226568, 78.0487043 30.3225994)",,,,,
101519482,secondary,True,False,323.903,"LINESTRING (78.0456657 30.3238616, 78.0465552 30.3250555, 78.0474355 30.3263412)",,Subhash Road,,,
527433583,secondary,True,False,20.439999999999998,"LINESTRING (78.0456657 30.3238616, 78.0457142 30.3238426, 78.0457505 30.3238089, 78.0457691 30.3237659, 78.0457673 30.32372)",,,,roundabout,
527433583,secondary,True,False,20.446,"LINESTRING (78.0456032 30.3236323, 78.0455547 30.3236513, 78.0455184 30.3236849, 78.0454997 30.323728, 78.0455016 30.3237739)",,,,roundabout,
1150873560,tertiary,False,False,171.887,"LINESTRING (78.0456032 30.3236323, 78.0454903 30.3224239, 78.0454526 30.322092)",,Subhash Road,,,
726126599,tertiary,False,True,34.031,"LINESTRING (78.0442866 30.3292448, 78.0439985 30.3294232)",,Neshvilla Road,,,
158894864,residential,False,False,116.668,"LINESTRING (78.0442866 30.3292448, 78.0442652 30.3291176, 78.0441901 30.3288074, 78.0441204 30.3286963, 78.0440265 30.3286106, 78.0438656 30.3285018, 78.0436991 30.3283884)",,,,,
726126599,tertiary,False,False,96.59,"LINESTRING (78.0442866 30.3292448, 78.0443536 30.3292033, 78.0451337 30.328776)",,Neshvilla Road,,,
234851008,residential,False,True,9.107,"LINESTRING (78.0413121 30.3279161, 78.0414025 30.3278912)",,,,,
234851008,residential,False,False,186.998,"LINESTRING (78.0413121 30.3279161, 78.0411324 30.3279083, 78.0409494 30.3278784, 78.0407262 30.3278275, 78.0394497 30.3274448)",,,,,
587987766,residential,False,False,82.138,"LINESTRING (78.0413121 30.3279161, 78.0410359 30.3281668, 78.0408534 30.3283359, 78.0407173 30.3284469)",,,,,
587987767,residential,False,False,9.5,"LINESTRING (78.0422804 30.3281939, 78.0423324 30.3282666)",,,,,
726102527,residential,False,False,98.565,"LINESTRING (78.0422804 30.3281939, 78.0414789 30.3287481)",,,,,
587987767,residential,False,True,107.42599999999999,"LINESTRING (78.0422804 30.3281939, 78.0421792 30.3280416, 78.0420613 30.3278833, 78.0419935 30.3278274, 78.041938 30.3278088, 78.0418567 30.3278134, 78.0416742 30.3278443, 78.0414025 30.3278912)",,,,,
234851008,residential,False,False,9.107,"LINESTRING (78.0414025 30.3278912, 78.0413121 30.3279161)",,,,,
587987767,residential,False,True,27.594,"LINESTRING (78.0414025 30.3278912, 78.0414706 30.3276501)",,,,,
587987767,residential,False,False,107.426,"LINESTRING (78.0414025 30.3278912, 78.0416742 30.3278443, 78.0418567 30.3278134, 78.041938 30.3278088, 78.0419935 30.3278274, 78.0420613 30.3278833, 78.0421792 30.3280416, 78.0422804 30.3281939)",,,,,
587987767,residential,False,True,8.9,"LINESTRING (78.0416447 30.32674, 78.0416822 30.3266668)",,,,,
587987767,residential,False,False,103.567,"LINESTRING (78.0416447 30.32674, 78.0415924 30.3268118, 78.0415642 30.326887, 78.0415481 30.3270004, 78.0415213 30.3272042, 78.0414827 30.3274878, 78.0414706 30.3276501)",,,,,
726701505,residential,False,False,60.103,"LINESTRING (78.0416447 30.32674, 78.0414636 30.3266697, 78.0413145 30.326605, 78.0412021 30.3265235, 78.0411176 30.3264575)",,,,,
587987767,residential,False,False,8.9,"LINESTRING (78.0416822 30.3266668, 78.0416447 30.32674)",,,,,
587987767,residential,False,True,83.772,"LINESTRING (78.0416822 30.3266668, 78.0417208 30.3265549, 78.0417372 30.3264458, 78.0417278 30.3263481, 78.0417057 30.3262463, 78.0416577 30.3261001, 78.0416322 30.3260363, 78.0416269 30.3259997, 78.041637 30.3259702, 78.0416637 30.3259401)",,,,,
1095309548,residential,False,False,145.159,"LINESTRING (78.0416822 30.3266668, 78.0417955 30.3267501, 78.0418656 30.3268146, 78.0419356 30.3268973, 78.042022 30.3269759, 78.0421598 30.3270887, 78.0423536 30.3272359, 78.0424564 30.3273306, 78.0425404 30.3274515, 78.0426432 30.3276531)",,,,,
587987767,residential,False,False,88.199,"LINESTRING (78.042522 30.3251422, 78.0421677 30.3254481, 78.0418822 30.3257114)",,,,,
712538517,primary,True,False,196.225,"LINESTRING (78.042522 30.3251422, 78.0426291 30.325271, 78.0427457 30.3253972, 78.0430046 30.325609, 78.0432741 30.3257803, 78.0433519 30.3258301, 78.0439125 30.3261079, 78.0441173 30.3262144)",,Rajpur-Mussoorie Road,,,
226823420,residential,False,True,50.562,"LINESTRING (78.0404352 30.3220364, 78.0407287 30.322414)",2,Dispensary Road,,,
634670762,residential,False,False,130.806,"LINESTRING (78.0404352 30.3220364, 78.0414825 30.3212837)",,,,,
226823420,residential,False,False,48.696000000000005,"LINESTRING (78.0404352 30.3220364, 78.0403776 30.3219622, 78.040126 30.3216895)",2,Dispensary Road,,,
634670762,residential,False,True,130.806,"LINESTRING (78.0414825 30.3212837, 78.0404352 30.3220364)",,,,,
47434023,primary,True,False,157.478,"LINESTRING (78.0414825 30.3212837, 78.0422326 30.3221879, 78.0423504 30.3224745)",4,Gandhi Road,40,,
105690117,primary,True,False,15.779,"LINESTRING (78.0420417 30.3241142, 78.0419659 30.3240867, 78.0418839 30.3240821)",2,,80,roundabout,
726637508,primary,True,False,154.043,"LINESTRING (78.0420417 30.3241142, 78.0422219 30.3237052, 78.0422798 30.3235749, 78.0426512 30.322833)",4,Gandhi Road,40,,
105690117,primary,True,False,28.445,"LINESTRING (78.0418839 30.3240821, 78.0418205 30.3240951, 78.0417632 30.3241218, 78.0417159 30.3241604, 78.0416818 30.3242083, 78.0416696 30.3242374)",2,,80,roundabout,
105690117,primary,True,False,52.434,"LINESTRING (78.0416604 30.3242894, 78.0416703 30.3243562, 78.0417038 30.3244171, 78.0417574 30.324466, 78.041826 30.3244981, 78.0419027 30.3245104, 78.0419801 30.3245015, 78.0420505 30.3244724)",2,,80,roundabout,
101517419,tertiary,False,True,64.019,"LINESTRING (78.0442565 30.3215183, 78.0448419 30.3217942)",,Patel Road,,,
680302472,residential,False,True,170.183,"LINESTRING (78.0442565 30.3215183, 78.0442003 30.3216234, 78.0441395 30.3217013, 78.0440686 30.3217492, 78.0438791 30.3218236, 78.0436526 30.3219353, 78.0434555 30.3220563, 78.0432228 30.3222372, 78.0430919 30.3223542, 78.0429477 30.3225062)",,,,,
680302472,residential,False,False,170.18300000000002,"LINESTRING (78.0429477 30.3225062, 78.0430919 30.3223542, 78.0432228 30.3222372, 78.0434555 30.3220563, 78.0436526 30.3219353, 78.0438791 30.3218236, 78.0440686 30.3217492, 78.0441395 30.3217013, 78.0442003 30.3216234, 78.0442565 30.3215183)",,,,,
1095307480,tertiary,True,False,36.019,"LINESTRING (78.0429477 30.3225062, 78.0427748 30.3225883, 78.042634 30.3226822)",,Cross Road,,,
712538516,primary,True,False,145.52900000000002,"LINESTRING (78.0430829 30.3255574, 78.0428401 30.3253687, 78.0426698 30.3251835, 78.042595 30.3250998, 78.0424861 30.3249519, 78.0422393 30.3245867, 78.0422194 30.3245741, 78.0421865 30.3245689, 78.0421444 30.3245667)",,Rajpur-Mussoorie Road,,,
723123899,residential,False,False,316.854,"LINESTRING (78.0430829 30.3255574, 78.0432648 30.3253856, 78.043423 30.3252444, 78.0435303 30.325117, 78.0436108 30.3249689, 78.0437261 30.3248323, 78.0438146 30.3247373, 78.044671 30.3240136, 78.0448325 30.3239525, 78.0449988 30.3239455, 78.0451742 30.3239318, 78.0453303 30.3239021, 78.0455237 30.3238158)",,,,,
726613466,primary,False,True,13.827,"LINESTRING (78.0421444 30.3245667, 78.0420505 30.3244724)",,Rajpur-Mussoorie Road,,,
712538517,primary,True,False,75.583,"LINESTRING (78.0421444 30.3245667, 78.0421315 30.3246447, 78.0424118 30.3250047, 78.042522 30.3251422)",,Rajpur-Mussoorie Road,,,
104353101,residential,False,False,226.41,"LINESTRING (78.046692 30.3290527, 78.0485217 30.3277675)",,,,,
104353101,residential,False,True,10.158,"LINESTRING (78.046692 30.3290527, 78.0466112 30.3291117)",,,,,
712539638,primary,True,False,74.382,"LINESTRING (78.046692 30.3290527, 78.0462302 30.3285155)",,Rajpur-Mussoorie Road,,,
715680090,primary,False,True,11.149,"LINESTRING (78.0456024 30.327699, 78.045704 30.3276504)",,Rajpur-mussoriee,,,
712539639,primary,True,False,78.243,"LINESTRING (78.0456024 30.327699, 78.045676 30.3278189, 78.0459656 30.3283289)",,Rajpur-Mussoorie Road,,,
250475344,residential,False,True,30.727,"LINESTRING (78.0390564 30.3294001, 78.0393608 30.3294857)",,,,,
250475344,residential,False,False,10.853,"LINESTRING (78.0390564 30.3294001, 78.0390222 30.3293955, 78.0389866 30.3294053, 78.0389571 30.32943)",,,,,
726102529,residential,False,False,60.821,"LINESTRING (78.0390564 30.3294001, 78.0391207 30.3292427, 78.0391958 30.3290667, 78.03922 30.329025, 78.0393326 30.3289162)",,,,,
250475344,residential,False,False,30.727,"LINESTRING (78.0393608 30.3294857, 78.0390564 30.3294001)",,,,,
250475344,residential,False,True,176.06,"LINESTRING (78.0393608 30.3294857, 78.0393742 30.3294533, 78.0394439 30.3293839, 78.0395244 30.3293306, 78.0396853 30.3292484, 78.0398235 30.3291709, 78.0398664 30.3291437, 78.0398959 30.329135, 78.0399254 30.3291437, 78.0402057 30.3292739, 78.0404136 30.3293827, 78.040541 30.329458, 78.0406804 30.3295621, 78.0408333 30.3296976)",,,,,
725845937,residential,False,False,108.306,"LINESTRING (78.0393608 30.3294857, 78.0398235 30.3295911, 78.0401453 30.3297057, 78.0402647 30.3298018, 78.0403709 30.3298786)",,,,,
992606436,residential,False,False,45.478,"LINESTRING (78.0408333 30.3296976, 78.0405283 30.3300106)",,,,,
250475344,residential,False,False,176.06,"LINESTRING (78.0408333 30.3296976, 78.0406804 30.3295621, 78.040541 30.329458, 78.0404136 30.3293827, 78.0402057 30.3292739, 78.0399254 30.3291437, 78.0398959 30.329135, 78.0398664 30.3291437, 78.0398235 30.3291709, 78.0396853 30.3292484, 78.0395244 30.3293306, 78.0394439 30.3293839, 78.0393742 30.3294533, 78.0393608 30.3294857)",,,,,
343145971,living_street,False,False,75.026,"LINESTRING (78.0415962 30.323159, 78.0414515 30.3233297, 78.0413196 30.3235263, 78.0411437 30.323707)",,Ghosi gali,,,
343145971,living_street,False,True,105.155,"LINESTRING (78.0415962 30.323159, 78.0416313 30.3231175, 78.0418231 30.3229365, 78.0421168 30.3226623, 78.0423504 30.3224745)",,Ghosi gali,,,
723123897,residential,False,False,117.47399999999999,"LINESTRING (78.0415962 30.323159, 78.0411753 30.3228111, 78.0407287 30.322414)",,,,,
723123897,residential,False,True,69.155,"LINESTRING (78.0415962 30.323159, 78.0416742 30.3232185, 78.0417439 30.3232764, 78.0418405 30.3233204, 78.0420282 30.32342, 78.0421932 30.3235015)",,,,,
47434023,primary,True,False,71.058,"LINESTRING (78.0421932 30.3235015, 78.0418839 30.3240821)",4,Gandhi Road,40,,
723123897,residential,False,False,69.155,"LINESTRING (78.0421932 30.3235015, 78.0420282 30.32342, 78.0418405 30.3233204, 78.0417439 30.3232764, 78.0416742 30.3232185, 78.0415962 30.323159)",,,,,
587987767,residential,False,False,83.772,"LINESTRING (78.0416637 30.3259401, 78.041637 30.3259702, 78.0416269 30.3259997, 78.0416322 30.3260363, 78.0416577 30.3261001, 78.0417057 30.3262463, 78.0417278 30.3263481, 78.0417372 30.3264458, 78.0417208 30.3265549, 78.0416822 30.3266668)",,,,,
587987767,residential,False,True,32.989,"LINESTRING (78.0416637 30.3259401, 78.0418137 30.3257746, 78.0418822 30.3257114)",,,,,
723123898,residential,False,True,121.07700000000001,"LINESTRING (78.0416637 30.3259401, 78.0415747 30.3258801, 78.0414769 30.3258305, 78.0413834 30.3258029, 78.0413145 30.3257767, 78.0412375 30.3257233, 78.0411803 30.3256719, 78.0411429 30.3256598, 78.0411079 30.3256749, 78.0410682 30.3257122, 78.0409875 30.3257954, 78.0409004 30.3258729, 78.0407488 30.3259702, 78.0406804 30.3259957, 78.0406528 30.3259978)",,,,,
723123898,residential,False,False,54.061,"LINESTRING (78.0399667 30.3255736, 78.040038 30.3257028, 78.0400971 30.3258047, 78.0401366 30.3258602, 78.0401668 30.3258926, 78.0402285 30.325925, 78.0402954 30.3259415)",,,,,
723123898,residential,False,True,31.528,"LINESTRING (78.0399667 30.3255736, 78.0398845 30.3254747, 78.0398101 30.3254041, 78.0397657 30.3253499)",,,,,
1096672201,residential,False,True,72.06,"LINESTRING (78.0399667 30.3255736, 78.0401037 30.3255138, 78.0402834 30.3254095, 78.0405937 30.3252191)",,,,,
725845933,residential,False,True,71.125,"LINESTRING (78.0411941 30.3295575, 78.0413717 30.3293425, 78.0414126 30.3293329, 78.0414629 30.3293459, 78.0417304 30.3295274)",,,,,
725845934,residential,False,False,28.701,"LINESTRING (78.0417304 30.3295274, 78.0415615 30.3297404)",,,,,
725845933,residential,False,False,71.125,"LINESTRING (78.0417304 30.3295274, 78.0414629 30.3293459, 78.0414126 30.3293329, 78.0413717 30.3293425, 78.0411941 30.3295575)",,,,,
