osmid,name,highway,oneway,reversed,length,ref,bridge,geometry,lanes,access
"[1260524681, 1260524682, 656565122]",,unclassified,False,False,478.38100000000003,SH41A,yes,"LINESTRING (78.4336101 22.4742259, 78.4332309 22.474093, 78.4328573 22.4739513, 78.4326504 22.4738393, 78.4323023 22.4735391, 78.4321584 22.4734445, 78.4320193 22.4734027, 78.4318447 22.473334, 78.431641 22.4732384, 78.4314696 22.4731547, 78.4313306 22.4729216, 78.4312756 22.472593, 78.4313241 22.4722105, 78.431392 22.4718998, 78.4314858 22.471595, 78.4315699 22.4713559, 78.4315215 22.4712026)",,
329947339,,residential,False,True,63.656,,,"LINESTRING (78.4342287 22.4743874, 78.433952 22.4738752)",,
1252604089,Matkuli - Pachmarhi Highway,primary,False,True,30.056,SH41A,,"LINESTRING (78.4342287 22.4743874, 78.4344688 22.4745418)",1,
1260524681,,unclassified,False,False,66.049,SH41A,,"LINESTRING (78.4342287 22.4743874, 78.4336101 22.4742259)",,
329947307,,residential,False,True,8.795,,,"LINESTRING (78.44016 22.4744792, 78.4401074 22.4744168)",,
"[329947331, 1260524686, 1260524687]",,unclassified,False,False,285.37899999999996,,yes,"LINESTRING (78.44016 22.4744792, 78.4406248 22.4741777, 78.4410013 22.4739114, 78.4411104 22.4736978, 78.4409598 22.4735611, 78.4406612 22.4734003, 78.4405677 22.473218, 78.4403938 22.4730932, 78.4402354 22.4729349, 78.4401739 22.4727098)",,
329947345,Patel Road,residential,False,False,60.952,,,"LINESTRING (78.4361839 22.4724237, 78.4367631 22.4723053)",,
329947345,Patel Road,residential,False,True,72.801,,,"LINESTRING (78.4361839 22.4724237, 78.4355006 22.4725968)",,
481814986,,residential,False,False,63.117,,,"LINESTRING (78.4361839 22.4724237, 78.4362918 22.4729825)",,
481814986,,residential,False,True,60.338,,,"LINESTRING (78.4363949 22.4735167, 78.4362918 22.4729825)",,
1263375689,,residential,False,False,62.301,,,"LINESTRING (78.4363949 22.4735167, 78.4359726 22.473525, 78.4357887 22.4735286)",,
1263375689,,residential,False,True,110.507,,,"LINESTRING (78.4363949 22.4735167, 78.4369858 22.4735051, 78.4374358 22.4736709)",,
329947307,,residential,False,True,65.818,,,"LINESTRING (78.4369544 22.4728702, 78.4367631 22.4723053)",,
481818123,,residential,False,False,69.218,,,"LINESTRING (78.4369544 22.4728702, 78.4362918 22.4729825)",,
329947307,,residential,False,False,104.389,,,"LINESTRING (78.4369544 22.4728702, 78.4369736 22.4729264, 78.4372862 22.4732356, 78.4374358 22.4736709)",,
481814986,,residential,False,False,60.338,,,"LINESTRING (78.4362918 22.4729825, 78.4363949 22.4735167)",,
481814986,,residential,False,True,63.117,,,"LINESTRING (78.4362918 22.4729825, 78.4361839 22.4724237)",,
481818123,,residential,False,False,66.503,,,"LINESTRING (78.4362918 22.4729825, 78.4356599 22.4731119)",,
481818123,,residential,False,True,69.218,,,"LINESTRING (78.4362918 22.4729825, 78.4369544 22.4728702)",,
370160287,,residential,False,False,59.57,,,"LINESTRING (78.4356599 22.4731119, 78.4355006 22.4725968)",,
370160287,,residential,False,True,48.188,,,"LINESTRING (78.4356599 22.4731119, 78.4357887 22.4735286)",,
481818123,,residential,False,True,66.503,,,"LINESTRING (78.4356599 22.4731119, 78.4362918 22.4729825)",,
481818123,,residential,False,False,193.948,,,"LINESTRING (78.4356599 22.4731119, 78.4347942 22.4733075, 78.4340073 22.4734565, 78.4338187 22.4734948)",,
329947339,,residential,False,False,44.461,,,"LINESTRING (78.4338187 22.4734948, 78.433952 22.4738752)",,
329947339,,residential,False,True,65.592,,,"LINESTRING (78.4338187 22.4734948, 78.4336453 22.4729271)",,
481818123,,residential,False,True,193.948,,,"LINESTRING (78.4338187 22.4734948, 78.4340073 22.4734565, 78.4347942 22.4733075, 78.4356599 22.4731119)",,
481818167,,residential,False,True,84.121,,,"LINESTRING (78.4338187 22.4734948, 78.433727 22.4737674, 78.4336101 22.4742259)",,
481819368,,residential,False,False,42.266,,,"LINESTRING (78.4361424 22.4754434, 78.4362702 22.4750821)",,
481819370,,residential,False,False,178.785,,,"LINESTRING (78.4361424 22.4754434, 78.4359664 22.4757939, 78.4358281 22.4760829, 78.4358186 22.476373, 78.4358107 22.4765484, 78.4358208 22.4765749, 78.4358411 22.4765921, 78.4358736 22.4766102, 78.4359314 22.4766311, 78.4362472 22.4766645)",,
1252604089,Matkuli - Pachmarhi Highway,primary,False,False,132.404,SH41A,,"LINESTRING (78.4361424 22.4754434, 78.4356065 22.4751729, 78.4350115 22.4748726)",1,
1252604089,Matkuli - Pachmarhi Highway,primary,False,True,106.90700000000001,SH41A,,"LINESTRING (78.4361424 22.4754434, 78.4365326 22.4756513, 78.4370438 22.4759236)",1,
481819368,,residential,False,True,145.417,,,"LINESTRING (78.4368192 22.4739951, 78.4368192 22.4740803, 78.4367659 22.4741865, 78.4366151 22.4742415, 78.4365426 22.4743754, 78.436318 22.4745565, 78.4363253 22.474774, 78.4362825 22.4750508, 78.4362702 22.4750821)",,
260819514,,residential,False,False,25.267,,,"LINESTRING (78.4374719 22.4749534, 78.4375558 22.4747398)",,
260819514,,residential,False,True,7.683,,,"LINESTRING (78.4374719 22.4749534, 78.4374505 22.4750196)",,
481819369,,residential,False,False,284.488,,,"LINESTRING (78.4374719 22.4749534, 78.4377378 22.4747709, 78.4379585 22.4746857, 78.4382976 22.4746918, 78.4387191 22.4747283, 78.4389528 22.4746949, 78.4392623 22.4745945, 78.4394698 22.4745336, 78.4398583 22.4744849, 78.4400493 22.4744454, 78.4401074 22.4744168)",,
329947307,,residential,False,False,8.795,,,"LINESTRING (78.4401074 22.4744168, 78.44016 22.4744792)",,
329947307,,residential,False,True,228.40699999999998,,,"LINESTRING (78.4401074 22.4744168, 78.4400785 22.4743824, 78.4396519 22.4741746, 78.4389576 22.4740885, 78.4386201 22.4739918, 78.4380355 22.4737518)",,
481819369,,residential,False,True,284.488,,,"LINESTRING (78.4401074 22.4744168, 78.4400493 22.4744454, 78.4398583 22.4744849, 78.4394698 22.4745336, 78.4392623 22.4745945, 78.4389528 22.4746949, 78.4387191 22.4747283, 78.4382976 22.4746918, 78.4379585 22.4746857, 78.4377378 22.4747709, 78.4374719 22.4749534)",,
481819370,,residential,False,True,178.785,,,"LINESTRING (78.4362472 22.4766645, 78.4359314 22.4766311, 78.4358736 22.4766102, 78.4358411 22.4765921, 78.4358208 22.4765749, 78.4358107 22.4765484, 78.4358186 22.476373, 78.4358281 22.4760829, 78.4359664 22.4757939, 78.4361424 22.4754434)",,
1252604089,Matkuli - Pachmarhi Highway,primary,False,True,10.596,SH41A,,"LINESTRING (78.4370438 22.4759236, 78.4371355 22.4759672)",1,
1252604089,Matkuli - Pachmarhi Highway,primary,False,False,106.90700000000001,SH41A,,"LINESTRING (78.4370438 22.4759236, 78.4365326 22.4756513, 78.4361424 22.4754434)",1,
"[481819371, 1263177436]",,residential,False,False,100.34,,,"LINESTRING (78.4370438 22.4759236, 78.4369852 22.4759929, 78.436651 22.4762148, 78.4366283 22.4762264, 78.4366092 22.4762361, 78.4365727 22.4764055, 78.43649 22.4765697, 78.4364736 22.4766026)",,
481819371,,residential,False,True,67.76599999999999,,,"LINESTRING (78.4364834 22.4774855, 78.4364702 22.4772725, 78.4364538 22.4771843, 78.4363714 22.477023, 78.4363827 22.4768952)",,
1252604089,Matkuli - Pachmarhi Highway,primary,False,True,15.199,SH41A,,"LINESTRING (78.4376872 22.476253, 78.4378175 22.4763177)",1,
1252604089,Matkuli - Pachmarhi Highway,primary,False,False,27.115,SH41A,,"LINESTRING (78.4376872 22.476253, 78.437507 22.4761635, 78.4374555 22.4761363)",1,
"[1263177425, 1263177426]",,residential,False,False,21.153,,yes,"LINESTRING (78.4376872 22.476253, 78.4376546 22.4763148, 78.437597 22.476424)",,
1263177427,,residential,False,True,35.14,,,"LINESTRING (78.437597 22.476424, 78.4374555 22.4761363)",,
481819639,,residential,False,False,33.376999999999995,,,"LINESTRING (78.437597 22.476424, 78.4375649 22.4765208, 78.4375269 22.4767166)",,
"[1263177425, 1263177426]",,residential,False,True,21.153,,yes,"LINESTRING (78.437597 22.476424, 78.4376546 22.4763148, 78.4376872 22.476253)",,
1265867835,,residential,False,False,10.35,,,"LINESTRING (78.4375269 22.4767166, 78.4374266 22.476708)",,
481819639,,residential,False,True,33.376999999999995,,,"LINESTRING (78.4375269 22.4767166, 78.4375649 22.4765208, 78.437597 22.476424)",,
260819514,,residential,False,True,23.741,,,"LINESTRING (78.4375457 22.4745265, 78.4375558 22.4747398)",,
260819514,,residential,False,False,95.974,,,"LINESTRING (78.4375457 22.4745265, 78.4375297 22.4741911, 78.4374358 22.4736709)",,
1249289558,,residential,False,False,67.29499999999999,,,"LINESTRING (78.4375457 22.4745265, 78.4374238 22.4745326, 78.4371569 22.4745487, 78.436894 22.4745152)",,
1249289558,,residential,False,True,67.295,,,"LINESTRING (78.436894 22.4745152, 78.4371569 22.4745487, 78.4374238 22.4745326, 78.4375457 22.4745265)",,
481819368,,residential,False,True,42.266,,,"LINESTRING (78.4362702 22.4750821, 78.4361424 22.4754434)",,
481819368,,residential,False,False,145.417,,,"LINESTRING (78.4362702 22.4750821, 78.4362825 22.4750508, 78.4363253 22.474774, 78.436318 22.4745565, 78.4365426 22.4743754, 78.4366151 22.4742415, 78.4367659 22.4741865, 78.4368192 22.4740803, 78.4368192 22.4739951)",,
1249289559,,residential,False,False,121.475,,,"LINESTRING (78.4362702 22.4750821, 78.4368212 22.4750503, 78.4374505 22.4750196)",,
260819514,,residential,False,False,7.683,,,"LINESTRING (78.4374505 22.4750196, 78.4374719 22.4749534)",,
260819514,,residential,False,True,110.227,,,"LINESTRING (78.4374505 22.4750196, 78.4372677 22.4755695, 78.4371355 22.4759672)",,
1249289559,,residential,False,True,121.475,,,"LINESTRING (78.4374505 22.4750196, 78.4368212 22.4750503, 78.4362702 22.4750821)",,
1249299503,,residential,False,False,128.009,,,"LINESTRING (78.4350115 22.4748726, 78.4348798 22.475131, 78.434853 22.4752536, 78.4347338 22.4753526, 78.4344024 22.4756279, 78.4343568 22.4756713, 78.4343367 22.4757146, 78.4343461 22.4757506, 78.4343635 22.4757828)",,
1252604089,Matkuli - Pachmarhi Highway,primary,False,False,66.804,SH41A,,"LINESTRING (78.4350115 22.4748726, 78.4349575 22.4748417, 78.4344688 22.4745418)",1,
1252604089,Matkuli - Pachmarhi Highway,primary,False,True,132.404,SH41A,,"LINESTRING (78.4350115 22.4748726, 78.4356065 22.4751729, 78.4361424 22.4754434)",1,
1249299503,,residential,False,False,44.357,,,"LINESTRING (78.4343635 22.4757828, 78.4343031 22.4758497, 78.4342066 22.4759265, 78.4341221 22.4759836, 78.4340322 22.4760344)",,
1249299503,,residential,False,True,128.009,,,"LINESTRING (78.4343635 22.4757828, 78.4343461 22.4757506, 78.4343367 22.4757146, 78.4343568 22.4756713, 78.4344024 22.4756279, 78.4347338 22.4753526, 78.434853 22.4752536, 78.4348798 22.475131, 78.4350115 22.4748726)",,
"[1249299504, 1249299505]",,residential,False,False,72.957,,,"LINESTRING (78.4343635 22.4757828, 78.434558 22.475934, 78.4346371 22.476053, 78.4346093 22.4761128, 78.4346067 22.476155, 78.4346429 22.476326)",,
1249299503,,residential,False,True,44.357,,,"LINESTRING (78.4340322 22.4760344, 78.4341221 22.4759836, 78.4342066 22.4759265, 78.4343031 22.4758497, 78.4343635 22.4757828)",,
"[1249299504, 1249299505]",,residential,False,True,72.957,,,"LINESTRING (78.4346429 22.476326, 78.4346067 22.476155, 78.4346093 22.4761128, 78.4346371 22.476053, 78.434558 22.475934, 78.4343635 22.4757828)",,
1252604089,Matkuli - Pachmarhi Highway,primary,False,False,30.056,SH41A,,"LINESTRING (78.4344688 22.4745418, 78.4342287 22.4743874)",1,
"[1249299506, 1249299507]",,residential,False,False,99.35,,,"LINESTRING (78.4344688 22.4745418, 78.4341062 22.4750114, 78.4343805 22.4752011)",,
1252604089,Matkuli - Pachmarhi Highway,primary,False,True,66.804,SH41A,,"LINESTRING (78.4344688 22.4745418, 78.4349575 22.4748417, 78.4350115 22.4748726)",1,
"[1249299506, 1249299507]",,residential,False,True,99.35,,,"LINESTRING (78.4343805 22.4752011, 78.4341062 22.4750114, 78.4344688 22.4745418)",,
329947338,,residential,False,True,32.595,,,"LINESTRING (78.4354756 22.4735757, 78.4357887 22.4735286)",,
329947338,,residential,False,False,160.204,,,"LINESTRING (78.4354756 22.4735757, 78.4348797 22.4736652, 78.434186 22.4738121, 78.433952 22.4738752)",,
1249299515,,residential,False,False,65.675,,,"LINESTRING (78.4354756 22.4735757, 78.4355053 22.4737514, 78.4354119 22.4738075, 78.4353349 22.4738744, 78.4352695 22.4739715, 78.4352438 22.4740664)",,
1249299515,,residential,False,False,24.575000000000003,,,"LINESTRING (78.4352438 22.4740664, 78.4352275 22.4741376, 78.4352858 22.4742757)",,
1249299515,,residential,False,True,65.675,,,"LINESTRING (78.4352438 22.4740664, 78.4352695 22.4739715, 78.4353349 22.4738744, 78.4354119 22.4738075, 78.4355053 22.4737514, 78.4354756 22.4735757)",,
1249299516,,residential,False,False,38.751999999999995,,,"LINESTRING (78.4352438 22.4740664, 78.4354306 22.4740405, 78.4356174 22.4740189)",,
1249299515,,residential,False,True,24.575000000000003,,,"LINESTRING (78.4352858 22.4742757, 78.4352275 22.4741376, 78.4352438 22.4740664)",,
1249299516,,residential,False,True,38.751999999999995,,,"LINESTRING (78.4356174 22.4740189, 78.4354306 22.4740405, 78.4352438 22.4740664)",,
1260524721,,unclassified,False,True,100.779,,,"LINESTRING (78.433766 22.4702939, 78.4340932 22.4698874, 78.434145 22.4696236, 78.4341742 22.4694948)",,
1260524718,,unclassified,False,False,18.096,,,"LINESTRING (78.4341742 22.4694948, 78.4343101 22.4695983)",,
1260524721,,unclassified,False,True,12.542,,,"LINESTRING (78.4341742 22.4694948, 78.4341992 22.4693844)",,
1260524721,,unclassified,False,False,100.779,,,"LINESTRING (78.4341742 22.4694948, 78.434145 22.4696236, 78.4340932 22.4698874, 78.433766 22.4702939)",,
1260524718,,unclassified,False,True,22.937,,,"LINESTRING (78.4352895 22.4702022, 78.4350903 22.4701091)",,
1252604089,Matkuli - Pachmarhi Highway,primary,False,False,15.199,SH41A,,"LINESTRING (78.4378175 22.4763177, 78.4376872 22.476253)",1,
1252604089,Matkuli - Pachmarhi Highway,primary,False,True,342.255,SH41A,,"LINESTRING (78.4378175 22.4763177, 78.4382269 22.4765209, 78.4397082 22.4772088, 78.4407966 22.477694)",1,
1263177417,,unclassified,False,False,358.889,,,"LINESTRING (78.4378175 22.4763177, 78.4382446 22.4756578, 78.4383738 22.4756104, 78.4384729 22.4755614, 78.438572 22.4753701, 78.4389242 22.4752409, 78.440515 22.4760209)",,
1263177417,,unclassified,False,True,358.889,,,"LINESTRING (78.440515 22.4760209, 78.4389242 22.4752409, 78.438572 22.4753701, 78.4384729 22.4755614, 78.4383738 22.4756104, 78.4382446 22.4756578, 78.4378175 22.4763177)",,
1263177427,,residential,False,False,35.14,,,"LINESTRING (78.4374555 22.4761363, 78.437597 22.476424)",,
1252604089,Matkuli - Pachmarhi Highway,primary,False,False,37.876,SH41A,,"LINESTRING (78.4374555 22.4761363, 78.4374167 22.4761158, 78.4371355 22.4759672)",1,
1252604089,Matkuli - Pachmarhi Highway,primary,False,True,27.115,SH41A,,"LINESTRING (78.4374555 22.4761363, 78.437507 22.4761635, 78.4376872 22.476253)",1,
329947330,,unclassified,False,True,192.954,,,"LINESTRING (78.4330486 22.472464, 78.4330376 22.472175, 78.4330572 22.4717819, 78.4330848 22.4716717, 78.4333863 22.4707745)",,permit
370160288,Mahadev Road,unclassified,False,False,203.08800000000002,,,"LINESTRING (78.4330486 22.472464, 78.4328113 22.4723176, 78.4321474 22.4716334, 78.4315778 22.4712627)",,
"[370160288, 1249299529, 1249299530]",Mahadev Road,unclassified,False,True,80.417,,yes,"LINESTRING (78.4330486 22.472464, 78.4332967 22.4726171, 78.4335769 22.4728546, 78.4336453 22.4729271)",,
1260524718,,unclassified,False,True,18.096,,,"LINESTRING (78.4343101 22.4695983, 78.4341742 22.4694948)",,
1260524718,,unclassified,False,False,98.324,,,"LINESTRING (78.4343101 22.4695983, 78.4344714 22.4697213, 78.4350903 22.4701091)",,
1263387613,,unclassified,False,False,58.079,,,"LINESTRING (78.4401739 22.4727098, 78.4407249 22.4725933)",,
329947331,,unclassified,False,False,137.695,,,"LINESTRING (78.4401739 22.4727098, 78.4401653 22.4726781, 78.4401549 22.4723087, 78.4401653 22.4718024, 78.4400354 22.4714953)",,
"[329947331, 1260524686, 1260524687]",,unclassified,False,True,285.379,,yes,"LINESTRING (78.4401739 22.4727098, 78.4402354 22.4729349, 78.4403938 22.4730932, 78.4405677 22.473218, 78.4406612 22.4734003, 78.4409598 22.4735611, 78.4411104 22.4736978, 78.4410013 22.4739114, 78.4406248 22.4741777, 78.44016 22.4744792)",,
1263387613,,unclassified,False,True,58.079,,,"LINESTRING (78.4407249 22.4725933, 78.4401739 22.4727098)",,
329947331,,unclassified,False,True,37.716,,,"LINESTRING (78.4372797 22.469523, 78.4375195 22.4697798)",,
1263387619,,unclassified,False,False,33.491,,,"LINESTRING (78.4372797 22.469523, 78.4372562 22.4696669, 78.4371729 22.4698022)",,
1263387620,,unclassified,False,False,47.281,,,"LINESTRING (78.4371729 22.4698022, 78.4368375 22.4700933)",,
1263387619,,unclassified,False,False,36.67,,,"LINESTRING (78.4371729 22.4698022, 78.4373457 22.4697533, 78.4375195 22.4697798)",,
1263387619,,unclassified,False,True,33.491,,,"LINESTRING (78.4371729 22.4698022, 78.4372562 22.4696669, 78.4372797 22.469523)",,
1263387620,,unclassified,False,True,47.281,,,"LINESTRING (78.4368375 22.4700933, 78.4371729 22.4698022)",,
1263388629,,residential,False,True,35.19,,,"LINESTRING (78.4384675 22.4716096, 78.438502 22.4718508, 78.4384896 22.4718795, 78.4384528 22.4719046)",,
1260524721,,unclassified,False,False,12.542,,,"LINESTRING (78.4341992 22.4693844, 78.4341742 22.4694948)",,
1265863681,,unclassified,False,False,34.177,,,"LINESTRING (78.4341992 22.4693844, 78.4338791 22.4694679)",,
1265863681,,unclassified,False,True,34.177,,,"LINESTRING (78.4338791 22.4694679, 78.4341992 22.4693844)",,
481819371,,residential,False,False,34.364999999999995,,,"LINESTRING (78.4364736 22.4766026, 78.4363945 22.4767614, 78.4363827 22.4768952)",,
"[481819371, 1263177436]",,residential,False,True,100.33999999999999,,,"LINESTRING (78.4364736 22.4766026, 78.43649 22.4765697, 78.4365727 22.4764055, 78.4366092 22.4762361, 78.4366283 22.4762264, 78.436651 22.4762148, 78.4369852 22.4759929, 78.4370438 22.4759236)",,
1265867835,,residential,False,True,102.734,,,"LINESTRING (78.4364736 22.4766026, 78.4365492 22.4766384, 78.4366974 22.4766676, 78.4368971 22.4766492, 78.4373139 22.4766395, 78.4373699 22.4767032, 78.4374266 22.476708)",,
1265867835,,residential,False,True,10.35,,,"LINESTRING (78.4374266 22.476708, 78.4375269 22.4767166)",,
1265867835,,residential,False,False,102.734,,,"LINESTRING (78.4374266 22.476708, 78.4373699 22.4767032, 78.4373139 22.4766395, 78.4368971 22.4766492, 78.4366974 22.4766676, 78.4365492 22.4766384, 78.4364736 22.4766026)",,
1265867836,,residential,False,False,111.701,,,"LINESTRING (78.4374266 22.476708, 78.4372193 22.4768078, 78.4369706 22.4768564, 78.436764 22.4768833, 78.4366612 22.4769211, 78.4363827 22.4768952)",,
481819371,,residential,False,False,67.76599999999999,,,"LINESTRING (78.4363827 22.4768952, 78.4363714 22.477023, 78.4364538 22.4771843, 78.4364702 22.4772725, 78.4364834 22.4774855)",,
481819371,,residential,False,True,34.364999999999995,,,"LINESTRING (78.4363827 22.4768952, 78.4363945 22.4767614, 78.4364736 22.4766026)",,
