osmid,ref,highway,oneway,reversed,length,name,geometry,junction,maxspeed,tunnel
206225082,SH67,primary,False,False,26.603,,"LINESTRING (77.723168 22.7528372, 77.723426 22.7528121)",,,
873382135,,residential,False,False,41.711,Judges Colony,"LINESTRING (77.723168 22.7528372, 77.7234366 22.7531189)",,,
206225082,SH67,primary,False,True,91.133,,"LINESTRING (77.723168 22.7528372, 77.7230994 22.7528426, 77.7228733 22.7528606, 77.7225812 22.7528199, 77.7223974 22.7527372, 77.7223303 22.7526778)",,,
206428731,,secondary,False,True,20.707,,"LINESTRING (77.7187494 22.7501155, 77.7188728 22.7502629)",,,
902045047,,unclassified,False,True,128.352,,"LINESTRING (77.7177362 22.7519946, 77.7166218 22.7525202)",,,
206428731,,secondary,False,False,120.78999999999999,,"LINESTRING (77.7177362 22.7519946, 77.7179831 22.7519144, 77.7185922 22.7516323, 77.7188065 22.7515443)",,,
206428731,,secondary,False,True,40.849000000000004,,"LINESTRING (77.7177362 22.7519946, 77.7175654 22.7519094, 77.7174086 22.7517888)",,,
206225082,SH67,primary,False,False,91.13300000000001,,"LINESTRING (77.7223303 22.7526778, 77.7223974 22.7527372, 77.7225812 22.7528199, 77.7228733 22.7528606, 77.7230994 22.7528426, 77.723168 22.7528372)",,,
206225082,SH67,primary,False,True,15.36,,"LINESTRING (77.7223303 22.7526778, 77.7222854 22.752638, 77.7222442 22.7525668)",,,
265520965,,tertiary,False,True,117.98599999999999,,"LINESTRING (77.7223303 22.7526778, 77.7221903 22.7528036, 77.7220443 22.7528692, 77.7212658 22.7530071)",,,
265520968,,tertiary,True,False,6.282,,"LINESTRING (77.71688 22.7553661, 77.7168273 22.7553949)",roundabout,,
265520968,,tertiary,True,False,6.272,,"LINESTRING (77.7169405 22.7553578, 77.71688 22.7553661)",roundabout,,
957812235,,unclassified,True,False,103.216,,"LINESTRING (77.7169405 22.7553578, 77.7170308 22.7544333)",,,
265520965,,tertiary,False,False,207.236,,"LINESTRING (77.7170452 22.7554007, 77.7174957 22.7550355, 77.7183926 22.7543889, 77.7185958 22.7542076)",,,
265520968,,tertiary,True,False,11.952,,"LINESTRING (77.7170452 22.7554007, 77.7169972 22.7553702, 77.7169405 22.7553578)",roundabout,,
265520968,,tertiary,True,False,14.672,,"LINESTRING (77.7167746 22.7555016, 77.7167898 22.7555661, 77.7168342 22.7556178)",roundabout,,
265523251,,residential,False,False,108.752,,"LINESTRING (77.7167746 22.7555016, 77.7161615 22.7555172, 77.7157144 22.755528)",,,
265520968,,tertiary,True,False,20.783,,"LINESTRING (77.7169146 22.7556487, 77.7169818 22.7556426, 77.7170402 22.7556112, 77.717079 22.7555602)",roundabout,,
265521033,,tertiary,False,False,163.086,,"LINESTRING (77.7169146 22.7556487, 77.7168367 22.7565073, 77.7168085 22.7571118)",,,
265521033,,tertiary,False,False,55.367,,"LINESTRING (77.7167762 22.7578037, 77.7167383 22.7583004)",,,
265521033,,tertiary,False,True,77.007,,"LINESTRING (77.7167762 22.7578037, 77.7168085 22.7571118)",,,
265524521,,residential,False,True,96.693,,"LINESTRING (77.7167762 22.7578037, 77.7166009 22.7577665, 77.7165659 22.7575855, 77.7164261 22.7570819)",,,
333032473,,residential,False,False,10.113,,"LINESTRING (77.7167359 22.7588164, 77.7167261 22.7589069)",,,
333032473,,residential,False,True,32.748,,"LINESTRING (77.7167359 22.7588164, 77.7167191 22.7585223)",,,
957812246,,residential,False,True,11.474,,"LINESTRING (77.7167359 22.7588164, 77.7166243 22.758824)",,,
265521090,,unclassified,False,False,46.459,,"LINESTRING (77.717079 22.7555602, 77.717532 22.7555679)",,,
265520968,,tertiary,True,False,19.042,,"LINESTRING (77.717079 22.7555602, 77.7170913 22.7555042, 77.7170795 22.7554482, 77.7170452 22.7554007)",roundabout,,
265521089,,tertiary,False,False,121.616,,"LINESTRING (77.7223729 22.7556433, 77.7224238 22.7556363, 77.723546 22.7554822)",,,
265521089,,tertiary,False,True,176.863,,"LINESTRING (77.7223729 22.7556433, 77.7215777 22.756205, 77.7210368 22.7566476)",,,
265521090,,unclassified,False,True,140.828,,"LINESTRING (77.7223729 22.7556433, 77.7212182 22.7554062, 77.7210278 22.7554083)",,,
265521089,,tertiary,False,False,34.464,,"LINESTRING (77.71677 22.7583441, 77.7171038 22.7583078)",,,
957812257,,tertiary,True,False,6.07,,"LINESTRING (77.71677 22.7583441, 77.716765 22.7583265, 77.716754 22.7583113, 77.7167383 22.7583004)",roundabout,,
206428731,,secondary,False,False,131.282,,"LINESTRING (77.7195548 22.7512272, 77.7195689 22.7511664, 77.719538 22.7510577, 77.7190876 22.7504716, 77.7188728 22.7502629)",,,
206428731,,secondary,False,True,87.786,,"LINESTRING (77.7195548 22.7512272, 77.7195437 22.7512751, 77.7194651 22.7513398, 77.719103 22.7514226, 77.7188065 22.7515443)",,,
265523249,,residential,False,False,143.513,,"LINESTRING (77.7195548 22.7512272, 77.7198738 22.7510678, 77.7204007 22.7507451, 77.7207155 22.7505113)",,,
265523267,,residential,False,False,56.342,,"LINESTRING (77.7153315 22.7554938, 77.7152866 22.7559988)",,,
265523251,,residential,False,True,39.605,,"LINESTRING (77.7153315 22.7554938, 77.7155794 22.7555312, 77.7157144 22.755528)",,,
265520968,,tertiary,True,False,9.021,,"LINESTRING (77.7168342 22.7556178, 77.716872 22.7556385, 77.7169146 22.7556487)",roundabout,,
957812260,,residential,False,True,121.791,,"LINESTRING (77.7168342 22.7556178, 77.7166229 22.7559842, 77.7162824 22.7565877)",,,
265524347,,residential,False,True,8.909,,"LINESTRING (77.7162585 22.7566301, 77.7161725 22.7566415)",,,
957812260,,residential,False,False,5.314,,"LINESTRING (77.7162585 22.7566301, 77.7162824 22.7565877)",,,
957812260,,residential,False,True,64.887,,"LINESTRING (77.7162585 22.7566301, 77.7160015 22.7570855, 77.7159665 22.7571478)",,,
265523267,,residential,False,True,90.146,,"LINESTRING (77.7151437 22.7567955, 77.7152482 22.756432, 77.7152866 22.7559988)",,,
265524347,,residential,False,False,106.88300000000001,,"LINESTRING (77.7151437 22.7567955, 77.7157872 22.7566928, 77.7161725 22.7566415)",,,
265523267,,residential,False,True,56.342,,"LINESTRING (77.7152866 22.7559988, 77.7153315 22.7554938)",,,
265523267,,residential,False,False,90.146,,"LINESTRING (77.7152866 22.7559988, 77.7152482 22.756432, 77.7151437 22.7567955)",,,
265521089,,tertiary,False,False,4.92,,"LINESTRING (77.7193057 22.757945, 77.7193477 22.7579236)",,,
265521088,,residential,False,False,96.27100000000002,,"LINESTRING (77.7193057 22.757945, 77.7192557 22.7580212, 77.7188038 22.7584751, 77.7187634 22.7585669, 77.7187708 22.758628)",,,
265521089,,tertiary,False,True,230.13299999999998,,"LINESTRING (77.7193057 22.757945, 77.7192123 22.7579926, 77.7186964 22.7580947, 77.7183088 22.758159, 77.7179968 22.7582107, 77.7171038 22.7583078)",,,
265524338,,residential,False,False,48.186,,"LINESTRING (77.7171124 22.7584934, 77.7171192 22.7589267)",,,
265524384,,residential,False,False,40.456,,"LINESTRING (77.7171124 22.7584934, 77.7167191 22.7585223)",,,
1226404521,,residential,False,False,20.657,,"LINESTRING (77.7171124 22.7584934, 77.7171038 22.7583078)",,,
