osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry
154856003,2,NH68,trunk,60,False,False,10.243,"LINESTRING (71.4395826 25.2039746, 71.4396584 25.2039131)"
154856003,2,NH68,trunk,60,False,True,214.533,"LINESTRING (71.4395826 25.2039746, 71.4391792 25.2043256, 71.4389761 25.2045425, 71.4387798 25.2048356, 71.4386165 25.2052321, 71.4385041 25.2055908)"
154856003,2,NH68,trunk,60,False,True,67.591,"LINESTRING (71.4385041 25.2055908, 71.4383066 25.2061718)"
154856003,2,NH68,trunk,60,False,False,214.53300000000002,"LINESTRING (71.4385041 25.2055908, 71.4386165 25.2052321, 71.4387798 25.2048356, 71.4389761 25.2045425, 71.4391792 25.2043256, 71.4395826 25.2039746)"
154856003,2,NH68,trunk,60,False,True,124.908,"LINESTRING (71.4421142 25.2018129, 71.4412281 25.2025997)"
154856003,2,NH68,trunk,60,False,False,124.908,"LINESTRING (71.4412281 25.2025997, 71.4421142 25.2018129)"
154856003,2,NH68,trunk,60,False,True,215.18200000000002,"LINESTRING (71.4412281 25.2025997, 71.4406487 25.2030503, 71.4396584 25.2039131)"
154856003,2,NH68,trunk,60,False,True,10.243,"LINESTRING (71.4396584 25.2039131, 71.4395826 25.2039746)"
154856003,2,NH68,trunk,60,False,False,215.18200000000002,"LINESTRING (71.4396584 25.2039131, 71.4406487 25.2030503, 71.4412281 25.2025997)"
154856003,2,NH68,trunk,60,False,False,67.591,"LINESTRING (71.4383066 25.2061718, 71.4385041 25.2055908)"
