osmid,highway,oneway,reversed,length,geometry,bridge,ref
336707139,tertiary,False,False,136.474,"LINESTRING (80.8724354 25.17276, 80.872545 25.1726495, 80.8726108 25.172525, 80.8728304 25.1717357, 80.872888 25.17162)",,
336707139,tertiary,False,True,175.006,"LINESTRING (80.8724354 25.17276, 80.8723296 25.1728013, 80.8719478 25.172945, 80.8716467 25.1730912, 80.871381 25.1732694, 80.8711097 25.1735329, 80.8709997 25.1736112)",,
483535310,unclassified,False,False,87.648,"LINESTRING (80.8724354 25.17276, 80.8724039 25.173022, 80.8723543 25.1734974, 80.872339 25.1735425)",,
203142372,residential,False,True,53.389,"LINESTRING (80.8688767 25.1758083, 80.868365 25.1759351)",,
203142372,residential,False,False,39.825,"LINESTRING (80.8688767 25.1758083, 80.8691289 25.1757865, 80.8692584 25.1758401)",,
"[483162942, 917879541, 917879542]",residential,False,False,213.255,"LINESTRING (80.8688767 25.1758083, 80.8690672 25.1755486, 80.8691377 25.1754119, 80.8691549 25.1753354, 80.8691674 25.175225, 80.8691737 25.1751015, 80.8691502 25.1749505, 80.8690659 25.1746451, 80.8689593 25.1742225, 80.8688935 25.1739881)",yes,
203142372,residential,False,True,39.825,"LINESTRING (80.8692584 25.1758401, 80.8691289 25.1757865, 80.8688767 25.1758083)",,
931314376,trunk,False,False,227.647,"LINESTRING (80.8687432 25.1720024, 80.8688279 25.172195, 80.8689448 25.1724284, 80.8690346 25.1726715, 80.8690497 25.1728976, 80.8689883 25.1735006, 80.8689515 25.1737165, 80.8689208 25.1738899, 80.8688935 25.1739881)",,NH135BG
931314376,trunk,False,True,186.54500000000002,"LINESTRING (80.8687432 25.1720024, 80.8686157 25.1717213, 80.8685885 25.1714933, 80.8685519 25.1708282, 80.8685245 25.170521, 80.8685084 25.1703513)",,NH135BG
933300231,residential,False,True,137.82,"LINESTRING (80.8687432 25.1720024, 80.8684151 25.1721441, 80.8682908 25.172196, 80.8681473 25.1722494, 80.8679878 25.1723004, 80.8676765 25.1723997, 80.8676458 25.172429, 80.8676361 25.1724611, 80.8676457 25.1724966, 80.8676988 25.1725656)",,
846672837,trunk,False,False,7.264,"LINESTRING (80.8673841 25.1750563, 80.8673941 25.175121)",,NH135BG
203133522,tertiary,True,False,111.24300000000001,"LINESTRING (80.8673841 25.1750563, 80.8664855 25.1751116, 80.8662828 25.1751378)",,
846672837,trunk,False,True,45.121,"LINESTRING (80.8673841 25.1750563, 80.8674683 25.1749422, 80.8676799 25.1747539)",,NH135BG
846672837,trunk,False,True,7.264,"LINESTRING (80.8673941 25.175121, 80.8673841 25.1750563)",,NH135BG
846672837,trunk,False,False,35.760999999999996,"LINESTRING (80.8673941 25.175121, 80.8674637 25.1751811, 80.8676535 25.1753408)",,NH135BG
846672837,trunk,False,False,107.859,"LINESTRING (80.8676535 25.1753408, 80.867767 25.1754885, 80.8679734 25.1758507, 80.8680306 25.1759052, 80.8681263 25.1759343, 80.868365 25.1759351)",,NH135BG
846672837,trunk,False,True,35.760999999999996,"LINESTRING (80.8676535 25.1753408, 80.8674637 25.1751811, 80.8673941 25.175121)",,NH135BG
933300227,residential,False,True,69.726,"LINESTRING (80.8676535 25.1753408, 80.8677338 25.175247, 80.8677638 25.1751808, 80.8677686 25.1751017, 80.8677572 25.17503, 80.8677417 25.1749477, 80.8676799 25.1747539)",,
203142372,residential,False,False,53.389,"LINESTRING (80.868365 25.1759351, 80.8688767 25.1758083)",,
"[336707129, 846672837]",trunk,False,False,161.511,"LINESTRING (80.868365 25.1759351, 80.8684516 25.1759726, 80.8684882 25.1760496, 80.8686454 25.1767803, 80.8688168 25.1772948)",,NH135BG
846672837,trunk,False,True,107.859,"LINESTRING (80.868365 25.1759351, 80.8681263 25.1759343, 80.8680306 25.1759052, 80.8679734 25.1758507, 80.867767 25.1754885, 80.8676535 25.1753408)",,NH135BG
"[203133529, 336707139, 336707134]",tertiary,False,False,173.04,"LINESTRING (80.8688935 25.1739881, 80.8690333 25.1739711, 80.8692255 25.1739622, 80.8705064 25.1738025, 80.8705964 25.1737813)",yes,
"[917879542, 917879541, 483162942]",residential,False,True,213.25500000000002,"LINESTRING (80.8688935 25.1739881, 80.8689593 25.1742225, 80.8690659 25.1746451, 80.8691502 25.1749505, 80.8691737 25.1751015, 80.8691674 25.175225, 80.8691549 25.1753354, 80.8691377 25.1754119, 80.8690672 25.1755486, 80.8688767 25.1758083)",yes,
"[931314376, 846672837, 336707127]",trunk,False,False,141.54299999999998,"LINESTRING (80.8688935 25.1739881, 80.8688001 25.1741102, 80.8687008 25.1742251, 80.8685922 25.1743104, 80.8684386 25.174394, 80.8679955 25.1744874, 80.8678524 25.1745824, 80.8677662 25.1746653)",yes,NH135BG
