osmid,lanes,highway,oneway,reversed,length,name,geometry,bridge
456120901,,residential,False,True,3.866,,"LINESTRING (78.3919182 27.1755203, 78.391949 27.1755417)",
456120902,,residential,False,False,43.611999999999995,,"LINESTRING (78.3919182 27.1755203, 78.3917067 27.1756271, 78.3915366 27.1757167)",
456120902,,residential,False,False,52.841,,"LINESTRING (78.389692 27.176715, 78.3892328 27.1769578)",
456120902,,residential,False,True,27.842,,"LINESTRING (78.389692 27.176715, 78.3899345 27.1765879)",
1084636377,,residential,False,True,84.678,,"LINESTRING (78.389692 27.176715, 78.3891607 27.1761179)",
1084190676,,tertiary,False,True,11.725,,"LINESTRING (78.386818 27.1795199, 78.386714 27.1795705)",
456120904,,residential,False,True,66.92,,"LINESTRING (78.386818 27.1795199, 78.3866404 27.1792208, 78.3865656 27.1790773, 78.386519 27.1789804)",
1084190676,,tertiary,False,False,28.381999999999998,,"LINESTRING (78.386818 27.1795199, 78.3869438 27.1794587, 78.3870744 27.1794057)",
456120905,,residential,False,True,53.992,,"LINESTRING (78.3880433 27.1826799, 78.3877614 27.1822641)",
791647062,2,secondary,False,False,155.091,New Bypass Road,"LINESTRING (78.3880433 27.1826799, 78.3881428 27.1825141, 78.388297 27.1822683, 78.3886124 27.1818501, 78.3887325 27.1817106, 78.3889166 27.181527)",
456120906,,residential,False,False,129.505,,"LINESTRING (78.3889166 27.181527, 78.3882832 27.1805077)",
791647062,2,secondary,False,False,121.392,New Bypass Road,"LINESTRING (78.3889166 27.181527, 78.3889825 27.1814577, 78.3892324 27.1812168, 78.3896439 27.180869, 78.3897939 27.1807666)",
791647062,2,secondary,False,True,155.091,New Bypass Road,"LINESTRING (78.3889166 27.181527, 78.3887325 27.1817106, 78.3886124 27.1818501, 78.388297 27.1822683, 78.3881428 27.1825141, 78.3880433 27.1826799)",
456120906,,residential,False,True,131.672,,"LINESTRING (78.3875016 27.1792497, 78.3881455 27.1802861)",
1084190676,,tertiary,False,False,18.3,,"LINESTRING (78.3875016 27.1792497, 78.3876651 27.1791727)",
1084190676,,tertiary,False,True,45.681999999999995,,"LINESTRING (78.3875016 27.1792497, 78.3871066 27.1793927, 78.3870744 27.1794057)",
459235963,,unclassified,False,False,11.935,,"LINESTRING (78.3931202 27.1747787, 78.393063 27.1746842)",
459235963,,unclassified,False,True,13.278,,"LINESTRING (78.3931202 27.1747787, 78.3931636 27.1748917)",
1084621332,,residential,False,False,109.648,,"LINESTRING (78.3931202 27.1747787, 78.3931737 27.1747497, 78.3931896 27.1747409, 78.3932124 27.1747335, 78.3932359 27.1747321, 78.3932693 27.1747422, 78.3933398 27.1748037, 78.393861 27.1751998, 78.3939808 27.1752938)",
791647062,2,secondary,False,True,18.619,New Bypass Road,"LINESTRING (78.3905119 27.1803291, 78.3903519 27.1804173)",
791647062,2,secondary,False,False,101.55699999999999,New Bypass Road,"LINESTRING (78.3905119 27.1803291, 78.3908857 27.1801675, 78.3913806 27.1800077, 78.3914593 27.1799801)",
1084612278,,residential,False,True,63.901,,"LINESTRING (78.3905119 27.1803291, 78.3904181 27.1801198, 78.3903945 27.1800644, 78.3903623 27.1799585, 78.3903441 27.1798459, 78.3903203 27.1797827)",
459235963,,unclassified,False,False,68.328,,"LINESTRING (78.3933118 27.1754918, 78.3932527 27.1752293, 78.3932002 27.1750286, 78.3931636 27.1748917)",
459235963,,unclassified,False,True,46.385000000000005,,"LINESTRING (78.3933118 27.1754918, 78.3933553 27.1756427, 78.3934079 27.1757819, 78.3934675 27.1758834)",
1084621336,,residential,False,False,64.585,,"LINESTRING (78.3933118 27.1754918, 78.393457 27.1754376, 78.3935016 27.1754342, 78.3935514 27.1754558, 78.3936088 27.175508, 78.3937281 27.1757656)",
459235963,,unclassified,False,False,13.278,,"LINESTRING (78.3931636 27.1748917, 78.3931202 27.1747787)",
459235963,,unclassified,False,True,68.328,,"LINESTRING (78.3931636 27.1748917, 78.3932002 27.1750286, 78.3932527 27.1752293, 78.3933118 27.1754918)",
"[1084190674, 1084190676, 1084190677]",,tertiary,False,True,13.978,,"LINESTRING (78.3862392 27.174595, 78.3862346 27.1746275, 78.3862766 27.1746899, 78.3862908 27.1747057)",yes
1084976952,,residential,False,False,19.788,,"LINESTRING (78.3862392 27.174595, 78.3861735 27.1746064, 78.3861435 27.174616, 78.3860578 27.1746639)",
456120905,,residential,False,False,53.992,,"LINESTRING (78.3877614 27.1822641, 78.3880433 27.1826799)",
456120905,,residential,False,True,145.584,,"LINESTRING (78.3877614 27.1822641, 78.3869798 27.1811547)",
459235963,,unclassified,False,True,11.935,,"LINESTRING (78.393063 27.1746842, 78.3931202 27.1747787)",
1084548116,,tertiary,True,False,36.343,,"LINESTRING (78.393063 27.1746842, 78.3930741 27.1746227, 78.3931272 27.1743624)",
1084548116,,tertiary,True,False,12.167,,"LINESTRING (78.3930395 27.1747916, 78.393063 27.1746842)",
1084612289,,residential,False,False,87.564,,"LINESTRING (78.3930395 27.1747916, 78.393078 27.1748867, 78.393134 27.1750994, 78.3932564 27.1755545)",
1084548116,,tertiary,True,False,46.825,,"LINESTRING (78.3926658 27.1771875, 78.3927293 27.1767702)",
1084612293,,residential,False,False,69.509,,"LINESTRING (78.3926658 27.1771875, 78.3928771 27.1771974, 78.3929473 27.1771963, 78.3929996 27.1771895, 78.3930264 27.1771759, 78.3932443 27.176947)",
115776343,2,tertiary,False,False,20.466,,"LINESTRING (78.3922524 27.17953, 78.3922231 27.1797122)",
1084548116,,tertiary,True,False,102.03399999999999,,"LINESTRING (78.3922524 27.17953, 78.3923014 27.1794292, 78.3923605 27.1791262, 78.392447 27.1786319)",
1084630510,,residential,False,False,39.06,,"LINESTRING (78.3868848 27.1753603, 78.3872121 27.1751638)",
1084190676,,tertiary,False,False,93.566,,"LINESTRING (78.3868848 27.1753603, 78.3867409 27.175193, 78.3866371 27.1750782, 78.3864941 27.1749314, 78.3862908 27.1747057)",
1084190676,,tertiary,False,True,153.08599999999998,,"LINESTRING (78.3868848 27.1753603, 78.3870215 27.1755703, 78.3873809 27.1761187, 78.3876866 27.1765374)",
456120901,,residential,False,False,62.151,,"LINESTRING (78.3912918 27.1750198, 78.3908475 27.1746246)",
456120901,,residential,False,True,49.502,,"LINESTRING (78.3912918 27.1750198, 78.3916606 27.1753207)",
1084630503,,residential,False,False,34.776,,"LINESTRING (78.3912918 27.1750198, 78.391543 27.174801)",
456120901,,residential,False,False,49.502,,"LINESTRING (78.3916606 27.1753207, 78.3912918 27.1750198)",
456120901,,residential,False,True,33.792,,"LINESTRING (78.3916606 27.1753207, 78.3919182 27.1755203)",
1084630502,,residential,False,False,143.161,,"LINESTRING (78.3916606 27.1753207, 78.3919451 27.1750344, 78.3922702 27.1747195, 78.3926382 27.1743715)",
456120902,,residential,False,False,114.261,,"LINESTRING (78.3892328 27.1769578, 78.3882657 27.1775197)",
456120902,,residential,False,True,52.841,,"LINESTRING (78.3892328 27.1769578, 78.389692 27.176715)",
1084612265,,residential,False,False,196.851,,"LINESTRING (78.3892328 27.1769578, 78.3897604 27.1777401, 78.3902782 27.178464)",
456120904,,residential,False,False,68.212,,"LINESTRING (78.3856186 27.1775114, 78.3856227 27.1775364, 78.385754 27.177736, 78.38595 27.1780156, 78.3859671 27.1780384)",
456120904,,residential,False,True,18.215,,"LINESTRING (78.3856186 27.1775114, 78.3856369 27.1774826, 78.3856588 27.1774664, 78.3857645 27.1774188)",
1084641103,,residential,False,True,10.835999999999999,,"LINESTRING (78.3856186 27.1775114, 78.3855625 27.1774806, 78.3855412 27.17748, 78.3855192 27.1774833)",
456120904,,residential,False,False,23.967,,"LINESTRING (78.3862312 27.1784298, 78.3863377 27.1786234)",
456120904,,residential,False,True,47.619,,"LINESTRING (78.3862312 27.1784298, 78.3861206 27.1782433, 78.3859851 27.1780624)",
1084641097,,residential,False,False,63.625,,"LINESTRING (78.3862312 27.1784298, 78.3859544 27.1785972, 78.3858855 27.1786562, 78.3858664 27.1786959, 78.3858664 27.1787402, 78.385888 27.1788049, 78.3859035 27.1788364)",
1084641105,,residential,False,False,23.935000000000002,,"LINESTRING (78.3862312 27.1784298, 78.3863069 27.1784067, 78.3863566 27.1784067, 78.3864676 27.1784215)",
115776343,2,tertiary,False,True,17.595,,"LINESTRING (78.3922085 27.1798699, 78.3922231 27.1797122)",
115776343,2,tertiary,False,False,120.07700000000001,,"LINESTRING (78.3922085 27.1798699, 78.3922013 27.179947, 78.392154 27.1802302, 78.3920477 27.1808939, 78.3920394 27.1809391)",
1084607644,,residential,False,False,82.032,,"LINESTRING (78.3922085 27.1798699, 78.3924046 27.1798281, 78.3924588 27.1798281, 78.3924903 27.179833, 78.3925291 27.1798498, 78.3925652 27.1798771, 78.3926004 27.1799204, 78.3926419 27.1799718, 78.392669 27.1799887, 78.3926969 27.1799911, 78.3927465 27.1799846, 78.3929422 27.1799207)",
1084607644,,residential,False,True,152.168,,"LINESTRING (78.3943764 27.1794316, 78.39434 27.1794545, 78.3942978 27.1794776, 78.3929422 27.1799207)",
1084607644,,residential,False,False,152.168,,"LINESTRING (78.3929422 27.1799207, 78.3942978 27.1794776, 78.39434 27.1794545, 78.3943764 27.1794316)",
1084607644,,residential,False,True,82.032,,"LINESTRING (78.3929422 27.1799207, 78.3927465 27.1799846, 78.3926969 27.1799911, 78.392669 27.1799887, 78.3926419 27.1799718, 78.3926004 27.1799204, 78.3925652 27.1798771, 78.3925291 27.1798498, 78.3924903 27.179833, 78.3924588 27.1798281, 78.3924046 27.1798281, 78.3922085 27.1798699)",
1084607645,,residential,False,False,51.102000000000004,,"LINESTRING (78.3929422 27.1799207, 78.3930431 27.1800806, 78.3931509 27.1802251, 78.3932181 27.1803087)",
1084607645,,residential,False,False,45.848,,"LINESTRING (78.3932181 27.1803087, 78.3934634 27.1806138, 78.3934886 27.1806435)",
1084607645,,residential,False,True,51.102000000000004,,"LINESTRING (78.3932181 27.1803087, 78.3931509 27.1802251, 78.3930431 27.1800806, 78.3929422 27.1799207)",
1084607645,,residential,False,False,61.136,,"LINESTRING (78.3934886 27.1806435, 78.3938604 27.1810827)",
1084607648,,residential,False,False,55.986,,"LINESTRING (78.3934886 27.1806435, 78.3939702 27.180379)",
1084607652,,residential,False,True,77.327,,"LINESTRING (78.3934886 27.1806435, 78.3928123 27.1809923)",
1084607645,,residential,False,True,45.848,,"LINESTRING (78.3934886 27.1806435, 78.3934634 27.1806138, 78.3932181 27.1803087)",
1084607648,,residential,False,True,55.986,,"LINESTRING (78.3939702 27.180379, 78.3934886 27.1806435)",
1084607645,,residential,False,True,61.136,,"LINESTRING (78.3938604 27.1810827, 78.3934886 27.1806435)",
1084607649,,residential,False,False,78.651,,"LINESTRING (78.3938604 27.1810827, 78.3934644 27.1814378, 78.3933506 27.1815188, 78.3932824 27.181567)",
1084607650,,residential,False,True,29.239,,"LINESTRING (78.3920123 27.1824705, 78.3917937 27.1822935)",
1084607649,,residential,False,True,55.173,,"LINESTRING (78.3920123 27.1824705, 78.3923356 27.1822395, 78.3924462 27.1821587)",
1084607650,,residential,False,False,29.239,,"LINESTRING (78.3917937 27.1822935, 78.3920123 27.1824705)",
115776343,2,tertiary,False,True,113.469,,"LINESTRING (78.3917937 27.1822935, 78.3918926 27.1817413, 78.3919759 27.181286)",
1084607658,,residential,False,True,118.629,,"LINESTRING (78.3917937 27.1822935, 78.3916667 27.1821457, 78.3914128 27.1818199, 78.3911627 27.1814942, 78.3911072 27.181419)",
1084607654,,residential,False,True,35.468,,"LINESTRING (78.3932824 27.181567, 78.3930714 27.1813091)",
1084607649,,residential,False,False,105.708,,"LINESTRING (78.3932824 27.181567, 78.3931959 27.1816281, 78.3929061 27.1818225, 78.3924462 27.1821587)",
1084607649,,residential,False,True,78.651,,"LINESTRING (78.3932824 27.181567, 78.3933506 27.1815188, 78.3934644 27.1814378, 78.3938604 27.1810827)",
1084607651,,residential,False,False,91.271,,"LINESTRING (78.3932824 27.181567, 78.3933666 27.1816789, 78.3934814 27.1818548, 78.3935643 27.1820091, 78.3937149 27.1822906)",
1084607651,,residential,False,True,91.271,,"LINESTRING (78.3937149 27.1822906, 78.3935643 27.1820091, 78.3934814 27.1818548, 78.3933666 27.1816789, 78.3932824 27.181567)",
115776343,2,tertiary,False,True,39.082,,"LINESTRING (78.3919759 27.181286, 78.3920394 27.1809391)",
115776343,2,tertiary,False,False,113.469,,"LINESTRING (78.3919759 27.181286, 78.3918926 27.1817413, 78.3917937 27.1822935)",
1084607652,,residential,False,False,90.18100000000001,,"LINESTRING (78.3919759 27.181286, 78.3920708 27.181289, 78.3921634 27.1812701, 78.3923439 27.1812107, 78.392535 27.1811299, 78.3925928 27.1811054, 78.3928123 27.1809923)",
115776343,2,tertiary,False,False,39.082,,"LINESTRING (78.3920394 27.1809391, 78.3919759 27.181286)",
115776343,2,tertiary,False,True,120.077,,"LINESTRING (78.3920394 27.1809391, 78.3920477 27.1808939, 78.392154 27.1802302, 78.3922013 27.179947, 78.3922085 27.1798699)",
1084607653,,residential,False,False,78.225,,"LINESTRING (78.3920394 27.1809391, 78.3922019 27.1808899, 78.392404 27.1808032, 78.3927432 27.1806235)",
1084607653,,residential,False,True,78.225,,"LINESTRING (78.3927432 27.1806235, 78.392404 27.1808032, 78.3922019 27.1808899, 78.3920394 27.1809391)",
1084607652,,residential,False,False,77.327,,"LINESTRING (78.3928123 27.1809923, 78.3934886 27.1806435)",
1084607654,,residential,False,False,43.563,,"LINESTRING (78.3928123 27.1809923, 78.3930714 27.1813091)",
1084607652,,residential,False,True,90.18099999999998,,"LINESTRING (78.3928123 27.1809923, 78.3925928 27.1811054, 78.392535 27.1811299, 78.3923439 27.1812107, 78.3921634 27.1812701, 78.3920708 27.181289, 78.3919759 27.181286)",
1084607654,,residential,False,False,35.468,,"LINESTRING (78.3930714 27.1813091, 78.3932824 27.181567)",
1084607654,,residential,False,True,43.563,,"LINESTRING (78.3930714 27.1813091, 78.3928123 27.1809923)",
1084607655,,residential,False,False,121.095,,"LINESTRING (78.3930714 27.1813091, 78.3927535 27.1815054, 78.392623 27.1815863, 78.3925684 27.181643, 78.392538 27.1817051, 78.3924462 27.1821587)",
1084607649,,residential,False,False,55.173,,"LINESTRING (78.3924462 27.1821587, 78.3923356 27.1822395, 78.3920123 27.1824705)",
1084607649,,residential,False,True,105.708,,"LINESTRING (78.3924462 27.1821587, 78.3929061 27.1818225, 78.3931959 27.1816281, 78.3932824 27.181567)",
1084607655,,residential,False,True,121.095,,"LINESTRING (78.3924462 27.1821587, 78.392538 27.1817051, 78.3925684 27.181643, 78.392623 27.1815863, 78.3927535 27.1815054, 78.3930714 27.1813091)",
791647062,2,secondary,False,False,18.619,New Bypass Road,"LINESTRING (78.3903519 27.1804173, 78.3905119 27.1803291)",
791647062,2,secondary,False,True,67.582,New Bypass Road,"LINESTRING (78.3903519 27.1804173, 78.3901226 27.1805421, 78.3897939 27.1807666)",
"[1084990144, 1084990145, 1084607658]",,residential,False,False,134.3,,"LINESTRING (78.3903519 27.1804173, 78.3903895 27.1804723, 78.3904358 27.1805353, 78.3904723 27.180593, 78.3905118 27.1806415, 78.3906469 27.1807859, 78.3907667 27.1809384, 78.3910156 27.1812947, 78.3911072 27.181419)",yes
1084607659,,residential,False,False,135.903,,"LINESTRING (78.3886958 27.1826124, 78.3896931 27.1820835, 78.3898802 27.1819932)",
1084607659,,residential,False,False,98.092,,"LINESTRING (78.3902272 27.1818257, 78.3911072 27.181419)",
1084607659,,residential,False,True,39.051,,"LINESTRING (78.3902272 27.1818257, 78.3898802 27.1819932)",
1084607660,,residential,False,False,78.832,,"LINESTRING (78.3902272 27.1818257, 78.3905745 27.1824638)",
1084607659,,residential,False,True,98.092,,"LINESTRING (78.3911072 27.181419, 78.3902272 27.1818257)",
1084607658,,residential,False,False,118.62900000000002,,"LINESTRING (78.3911072 27.181419, 78.3911627 27.1814942, 78.3914128 27.1818199, 78.3916667 27.1821457, 78.3917937 27.1822935)",
"[1084990144, 1084990145, 1084607658]",,residential,False,True,134.29999999999998,,"LINESTRING (78.3911072 27.181419, 78.3910156 27.1812947, 78.3907667 27.1809384, 78.3906469 27.1807859, 78.3905118 27.1806415, 78.3904723 27.180593, 78.3904358 27.1805353, 78.3903895 27.1804723, 78.3903519 27.1804173)",yes
1084607660,,residential,False,True,78.832,,"LINESTRING (78.3905745 27.1824638, 78.3902272 27.1818257)",
1084607659,,residential,False,False,39.051,,"LINESTRING (78.3898802 27.1819932, 78.3902272 27.1818257)",
1084607661,,residential,False,False,79.197,,"LINESTRING (78.3898802 27.1819932, 78.3902262 27.1826355)",
1084607659,,residential,False,True,135.903,,"LINESTRING (78.3898802 27.1819932, 78.3896931 27.1820835, 78.3886958 27.1826124)",
1084607661,,residential,False,True,79.197,,"LINESTRING (78.3902262 27.1826355, 78.3898802 27.1819932)",
456120905,,residential,False,False,145.584,,"LINESTRING (78.3869798 27.1811547, 78.3877614 27.1822641)",
456120905,,residential,False,True,23.349,,"LINESTRING (78.3869798 27.1811547, 78.3868544 27.1809768)",
1084607667,,residential,False,False,147.641,,"LINESTRING (78.3869798 27.1811547, 78.3882832 27.1805077)",
456120906,,residential,False,False,28.155,,"LINESTRING (78.3882832 27.1805077, 78.3881455 27.1802861)",
456120906,,residential,False,True,129.505,,"LINESTRING (78.3882832 27.1805077, 78.3889166 27.181527)",
1084607667,,residential,False,True,147.641,,"LINESTRING (78.3882832 27.1805077, 78.3869798 27.1811547)",
1084190676,,tertiary,False,False,11.725,,"LINESTRING (78.386714 27.1795705, 78.386818 27.1795199)",
1084190676,,tertiary,False,True,41.011,,"LINESTRING (78.386714 27.1795705, 78.3863502 27.1797474)",
1084607668,,residential,False,False,35.72,,"LINESTRING (78.386714 27.1795705, 78.3868908 27.1798506)",
1084607668,,residential,False,True,102.763,,"LINESTRING (78.3873997 27.1806563, 78.3868908 27.1798506)",
1084607669,,residential,False,False,84.479,,"LINESTRING (78.3873997 27.1806563, 78.3881455 27.1802861)",
1084607669,,residential,False,True,17.856,,"LINESTRING (78.3873997 27.1806563, 78.3872421 27.1807346)",
456120905,,residential,False,False,4.842,,"LINESTRING (78.3868284 27.1809399, 78.3868544 27.1809768)",
1084607669,,residential,False,False,24.52,,"LINESTRING (78.3868284 27.1809399, 78.3870449 27.1808325)",
456120905,,residential,False,True,103.482,,"LINESTRING (78.3868284 27.1809399, 78.3866506 27.1806875, 78.3862787 27.1801481)",
456120906,,residential,False,False,131.672,,"LINESTRING (78.3881455 27.1802861, 78.3875016 27.1792497)",
456120906,,residential,False,True,28.155,,"LINESTRING (78.3881455 27.1802861, 78.3882832 27.1805077)",
1084607669,,residential,False,True,84.479,,"LINESTRING (78.3881455 27.1802861, 78.3873997 27.1806563)",
1084607668,,residential,False,False,102.763,,"LINESTRING (78.3868908 27.1798506, 78.3873997 27.1806563)",
1084607668,,residential,False,True,35.72,,"LINESTRING (78.3868908 27.1798506, 78.386714 27.1795705)",
1084607670,,residential,False,False,18.577,,"LINESTRING (78.3868908 27.1798506, 78.3867252 27.1799294)",
456120905,,residential,False,True,35.741,,"LINESTRING (78.3862787 27.1801481, 78.3860898 27.1798741)",
1084607670,,residential,False,True,22.294,,"LINESTRING (78.3862787 27.1801481, 78.3864765 27.180052)",
456120905,,residential,False,False,103.482,,"LINESTRING (78.3862787 27.1801481, 78.3866506 27.1806875, 78.3868284 27.1809399)",
1084607670,,residential,False,False,22.294,,"LINESTRING (78.3864765 27.180052, 78.3862787 27.1801481)",
1084607670,,residential,False,True,28.125,,"LINESTRING (78.3864765 27.180052, 78.3867252 27.1799294)",
1084607671,,residential,False,False,103.408,,"LINESTRING (78.3864765 27.180052, 78.3870449 27.1808325)",
1084607669,,residential,False,False,22.338,,"LINESTRING (78.3870449 27.1808325, 78.3872421 27.1807346)",
1084607669,,residential,False,True,24.52,,"LINESTRING (78.3870449 27.1808325, 78.3868284 27.1809399)",
1084607671,,residential,False,True,103.408,,"LINESTRING (78.3870449 27.1808325, 78.3864765 27.180052)",
1084607670,,residential,False,False,28.125,,"LINESTRING (78.3867252 27.1799294, 78.3864765 27.180052)",
1084607670,,residential,False,True,18.577,,"LINESTRING (78.3867252 27.1799294, 78.3868908 27.1798506)",
1084607672,,residential,False,False,103.105,,"LINESTRING (78.3867252 27.1799294, 78.3872421 27.1807346)",
1084607669,,residential,False,False,17.856,,"LINESTRING (78.3872421 27.1807346, 78.3873997 27.1806563)",
1084607669,,residential,False,True,22.338,,"LINESTRING (78.3872421 27.1807346, 78.3870449 27.1808325)",
1084607672,,residential,False,True,103.105,,"LINESTRING (78.3872421 27.1807346, 78.3867252 27.1799294)",
1084607676,,residential,False,True,30.312,,"LINESTRING (78.3853889 27.1824944, 78.3851309 27.1826415)",
1084607677,,residential,False,True,82.281,,"LINESTRING (78.3853889 27.1824944, 78.3851615 27.1821622, 78.3849724 27.1818541)",
1084607678,,residential,False,False,32.273,,"LINESTRING (78.3849724 27.1818541, 78.3852614 27.1817194)",
1084607677,,residential,False,False,82.281,,"LINESTRING (78.3849724 27.1818541, 78.3851615 27.1821622, 78.3853889 27.1824944)",
456120905,,residential,False,False,23.349,,"LINESTRING (78.3868544 27.1809768, 78.3869798 27.1811547)",
456120905,,residential,False,True,4.842,,"LINESTRING (78.3868544 27.1809768, 78.3868284 27.1809399)",
1084607678,,residential,False,True,95.75,,"LINESTRING (78.3868544 27.1809768, 78.385997 27.1813765)",
1084607679,,residential,False,False,86.12,,"LINESTRING (78.3848377 27.1810428, 78.3852614 27.1817194)",
1084607678,,residential,False,False,22.166,,"LINESTRING (78.3852614 27.1817194, 78.3854599 27.1816269)",
1084607678,,residential,False,True,32.273,,"LINESTRING (78.3852614 27.1817194, 78.3849724 27.1818541)",
1084607679,,residential,False,True,86.12,,"LINESTRING (78.3852614 27.1817194, 78.3848377 27.1810428)",
1084607681,,residential,False,False,73.189,,"LINESTRING (78.3852614 27.1817194, 78.3856257 27.1822923)",
1084607680,,residential,False,False,56.244,,"LINESTRING (78.3857128 27.1809384, 78.385997 27.1813765)",
1084607678,,residential,False,False,95.75,,"LINESTRING (78.385997 27.1813765, 78.3868544 27.1809768)",
1084607678,,residential,False,True,59.981,,"LINESTRING (78.385997 27.1813765, 78.3854599 27.1816269)",
1084607680,,residential,False,True,56.244,,"LINESTRING (78.385997 27.1813765, 78.3857128 27.1809384)",
1084607681,,residential,False,True,73.189,,"LINESTRING (78.3856257 27.1822923, 78.3852614 27.1817194)",
1084607678,,residential,False,False,59.981,,"LINESTRING (78.3854599 27.1816269, 78.385997 27.1813765)",
1084607678,,residential,False,True,22.166,,"LINESTRING (78.3854599 27.1816269, 78.3852614 27.1817194)",
1084607676,,residential,False,False,30.312,,"LINESTRING (78.3851309 27.1826415, 78.3853889 27.1824944)",
456120902,,residential,False,False,23.998,,"LINESTRING (78.3913847 27.175798, 78.3911778 27.1759107)",
1084612260,,residential,False,False,85.042,,"LINESTRING (78.3913847 27.175798, 78.3919398 27.176382)",
456120902,,residential,False,True,17.537,,"LINESTRING (78.3913847 27.175798, 78.3914551 27.1757596, 78.3915366 27.1757167)",
1084612260,,residential,False,True,85.042,,"LINESTRING (78.3919398 27.176382, 78.3913847 27.175798)",
456120902,,residential,False,False,2.207,,"LINESTRING (78.3910255 27.1759936, 78.3910065 27.176004)",
456120902,,residential,False,True,17.662,,"LINESTRING (78.3910255 27.1759936, 78.3911778 27.1759107)",
1084612262,,residential,False,False,165.144,,"LINESTRING (78.3910255 27.1759936, 78.3914733 27.1764221, 78.3916923 27.1766394, 78.3921167 27.1771163)",
1084612262,,residential,False,False,34.133,,"LINESTRING (78.3921167 27.1771163, 78.3923387 27.1773513)",
1084612262,,residential,False,True,165.144,,"LINESTRING (78.3921167 27.1771163, 78.3916923 27.1766394, 78.3914733 27.1764221, 78.3910255 27.1759936)",
1084612263,,residential,False,True,210.052,,"LINESTRING (78.3921167 27.1771163, 78.391865 27.1773368, 78.3918465 27.1773452, 78.3918276 27.1773464, 78.3918109 27.1773412, 78.3917937 27.1773279, 78.3917616 27.17729, 78.391475 27.1769616, 78.391108 27.1765578, 78.3907582 27.17614)",
1084612262,,residential,False,True,33.283,,"LINESTRING (78.3925551 27.1775805, 78.3923387 27.1773513)",
1084548118,2,tertiary,True,False,130.94,,"LINESTRING (78.3925551 27.1775805, 78.3924901 27.1779894, 78.3923623 27.1787455)",
456120902,,residential,False,False,4.226,,"LINESTRING (78.3907582 27.17614, 78.3907218 27.1761599)",
456120902,,residential,False,True,28.843999999999998,,"LINESTRING (78.3907582 27.17614, 78.3909758 27.1760207, 78.3910065 27.176004)",
1084612263,,residential,False,False,210.05199999999996,,"LINESTRING (78.3907582 27.17614, 78.391108 27.1765578, 78.391475 27.1769616, 78.3917616 27.17729, 78.3917937 27.1773279, 78.3918109 27.1773412, 78.3918276 27.1773464, 78.3918465 27.1773452, 78.391865 27.1773368, 78.3921167 27.1771163)",
1084612262,,residential,False,False,33.283,,"LINESTRING (78.3923387 27.1773513, 78.3925551 27.1775805)",
1084612262,,residential,False,True,34.133,,"LINESTRING (78.3923387 27.1773513, 78.3921167 27.1771163)",
1084612264,,residential,False,False,28.433,,"LINESTRING (78.3923387 27.1773513, 78.392187 27.1774583, 78.3921411 27.1774917, 78.3921201 27.1775161)",
1084612264,,residential,False,False,59.938,,"LINESTRING (78.3921201 27.1775161, 78.3921079 27.1775581, 78.3920461 27.1778838, 78.3920177 27.1780472)",
