osmid,name,highway,junction,oneway,reversed,length,geometry,bridge,maxspeed,lanes
235210803,Lakshmivilas Road,residential,,False,True,63.46,"LINESTRING (76.6515748 12.3065494, 76.6509978 12.3066383)",,,
28275807,Ramavilas road,secondary,,True,False,122.831,"LINESTRING (76.651092 12.3052452, 76.6522105 12.3050839)",,,
28413686,,residential,,False,False,66.769,"LINESTRING (76.651092 12.3052452, 76.6509122 12.304671)",,,
193440380,,tertiary,,True,False,154.215,"LINESTRING (76.651092 12.3052452, 76.6515748 12.3065494)",,,
230594200,,residential,,False,False,76.408,"LINESTRING (76.651092 12.3052452, 76.6511033 12.305034, 76.6513095 12.3046031)",,,
182993847,Palace Road,primary,,True,False,522.753,"LINESTRING (76.657546 12.3025997, 76.6578072 12.3028075, 76.6580492 12.3031107, 76.6584364 12.3037984, 76.6586296 12.3041247, 76.6590063 12.3048028, 76.6598796 12.3064407, 76.6599568 12.3066339)",,,
28275806,Veeneseshanna Road,residential,,False,False,59.016,"LINESTRING (76.6519997 12.3028441, 76.6514616 12.3029168)",,,
28275806,Veeneseshanna Road,residential,,False,True,99.787,"LINESTRING (76.6519997 12.3028441, 76.6529177 12.3028145)",,,
230594200,,residential,,False,False,59.697,"LINESTRING (76.6519997 12.3028441, 76.652025 12.3023078)",,,
230594200,,residential,,False,True,59.732,"LINESTRING (76.6519997 12.3028441, 76.6518695 12.303366)",,,
28275807,Ramavilas road,secondary,,True,False,10.17,"LINESTRING (76.6522105 12.3050839, 76.652302 12.3050646)",,,
319511469,Sayyaji Rao Road,secondary,,True,False,150.696,"LINESTRING (76.6522105 12.3050839, 76.6522783 12.3054496, 76.6523704 12.3059247, 76.6524874 12.3064115)",,,
28275810,,residential,,False,True,57.199,"LINESTRING (76.6509978 12.3066383, 76.6508475 12.3061453)",,,
28275817,,residential,,False,False,55.263,"LINESTRING (76.6509978 12.3066383, 76.651069 12.3071304)",,,
235210803,Lakshmivilas Road,residential,,False,False,63.46,"LINESTRING (76.6509978 12.3066383, 76.6515748 12.3065494)",,,
235210803,Lakshmivilas Road,residential,,False,True,50.515,"LINESTRING (76.6524874 12.3064115, 76.6520283 12.3064835)",,,
319511469,Sayyaji Rao Road,secondary,,True,False,208.17700000000002,"LINESTRING (76.6524874 12.3064115, 76.652552 12.3066423, 76.6528373 12.3076647, 76.6528767 12.3077837, 76.6528976 12.3078667, 76.6530048 12.3082139)",,,
28275810,,residential,,False,False,57.199,"LINESTRING (76.6508475 12.3061453, 76.6509978 12.3066383)",,,
28275817,,residential,,False,True,55.263,"LINESTRING (76.651069 12.3071304, 76.6509978 12.3066383)",,,
230599266,,residential,,False,True,131.304,"LINESTRING (76.651069 12.3071304, 76.6512357 12.3071786, 76.6514031 12.3076579, 76.6517231 12.3077433, 76.6519078 12.3077427)",,,
28413640,,residential,,False,False,218.562,"LINESTRING (76.6520283 12.3064835, 76.6526602 12.3083496)",,,
235210803,Lakshmivilas Road,residential,,False,False,50.515,"LINESTRING (76.6520283 12.3064835, 76.6524874 12.3064115)",,,
235210803,Lakshmivilas Road,residential,,False,True,49.81,"LINESTRING (76.6520283 12.3064835, 76.6515748 12.3065494)",,,
28413665,,residential,,False,False,16.261,"LINESTRING (76.6513095 12.3046031, 76.6511621 12.3046285)",,,
230594200,,residential,,False,False,87.048,"LINESTRING (76.6513095 12.3046031, 76.6514123 12.3043883, 76.6516391 12.3038896)",,,
230594200,,residential,,False,True,76.408,"LINESTRING (76.6513095 12.3046031, 76.6511033 12.305034, 76.651092 12.3052452)",,,
28413665,,residential,,False,True,27.558,"LINESTRING (76.6509122 12.304671, 76.6511621 12.3046285)",,,
28413686,,residential,,False,True,66.769,"LINESTRING (76.6509122 12.304671, 76.651092 12.3052452)",,,
28413665,,residential,,False,False,27.558,"LINESTRING (76.6511621 12.3046285, 76.6509122 12.304671)",,,
28413665,,residential,,False,True,16.261,"LINESTRING (76.6511621 12.3046285, 76.6513095 12.3046031)",,,
28413689,2nd Cross Road,residential,,False,False,81.45400000000001,"LINESTRING (76.6511621 12.3046285, 76.6511432 12.3041157, 76.6511432 12.3038963)",,,
28275806,Veeneseshanna Road,residential,,False,False,24.44,"LINESTRING (76.6511181 12.3030179, 76.6509012 12.3030762)",,,
28275806,Veeneseshanna Road,residential,,False,True,38.975,"LINESTRING (76.6511181 12.3030179, 76.6514616 12.3029168)",,,
28413689,2nd Cross Road,residential,,False,False,90.761,"LINESTRING (76.6511181 12.3030179, 76.6511136 12.3025874, 76.6510459 12.3022074)",,,
28413689,2nd Cross Road,residential,,False,True,43.558,"LINESTRING (76.6511181 12.3030179, 76.6511174 12.3031178, 76.6511353 12.3034091)",,,
28413689,2nd Cross Road,residential,,False,False,62.91,"LINESTRING (76.6510459 12.3022074, 76.6509649 12.3016472)",,,
230578274,,residential,,False,False,38.415,"LINESTRING (76.6510459 12.3022074, 76.6513816 12.3020989)",,,
230578274,,residential,,False,True,19.554,"LINESTRING (76.6510459 12.3022074, 76.6508709 12.3022485)",,,
28413689,2nd Cross Road,residential,,False,True,90.761,"LINESTRING (76.6510459 12.3022074, 76.6511136 12.3025874, 76.6511181 12.3030179)",,,
85564975,,primary,,True,False,51.387,"LINESTRING (76.6534517 12.3015947, 76.6529818 12.3015419)",,,
824731619,,residential,,False,False,55.292,"LINESTRING (76.6534517 12.3015947, 76.6533931 12.3012142, 76.6533752 12.3011031)",,,
28420824,,residential,,False,False,98.678,"LINESTRING (76.6543997 12.3007636, 76.653499 12.300878)",,,
824731617,Ramanuja Road,residential,,False,True,58.374,"LINESTRING (76.6543997 12.3007636, 76.6545304 12.3010717, 76.6545966 12.3012519)",,60,
28420824,,residential,,False,True,98.678,"LINESTRING (76.653499 12.300878, 76.6543997 12.3007636)",,,
26653920,,primary,,False,False,25.565,"LINESTRING (76.6554043 12.301595, 76.6551864 12.3016818)",,,
26653920,,primary,,False,True,52.851,"LINESTRING (76.6554043 12.301595, 76.6555865 12.3014979, 76.6558157 12.3013426)",,,
28451061,Ane Sarot Street,residential,,False,True,31.135,"LINESTRING (76.6523691 12.309383, 76.6522347 12.3096303)",,,
193440378,,tertiary,,True,False,58.137,"LINESTRING (76.6523691 12.309383, 76.6522481 12.3088737)",,,
28413640,,residential,,False,True,218.562,"LINESTRING (76.6526602 12.3083496, 76.6520283 12.3064835)",,,
28413640,,residential,,False,False,52.188,"LINESTRING (76.6526602 12.3083496, 76.6526375 12.3083739, 76.6525714 12.3084786, 76.6525268 12.3085732, 76.652502 12.3086714, 76.6525044 12.3087795)",,,
140226346,,residential,,False,False,40.462,"LINESTRING (76.6526602 12.3083496, 76.6527538 12.3083004, 76.6530048 12.3082139)",,,
319511469,Sayyaji Rao Road,secondary,,True,False,37.927,"LINESTRING (76.6530048 12.3082139, 76.6530915 12.3085443)",,,
140226346,,residential,,False,True,40.462,"LINESTRING (76.6530048 12.3082139, 76.6527538 12.3083004, 76.6526602 12.3083496)",,,
26610044,Krishna Rajendra Circle,secondary,roundabout,True,False,8.375,"LINESTRING (76.6531673 12.308558, 76.6530915 12.3085443)",,,
729016166,Sayyaji Rao Road,secondary,,True,False,400.06299999999993,"LINESTRING (76.6531673 12.308558, 76.6530704 12.3081928, 76.6529777 12.3078527, 76.652954 12.307765, 76.6529162 12.3076455, 76.6528518 12.3074263, 76.6525606 12.3063912, 76.6524551 12.3059193, 76.6523717 12.305546, 76.6523057 12.3050901, 76.652302 12.3050646)",,,
26610092,New Statue Circle,secondary,roundabout,True,False,8.763,"LINESTRING (76.6558375 12.3085199, 76.655917 12.3085066)",,,
190010895,,tertiary,,True,False,49.845,"LINESTRING (76.6558375 12.3085199, 76.6558947 12.3088964, 76.6559049 12.3089633)",,,
193440379,D. Devaraja Urs Road,tertiary,,True,False,24.321,"LINESTRING (76.6522253 12.3088092, 76.6520087 12.3088645)",,,
26610044,Krishna Rajendra Circle,secondary,roundabout,True,False,7.579,"LINESTRING (76.6528629 12.3087416, 76.6528659 12.3088097)",,,
193440379,D. Devaraja Urs Road,tertiary,,True,False,39.174,"LINESTRING (76.6528629 12.3087416, 76.6525044 12.3087795)",,,
305502408,D. Devaraja Urs Road,tertiary,,True,False,74.766,"LINESTRING (76.6520087 12.3088645, 76.6513267 12.3089546)",,,
230578272,,residential,,False,True,92.095,"LINESTRING (76.6508709 12.3022485, 76.6509012 12.3030762)",,,
230578274,,residential,,False,False,19.554,"LINESTRING (76.6508709 12.3022485, 76.6510459 12.3022074)",,,
230594200,,residential,,False,False,36.049,"LINESTRING (76.6520212 12.3018871, 76.6520216 12.3015629)",,,
230594200,,residential,,False,True,46.782,"LINESTRING (76.6520212 12.3018871, 76.652025 12.3023078)",,,
230578274,,residential,,False,True,73.372,"LINESTRING (76.6520212 12.3018871, 76.6516702 12.3020058, 76.6513816 12.3020989)",,,
230578273,,residential,,False,False,37.46,"LINESTRING (76.6514139 12.3024343, 76.6513816 12.3020989)",,,
230578273,,residential,,False,True,53.901,"LINESTRING (76.6514139 12.3024343, 76.6514616 12.3029168)",,,
230578276,,residential,,False,True,67.866,"LINESTRING (76.6514139 12.3024343, 76.6517439 12.3023644, 76.652025 12.3023078)",,,
230578273,,residential,,False,True,37.46,"LINESTRING (76.6513816 12.3020989, 76.6514139 12.3024343)",,,
230578274,,residential,,False,True,38.415,"LINESTRING (76.6513816 12.3020989, 76.6510459 12.3022074)",,,
230578274,,residential,,False,False,73.372,"LINESTRING (76.6513816 12.3020989, 76.6516702 12.3020058, 76.6520212 12.3018871)",,,
28275806,Veeneseshanna Road,residential,,False,True,24.44,"LINESTRING (76.6509012 12.3030762, 76.6511181 12.3030179)",,,
230578272,,residential,,False,False,92.095,"LINESTRING (76.6509012 12.3030762, 76.6508709 12.3022485)",,,
28275806,Veeneseshanna Road,residential,,False,False,38.975,"LINESTRING (76.6514616 12.3029168, 76.6511181 12.3030179)",,,
28275806,Veeneseshanna Road,residential,,False,True,59.016,"LINESTRING (76.6514616 12.3029168, 76.6519997 12.3028441)",,,
230578273,,residential,,False,False,53.901,"LINESTRING (76.6514616 12.3029168, 76.6514139 12.3024343)",,,
230594200,,residential,,False,False,46.782,"LINESTRING (76.652025 12.3023078, 76.6520212 12.3018871)",,,
230594200,,residential,,False,True,59.697,"LINESTRING (76.652025 12.3023078, 76.6519997 12.3028441)",,,
230578276,,residential,,False,False,67.866,"LINESTRING (76.652025 12.3023078, 76.6517439 12.3023644, 76.6514139 12.3024343)",,,
230594199,,residential,,False,True,25.374,"LINESTRING (76.6514021 12.3095403, 76.6513729 12.3093139)",,,
358989529,Vinoba Road,tertiary,,True,False,106.5,"LINESTRING (76.6514021 12.3095403, 76.6523691 12.309383)",,,
230594200,,residential,,False,False,32.139,"LINESTRING (76.6516391 12.3038896, 76.6517593 12.3036255)",,,
230594200,,residential,,False,True,87.048,"LINESTRING (76.6516391 12.3038896, 76.6514123 12.3043883, 76.6513095 12.3046031)",,,
230594211,,residential,,False,False,54.343,"LINESTRING (76.6516391 12.3038896, 76.6513859 12.3038612, 76.6511432 12.3038963)",,,
28413689,2nd Cross Road,residential,,False,False,27.977,"LINESTRING (76.6511432 12.3038963, 76.6511432 12.3036447)",,,
28413689,2nd Cross Road,residential,,False,True,81.45400000000001,"LINESTRING (76.6511432 12.3038963, 76.6511432 12.3041157, 76.6511621 12.3046285)",,,
230594211,,residential,,False,True,54.343,"LINESTRING (76.6511432 12.3038963, 76.6513859 12.3038612, 76.6516391 12.3038896)",,,
230594200,,residential,,False,True,32.139,"LINESTRING (76.6517593 12.3036255, 76.6516391 12.3038896)",,,
230594200,,residential,,False,False,31.294,"LINESTRING (76.6517593 12.3036255, 76.6518586 12.3034071, 76.6518695 12.303366)",,,
230594201,,residential,,False,False,66.975,"LINESTRING (76.6517593 12.3036255, 76.65145 12.3036306, 76.6511432 12.3036447)",,,
230594206,,residential,,False,True,29.478,"LINESTRING (76.6507932 12.3078913, 76.6508156 12.3081555)",,,
28413689,2nd Cross Road,residential,,False,False,43.558,"LINESTRING (76.6511353 12.3034091, 76.6511174 12.3031178, 76.6511181 12.3030179)",,,
28413689,2nd Cross Road,residential,,False,True,26.224,"LINESTRING (76.6511353 12.3034091, 76.6511432 12.3035371, 76.6511432 12.3036447)",,,
230594205,,residential,,False,True,80.056,"LINESTRING (76.6511353 12.3034091, 76.651638 12.3034, 76.6518695 12.303366)",,,
230594200,,residential,,False,False,59.732,"LINESTRING (76.6518695 12.303366, 76.6519997 12.3028441)",,,
230594200,,residential,,False,True,31.294,"LINESTRING (76.6518695 12.303366, 76.6518586 12.3034071, 76.6517593 12.3036255)",,,
230594205,,residential,,False,False,80.056,"LINESTRING (76.6518695 12.303366, 76.651638 12.3034, 76.6511353 12.3034091)",,,
28413689,2nd Cross Road,residential,,False,True,27.977,"LINESTRING (76.6511432 12.3036447, 76.6511432 12.3038963)",,,
28413689,2nd Cross Road,residential,,False,False,26.224,"LINESTRING (76.6511432 12.3036447, 76.6511432 12.3035371, 76.6511353 12.3034091)",,,
230594201,,residential,,False,True,66.975,"LINESTRING (76.6511432 12.3036447, 76.65145 12.3036306, 76.6517593 12.3036255)",,,
230594199,,residential,,False,False,40.266,"LINESTRING (76.6513267 12.3089546, 76.6513729 12.3093139)",,,
28275778,Tyagaraja Road,residential,,False,True,21.66,"LINESTRING (76.6518631 12.3010084, 76.6518504 12.300814)",,,
"[28275778, 824731622, 824731623]",Tyagaraja Road,residential,,False,False,55.102000000000004,"LINESTRING (76.6518631 12.3010084, 76.6518921 12.3010875, 76.6519227 12.3012097, 76.6520141 12.3014811)",yes,,
193440380,,tertiary,,True,False,56.115,"LINESTRING (76.6520226 12.3081366, 76.6521716 12.3086198)",,,
230599355,Bidar Krishnappa Road,residential,,False,False,120.619,"LINESTRING (76.6520226 12.3081366, 76.6517829 12.308143, 76.6509125 12.3081542)",,,
230594199,,residential,,False,False,25.374,"LINESTRING (76.6513729 12.3093139, 76.6514021 12.3095403)",,,
230594199,,residential,,False,True,40.266,"LINESTRING (76.6513729 12.3093139, 76.6513267 12.3089546)",,,
193440380,,tertiary,,True,False,45.541,"LINESTRING (76.6519078 12.3077427, 76.6520226 12.3081366)",,,
230599266,,residential,,False,False,131.304,"LINESTRING (76.6519078 12.3077427, 76.6517231 12.3077433, 76.6514031 12.3076579, 76.6512357 12.3071786, 76.651069 12.3071304)",,,
28275778,Tyagaraja Road,residential,,False,False,21.66,"LINESTRING (76.6518504 12.300814, 76.6518631 12.3010084)",,,
8285890,Sri Harsha Road,tertiary,,True,False,330.62,"LINESTRING (76.656462 12.3088752, 76.6590513 12.3083844, 76.6591566 12.3083766, 76.6592299 12.3084069, 76.6592873 12.3084475, 76.6593976 12.3085463)",,,
193440379,D. Devaraja Urs Road,tertiary,,True,False,30.5,"LINESTRING (76.6525044 12.3087795, 76.6522253 12.3088092)",,,
28413640,,residential,,False,True,52.188,"LINESTRING (76.6525044 12.3087795, 76.652502 12.3086714, 76.6525268 12.3085732, 76.6525714 12.3084786, 76.6526375 12.3083739, 76.6526602 12.3083496)",,,
230594200,,residential,,False,False,9.132,"LINESTRING (76.6520216 12.3015629, 76.6520141 12.3014811)",,,
230594200,,residential,,False,True,36.049,"LINESTRING (76.6520216 12.3015629, 76.6520212 12.3018871)",,,
316353905,Chamaraja Double Road,primary,,True,False,65.626,"LINESTRING (76.6520216 12.3015629, 76.6526245 12.3015994)",,,
316353905,Chamaraja Double Road,primary,,True,False,38.604,"LINESTRING (76.6529882 12.3016214, 76.653341 12.3016628)",,,
824731620,Sayyaji Rao Road,secondary,,False,True,8.867,"LINESTRING (76.6529882 12.3016214, 76.6529818 12.3015419)",,,
1158444317,Sayyaji Rao Road,secondary,,True,False,27.878999999999998,"LINESTRING (76.6529882 12.3016214, 76.6529645 12.30176, 76.6529644 12.3018702)",,,
28413689,2nd Cross Road,residential,,False,True,62.91,"LINESTRING (76.6509649 12.3016472, 76.6510459 12.3022074)",,,
316353905,Chamaraja Double Road,primary,,True,False,115.19200000000001,"LINESTRING (76.6509649 12.3016472, 76.6514685 12.3016009, 76.6520216 12.3015629)",,,
26610044,Krishna Rajendra Circle,secondary,roundabout,True,False,7.719,"LINESTRING (76.6533145 12.3087435, 76.6532963 12.3086764)",,,
316324619,Albert Victor Road,secondary,,True,False,251.673,"LINESTRING (76.6533145 12.3087435, 76.6536732 12.3086813, 76.6541401 12.3086002, 76.6555954 12.3083477)",,,
26610092,New Statue Circle,secondary,roundabout,True,False,34.695,"LINESTRING (76.6555954 12.3083477, 76.6556311 12.3084175, 76.6556874 12.3084728, 76.6557586 12.3085081, 76.6558375 12.3085199)",,,
316747153,,tertiary,,True,False,50.54,"LINESTRING (76.6528247 12.3094749, 76.6523691 12.309383)",,,
316747154,Sayyaji Rao Road,secondary,,True,False,40.668,"LINESTRING (76.6529713 12.3089561, 76.6528715 12.3093086)",,,
26610044,Krishna Rajendra Circle,secondary,roundabout,True,False,10.128,"LINESTRING (76.6529713 12.3089561, 76.6530134 12.3089755, 76.6530588 12.3089861)",,,
316747674,,residential,,False,False,25.278,"LINESTRING (76.6588371 12.3093681, 76.6590696 12.3093592)",,,
316747674,,residential,,False,True,25.278,"LINESTRING (76.6590696 12.3093592, 76.6588371 12.3093681)",,,
22837906,Bangalore Nilgiri Road,primary,,True,False,12.4,"LINESTRING (76.6591126 12.3092559, 76.6590696 12.3093592)",,,
172599303,Harishchandra Road,tertiary,,False,True,218.475,"LINESTRING (76.6530538 12.3028036, 76.6550633 12.3027285)",,,
319511468,Rachaiah Circle,secondary,roundabout,True,False,4.538,"LINESTRING (76.6530538 12.3028036, 76.6530512 12.3027834, 76.6530425 12.3027648)",,,
319511468,Rachaiah Circle,secondary,roundabout,True,False,5.804,"LINESTRING (76.6530327 12.3028503, 76.6530438 12.3028367, 76.653051 12.3028208, 76.6530538 12.3028036)",,,
319511468,Rachaiah Circle,secondary,roundabout,True,False,10.347999999999999,"LINESTRING (76.6529447 12.3028561, 76.6529661 12.3028663, 76.6529898 12.3028688, 76.6530129 12.3028632, 76.6530327 12.3028503)",,,
319511469,Sayyaji Rao Road,secondary,,True,False,264.036,"LINESTRING (76.6529447 12.3028561, 76.6529011 12.3030881, 76.6527918 12.3033999, 76.652593 12.3037321, 76.6523873 12.3041318, 76.6523148 12.3043331, 76.6522437 12.3045634, 76.6522081 12.3048146, 76.6522105 12.3050839)",,,
319512093,,primary,roundabout,True,False,10.646,"LINESTRING (76.6552561 12.3017455, 76.6552288 12.3017057, 76.6551864 12.3016818)",,,
85564975,,primary,,True,False,19.883,"LINESTRING (76.6550526 12.3017475, 76.6548697 12.3017413)",,,
319512093,,primary,roundabout,True,False,13.589000000000002,"LINESTRING (76.6550526 12.3017475, 76.6550464 12.3017878, 76.6550562 12.3018274, 76.6550806 12.3018604)",,,
"[319512077, 182993847]",Palace Road,primary,,True,False,267.889,"LINESTRING (76.6552472 12.3018384, 76.6554844 12.3018628, 76.6558859 12.3019091, 76.6561989 12.3019617, 76.6563883 12.301999, 76.6565532 12.3020705, 76.656772 12.3021689, 76.6572709 12.3024378, 76.657546 12.3025997)",,,
319512093,,primary,roundabout,True,False,10.652000000000001,"LINESTRING (76.6552472 12.3018384, 76.6552627 12.301793, 76.6552561 12.3017455)",,,
319512093,,primary,roundabout,True,False,11.892,"LINESTRING (76.6551555 12.301889, 76.6551915 12.3018828, 76.6552232 12.3018652, 76.6552472 12.3018384)",,,
319512089,,residential,,True,False,97.74100000000001,"LINESTRING (76.6551125 12.3018807, 76.6550057 12.3020549, 76.6550633 12.3027285)",,,
319512093,,primary,roundabout,True,False,4.787,"LINESTRING (76.6551125 12.3018807, 76.6551336 12.301887, 76.6551555 12.301889)",,,
172599303,Harishchandra Road,tertiary,,False,False,218.475,"LINESTRING (76.6550633 12.3027285, 76.6530538 12.3028036)",,,
172599303,Harishchandra Road,tertiary,,False,True,20.434,"LINESTRING (76.6550633 12.3027285, 76.6551035 12.3027273, 76.6552513 12.3027228)",,,
360301034,,residential,,False,True,49.213,"LINESTRING (76.6533752 12.3011031, 76.6531719 12.3011167, 76.6529264 12.3011585)",,,
824731619,,residential,,False,True,55.292,"LINESTRING (76.6533752 12.3011031, 76.6533931 12.3012142, 76.6534517 12.3015947)",,,
360301034,,residential,,False,False,49.213,"LINESTRING (76.6529264 12.3011585, 76.6531719 12.3011167, 76.6533752 12.3011031)",,,
824731620,Sayyaji Rao Road,secondary,,False,False,43.055,"LINESTRING (76.6529264 12.3011585, 76.6529752 12.3014961, 76.6529818 12.3015419)",,,
1202779846,,residential,,False,False,34.121,"LINESTRING (76.6587067 12.304106, 76.6588647 12.3038408)",,,
728048246,,primary,,True,False,336.57000000000005,"LINESTRING (76.6587067 12.304106, 76.6584952 12.3036736, 76.6580312 12.3029267, 76.6578636 12.3027407, 76.6577375 12.3026162, 76.657602 12.3025376, 76.6574733 12.3024681, 76.6570535 12.3022283, 76.6567343 12.3020554, 76.6566185 12.3020109)",,,2
319512093,,primary,roundabout,True,False,4.136,"LINESTRING (76.6550806 12.3018604, 76.6551125 12.3018807)",,,
367410397,,secondary_link,,True,False,86.19900000000001,"LINESTRING (76.6599568 12.3066339, 76.6599665 12.3068199, 76.6599391 12.3069259, 76.6598572 12.3070793, 76.6597619 12.3071829, 76.6596153 12.3072694)",,,
26610093,Albert Victor Road,secondary,,False,False,32.728,"LINESTRING (76.6596153 12.3072694, 76.6599137 12.307229)",,,
26610093,Albert Victor Road,secondary,,False,True,398.339,"LINESTRING (76.6596153 12.3072694, 76.6562552 12.3081377, 76.6560706 12.3081855)",,,
