osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,tunnel
"[242098596, 1215931014]",False,,residential,False,254.184,"LINESTRING (72.3843625 23.603734, 72.3848277 23.6036974, 72.3851729 23.6036702, 72.3854854 23.6036674, 72.3856966 23.60366, 72.3857812 23.6036589, 72.3857982 23.6040036, 72.3864934 23.6040381)",,,
242098596,False,,residential,True,61.898,"LINESTRING (72.3843625 23.603734, 72.3839313 23.603768, 72.3838346 23.6037391, 72.3837652 23.6037184)",,,
242098598,False,,residential,True,118.343,"LINESTRING (72.3843625 23.603734, 72.3841992 23.6029089, 72.3841809 23.6026838)",,,
242098596,False,,residential,True,43.911,"LINESTRING (72.3837652 23.6037184, 72.3833554 23.6035962)",,,
242098596,False,,residential,False,61.897999999999996,"LINESTRING (72.3837652 23.6037184, 72.3838346 23.6037391, 72.3839313 23.603768, 72.3843625 23.603734)",,,
242098594,False,,residential,False,38.681,"LINESTRING (72.3830063 23.6060338, 72.3833659 23.6059223)",,,
242098594,False,,residential,True,38.681,"LINESTRING (72.3833659 23.6059223, 72.3830063 23.6060338)",,,
242098594,False,,residential,False,89.64500000000001,"LINESTRING (72.3833659 23.6059223, 72.3837438 23.6058052, 72.3841383 23.6055532)",,,
980453262,False,Para Road,secondary,True,49.306,"LINESTRING (72.391678 23.6018698, 72.391202 23.6019496)",,,
980444586,False,,residential,True,9.493,"LINESTRING (72.3913048 23.6039957, 72.3912741 23.6040763)",,,
980444585,True,Visnagar Road,primary,False,60.243,"LINESTRING (72.3913048 23.6039957, 72.3909129 23.6038686, 72.3907398 23.603842)",2,,
437560100,False,,residential,False,65.437,"LINESTRING (72.391202 23.6019496, 72.3911758 23.6013616)",,,
980453262,False,Para Road,secondary,False,49.306,"LINESTRING (72.391202 23.6019496, 72.391678 23.6018698)",,,
980453262,False,Para Road,secondary,True,5.546,"LINESTRING (72.391202 23.6019496, 72.3911477 23.601953)",,,
437560100,False,,residential,True,71.868,"LINESTRING (72.3911313 23.6001617, 72.3911598 23.6008075)",,,
437560200,False,,residential,False,38.58,"LINESTRING (72.3911313 23.6001617, 72.3915089 23.6001362)",,,
437560200,False,,residential,True,45.356,"LINESTRING (72.3911313 23.6001617, 72.3906862 23.6001576)",,,
226357436,False,Station Road,primary,False,76.202,"LINESTRING (72.3902869 23.600154, 72.3902996 23.6008392)",,,
437560200,False,,residential,False,40.689,"LINESTRING (72.3902869 23.600154, 72.3906862 23.6001576)",,,
226357436,False,Station Road,primary,True,124.14500000000001,"LINESTRING (72.3902869 23.600154, 72.3902755 23.5994249, 72.3902893 23.5993609, 72.3903242 23.5993093, 72.3903805 23.5992807, 72.3905963 23.5992378)",,,
437560100,False,,residential,False,61.635,"LINESTRING (72.3911758 23.6013616, 72.3911598 23.6008075)",,,
437560100,False,,residential,True,65.437,"LINESTRING (72.3911758 23.6013616, 72.391202 23.6019496)",,,
437560202,False,,residential,False,36.409,"LINESTRING (72.3911758 23.6013616, 72.391532 23.6013357)",,,
437561025,False,,tertiary,False,17.58,"LINESTRING (72.3901519 23.5981325, 72.3903002 23.5980517)",,,
226357436,False,Station Road,primary,False,131.401,"LINESTRING (72.3901519 23.5981325, 72.390193 23.5982154, 72.3903715 23.598575, 72.3904386 23.5987294, 72.3905629 23.5990791, 72.3905963 23.5992378)",,,
437561025,False,,tertiary,True,80.334,"LINESTRING (72.3909778 23.5976824, 72.3903002 23.5980517)",,,
437560100,False,,residential,False,71.868,"LINESTRING (72.3911598 23.6008075, 72.3911313 23.6001617)",,,
437560100,False,,residential,True,61.635,"LINESTRING (72.3911598 23.6008075, 72.3911758 23.6013616)",,,
437560732,False,,residential,False,36.021,"LINESTRING (72.3911598 23.6008075, 72.3915132 23.6007994)",,,
437560732,False,,residential,True,47.868,"LINESTRING (72.3911598 23.6008075, 72.3906904 23.6008248)",,,
226357433,False,Gopinala Road,primary,True,90.023,"LINESTRING (72.387161 23.6057394, 72.3880417 23.6056747)",,SH56A,
449483500,False,,residential,False,46.757,"LINESTRING (72.387161 23.6057394, 72.3871437 23.6053192)",,,
226357433,False,Gopinala Road,primary,False,83.664,"LINESTRING (72.387161 23.6057394, 72.3869093 23.6057579, 72.3864691 23.6059302, 72.38639 23.6059694)",,SH56A,
449483500,False,,residential,True,29.471,"LINESTRING (72.3871569 23.6048025, 72.3871518 23.6050675)",,,
449483501,False,,residential,False,28.596,"LINESTRING (72.3868723 23.6050908, 72.3871518 23.6050675)",,,
449483500,False,,residential,False,29.471,"LINESTRING (72.3871518 23.6050675, 72.3871569 23.6048025)",,,
449483500,False,,residential,True,28.0,"LINESTRING (72.3871518 23.6050675, 72.3871437 23.6053192)",,,
449483501,False,,residential,False,48.62,"LINESTRING (72.3871518 23.6050675, 72.3876259 23.6050179)",,,
449483501,False,,residential,True,28.596,"LINESTRING (72.3871518 23.6050675, 72.3868723 23.6050908)",,,
449483501,False,,residential,True,48.62,"LINESTRING (72.3876259 23.6050179, 72.3871518 23.6050675)",,,
449483502,False,,residential,False,27.385,"LINESTRING (72.386877 23.6053497, 72.3871437 23.6053192)",,,
449483502,False,,residential,True,43.913,"LINESTRING (72.3875732 23.6052865, 72.3871437 23.6053192)",,,
449483500,False,,residential,False,28.0,"LINESTRING (72.3871437 23.6053192, 72.3871518 23.6050675)",,,
449483500,False,,residential,True,46.757,"LINESTRING (72.3871437 23.6053192, 72.387161 23.6057394)",,,
449483502,False,,residential,False,43.913,"LINESTRING (72.3871437 23.6053192, 72.3875732 23.6052865)",,,
449483502,False,,residential,True,27.385,"LINESTRING (72.3871437 23.6053192, 72.386877 23.6053497)",,,
226357433,False,Gopinala Road,primary,False,90.023,"LINESTRING (72.3880417 23.6056747, 72.387161 23.6057394)",,SH56A,
"[242098594, 242109444]",False,,residential,True,329.75,"LINESTRING (72.3880417 23.6056747, 72.3880582 23.6055454, 72.3880666 23.6051233, 72.3880741 23.6043496, 72.3880684 23.604252, 72.3880403 23.604166, 72.3879839 23.6041168, 72.3878901 23.6040726, 72.3878384 23.6040547, 72.3877909 23.6040527, 72.3875127 23.6040331, 72.3864934 23.6040381)",,,
452816354,True,,primary,False,50.836,"LINESTRING (72.3880417 23.6056747, 72.3882897 23.6056751, 72.3885378 23.6057095)",,,
452816355,True,Station Road,primary,False,7.383,"LINESTRING (72.3903148 23.6051495, 72.3903868 23.605157)",,SH56A,
452816564,True,ST Road,secondary,False,17.888,"LINESTRING (72.390325 23.6049889, 72.3903148 23.6051495)",,SH56A,
"[226357435, 653573244, 653573245]",True,"['Gopinala Road', 'Station Road']",primary,False,274.03399999999993,"LINESTRING (72.390325 23.6049889, 72.3902826 23.6049857, 72.3902249 23.6049943, 72.3901592 23.6050397, 72.3900935 23.6051344, 72.3900399 23.6052511, 72.3899835 23.6053986, 72.3899099 23.6055111, 72.3898596 23.605551, 72.3896915 23.6055887, 72.3894601 23.605608, 72.3886793 23.6056166, 72.388452 23.6056087, 72.3882066 23.6055792, 72.3881261 23.605594, 72.3880417 23.6056747)",,SH56A,yes
653573245,True,Station Road,primary,False,7.575,"LINESTRING (72.3903991 23.6049944, 72.390325 23.6049889)",,SH56A,
808059052,True,Station Road,primary,False,124.178,"LINESTRING (72.3903991 23.6049944, 72.3904704 23.6040579, 72.3904594 23.6038802)",,,
"[452816328, 452816354, 452816355]",True,"['Gopi nala', 'Station Road']",primary,False,212.82600000000002,"LINESTRING (72.3885378 23.6057095, 72.3887259 23.6057096, 72.389454 23.6056989, 72.3896915 23.6056739, 72.3899017 23.6056185, 72.3899638 23.6055756, 72.3899956 23.6055301, 72.3901378 23.605213, 72.3901699 23.6051761, 72.3902196 23.6051503, 72.3903148 23.6051495)",,SH56A,yes
980444586,False,,residential,False,9.493,"LINESTRING (72.3912741 23.6040763, 72.3913048 23.6039957)",,,
437561025,False,,tertiary,False,80.334,"LINESTRING (72.3903002 23.5980517, 72.3909778 23.5976824)",,,
437561025,False,,tertiary,True,17.58,"LINESTRING (72.3903002 23.5980517, 72.3901519 23.5981325)",,,
437560202,False,,residential,True,36.409,"LINESTRING (72.391532 23.6013357, 72.3911758 23.6013616)",,,
1214317919,False,,residential,False,59.665,"LINESTRING (72.391532 23.6013357, 72.3915132 23.6007994)",,,
437560732,False,,residential,True,36.021,"LINESTRING (72.3915132 23.6007994, 72.3911598 23.6008075)",,,
1214317919,False,,residential,False,73.746,"LINESTRING (72.3915132 23.6007994, 72.3915089 23.6001362)",,,
1214317919,False,,residential,True,59.665,"LINESTRING (72.3915132 23.6007994, 72.391532 23.6013357)",,,
437560200,False,,residential,True,38.58,"LINESTRING (72.3915089 23.6001362, 72.3911313 23.6001617)",,,
1214317919,False,,residential,True,73.746,"LINESTRING (72.3915089 23.6001362, 72.3915132 23.6007994)",,,
437560732,False,,residential,False,47.868,"LINESTRING (72.3906904 23.6008248, 72.3911598 23.6008075)",,,
437560732,False,,residential,True,39.853,"LINESTRING (72.3906904 23.6008248, 72.3902996 23.6008392)",,,
1214317768,False,,residential,False,74.191,"LINESTRING (72.3906904 23.6008248, 72.3906862 23.6001576)",,,
437560200,False,,residential,False,45.356,"LINESTRING (72.3906862 23.6001576, 72.3911313 23.6001617)",,,
437560200,False,,residential,True,40.689,"LINESTRING (72.3906862 23.6001576, 72.3902869 23.600154)",,,
1214317768,False,,residential,True,74.191,"LINESTRING (72.3906862 23.6001576, 72.3906904 23.6008248)",,,
980453262,False,Para Road,secondary,False,5.546,"LINESTRING (72.3911477 23.601953, 72.391202 23.6019496)",,,
980453262,False,Para Road,secondary,True,86.344,"LINESTRING (72.3911477 23.601953, 72.3903023 23.6020063)",,,
1215928517,False,,residential,False,219.91299999999998,"LINESTRING (72.3911477 23.601953, 72.3911263 23.6021972, 72.391079 23.6024224, 72.391003 23.6027154, 72.3908876 23.6028635, 72.3907914 23.6029621, 72.3907395 23.6030978, 72.3907407 23.6032907, 72.3907398 23.603842)",,,
980444585,True,Visnagar Road,primary,False,29.438000000000002,"LINESTRING (72.3907398 23.603842, 72.390705 23.6038366, 72.3905615 23.6038428, 72.3904594 23.6038802)",2,,
1215928517,False,,residential,True,219.913,"LINESTRING (72.3907398 23.603842, 72.3907407 23.6032907, 72.3907395 23.6030978, 72.3907914 23.6029621, 72.3908876 23.6028635, 72.391003 23.6027154, 72.391079 23.6024224, 72.3911263 23.6021972, 72.3911477 23.601953)",,,
242098598,False,,residential,False,118.343,"LINESTRING (72.3841809 23.6026838, 72.3841992 23.6029089, 72.3843625 23.603734)",,,
"[1215931009, 1215931007]",False,,residential,"[False, True]",179.081,"LINESTRING (72.3841809 23.6026838, 72.3837554 23.6027281, 72.383734 23.6027428, 72.383337 23.6027674, 72.3833554 23.6035962)",,,
242098594,False,,residential,True,56.796,"LINESTRING (72.3845777 23.6052389, 72.3841383 23.6055532)",,,
242098594,False,,residential,False,237.56100000000004,"LINESTRING (72.3845777 23.6052389, 72.3848822 23.6050321, 72.3857445 23.6044105, 72.3858867 23.604308, 72.3864934 23.6040381)",,,
1215931015,False,,residential,True,64.123,"LINESTRING (72.3845777 23.6052389, 72.384819 23.6056529, 72.3848707 23.6057492)",,,
242098594,False,,residential,False,56.796,"LINESTRING (72.3841383 23.6055532, 72.3845777 23.6052389)",,,
242098594,False,,residential,True,89.64500000000001,"LINESTRING (72.3841383 23.6055532, 72.3837438 23.6058052, 72.3833659 23.6059223)",,,
1215931016,False,,residential,False,101.774,"LINESTRING (72.3841383 23.6055532, 72.3842606 23.6057439, 72.3843908 23.605928, 72.3848707 23.6057492)",,,
1215931015,False,,residential,False,64.123,"LINESTRING (72.3848707 23.6057492, 72.384819 23.6056529, 72.3845777 23.6052389)",,,
1215931016,False,,residential,True,101.774,"LINESTRING (72.3848707 23.6057492, 72.3843908 23.605928, 72.3842606 23.6057439, 72.3841383 23.6055532)",,,
226357433,False,Gopinala Road,primary,True,83.66400000000002,"LINESTRING (72.38639 23.6059694, 72.3864691 23.6059302, 72.3869093 23.6057579, 72.387161 23.6057394)",,SH56A,
