osmid,oneway,lanes,name,highway,access,reversed,length,geometry,junction
841171043,False,,,residential,,False,360.32200000000006,"LINESTRING (88.7198587 26.5252221, 88.7197739 26.5252027, 88.7196161 26.5251739, 88.7193004 26.5251162, 88.7191178 26.5250852, 88.718956 26.525055, 88.7188462 26.5250399, 88.7185042 26.5249956, 88.717925 26.5249407, 88.7176074 26.5248955, 88.7174621 26.5248704, 88.7173729 26.5248454, 88.7171778 26.5247839, 88.7170863 26.5247532, 88.7169972 26.5247131, 88.716882 26.524659, 88.7165189 26.5244524, 88.7164128 26.524392, 88.716407 26.5243883)",
841171043,False,,,residential,,False,110.517,"LINESTRING (88.716407 26.5243883, 88.7157915 26.5239911, 88.7155143 26.5237971)",
841171043,False,,,residential,,True,360.32200000000006,"LINESTRING (88.716407 26.5243883, 88.7164128 26.524392, 88.7165189 26.5244524, 88.716882 26.524659, 88.7169972 26.5247131, 88.7170863 26.5247532, 88.7171778 26.5247839, 88.7173729 26.5248454, 88.7174621 26.5248704, 88.7176074 26.5248955, 88.717925 26.5249407, 88.7185042 26.5249956, 88.7188462 26.5250399, 88.718956 26.525055, 88.7191178 26.5250852, 88.7193004 26.5251162, 88.7196161 26.5251739, 88.7197739 26.5252027, 88.7198587 26.5252221)",
1197096340,False,,,residential,,False,90.16900000000001,"LINESTRING (88.716407 26.5243883, 88.7163612 26.5244791, 88.7163071 26.5246096, 88.7162704 26.5247519, 88.7162394 26.5248931, 88.7161965 26.5250895, 88.7161684 26.5251676)",
1197096340,False,,,residential,,False,32.9,"LINESTRING (88.715955 26.5257872, 88.7158778 26.5260749)",
1197096340,False,,,residential,,True,48.154,"LINESTRING (88.715955 26.5257872, 88.7161065 26.5253759)",
1050185980,False,,,residential,,True,122.08699999999999,"LINESTRING (88.715955 26.5257872, 88.7157782 26.5257669, 88.7155217 26.5257445, 88.7153767 26.5257391, 88.7152238 26.5257415, 88.7150978 26.5257487, 88.714735 26.5257974)",
1197096340,False,,,residential,,False,77.035,"LINESTRING (88.7154757 26.5271836, 88.7153103 26.5278604)",
841171062,False,,,residential,,True,164.543,"LINESTRING (88.7154757 26.5271836, 88.7164609 26.5272685, 88.7169327 26.5273238, 88.717042 26.5273481, 88.7171125 26.5273727)",
1197096340,False,,,residential,,True,82.93,"LINESTRING (88.7154757 26.5271836, 88.7155014 26.5271728, 88.7155174 26.5271522, 88.7155353 26.5271192, 88.7155603 26.527061, 88.715773 26.5264959)",
1197096340,False,,,residential,,False,61.081,"LINESTRING (88.7153027 26.5278875, 88.7151533 26.5284203)",
1197096340,False,,,residential,,True,3.107,"LINESTRING (88.7153027 26.5278875, 88.7153103 26.5278604)",
22833150,False,2,Kadamtala Road,secondary,,False,47.393,"LINESTRING (88.719423 26.5276139, 88.7193516 26.5280353)",
22833150,False,2,Kadamtala Road,secondary,,True,35.847,"LINESTRING (88.719423 26.5276139, 88.719478 26.5272953)",
841171062,False,,,residential,,False,89.129,"LINESTRING (88.719423 26.5276139, 88.7185359 26.527502)",
841171062,False,,,residential,,False,58.715,"LINESTRING (88.7185359 26.527502, 88.7179482 26.5274538)",
841171062,False,,,residential,,True,89.129,"LINESTRING (88.7185359 26.527502, 88.719423 26.5276139)",
847891497,False,,,residential,,True,90.19900000000001,"LINESTRING (88.7185359 26.527502, 88.7185603 26.5273282, 88.7186429 26.5266965)",
841171070,False,,,residential,,False,109.27499999999999,"LINESTRING (88.7242556 26.522644, 88.7241773 26.5226391, 88.7231599 26.5225761)",
852073163,False,,,residential,,False,162.336,"LINESTRING (88.7242556 26.522644, 88.7242328 26.5223572, 88.7242049 26.5219983, 88.7241776 26.5217001, 88.7241253 26.5211888)",
842111429,False,,,residential,,True,37.122,"LINESTRING (88.7231599 26.5225761, 88.7231457 26.5229097)",
841171070,False,,,residential,,False,149.178,"LINESTRING (88.7231599 26.5225761, 88.7222551 26.5225614, 88.7221979 26.522572, 88.7221421 26.5226048, 88.7220723 26.5226217, 88.7219903 26.5226237, 88.7218932 26.5226135, 88.7216778 26.5225889)",
841171070,False,,,residential,,True,109.27499999999999,"LINESTRING (88.7231599 26.5225761, 88.7241773 26.5226391, 88.7242556 26.522644)",
842111428,False,,,residential,,True,74.97500000000001,"LINESTRING (88.7231599 26.5225761, 88.7231834 26.5223394, 88.7231837 26.522311, 88.7231823 26.522289, 88.7231767 26.5222676, 88.7231694 26.5222477, 88.7230185 26.5219321)",
841171070,False,,,residential,,True,44.192,"LINESTRING (88.719654 26.5224834, 88.7200981 26.5224907)",
1204132599,False,2,Kadamtala Road,secondary,,False,61.721000000000004,"LINESTRING (88.719654 26.5224834, 88.7196844 26.5227712, 88.7197124 26.523036)",
1204132599,False,2,Kadamtala Road,secondary,,True,40.185,"LINESTRING (88.719654 26.5224834, 88.7196424 26.5223294, 88.7196257 26.5221229)",
1204132599,False,2,Kadamtala Road,secondary,,True,58.494,"LINESTRING (88.7198079 26.5240583, 88.7197658 26.5235336)",
1207253548,True,1,Kadamtala Road,secondary,,False,19.46,"LINESTRING (88.7198079 26.5240583, 88.7198089 26.5241655, 88.7198091 26.5241874, 88.7198096 26.5242333)",
1197096340,False,,,residential,,False,48.154,"LINESTRING (88.7161065 26.5253759, 88.715955 26.5257872)",
1197096340,False,,,residential,,True,23.967,"LINESTRING (88.7161065 26.5253759, 88.7161684 26.5251676)",
841282764,False,,,residential,,False,119.595,"LINESTRING (88.7161065 26.5253759, 88.716742 26.5254533, 88.7172996 26.5255061)",
841282764,False,,,residential,,False,102.2,"LINESTRING (88.7187301 26.5257821, 88.7197088 26.5260613)",
841282764,False,,,residential,,True,145.928,"LINESTRING (88.7187301 26.5257821, 88.7185434 26.5257288, 88.7181915 26.5256386, 88.7175531 26.5255301, 88.7172996 26.5255061)",
847891497,False,,,residential,,False,104.036,"LINESTRING (88.7187301 26.5257821, 88.718684 26.5259539, 88.7185898 26.5263024, 88.718582 26.5263418, 88.7185808 26.5263819, 88.7185844 26.5264128, 88.7185921 26.5264431, 88.7186409 26.5266516, 88.718644 26.5266747, 88.7186429 26.5266965)",
22833150,False,2,Kadamtala Road,secondary,,False,55.316,"LINESTRING (88.7197088 26.5260613, 88.7196167 26.5265519)",
841282764,False,,,residential,,True,102.2,"LINESTRING (88.7197088 26.5260613, 88.7187301 26.5257821)",
22833150,False,2,Kadamtala Road,secondary,,True,94.5,"LINESTRING (88.7197088 26.5260613, 88.7197409 26.5258925, 88.7198587 26.5252221)",
841181363,False,2,Station Road,tertiary,,False,73.52799999999999,"LINESTRING (88.7221458 26.5204805, 88.7218553 26.5206161, 88.7214942 26.5207924)",
842111426,False,,,residential,,False,105.842,"LINESTRING (88.7221458 26.5204805, 88.7223238 26.52053, 88.72256 26.5205889, 88.7228611 26.5206723, 88.7230224 26.5207169, 88.7230982 26.5207601, 88.7231373 26.5207988)",
842111426,False,,,residential,,True,105.84199999999998,"LINESTRING (88.7231373 26.5207988, 88.7230982 26.5207601, 88.7230224 26.5207169, 88.7228611 26.5206723, 88.72256 26.5205889, 88.7223238 26.52053, 88.7221458 26.5204805)",
842111427,False,,,residential,,False,115.124,"LINESTRING (88.7231373 26.5207988, 88.7232155 26.5209363, 88.7232613 26.5209863, 88.723323 26.5210292, 88.7234117 26.5210767, 88.7235194 26.5211161, 88.7236349 26.5211501, 88.7237535 26.5211693, 88.7241253 26.5211888)",
842111428,False,,,residential,,False,98.911,"LINESTRING (88.7231373 26.5207988, 88.7228467 26.5210202, 88.7228272 26.5210447, 88.7228115 26.521077, 88.7228041 26.5211118, 88.7228017 26.5211511, 88.7228131 26.5215589)",
1050234078,False,,,residential,,False,102.361,"LINESTRING (88.7231373 26.5207988, 88.7232431 26.5208277, 88.7232932 26.5208244, 88.7233399 26.5208135, 88.7233796 26.5207889, 88.7234863 26.5207171, 88.7235371 26.5206807, 88.7235497 26.5206729, 88.7235654 26.5206663, 88.7235823 26.5206608, 88.7236012 26.5206567, 88.7236202 26.5206544, 88.7236447 26.5206543, 88.7237409 26.5206561, 88.7237446 26.5206554, 88.7237475 26.520654, 88.7237504 26.5206517, 88.7237524 26.5206486, 88.7237534 26.5206444, 88.7238375 26.5203718, 88.7238396 26.5203686, 88.7238421 26.5203658, 88.7238453 26.5203632, 88.723849 26.520361, 88.7238537 26.5203593, 88.7238587 26.5203588)",
97821800,False,2,DBC Road,tertiary,yes,True,4.349,"LINESTRING (88.7229925 26.5246306, 88.7229496 26.5246231)",
1050175340,False,,,residential,,False,50.821,"LINESTRING (88.7229925 26.5246306, 88.7229442 26.5250856)",
97821800,False,2,DBC Road,tertiary,yes,False,98.184,"LINESTRING (88.7229925 26.5246306, 88.7232563 26.5246723, 88.7239659 26.5247759)",
842111430,False,,,residential,,False,176.62900000000002,"LINESTRING (88.7177421 26.5202818, 88.7177968 26.5202238, 88.7178432 26.5202103, 88.7179183 26.5202077, 88.7194755 26.5203602)",
842111430,False,,,residential,,True,46.158,"LINESTRING (88.7177421 26.5202818, 88.717718 26.520363, 88.7176559 26.5206894)",
852706884,False,2,,secondary,,False,61.926,"LINESTRING (88.7194755 26.5203602, 88.7195198 26.5209157)",
842111430,False,,,residential,,True,176.62900000000002,"LINESTRING (88.7194755 26.5203602, 88.7179183 26.5202077, 88.7178432 26.5202103, 88.7177968 26.5202238, 88.7177421 26.5202818)",
852706884,False,2,,secondary,,True,66.652,"LINESTRING (88.7194755 26.5203602, 88.7194449 26.5199756, 88.7194279 26.5197623)",
842111430,False,,,residential,,True,21.778,"LINESTRING (88.7176559 26.5206894, 88.7176302 26.5208839)",
842111430,False,,,residential,,False,46.158,"LINESTRING (88.7176559 26.5206894, 88.717718 26.520363, 88.7177421 26.5202818)",
842111431,False,,,residential,,True,141.233,"LINESTRING (88.7176559 26.5206894, 88.7175963 26.5206795, 88.7169889 26.5206133, 88.7165417 26.5205549, 88.716489 26.5205495, 88.7164455 26.5205368, 88.7164069 26.52052, 88.7163685 26.520498, 88.7163243 26.5204741, 88.7162938 26.5204611, 88.7162726 26.5204549)",
97821800,False,2,DBC Road,tertiary,yes,False,9.581,"LINESTRING (88.7218265 26.5244676, 88.7219218 26.52448)",
97821800,False,2,DBC Road,tertiary,yes,True,64.776,"LINESTRING (88.7218265 26.5244676, 88.7211833 26.5243773)",
847891496,False,,,residential,,False,83.62100000000001,"LINESTRING (88.7218265 26.5244676, 88.7218489 26.5241782, 88.7218469 26.52412, 88.72183 26.5239203, 88.7218188 26.5238506, 88.7218024 26.5237184)",
841171070,False,,,residential,,False,86.383,"LINESTRING (88.7216778 26.5225889, 88.7208114 26.5225385)",
841171070,False,,,residential,,True,149.178,"LINESTRING (88.7216778 26.5225889, 88.7218932 26.5226135, 88.7219903 26.5226237, 88.7220723 26.5226217, 88.7221421 26.5226048, 88.7221979 26.522572, 88.7222551 26.5225614, 88.7231599 26.5225761)",
847891496,False,,,residential,,True,44.035,"LINESTRING (88.7216778 26.5225889, 88.7216584 26.5226662, 88.7216477 26.5227592, 88.7216204 26.5228429, 88.7216365 26.5229222, 88.7216449 26.5229772)",
847891497,False,,,residential,,False,90.19900000000001,"LINESTRING (88.7186429 26.5266965, 88.7185603 26.5273282, 88.7185359 26.527502)",
847891497,False,,,residential,,True,104.03599999999999,"LINESTRING (88.7186429 26.5266965, 88.718644 26.5266747, 88.7186409 26.5266516, 88.7185921 26.5264431, 88.7185844 26.5264128, 88.7185808 26.5263819, 88.718582 26.5263418, 88.7185898 26.5263024, 88.718684 26.5259539, 88.7187301 26.5257821)",
847891498,False,,,residential,,False,66.695,"LINESTRING (88.7186429 26.5266965, 88.7183287 26.526691, 88.7180302 26.5266933, 88.7179726 26.5266929)",
1197096340,False,,,residential,,True,4.523,"LINESTRING (88.715773 26.5264959, 88.7157829 26.5264562)",
1202840535,False,,,residential,,False,69.776,"LINESTRING (88.715773 26.5264959, 88.7150771 26.5264179)",
1197096340,False,,,residential,,False,82.92999999999999,"LINESTRING (88.715773 26.5264959, 88.7155603 26.527061, 88.7155353 26.5271192, 88.7155174 26.5271522, 88.7155014 26.5271728, 88.7154757 26.5271836)",
847891500,False,,,residential,,False,41.045,"LINESTRING (88.7150771 26.5264179, 88.7148838 26.5260918)",
1202840535,False,,,residential,,True,69.776,"LINESTRING (88.7150771 26.5264179, 88.715773 26.5264959)",
1197096340,False,,,residential,,False,23.967,"LINESTRING (88.7161684 26.5251676, 88.7161065 26.5253759)",
1197096340,False,,,residential,,True,90.16900000000001,"LINESTRING (88.7161684 26.5251676, 88.7161965 26.5250895, 88.7162394 26.5248931, 88.7162704 26.5247519, 88.7163071 26.5246096, 88.7163612 26.5244791, 88.716407 26.5243883)",
97821800,False,2,DBC Road,tertiary,yes,True,98.184,"LINESTRING (88.7239659 26.5247759, 88.7232563 26.5246723, 88.7229925 26.5246306)",
852073159,False,,,residential,,False,65.731,"LINESTRING (88.7239659 26.5247759, 88.7240454 26.5242291, 88.7240651 26.5241935)",
852073159,False,,,residential,,False,31.642,"LINESTRING (88.72413 26.5237366, 88.7241622 26.5234535)",
852073159,False,,,residential,,True,51.763999999999996,"LINESTRING (88.72413 26.5237366, 88.7241027 26.5241254, 88.7240651 26.5241935)",
1049899025,False,,,residential,,True,107.065,"LINESTRING (88.72413 26.5237366, 88.7239794 26.5237368, 88.7239105 26.5237283, 88.7238696 26.5237222, 88.7236309 26.5236712, 88.7230727 26.523572)",
852073159,False,,,residential,,True,31.642,"LINESTRING (88.7241622 26.5234535, 88.72413 26.5237366)",
852073160,False,,,residential,,True,107.335,"LINESTRING (88.7241622 26.5234535, 88.7237831 26.5233865, 88.7231086 26.5232465)",
842111429,False,,,residential,,False,37.632,"LINESTRING (88.7231086 26.5232465, 88.7231457 26.5229097)",
842111429,False,,,residential,,True,23.162,"LINESTRING (88.7231086 26.5232465, 88.7230858 26.5234538)",
852073160,False,,,residential,,False,107.335,"LINESTRING (88.7231086 26.5232465, 88.7237831 26.5233865, 88.7241622 26.5234535)",
852073159,False,,,residential,,False,51.763999999999996,"LINESTRING (88.7240651 26.5241935, 88.7241027 26.5241254, 88.72413 26.5237366)",
852073159,False,,,residential,,True,65.731,"LINESTRING (88.7240651 26.5241935, 88.7240454 26.5242291, 88.7239659 26.5247759)",
842111427,False,,,residential,,False,16.635,"LINESTRING (88.7241253 26.5211888, 88.7242923 26.521196)",
842111427,False,,,residential,,True,115.124,"LINESTRING (88.7241253 26.5211888, 88.7237535 26.5211693, 88.7236349 26.5211501, 88.7235194 26.5211161, 88.7234117 26.5210767, 88.723323 26.5210292, 88.7232613 26.5209863, 88.7232155 26.5209363, 88.7231373 26.5207988)",
852073163,False,,,residential,,True,162.33599999999998,"LINESTRING (88.7241253 26.5211888, 88.7241776 26.5217001, 88.7242049 26.5219983, 88.7242328 26.5223572, 88.7242556 26.522644)",
843872468,False,,,tertiary,,False,23.808,"LINESTRING (88.7151948 26.5235985, 88.715396 26.5237144)",
899157933,False,,,residential,,False,41.777,"LINESTRING (88.7151948 26.5235985, 88.7152821 26.523231)",
899157933,False,,,residential,,False,75.496,"LINESTRING (88.7168018 26.5226038, 88.717448 26.5229597)",
899157934,False,,,residential,,False,46.472,"LINESTRING (88.7168018 26.5226038, 88.7168853 26.5221926)",
899157934,False,,,residential,,True,118.342,"LINESTRING (88.7168018 26.5226038, 88.7165285 26.5236396)",
899157933,False,,,residential,,True,163.11999999999998,"LINESTRING (88.7168018 26.5226038, 88.7167455 26.5225884, 88.7166916 26.5225864, 88.7162398 26.5227071, 88.7160155 26.5227625, 88.7158473 26.5227928, 88.7157418 26.5228035, 88.7154562 26.5228206, 88.7154057 26.5228294, 88.7153815 26.5228457, 88.7153663 26.5228769, 88.7153374 26.5229983)",
899157933,False,,,residential,,True,75.496,"LINESTRING (88.717448 26.5229597, 88.7168018 26.5226038)",
1049893375,False,,,residential,,False,82.251,"LINESTRING (88.717448 26.5229597, 88.7176408 26.5222404)",
899157933,False,,,residential,,False,73.194,"LINESTRING (88.717448 26.5229597, 88.7177078 26.5230901, 88.7177773 26.5231227, 88.7178319 26.5231362, 88.7179128 26.5231508, 88.7180206 26.5231661, 88.7181314 26.5231721)",
899157935,False,,,residential,,True,129.98600000000002,"LINESTRING (88.717448 26.5229597, 88.7173608 26.5232967, 88.7172887 26.5235243, 88.7172359 26.5236927, 88.7171124 26.5240892)",
1204132599,False,2,Kadamtala Road,secondary,,False,30.594,"LINESTRING (88.7197367 26.5232597, 88.7197658 26.5235336)",
1204132599,False,2,Kadamtala Road,secondary,,True,24.992,"LINESTRING (88.7197367 26.5232597, 88.7197124 26.523036)",
899157933,False,,,residential,,True,120.88400000000001,"LINESTRING (88.7197367 26.5232597, 88.7189314 26.5232116, 88.7185241 26.5231915)",
899157934,False,,,residential,,False,43.028,"LINESTRING (88.7164291 26.5240162, 88.7165285 26.5236396)",
843872468,False,,,tertiary,,False,68.484,"LINESTRING (88.7164291 26.5240162, 88.7166457 26.5240454, 88.7167596 26.5240573, 88.7168947 26.5240714, 88.7171124 26.5240892)",
843872468,False,,,tertiary,,True,103.451,"LINESTRING (88.7164291 26.5240162, 88.7161399 26.5239686, 88.7157625 26.5238561, 88.7154431 26.5237326)",
899157934,False,,,residential,,True,46.472,"LINESTRING (88.7168853 26.5221926, 88.7168018 26.5226038)",
843872468,False,,,tertiary,,False,83.16,"LINESTRING (88.7171124 26.5240892, 88.7179448 26.5241571)",
843872468,False,,,tertiary,,True,68.484,"LINESTRING (88.7171124 26.5240892, 88.7168947 26.5240714, 88.7167596 26.5240573, 88.7166457 26.5240454, 88.7164291 26.5240162)",
899157935,False,,,residential,,False,129.986,"LINESTRING (88.7171124 26.5240892, 88.7172359 26.5236927, 88.7172887 26.5235243, 88.7173608 26.5232967, 88.717448 26.5229597)",
843872468,False,,,tertiary,,False,44.767,"LINESTRING (88.7179448 26.5241571, 88.7183929 26.5241937)",
843872468,False,,,tertiary,,True,83.16,"LINESTRING (88.7179448 26.5241571, 88.7171124 26.5240892)",
899157936,False,,,residential,,False,112.006,"LINESTRING (88.7179448 26.5241571, 88.7179981 26.5236751, 88.7180113 26.5235958, 88.7180252 26.5235426, 88.7180613 26.5234764, 88.7180883 26.5234376, 88.718101 26.5233989, 88.7181314 26.5231721)",
899157933,False,,,residential,,False,39.13,"LINESTRING (88.7181314 26.5231721, 88.7185241 26.5231915)",
899157933,False,,,residential,,True,73.194,"LINESTRING (88.7181314 26.5231721, 88.7180206 26.5231661, 88.7179128 26.5231508, 88.7178319 26.5231362, 88.7177773 26.5231227, 88.7177078 26.5230901, 88.717448 26.5229597)",
899157936,False,,,residential,,True,112.006,"LINESTRING (88.7181314 26.5231721, 88.718101 26.5233989, 88.7180883 26.5234376, 88.7180613 26.5234764, 88.7180252 26.5235426, 88.7180113 26.5235958, 88.7179981 26.5236751, 88.7179448 26.5241571)",
1204132599,False,2,Kadamtala Road,secondary,,False,46.78,"LINESTRING (88.7195773 26.5215498, 88.7196157 26.5219691)",
841181363,False,2,Station Road,tertiary,,True,29.875,"LINESTRING (88.7195773 26.5215498, 88.71977 26.5214879, 88.7198599 26.521459)",
"[852706884, 1204132599]",False,2,Kadamtala Road,secondary,,True,18.708,"LINESTRING (88.7195773 26.5215498, 88.7195704 26.5214756, 88.7195621 26.5213821)",
841181363,False,2,Station Road,tertiary,,False,66.542,"LINESTRING (88.7214942 26.5207924, 88.7211201 26.5209822, 88.7209075 26.5210794)",
841181363,False,2,Station Road,tertiary,,True,73.52799999999999,"LINESTRING (88.7214942 26.5207924, 88.7218553 26.5206161, 88.7221458 26.5204805)",
1050221464,False,,,residential,,False,210.89100000000002,"LINESTRING (88.7214942 26.5207924, 88.7215545 26.5211306, 88.7215547 26.5211425, 88.7215526 26.5211539, 88.7214969 26.5214814, 88.7214991 26.5214914, 88.7215054 26.5214993, 88.7215144 26.5215039, 88.7215252 26.5215059, 88.7220245 26.5215826, 88.722131 26.5215899, 88.7222522 26.5215926, 88.7228131 26.5215589)",
1204132599,False,2,Kadamtala Road,secondary,,False,58.494,"LINESTRING (88.7197658 26.5235336, 88.7198079 26.5240583)",
1204132599,False,2,Kadamtala Road,secondary,,True,30.594,"LINESTRING (88.7197658 26.5235336, 88.7197367 26.5232597)",
899157937,False,,,residential,,False,41.016,"LINESTRING (88.7197658 26.5235336, 88.7200583 26.5235684, 88.7201743 26.5235832)",
899157937,False,,,residential,,False,6.728,"LINESTRING (88.720644 26.5234838, 88.720699 26.5234854, 88.7207115 26.5234868)",
899157937,False,,,residential,,True,52.506,"LINESTRING (88.720644 26.5234838, 88.7206025 26.5234878, 88.7205736 26.5234975, 88.7205493 26.523512, 88.7204807 26.5235879, 88.7204617 26.523604, 88.7204365 26.5236113, 88.720413 26.5236097, 88.7203215 26.523602, 88.7201743 26.5235832)",
1050188441,False,,,residential,,True,53.713,"LINESTRING (88.720644 26.5234838, 88.7204479 26.5234061, 88.7204089 26.5233945, 88.7203627 26.5233852, 88.7202975 26.523377, 88.7201278 26.5233574)",
847891496,False,,,residential,,False,84.019,"LINESTRING (88.7218024 26.5237184, 88.7218015 26.5236869, 88.721793 26.5236158, 88.7217607 26.5235049, 88.7217223 26.5233401, 88.721665 26.5231014, 88.7216513 26.5230186, 88.7216449 26.5229772)",
847891496,False,,,residential,,True,83.621,"LINESTRING (88.7218024 26.5237184, 88.7218188 26.5238506, 88.72183 26.5239203, 88.7218469 26.52412, 88.7218489 26.5241782, 88.7218265 26.5244676)",
899157937,False,,,residential,,True,117.201,"LINESTRING (88.7218024 26.5237184, 88.7212591 26.5236972, 88.7212183 26.5236846, 88.7211953 26.5236641, 88.7211302 26.5235728, 88.7210843 26.5235396, 88.7210396 26.5235248, 88.7207115 26.5234868)",
841171070,False,,,residential,,False,71.167,"LINESTRING (88.7208114 26.5225385, 88.7200981 26.5224907)",
841171070,False,,,residential,,True,86.383,"LINESTRING (88.7208114 26.5225385, 88.7216778 26.5225889)",
