osmid,highway,oneway,reversed,length,geometry,bridge,lanes
842361656,unclassified,False,False,50.241,"LINESTRING (73.5930564 23.9846013, 73.5928101 23.9842095)",,
182398077,tertiary,False,False,335.853,"LINESTRING (73.5930564 23.9846013, 73.5931081 23.9847175, 73.5932124 23.9849519, 73.5934183 23.9852797, 73.5937053 23.9857585, 73.5938176 23.985978, 73.5939861 23.9862004, 73.5942919 23.9864825, 73.5947193 23.9868731, 73.5948909 23.9870754)",,
182398077,tertiary,False,True,135.224,"LINESTRING (73.5930564 23.9846013, 73.5937051 23.9843328, 73.5940483 23.9842473, 73.5943053 23.9841957)",,
182398077,tertiary,False,False,10.354,"LINESTRING (73.5948909 23.9870754, 73.5948305 23.9871504)",,
842361650,residential,False,False,26.178,"LINESTRING (73.5948909 23.9870754, 73.5951155 23.9871908)",,
182398077,tertiary,False,True,335.853,"LINESTRING (73.5948909 23.9870754, 73.5947193 23.9868731, 73.5942919 23.9864825, 73.5939861 23.9862004, 73.5938176 23.985978, 73.5937053 23.9857585, 73.5934183 23.9852797, 73.5932124 23.9849519, 73.5931081 23.9847175, 73.5930564 23.9846013)",,
182398077,tertiary,False,True,10.354,"LINESTRING (73.5948305 23.9871504, 73.5948909 23.9870754)",,
842361651,residential,False,True,17.668,"LINESTRING (73.5948305 23.9871504, 73.5949959 23.9871995)",,
"[202933068, 182398077, 202933078]",tertiary,False,False,375.224,"LINESTRING (73.5948305 23.9871504, 73.5947402 23.9871787, 73.5946212 23.9872148, 73.5945224 23.9872992, 73.5944602 23.9873452, 73.5943872 23.9873658, 73.5941774 23.9874131, 73.5940627 23.9874506, 73.5940234 23.9875558, 73.593957 23.9876593, 73.5938181 23.9877733, 73.5937762 23.9878378, 73.5937696 23.9879405, 73.5937674 23.9880292, 73.5938071 23.9881481, 73.5938998 23.9883399, 73.5940727 23.9886762, 73.5943914 23.9891414, 73.594618 23.9895102, 73.5947738 23.989718)",yes,
"[202933068, 182398077, 202933078]",tertiary,False,True,375.2239999999999,"LINESTRING (73.5947738 23.989718, 73.594618 23.9895102, 73.5943914 23.9891414, 73.5940727 23.9886762, 73.5938998 23.9883399, 73.5938071 23.9881481, 73.5937674 23.9880292, 73.5937696 23.9879405, 73.5937762 23.9878378, 73.5938181 23.9877733, 73.593957 23.9876593, 73.5940234 23.9875558, 73.5940627 23.9874506, 73.5941774 23.9874131, 73.5943872 23.9873658, 73.5944602 23.9873452, 73.5945224 23.9872992, 73.5946212 23.9872148, 73.5947402 23.9871787, 73.5948305 23.9871504)",yes,
"[842361653, 842361654, 842361655]",residential,False,True,91.637,"LINESTRING (73.5947738 23.989718, 73.594867 23.9896762, 73.5952269 23.9895203, 73.5956125 23.9894235)",yes,
182398077,tertiary,False,False,166.863,"LINESTRING (73.595942 23.9841375, 73.595692 23.9841819, 73.595396 23.9841732, 73.5948469 23.9842017, 73.5943053 23.9841957)",,
182425949,tertiary,True,False,46.521,"LINESTRING (73.595942 23.9841375, 73.5960396 23.9841824, 73.5962939 23.9842336, 73.5963801 23.9842508)",,1
182398077,tertiary,False,False,135.224,"LINESTRING (73.5943053 23.9841957, 73.5940483 23.9842473, 73.5937051 23.9843328, 73.5930564 23.9846013)",,
182398077,tertiary,False,True,166.863,"LINESTRING (73.5943053 23.9841957, 73.5948469 23.9842017, 73.595396 23.9841732, 73.595692 23.9841819, 73.595942 23.9841375)",,
842361637,tertiary,False,False,128.84,"LINESTRING (73.5943053 23.9841957, 73.5941491 23.9835462, 73.5939598 23.9830838)",,
842361640,residential,False,False,381.406,"LINESTRING (73.5943053 23.9841957, 73.5944298 23.9844829, 73.5946141 23.9849926, 73.5947529 23.9851171, 73.5951084 23.9852878, 73.5955223 23.9854692, 73.5956923 23.9856328, 73.5962048 23.986261, 73.5965213 23.9865029, 73.5967189 23.9866521)",,
182425949,tertiary,True,False,233.086,"LINESTRING (73.5939598 23.9830838, 73.5940721 23.9831448, 73.5948134 23.9835504, 73.5952746 23.9837788, 73.5957444 23.9840466, 73.595942 23.9841375)",,1
842361637,tertiary,False,True,128.84,"LINESTRING (73.5939598 23.9830838, 73.5941491 23.9835462, 73.5943053 23.9841957)",,
842361638,tertiary,False,True,145.251,"LINESTRING (73.5963801 23.9842508, 73.5964398 23.9843518, 73.5966611 23.9845721, 73.5971544 23.9848665, 73.5971967 23.9849506, 73.5972217 23.9851755, 73.5972283 23.9852105)",,
842361639,residential,False,False,177.836,"LINESTRING (73.5989085 23.9847697, 73.5983479 23.9848959, 73.597586 23.9850813, 73.5972283 23.9852105)",,
842361638,tertiary,False,False,145.251,"LINESTRING (73.5972283 23.9852105, 73.5972217 23.9851755, 73.5971967 23.9849506, 73.5971544 23.9848665, 73.5966611 23.9845721, 73.5964398 23.9843518, 73.5963801 23.9842508)",,
842361639,residential,False,False,171.25099999999998,"LINESTRING (73.5972283 23.9852105, 73.5970969 23.9854765, 73.5968258 23.9859841, 73.5967542 23.9862303, 73.5967675 23.9865069, 73.5967189 23.9866521)",,
