osmid,highway,oneway,reversed,length,lanes,maxspeed,geometry
386478415,tertiary,False,False,42.474,,,"LINESTRING (87.8369214 25.8743148, 87.8372143 25.8745913)"
155336056,secondary,False,False,99.676,2,40,"LINESTRING (87.8383859 25.8768145, 87.8386558 25.8768295, 87.8388774 25.8768359, 87.8389216 25.8768372, 87.8389691 25.8768391, 87.8390317 25.8768389, 87.839076 25.8768403, 87.8391806 25.8768536, 87.8392845 25.8768508, 87.8393799 25.8768421)"
386478415,tertiary,False,True,184.73,,,"LINESTRING (87.8383859 25.8768145, 87.8380322 25.8767091, 87.8378924 25.8766112, 87.8377525 25.8764628, 87.8376695 25.8763379, 87.8376238 25.8762215, 87.8376131 25.875874, 87.8376258 25.8755187)"
155336056,secondary,False,True,11.373,2,40,"LINESTRING (87.84549 25.8747673, 87.8453815 25.8747978)"
386478416,unclassified,False,False,150.153,,,"LINESTRING (87.84549 25.8747673, 87.8454727 25.8746191, 87.8455152 25.8739701, 87.8456291 25.8734285)"
386478418,residential,False,False,41.336,,,"LINESTRING (87.8405092 25.875732, 87.8405468 25.8753618)"
386478417,residential,False,False,79.641,,,"LINESTRING (87.8405092 25.875732, 87.8408512 25.8757546, 87.8411658 25.8757533, 87.8413022 25.875775)"
386478417,residential,False,True,63.181,,,"LINESTRING (87.8405092 25.875732, 87.8400165 25.8756462, 87.8398892 25.875624)"
386478417,residential,False,True,10.924,,,"LINESTRING (87.8413932 25.8758293, 87.8413022 25.875775)"
155336056,secondary,False,False,82.268,2,40,"LINESTRING (87.8413932 25.8758293, 87.8416631 25.8757553, 87.8419381 25.8756907, 87.8421906 25.8756532)"
155336056,secondary,False,True,24.270999999999997,2,40,"LINESTRING (87.8413932 25.8758293, 87.8412357 25.8758936, 87.8411759 25.8759257)"
386478418,residential,False,False,7.017,,,"LINESTRING (87.8405166 25.8739154, 87.8405155 25.8738523)"
386478418,residential,False,True,25.602,,,"LINESTRING (87.8405166 25.8739154, 87.8405325 25.8741452)"
1016504158,residential,False,False,93.672,,,"LINESTRING (87.8405166 25.8739154, 87.8414171 25.8736848)"
386478419,residential,False,False,67.45,,,"LINESTRING (87.8398584 25.8741363, 87.8405325 25.8741452)"
386478418,residential,False,False,25.602,,,"LINESTRING (87.8405325 25.8741452, 87.8405166 25.8739154)"
386478418,residential,False,True,53.148,,,"LINESTRING (87.8405325 25.8741452, 87.840556 25.8746227)"
386478419,residential,False,True,67.45,,,"LINESTRING (87.8405325 25.8741452, 87.8398584 25.8741363)"
386478419,residential,False,False,161.479,,,"LINESTRING (87.8405325 25.8741452, 87.8409017 25.8741102, 87.8409701 25.8741078, 87.841042 25.8741087, 87.8411597 25.8741143, 87.8412068 25.8741153, 87.841254 25.8741016, 87.8415647 25.8739226, 87.8416471 25.8738884, 87.8416986 25.8738723, 87.8417613 25.8738494, 87.8418106 25.8738345, 87.8419256 25.8738063, 87.8420596 25.8737934)"
386478419,residential,False,False,50.573,,,"LINESTRING (87.8421741 25.8737067, 87.8426242 25.8734997)"
386478419,residential,False,True,14.972,,,"LINESTRING (87.8421741 25.8737067, 87.8420596 25.8737934)"
386478419,residential,False,False,51.917,,,"LINESTRING (87.843742 25.8730869, 87.8440998 25.8730164, 87.8442486 25.8729858)"
386478419,residential,False,True,121.22800000000001,,,"LINESTRING (87.843742 25.8730869, 87.8432834 25.8732133, 87.8427079 25.8734612, 87.8426242 25.8734997)"
386478416,unclassified,False,False,10.614,,,"LINESTRING (87.8456291 25.8734285, 87.8456499 25.8733349)"
386478419,residential,False,True,34.741,,,"LINESTRING (87.8456291 25.8734285, 87.8452827 25.8734068)"
386478416,unclassified,False,True,150.153,,,"LINESTRING (87.8456291 25.8734285, 87.8455152 25.8739701, 87.8454727 25.8746191, 87.84549 25.8747673)"
155336056,secondary,False,False,138.038,2,40,"LINESTRING (87.8400114 25.8765908, 87.8403164 25.8764049, 87.8406684 25.876198, 87.8411759 25.8759257)"
155336056,secondary,False,True,55.033,2,40,"LINESTRING (87.8400114 25.8765908, 87.8397003 25.8767261, 87.8395125 25.876799)"
386478420,residential,False,False,310.18899999999996,,,"LINESTRING (87.8400114 25.8765908, 87.8400493 25.8766969, 87.8402451 25.8773293, 87.8404898 25.8780033, 87.840809 25.878771, 87.8413301 25.8786187)"
386478420,residential,False,False,403.659,,,"LINESTRING (87.8413301 25.8786187, 87.8414212 25.878519, 87.8427109 25.878267, 87.8431705 25.8781888, 87.8451209 25.8778568, 87.8452381 25.8778392)"
386478420,residential,False,True,310.189,,,"LINESTRING (87.8413301 25.8786187, 87.840809 25.878771, 87.8404898 25.8780033, 87.8402451 25.8773293, 87.8400493 25.8766969, 87.8400114 25.8765908)"
386478420,residential,False,False,519.758,,,"LINESTRING (87.8452381 25.8778392, 87.8456159 25.8785249, 87.8457201 25.8791109, 87.8459872 25.8796383, 87.8448929 25.8799489, 87.8441634 25.8801189, 87.8430691 25.880406)"
386478420,residential,False,True,403.659,,,"LINESTRING (87.8452381 25.8778392, 87.8451209 25.8778568, 87.8431705 25.8781888, 87.8427109 25.878267, 87.8414212 25.878519, 87.8413301 25.8786187)"
1016504928,residential,False,True,159.75800000000004,,,"LINESTRING (87.8452381 25.8778392, 87.845922 25.8776357, 87.8459763 25.8776122, 87.8459957 25.8775929, 87.8460018 25.8775682, 87.8460018 25.8775448, 87.8458511 25.8768992)"
386478420,residential,False,True,519.758,,,"LINESTRING (87.8430691 25.880406, 87.8441634 25.8801189, 87.8448929 25.8799489, 87.8459872 25.8796383, 87.8457201 25.8791109, 87.8456159 25.8785249, 87.8452381 25.8778392)"
