osmid,highway,oneway,reversed,length,geometry,lanes,ref,bridge
388682329,unclassified,False,True,488.981,"LINESTRING (74.3329305 25.7378818, 74.3323933 25.7366755, 74.3322754 25.7362104, 74.3322713 25.7359028, 74.3323039 25.7355183, 74.3323079 25.7348078, 74.3320884 25.7344599, 74.3316655 25.7339609, 74.3315863 25.7337859)",,,
388682331,unclassified,False,False,44.304,"LINESTRING (74.3320925 25.7318194, 74.332341 25.7314898)",,,
388682331,unclassified,False,True,280.226,"LINESTRING (74.3320925 25.7318194, 74.3319136 25.7318414, 74.331568 25.7319366, 74.3313444 25.7320977, 74.3311046 25.7323944, 74.3310273 25.7325995, 74.3310517 25.7327753, 74.3315152 25.7335846, 74.3315213 25.733687)",,,
388682333,unclassified,False,False,207.528,"LINESTRING (74.3320925 25.7318194, 74.3321626 25.7319041, 74.332168 25.7320508, 74.3322157 25.7321193, 74.3322423 25.7323776, 74.3322157 25.7324493, 74.3323219 25.7325705, 74.3323856 25.7326884, 74.332506 25.7328271, 74.3327693 25.7331174, 74.3328347 25.7330999, 74.3329303 25.7330903, 74.3329517 25.7333029)",,,
388682331,unclassified,False,True,44.304,"LINESTRING (74.332341 25.7314898, 74.3320925 25.7318194)",,,
175404738,unclassified,False,False,275.839,"LINESTRING (74.332341 25.7314898, 74.3334474 25.7321972, 74.3341807 25.7326596, 74.3343774 25.7327617, 74.3346363 25.7328449)",,,
388681245,tertiary,False,False,180.465,"LINESTRING (74.3329517 25.7333029, 74.3331353 25.7332622, 74.3338345 25.7331487, 74.3344525 25.7330205, 74.3346363 25.7328449)",,,
388681245,tertiary,False,True,148.431,"LINESTRING (74.3329517 25.7333029, 74.3326393 25.7333721, 74.3320254 25.7336907, 74.3315863 25.7337859)",,,
388682333,unclassified,False,True,207.528,"LINESTRING (74.3329517 25.7333029, 74.3329303 25.7330903, 74.3328347 25.7330999, 74.3327693 25.7331174, 74.332506 25.7328271, 74.3323856 25.7326884, 74.3323219 25.7325705, 74.3322157 25.7324493, 74.3322423 25.7323776, 74.3322157 25.7321193, 74.332168 25.7320508, 74.3321626 25.7319041, 74.3320925 25.7318194)",,,
388682335,unclassified,False,False,234.814,"LINESTRING (74.3335015 25.7356997, 74.3337157 25.7355785, 74.3340395 25.7353251, 74.3344341 25.7348994, 74.3346453 25.7350791, 74.3348413 25.7355001, 74.3349385 25.735707)",,,
384983810,trunk,False,False,408.471,"LINESTRING (74.3349385 25.735707, 74.3356117 25.7349809, 74.3358944 25.7346625, 74.3360039 25.7344938, 74.3359898 25.7343219, 74.3359226 25.7342073, 74.3356753 25.7339654, 74.3353961 25.7337298, 74.3348166 25.7332428, 74.3346929 25.7330581, 74.3346363 25.7328449)",2,NH158,
384983810,trunk,False,True,314.54,"LINESTRING (74.3349385 25.735707, 74.3332913 25.7374838, 74.3329305 25.7378818)",2,NH158,
388682335,unclassified,False,True,234.814,"LINESTRING (74.3349385 25.735707, 74.3348413 25.7355001, 74.3346453 25.7350791, 74.3344341 25.7348994, 74.3340395 25.7353251, 74.3337157 25.7355785, 74.3335015 25.7356997)",,,
