osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge
31715987,False,2,NH183,Kollam-Theni Highway,trunk,70,False,79.33699999999999,"LINESTRING (77.0922827 9.5729367, 77.0922983 9.5729715, 77.0923163 9.5730443, 77.0923258 9.5731262, 77.0923269 9.573205, 77.0923097 9.5732702, 77.0922967 9.5733905, 77.0923024 9.5735177, 77.0923211 9.5735778, 77.0923487 9.5736321)",
31715987,False,2,NH183,Kollam-Theni Highway,trunk,70,True,27.076999999999998,"LINESTRING (77.0922827 9.5729367, 77.0922486 9.5729205, 77.0920461 9.5728691)",
616815120,False,,,,unclassified,,False,270.066,"LINESTRING (77.0922827 9.5729367, 77.0923031 9.572736, 77.0923144 9.5726865, 77.0922916 9.5726309, 77.0921977 9.5725635, 77.0921561 9.5725106, 77.0920958 9.5723056, 77.0920917 9.5720821, 77.0921119 9.5719274, 77.0921467 9.5718031, 77.0922728 9.5716074, 77.0923747 9.5714196, 77.0921628 9.5714064, 77.0920984 9.5713693, 77.0920676 9.5712292, 77.0920086 9.5710321, 77.0919684 9.5709581, 77.0919174 9.5709435)",
283998673,False,2,NH183,Kollam-Theni Highway,trunk,70,False,7.716,"LINESTRING (77.0897163 9.5721513, 77.0896674 9.5721014)",
283998673,False,2,NH183,Kollam-Theni Highway,trunk,70,True,74.142,"LINESTRING (77.0897163 9.5721513, 77.089945 9.5723256, 77.0901284 9.5724129, 77.0901883 9.5724323, 77.0903016 9.5724726)",
616817948,False,,,,residential,,False,60.181,"LINESTRING (77.0897163 9.5721513, 77.0899943 9.5719737, 77.0901646 9.5718401)",
623350712,False,,,,unclassified,,False,13.406,"LINESTRING (77.0915753 9.572864, 77.0915967 9.5727453)",
"[283998672, 499506980]",False,2,NH183,"['Kollam-Teni Highway', 'NH220']",trunk,70,False,147.885,"LINESTRING (77.0915753 9.572864, 77.0906253 9.5726614, 77.0904389 9.5725656, 77.0903016 9.5724726)",yes
499506979,False,2,NH183,Kollam-Theni Highway,trunk,70,False,51.783,"LINESTRING (77.0915753 9.572864, 77.0917731 9.5728841, 77.0920461 9.5728691)",
623350712,False,,,,unclassified,,True,119.327,"LINESTRING (77.0915753 9.572864, 77.0912643 9.5731705, 77.090984 9.5735514, 77.0911154 9.5736598)",
31715987,False,2,NH183,Kollam-Theni Highway,trunk,70,True,79.33699999999999,"LINESTRING (77.0923487 9.5736321, 77.0923211 9.5735778, 77.0923024 9.5735177, 77.0922967 9.5733905, 77.0923097 9.5732702, 77.0923269 9.573205, 77.0923258 9.5731262, 77.0923163 9.5730443, 77.0922983 9.5729715, 77.0922827 9.5729367)",
623251901,False,,,,residential,,True,39.882,"LINESTRING (77.0923487 9.5736321, 77.0921987 9.5737665, 77.0921178 9.5738158, 77.0920522 9.5738091)",
499506978,False,2,NH220,,trunk_link,70,False,51.162,"LINESTRING (77.0915967 9.5727453, 77.0920461 9.5728691)",
623350712,False,,,,unclassified,,True,13.406,"LINESTRING (77.0915967 9.5727453, 77.0915753 9.572864)",
"[499506976, 499506977]",False,2,NH220,Vandiperiyar Old Bridge,trunk_link,70,False,145.205,"LINESTRING (77.0915967 9.5727453, 77.0906644 9.5725475, 77.0903016 9.5724726)",yes
616815121,False,,,,unclassified,,False,208.626,"LINESTRING (77.0915967 9.5727453, 77.09167 9.5724934, 77.0917652 9.5722468, 77.0918555 9.5721156, 77.0918834 9.5719123, 77.0919007 9.5717431, 77.0919225 9.5715411, 77.0919751 9.5713748, 77.0919857 9.5712433, 77.0919174 9.5709435)",
283998673,False,2,NH183,Kollam-Theni Highway,trunk,70,False,74.142,"LINESTRING (77.0903016 9.5724726, 77.0901883 9.5724323, 77.0901284 9.5724129, 77.089945 9.5723256, 77.0897163 9.5721513)",
"[499506976, 499506977]",False,2,NH220,Vandiperiyar Old Bridge,trunk_link,70,True,145.205,"LINESTRING (77.0903016 9.5724726, 77.0906644 9.5725475, 77.0915967 9.5727453)",yes
"[283998672, 499506980]",False,2,NH183,"['Kollam-Teni Highway', 'NH220']",trunk,70,True,147.885,"LINESTRING (77.0903016 9.5724726, 77.0904389 9.5725656, 77.0906253 9.5726614, 77.0915753 9.572864)",yes
283998673,False,2,NH183,Kollam-Theni Highway,trunk,70,True,7.716,"LINESTRING (77.0896674 9.5721014, 77.0897163 9.5721513)",
"[283998673, 945160697, 945160701]",False,2,NH183,Kollam-Theni Highway,trunk,70,False,128.038,"LINESTRING (77.0896674 9.5721014, 77.0891309 9.5715542, 77.0889191 9.5713382, 77.0888557 9.5712736)",
596731460,False,,,Vandiperiyar - Mlamala - Thengakal Road,unclassified,,False,224.28700000000003,"LINESTRING (77.0896674 9.5721014, 77.0895222 9.5722659, 77.0895034 9.5724934, 77.0895436 9.572705, 77.0895249 9.5727817, 77.0894873 9.5728584, 77.0893934 9.5729589, 77.0891815 9.573107, 77.0890421 9.5732207, 77.0889026 9.5735196, 77.0887578 9.5736809, 77.0886814 9.5736889)",
616815120,False,,,,unclassified,,True,270.066,"LINESTRING (77.0919174 9.5709435, 77.0919684 9.5709581, 77.0920086 9.5710321, 77.0920676 9.5712292, 77.0920984 9.5713693, 77.0921628 9.5714064, 77.0923747 9.5714196, 77.0922728 9.5716074, 77.0921467 9.5718031, 77.0921119 9.5719274, 77.0920917 9.5720821, 77.0920958 9.5723056, 77.0921561 9.5725106, 77.0921977 9.5725635, 77.0922916 9.5726309, 77.0923144 9.5726865, 77.0923031 9.572736, 77.0922827 9.5729367)",
616815121,False,,,,unclassified,,False,61.952999999999996,"LINESTRING (77.0919174 9.5709435, 77.0918383 9.570474, 77.091815 9.5703961)",
616815121,False,,,,unclassified,,True,208.62600000000003,"LINESTRING (77.0919174 9.5709435, 77.0919857 9.5712433, 77.0919751 9.5713748, 77.0919225 9.5715411, 77.0919007 9.5717431, 77.0918834 9.5719123, 77.0918555 9.5721156, 77.0917652 9.5722468, 77.09167 9.5724934, 77.0915967 9.5727453)",
616817948,False,,,,residential,,True,124.891,"LINESTRING (77.0908472 9.5710982, 77.0904985 9.5712702, 77.0903657 9.5713191, 77.0903161 9.571364, 77.0903081 9.571528, 77.0903201 9.5716497, 77.0902678 9.5717357, 77.0901646 9.5718401)",
616817948,False,,,,residential,,False,124.89099999999999,"LINESTRING (77.0901646 9.5718401, 77.0902678 9.5717357, 77.0903201 9.5716497, 77.0903081 9.571528, 77.0903161 9.571364, 77.0903657 9.5713191, 77.0904985 9.5712702, 77.0908472 9.5710982)",
616817948,False,,,,residential,,True,60.181,"LINESTRING (77.0901646 9.5718401, 77.0899943 9.5719737, 77.0897163 9.5721513)",
623251901,False,,,,residential,,False,70.129,"LINESTRING (77.0915084 9.5741134, 77.091621 9.5740395, 77.0917994 9.5739033, 77.0919901 9.5738027, 77.0920522 9.5738091)",
958647228,False,,,Residential Road,residential,,True,63.148,"LINESTRING (77.0915084 9.5741134, 77.0914703 9.5741915, 77.0914418 9.5742356, 77.0914906 9.5742596, 77.0916044 9.5743258, 77.091704 9.5743779, 77.091828 9.574432)",
