osmid,oneway,ref,highway,reversed,length,lanes,maxspeed,geometry,name,tunnel
987284036,False,,unclassified,False,51.637,,,"LINESTRING (75.9720758 13.6028393, 75.9720531 13.6030859, 75.9719927 13.6032946)",,
181999176,False,,residential,False,56.521,,,"LINESTRING (75.9716247 13.5998346, 75.9721462 13.5998726)",Old Ajjampura Road,
203111924,False,NH69,trunk,False,267.253,2,50,"LINESTRING (75.9716247 13.5998346, 75.9733861 13.5981477)",,
203111924,False,NH69,trunk,True,20.8,2,50,"LINESTRING (75.9716247 13.5998346, 75.97149 13.5999682)",,
203111924,False,NH69,trunk,False,43.856,2,50,"LINESTRING (75.9691618 13.6022793, 75.9694457 13.6019975)",,
203111924,False,NH69,trunk,True,10.047,2,50,"LINESTRING (75.9691618 13.6022793, 75.9690968 13.6023439)",,
309165227,False,,residential,True,22.674,,,"LINESTRING (75.9691618 13.6022793, 75.9693708 13.6022971)",,
181999898,False,,unclassified,False,147.11799999999997,,,"LINESTRING (75.973538 13.5962987, 75.9739462 13.5961784, 75.9737474 13.5953789, 75.9737324 13.5952942)",,
181999900,False,,unclassified,False,103.825,,,"LINESTRING (75.973538 13.5962987, 75.973416 13.5958663, 75.9732926 13.595396)",,
181999900,False,,unclassified,True,148.051,,,"LINESTRING (75.973538 13.5962987, 75.9735984 13.5965128, 75.9738117 13.5971308, 75.9739888 13.5974046, 75.9740423 13.5975283)",,
181999902,False,,unclassified,False,53.005,,,"LINESTRING (75.9732012 13.5950848, 75.973691 13.5950608)",,
181999900,False,,unclassified,True,35.987,,,"LINESTRING (75.9732012 13.5950848, 75.9732646 13.5953033, 75.9732926 13.595396)",,
181999902,False,,unclassified,True,79.66499999999999,,,"LINESTRING (75.9732012 13.5950848, 75.9726772 13.5951104, 75.9724652 13.5951236)",,
664768709,False,NH69,trunk,False,50.516,,,"LINESTRING (75.9740423 13.5975283, 75.9743761 13.5972103)",,
181999900,False,,unclassified,False,148.05100000000002,,,"LINESTRING (75.9740423 13.5975283, 75.9739888 13.5974046, 75.9738117 13.5971308, 75.9735984 13.5965128, 75.973538 13.5962987)",,
181999900,False,,unclassified,True,142.856,,,"LINESTRING (75.9740423 13.5975283, 75.9742099 13.5977616, 75.9743187 13.5978321, 75.9751743 13.598098)",,
"[203111924, 664768709]",False,NH69,trunk,True,97.745,2,50,"LINESTRING (75.9740423 13.5975283, 75.973773 13.5977849, 75.9733938 13.598141)",,
181999898,False,,unclassified,True,26.336,,,"LINESTRING (75.973691 13.5950608, 75.9737324 13.5952942)",,
181999902,False,,unclassified,False,49.575,,,"LINESTRING (75.973691 13.5950608, 75.9741456 13.5950014)",,
181999902,False,,unclassified,True,53.005,,,"LINESTRING (75.973691 13.5950608, 75.9732012 13.5950848)",,
181999181,False,,tertiary,True,21.391,,,"LINESTRING (75.9724652 13.5951236, 75.972518 13.595309)",,
181999181,False,,tertiary,False,26.391,,,"LINESTRING (75.9724652 13.5951236, 75.9724236 13.5949773, 75.9724183 13.5948919)",,
181999902,False,,unclassified,False,79.66499999999999,,,"LINESTRING (75.9724652 13.5951236, 75.9726772 13.5951104, 75.9732012 13.5950848)",,
181999902,False,,unclassified,True,52.68300000000001,,,"LINESTRING (75.9746271 13.5949279, 75.9742892 13.5949826, 75.9741456 13.5950014)",,
181999176,False,,residential,False,21.83,,,"LINESTRING (75.974225 13.6006504, 75.9743911 13.6007621)",Old Ajjampura Road,
182001978,False,,residential,False,100.223,,,"LINESTRING (75.974225 13.6006504, 75.9748741 13.6000067)",,
181999176,False,,residential,True,32.022,,,"LINESTRING (75.974225 13.6006504, 75.9741202 13.6005799, 75.9739886 13.6004771)",Old Ajjampura Road,
181999900,False,,unclassified,False,27.562,,,"LINESTRING (75.9758984 13.5993802, 75.9759209 13.5991333)",,
181999900,False,,unclassified,True,39.126999999999995,,,"LINESTRING (75.9758984 13.5993802, 75.975869 13.5997013, 75.9758654 13.5997306)",,
182001968,False,,residential,False,66.928,,,"LINESTRING (75.9758984 13.5993802, 75.9761667 13.5994015, 75.9765152 13.5994336)",,
181999176,False,,residential,False,17.132,,,"LINESTRING (75.9733716 13.6000688, 75.9735156 13.6001332)",Old Ajjampura Road,
182001972,False,,residential,True,31.553,,,"LINESTRING (75.9733716 13.6000688, 75.9733549 13.6003521)",,
181999176,False,,residential,True,19.148,,,"LINESTRING (75.9733716 13.6000688, 75.9732899 13.6000323, 75.9732036 13.6000198)",Old Ajjampura Road,
983851834,False,,residential,False,40.885,,,"LINESTRING (75.971159 13.6020007, 75.9711671 13.6023683)",,
182001981,False,,residential,False,150.06099999999998,,,"LINESTRING (75.971159 13.6020007, 75.9715909 13.6020294, 75.9721354 13.601946, 75.9725263 13.6018455)",,
182001981,False,,residential,True,185.41600000000003,,,"LINESTRING (75.971159 13.6020007, 75.9703329 13.601959, 75.9697348 13.6019955, 75.9694457 13.6019975)",,
983851834,False,,residential,True,120.895,,,"LINESTRING (75.971159 13.6020007, 75.9710973 13.6015931, 75.9710115 13.6009726, 75.9709847 13.6009309)",,
159001753,False,SH76,primary,True,30.246,,,"LINESTRING (75.9743884 13.599339, 75.9745708 13.5995453)",,
182001987,False,,residential,True,129.217,,,"LINESTRING (75.9743884 13.599339, 75.9735156 13.6001332)",,
159001753,False,SH76,primary,False,32.485,,,"LINESTRING (75.9743884 13.599339, 75.9742165 13.5991343, 75.9741983 13.5991127)",,
982393433,False,,residential,False,183.707,,,"LINESTRING (75.9743884 13.599339, 75.9749461 13.5988453, 75.9756539 13.5982361)",,
182001986,False,,residential,True,66.539,,,"LINESTRING (75.9764805 13.5997561, 75.9758654 13.5997306)",,
182001989,False,,residential,True,36.056,,,"LINESTRING (75.9764805 13.5997561, 75.9765152 13.5994336)",,
159001753,False,SH76,primary,False,31.679,,,"LINESTRING (75.9738341 13.59868, 75.9736485 13.5984595)",,
159001753,False,SH76,primary,True,28.2,,,"LINESTRING (75.9738341 13.59868, 75.9739993 13.5988763)",,
182001980,False,,residential,True,199.742,,,"LINESTRING (75.9738341 13.59868, 75.9724935 13.5999165)",,
982778966,False,,residential,False,90.912,,,"LINESTRING (75.9738341 13.59868, 75.9742033 13.5982979, 75.9742462 13.5982301, 75.9742462 13.5980163)",,
182001989,False,,residential,True,30.896,,,"LINESTRING (75.9774461 13.5977539, 75.9772358 13.5975657)",,
987344116,False,,unclassified,False,38.3,,,"LINESTRING (75.9774461 13.5977539, 75.977679 13.5974943)",,
182001972,False,,residential,False,59.053,,,"LINESTRING (75.9733236 13.6008823, 75.9733549 13.6003521)",,
182001972,False,,residential,True,45.178,,,"LINESTRING (75.9733236 13.6008823, 75.9733718 13.6011143, 75.9734081 13.6012802)",,
182001984,False,,residential,True,104.21,,,"LINESTRING (75.9733236 13.6008823, 75.9725201 13.6009475, 75.9723633 13.6009292)",,
986577114,False,,residential,True,116.225,,,"LINESTRING (75.9733236 13.6008823, 75.9741497 13.6008058, 75.9743911 13.6007621)",,
182001986,False,,residential,False,66.539,,,"LINESTRING (75.9758654 13.5997306, 75.9764805 13.5997561)",,
181999900,False,,unclassified,False,39.126999999999995,,,"LINESTRING (75.9758654 13.5997306, 75.975869 13.5997013, 75.9758984 13.5993802)",,
181999900,False,,unclassified,True,77.068,,,"LINESTRING (75.9758654 13.5997306, 75.9758434 13.5999124, 75.975582 13.6001211, 75.9754974 13.6002826)",,
181999900,False,,unclassified,True,54.061,,,"LINESTRING (75.9751743 13.598098, 75.9756539 13.5982361)",,
181999900,False,,unclassified,False,142.856,,,"LINESTRING (75.9751743 13.598098, 75.9743187 13.5978321, 75.9742099 13.5977616, 75.9740423 13.5975283)",,
182001975,False,,residential,True,154.97,,,"LINESTRING (75.9751743 13.598098, 75.9747746 13.598596, 75.9741983 13.5991127)",,
982779080,False,,residential,False,195.23000000000002,,,"LINESTRING (75.9751743 13.598098, 75.9755552 13.5976448, 75.9761989 13.5970505, 75.9764135 13.5968244)",,
181999900,False,,unclassified,False,34.623999999999995,,,"LINESTRING (75.975921 13.5984012, 75.9757268 13.5982571, 75.9756539 13.5982361)",,
181999900,False,,unclassified,True,20.398000000000003,,,"LINESTRING (75.975921 13.5984012, 75.9759694 13.5985385, 75.9759686 13.5985768)",,
182001964,False,,residential,True,193.627,,,"LINESTRING (75.975921 13.5984012, 75.9753004 13.5989062, 75.9745708 13.5995453)",,
182001976,False,,residential,False,13.713,,,"LINESTRING (75.9725263 13.6018455, 75.9725434 13.6019677)",,
182001981,False,,residential,False,32.239,,,"LINESTRING (75.9725263 13.6018455, 75.9724767 13.6015596)",,
182001981,False,,residential,True,150.061,,,"LINESTRING (75.9725263 13.6018455, 75.9721354 13.601946, 75.9715909 13.6020294, 75.971159 13.6020007)",,
181999176,False,,residential,False,40.99,,,"LINESTRING (75.9724935 13.5999165, 75.9728686 13.599971)",Old Ajjampura Road,
181999176,False,,residential,True,13.899,,,"LINESTRING (75.9724935 13.5999165, 75.9723652 13.5999079)",Old Ajjampura Road,
182001980,False,,residential,False,199.742,,,"LINESTRING (75.9724935 13.5999165, 75.9738341 13.59868)",,
181999900,False,,unclassified,False,16.506,,,"LINESTRING (75.9759583 13.5987249, 75.9759686 13.5985768)",,
181999900,False,,unclassified,True,21.009,,,"LINESTRING (75.9759583 13.5987249, 75.9759411 13.5989131)",,
182001966,False,,residential,True,175.113,,,"LINESTRING (75.9759583 13.5987249, 75.975303 13.5992477, 75.9747537 13.5997756)",,
159001753,False,SH76,primary,False,33.964,,,"LINESTRING (75.9741983 13.5991127, 75.9739993 13.5988763)",,
182001975,False,,residential,True,147.414,,,"LINESTRING (75.9741983 13.5991127, 75.9732036 13.6000198)",,
159001753,False,SH76,primary,True,32.485,,,"LINESTRING (75.9741983 13.5991127, 75.9742165 13.5991343, 75.9743884 13.599339)",,
182001975,False,,residential,False,154.97,,,"LINESTRING (75.9741983 13.5991127, 75.9747746 13.598596, 75.9751743 13.598098)",,
182001976,False,,residential,False,40.436,,,"LINESTRING (75.9733477 13.6025612, 75.9733221 13.602924)",,
182001972,False,,residential,False,29.451,,,"LINESTRING (75.9733477 13.6025612, 75.9733945 13.6024099, 75.9733906 13.6023031)",,
182001976,False,,residential,True,63.302,,,"LINESTRING (75.9733477 13.6025612, 75.9730634 13.6025039, 75.9728089 13.6023582)",,
181999900,False,,unclassified,False,77.068,,,"LINESTRING (75.9754974 13.6002826, 75.975582 13.6001211, 75.9758434 13.5999124, 75.9758654 13.5997306)",,
181999900,False,,unclassified,True,47.011,,,"LINESTRING (75.9754974 13.6002826, 75.9751689 13.6003792, 75.9750804 13.6004028)",,
182001989,False,,residential,False,30.027,,,"LINESTRING (75.9766185 13.5970134, 75.9768229 13.5971963)",,
182001989,False,,residential,True,30.538,,,"LINESTRING (75.9766185 13.5970134, 75.9764135 13.5968244)",,
982779162,False,,residential,False,79.556,,,"LINESTRING (75.9766185 13.5970134, 75.9761151 13.5975354)",,
181999176,False,,residential,False,36.61,,,"LINESTRING (75.9728686 13.599971, 75.9732036 13.6000198)",Old Ajjampura Road,
181999176,False,,residential,True,40.99,,,"LINESTRING (75.9728686 13.599971, 75.9724935 13.5999165)",Old Ajjampura Road,
182001970,False,,residential,False,172.484,,,"LINESTRING (75.9728686 13.599971, 75.9739993 13.5988763)",,
159001753,False,SH76,primary,False,30.246,,,"LINESTRING (75.9745708 13.5995453, 75.9743884 13.599339)",,
159001753,False,SH76,primary,True,32.35,,,"LINESTRING (75.9745708 13.5995453, 75.9747537 13.5997756)",,
182001964,False,,residential,True,121.38,,,"LINESTRING (75.9745708 13.5995453, 75.973751 13.6002914)",,
182001964,False,,residential,False,193.627,,,"LINESTRING (75.9745708 13.5995453, 75.9753004 13.5989062, 75.975921 13.5984012)",,
182001989,False,,residential,False,120.64,,,"LINESTRING (75.9756122 13.5960692, 75.9759709 13.5964165, 75.9764135 13.5968244)",,
664768709,False,NH69,trunk,True,184.27800000000002,,,"LINESTRING (75.9756122 13.5960692, 75.9749479 13.5966908, 75.9748356 13.5967958, 75.9745838 13.5970123, 75.9743761 13.5972103)",,
159001753,False,SH76,primary,False,49.366,,,"LINESTRING (75.9750804 13.6004028, 75.9748741 13.6000067)",,
159001753,False,SH76,primary,True,15.821,,,"LINESTRING (75.9750804 13.6004028, 75.9751486 13.6005287)",,
181999900,False,,unclassified,False,47.011,,,"LINESTRING (75.9750804 13.6004028, 75.9751689 13.6003792, 75.9754974 13.6002826)",,
203111924,False,NH69,trunk,False,11.187,2,50,"LINESTRING (75.9714176 13.6000401, 75.97149 13.5999682)",,
203111924,False,NH69,trunk,True,26.94,2,50,"LINESTRING (75.9714176 13.6000401, 75.9712432 13.6002132)",,
182001981,False,,residential,True,94.56,,,"LINESTRING (75.9714176 13.6000401, 75.9715089 13.6002226, 75.9715599 13.6002956, 75.9716699 13.6003608, 75.9717476 13.600439, 75.9718174 13.6006085, 75.971906 13.6007223)",,
986242762,False,,residential,True,44.622,,,"LINESTRING (75.9733906 13.6023031, 75.9737849 13.6024221)",,
182001972,False,,residential,False,36.727999999999994,,,"LINESTRING (75.9733906 13.6023031, 75.9734765 13.6020998, 75.9734791 13.6019893)",,
182001972,False,,residential,True,29.451,,,"LINESTRING (75.9733906 13.6023031, 75.9733945 13.6024099, 75.9733477 13.6025612)",,
987283650,False,,residential,True,67.791,,,"LINESTRING (75.9733906 13.6023031, 75.9728352 13.6022933, 75.9728089 13.6023582)",,
159001753,False,SH76,primary,False,28.2,,,"LINESTRING (75.9739993 13.5988763, 75.9738341 13.59868)",,
159001753,False,SH76,primary,True,33.964,,,"LINESTRING (75.9739993 13.5988763, 75.9741983 13.5991127)",,
182001970,False,,residential,True,172.484,,,"LINESTRING (75.9739993 13.5988763, 75.9728686 13.599971)",,
182001981,False,,residential,False,56.945,,,"LINESTRING (75.9723633 13.6009292, 75.9722251 13.6008978, 75.9720763 13.6008745, 75.9719676 13.6008014, 75.971906 13.6007223)",,
182001981,False,,residential,True,50.441,,,"LINESTRING (75.9723633 13.6009292, 75.9723955 13.6010674, 75.9724463 13.6013754)",,
182001984,False,,residential,False,104.21,,,"LINESTRING (75.9723633 13.6009292, 75.9725201 13.6009475, 75.9733236 13.6008823)",,
986576377,False,,residential,True,70.908,,,"LINESTRING (75.9723633 13.6009292, 75.9723794 13.6007223, 75.9723782 13.6002921)",,
182001976,False,,residential,True,40.436,,,"LINESTRING (75.9733221 13.602924, 75.9733477 13.6025612)",,
309165227,False,,residential,False,60.848,,,"LINESTRING (75.9733221 13.602924, 75.9729749 13.6029053, 75.9727603 13.6028887)",,
309165227,False,,residential,True,54.135999999999996,,,"LINESTRING (75.9733221 13.602924, 75.9737018 13.6029444, 75.9738224 13.6029417)",,
986131594,False,,residential,True,40.54,,,"LINESTRING (75.9733221 13.602924, 75.9734148 13.6030165, 75.9734201 13.6032519)",,
181999176,False,,residential,False,32.951,,,"LINESTRING (75.973751 13.6002914, 75.9739886 13.6004771)",Old Ajjampura Road,
182001964,False,,residential,False,121.38,,,"LINESTRING (75.973751 13.6002914, 75.9745708 13.5995453)",,
987312953,False,,residential,True,43.338,,,"LINESTRING (75.973751 13.6002914, 75.9733549 13.6003521)",,
181999176,False,,residential,True,31.125,,,"LINESTRING (75.973751 13.6002914, 75.973593 13.6001679, 75.9735156 13.6001332)",Old Ajjampura Road,
181999900,False,,unclassified,False,24.582,,,"LINESTRING (75.9759209 13.5991333, 75.9759411 13.5989131)",,
181999900,False,,unclassified,True,27.562,,,"LINESTRING (75.9759209 13.5991333, 75.9758984 13.5993802)",,
182001978,False,,residential,False,67.358,,,"LINESTRING (75.9759209 13.5991333, 75.9765404 13.5991995)",,
182001978,False,,residential,True,149.103,,,"LINESTRING (75.9759209 13.5991333, 75.9749141 13.5999725, 75.9748741 13.6000067)",,
182001989,False,,residential,False,25.676,,,"LINESTRING (75.9765834 13.5989724, 75.9765404 13.5991995)",,
982392517,False,,residential,False,69.731,,,"LINESTRING (75.9765834 13.5989724, 75.9759411 13.5989131)",,
982392517,False,,residential,True,34.939,,,"LINESTRING (75.9765834 13.5989724, 75.9766067 13.598659)",,
159001753,False,SH76,primary,False,32.35,,,"LINESTRING (75.9747537 13.5997756, 75.9745708 13.5995453)",,
159001753,False,SH76,primary,True,28.804,,,"LINESTRING (75.9747537 13.5997756, 75.9748741 13.6000067)",,
182001966,False,,residential,True,113.676,,,"LINESTRING (75.9747537 13.5997756, 75.9739886 13.6004771)",,
182001966,False,,residential,False,175.113,,,"LINESTRING (75.9747537 13.5997756, 75.975303 13.5992477, 75.9759583 13.5987249)",,
181999176,False,,residential,True,32.951,,,"LINESTRING (75.9739886 13.6004771, 75.973751 13.6002914)",Old Ajjampura Road,
182001966,False,,residential,False,113.676,,,"LINESTRING (75.9739886 13.6004771, 75.9747537 13.5997756)",,
181999176,False,,residential,False,32.022,,,"LINESTRING (75.9739886 13.6004771, 75.9741202 13.6005799, 75.974225 13.6006504)",Old Ajjampura Road,
181999176,False,,residential,True,36.61,,,"LINESTRING (75.9732036 13.6000198, 75.9728686 13.599971)",Old Ajjampura Road,
182001975,False,,residential,False,147.414,,,"LINESTRING (75.9732036 13.6000198, 75.9741983 13.5991127)",,
181999176,False,,residential,False,19.148,,,"LINESTRING (75.9732036 13.6000198, 75.9732899 13.6000323, 75.9733716 13.6000688)",Old Ajjampura Road,
181999176,False,,residential,True,17.132,,,"LINESTRING (75.9735156 13.6001332, 75.9733716 13.6000688)",Old Ajjampura Road,
182001987,False,,residential,False,129.217,,,"LINESTRING (75.9735156 13.6001332, 75.9743884 13.599339)",,
181999176,False,,residential,False,31.125,,,"LINESTRING (75.9735156 13.6001332, 75.973593 13.6001679, 75.973751 13.6002914)",Old Ajjampura Road,
159001753,False,SH76,primary,False,28.804,,,"LINESTRING (75.9748741 13.6000067, 75.9747537 13.5997756)",,
159001753,False,SH76,primary,True,49.366,,,"LINESTRING (75.9748741 13.6000067, 75.9750804 13.6004028)",,
182001978,False,,residential,True,100.223,,,"LINESTRING (75.9748741 13.6000067, 75.974225 13.6006504)",,
182001978,False,,residential,False,149.103,,,"LINESTRING (75.9748741 13.6000067, 75.9749141 13.5999725, 75.9759209 13.5991333)",,
203111924,False,NH69,trunk,False,277.677,2,50,"LINESTRING (75.9694457 13.6019975, 75.9712432 13.6002132)",,
203111924,False,NH69,trunk,True,43.856,2,50,"LINESTRING (75.9694457 13.6019975, 75.9691618 13.6022793)",,
182001981,False,,residential,False,185.416,,,"LINESTRING (75.9694457 13.6019975, 75.9697348 13.6019955, 75.9703329 13.601959, 75.971159 13.6020007)",,
242366011,False,,unclassified,False,60.413,,,"LINESTRING (75.9706403 13.5981536, 75.970872 13.5982575, 75.9711719 13.5983047)",,
242366011,False,,unclassified,True,56.225,,,"LINESTRING (75.9706403 13.5981536, 75.9705677 13.5982915, 75.9704795 13.5986316)",,
981156962,False,,residential,False,159.207,,,"LINESTRING (75.9706403 13.5981536, 75.9703282 13.5979688, 75.9704881 13.5977415, 75.9706772 13.5974543, 75.9707048 13.5974046, 75.9707372 13.5973213, 75.9707184 13.5972468, 75.9706478 13.5971977, 75.9706035 13.5971692, 75.9705182 13.5971098)",,
242366011,False,,unclassified,False,17.764,,,"LINESTRING (75.9711719 13.5983047, 75.9713344 13.5983287)",,
242366011,False,,unclassified,True,60.413,,,"LINESTRING (75.9711719 13.5983047, 75.970872 13.5982575, 75.9706403 13.5981536)",,
981159940,False,,residential,False,156.967,,,"LINESTRING (75.9711719 13.5983047, 75.9709579 13.5992132, 75.970849 13.599681)",,
309164223,False,,unclassified,True,36.675,,,"LINESTRING (75.9693733 13.5991106, 75.9696921 13.5992236)",,
242366010,False,,unclassified,True,128.54999999999998,,,"LINESTRING (75.9693733 13.5991106, 75.9693706 13.5993224, 75.9694406 13.5995475, 75.9697583 13.5996574, 75.970125 13.599793)",,
981158568,False,,residential,True,255.98200000000003,,,"LINESTRING (75.9693733 13.5991106, 75.969454 13.5988483, 75.9695529 13.5986055, 75.969746 13.598251, 75.9699981 13.5978599, 75.9705182 13.5971098)",,
309164223,False,,unclassified,False,69.617,,,"LINESTRING (75.9702835 13.5994717, 75.9696921 13.5992236)",,
309164223,False,,unclassified,True,65.399,,,"LINESTRING (75.9702835 13.5994717, 75.970849 13.599681)",,
242366011,False,,unclassified,False,95.8,,,"LINESTRING (75.9702835 13.5994717, 75.9704088 13.598904, 75.9704795 13.5986316)",,
242366008,False,,unclassified,False,70.806,,,"LINESTRING (75.9693314 13.5997815, 75.9697991 13.6002274)",,
242366004,False,,unclassified,False,55.108,,,"LINESTRING (75.9710159 13.5997858, 75.97149 13.5999682)",,
981159941,False,,unclassified,False,21.475,,,"LINESTRING (75.9710159 13.5997858, 75.970849 13.599681)",,
242366004,False,,unclassified,True,96.733,,,"LINESTRING (75.9710159 13.5997858, 75.9708079 13.5998129, 75.9704504 13.5998277, 75.970125 13.599793)",,
242366004,False,,unclassified,False,96.73299999999999,,,"LINESTRING (75.970125 13.599793, 75.9704504 13.5998277, 75.9708079 13.5998129, 75.9710159 13.5997858)",,
242366004,False,,unclassified,True,61.300000000000004,,,"LINESTRING (75.970125 13.599793, 75.9699849 13.6000704, 75.9699122 13.6001568, 75.9697991 13.6002274)",,
242366010,False,,unclassified,False,128.54999999999998,,,"LINESTRING (75.970125 13.599793, 75.9697583 13.5996574, 75.9694406 13.5995475, 75.9693706 13.5993224, 75.9693733 13.5991106)",,
242366004,False,,unclassified,True,42.658,,,"LINESTRING (75.9697991 13.6002274, 75.9695056 13.6004839)",,
242366008,False,,unclassified,False,94.713,,,"LINESTRING (75.9697991 13.6002274, 75.9704408 13.6008075)",,
242366008,False,,unclassified,True,70.806,,,"LINESTRING (75.9697991 13.6002274, 75.9693314 13.5997815)",,
242366004,False,,unclassified,False,61.3,,,"LINESTRING (75.9697991 13.6002274, 75.9699122 13.6001568, 75.9699849 13.6000704, 75.970125 13.599793)",,
242366003,False,,unclassified,False,101.693,,,"LINESTRING (75.9695056 13.6004839, 75.9701865 13.6011151)",,
242366004,False,,unclassified,False,42.658,,,"LINESTRING (75.9695056 13.6004839, 75.9697991 13.6002274)",,
242366004,False,,unclassified,True,43.442,,,"LINESTRING (75.9695056 13.6004839, 75.969231 13.6007692)",,
242366004,False,,unclassified,False,43.442,,,"LINESTRING (75.969231 13.6007692, 75.9695056 13.6004839)",,
242366004,False,,unclassified,True,40.758,,,"LINESTRING (75.969231 13.6007692, 75.968959 13.6010231)",,
242366009,False,,unclassified,False,99.619,,,"LINESTRING (75.969231 13.6007692, 75.9698996 13.6013859)",,
242366008,False,,unclassified,True,94.713,,,"LINESTRING (75.9704408 13.6008075, 75.9697991 13.6002274)",,
242366004,False,,unclassified,False,40.758,,,"LINESTRING (75.968959 13.6010231, 75.969231 13.6007692)",,
242366007,False,,unclassified,False,97.616,,,"LINESTRING (75.968959 13.6010231, 75.9696249 13.6016162)",,
242366003,False,,unclassified,True,101.693,,,"LINESTRING (75.9701865 13.6011151, 75.9695056 13.6004839)",,
242366009,False,,unclassified,True,99.619,,,"LINESTRING (75.9698996 13.6013859, 75.969231 13.6007692)",,
242366007,False,,unclassified,True,97.616,,,"LINESTRING (75.9696249 13.6016162, 75.968959 13.6010231)",,
181999902,False,,unclassified,True,49.575,,,"LINESTRING (75.9741456 13.5950014, 75.973691 13.5950608)",,
181999902,False,,unclassified,False,52.68300000000001,,,"LINESTRING (75.9741456 13.5950014, 75.9742892 13.5949826, 75.9746271 13.5949279)",,
281086078,False,,unclassified,True,246.87900000000002,,,"LINESTRING (75.9741456 13.5950014, 75.9742642 13.5961334, 75.9743761 13.5972103)",,
664768709,False,NH69,trunk,True,50.516,,,"LINESTRING (75.9743761 13.5972103, 75.9740423 13.5975283)",,
281086078,False,,unclassified,False,246.87900000000002,,,"LINESTRING (75.9743761 13.5972103, 75.9742642 13.5961334, 75.9741456 13.5950014)",,
664768709,False,NH69,trunk,False,184.278,,,"LINESTRING (75.9743761 13.5972103, 75.9745838 13.5970123, 75.9748356 13.5967958, 75.9749479 13.5966908, 75.9756122 13.5960692)",,
203111924,False,NH69,trunk,False,20.8,2,50,"LINESTRING (75.97149 13.5999682, 75.9716247 13.5998346)",,
203111924,False,NH69,trunk,True,11.187,2,50,"LINESTRING (75.97149 13.5999682, 75.9714176 13.6000401)",,
242366004,False,,unclassified,True,55.108,,,"LINESTRING (75.97149 13.5999682, 75.9710159 13.5997858)",,
203111924,False,NH69,trunk,True,1.117,2,50,"LINESTRING (75.9733938 13.598141, 75.9733861 13.5981477)",,
181999181,False,,tertiary,False,152.465,,,"LINESTRING (75.9733938 13.598141, 75.9732994 13.5979155, 75.9730405 13.5970342, 75.9729803 13.5968313)",,
"[203111924, 664768709]",False,NH69,trunk,False,97.745,2,50,"LINESTRING (75.9733938 13.598141, 75.973773 13.5977849, 75.9740423 13.5975283)",,
182001978,False,,residential,True,67.358,,,"LINESTRING (75.9765404 13.5991995, 75.9759209 13.5991333)",,
