osmid,lanes,highway,oneway,reversed,length,geometry,junction
122459976,2,tertiary,False,True,41.768,"LINESTRING (75.5816674 31.3320536, 75.5816508 31.332066, 75.5816339 31.3320857, 75.5816148 31.3321175, 75.5815796 31.332194, 75.581487 31.3323933)",
122953711,,residential,False,False,88.758,"LINESTRING (75.5816674 31.3320536, 75.5814441 31.332139, 75.5812912 31.3322186, 75.5812259 31.3322504, 75.5811558 31.3322765, 75.5810415 31.3323124, 75.5808118 31.3323635)",
122459976,2,tertiary,False,False,73.929,"LINESTRING (75.5808259 31.3332066, 75.5808436 31.3331439, 75.5808708 31.3330846, 75.5809298 31.3329947, 75.5810183 31.3328864, 75.5811035 31.3328008, 75.5812625 31.3326691)",
122459976,2,tertiary,False,True,80.462,"LINESTRING (75.5808259 31.3332066, 75.5808257 31.3332341, 75.5808323 31.3332605, 75.5809084 31.3334821, 75.5810143 31.3337851, 75.5810378 31.3339054)",
423121562,,residential,False,False,78.438,"LINESTRING (75.5808259 31.3332066, 75.5807505 31.3329435, 75.580674 31.3325139)",
122459976,2,tertiary,False,True,27.375,"LINESTRING (75.5810291 31.3343212, 75.5809781 31.3345635)",
122459976,2,tertiary,False,False,46.41,"LINESTRING (75.5810291 31.3343212, 75.5810492 31.3341339, 75.5810532 31.3340228, 75.5810378 31.3339054)",
122459976,2,tertiary,False,False,6.817,"LINESTRING (75.5809788 31.3346248, 75.5809781 31.3345635)",
122459976,2,tertiary,False,True,56.485,"LINESTRING (75.5809788 31.3346248, 75.5810197 31.3349592, 75.5810344 31.3351305)",
123129362,,living_street,False,True,85.092,"LINESTRING (75.5809788 31.3346248, 75.5813397 31.3346221, 75.5818746 31.3346127)",
122459976,2,tertiary,False,True,4.361,"LINESTRING (75.5808941 31.3361746, 75.5808956 31.3362138)",
122459976,2,tertiary,False,False,116.96200000000002,"LINESTRING (75.5808941 31.3361746, 75.5809137 31.3359682, 75.5809453 31.3357879, 75.5810198 31.3353625, 75.5810344 31.3351305)",
422621570,,residential,False,True,62.32600000000001,"LINESTRING (75.5808941 31.3361746, 75.5806538 31.3361585, 75.5806212 31.3361503, 75.5805985 31.3361387, 75.5805769 31.336122, 75.5805482 31.3361094, 75.5802633 31.3360497)",
122459903,,residential,False,False,64.407,"LINESTRING (75.575537 31.3362455, 75.5755684 31.3368241)",
122460005,2,secondary,False,True,8.57,"LINESTRING (75.575537 31.3362455, 75.5754653 31.3361987)",
122460005,2,secondary,False,False,55.762,"LINESTRING (75.575537 31.3362455, 75.5759865 31.3364948, 75.5760327 31.3365136)",
122459976,2,tertiary,False,False,30.221,"LINESTRING (75.5809182 31.3364849, 75.5808956 31.3362138)",
