osmid,ref,highway,oneway,reversed,length,geometry,name,bridge,maxspeed,lanes
627565044,,residential,False,True,90.95599999999999,"LINESTRING (87.6920154 23.6646576, 87.691935 23.665149, 87.691935 23.6654701)",,,,
623091614,,residential,False,True,76.422,"LINESTRING (87.6931829 23.6645162, 87.6933011 23.6651949)",College Road,,,
623091614,,residential,False,False,144.674,"LINESTRING (87.6931829 23.6645162, 87.6931298 23.664211, 87.6930125 23.6632248)",College Road,,,
627565041,,residential,False,True,121.0,"LINESTRING (87.6931829 23.6645162, 87.6924768 23.6646724, 87.6920154 23.6646576)",,,,
736283830,,residential,False,False,30.342,"LINESTRING (87.6960804 23.6641054, 87.6963728 23.6641577)",,,,
1026683823,NH114,trunk,False,False,102.232,"LINESTRING (87.6960804 23.6641054, 87.6959436 23.6644223, 87.6957893 23.6647736, 87.6957075 23.664959)",,,,
1026683823,NH114,trunk,False,True,96.94,"LINESTRING (87.6960804 23.6641054, 87.6961903 23.6638511, 87.6962963 23.6636226, 87.696366 23.6634777, 87.6964575 23.6633053)",,,,
736283830,,residential,False,False,33.66,"LINESTRING (87.6963728 23.6641577, 87.6967017 23.6641875)",,,,
736283830,,residential,False,True,30.342,"LINESTRING (87.6963728 23.6641577, 87.6960804 23.6641054)",,,,
736283831,,residential,False,False,106.958,"LINESTRING (87.6963728 23.6641577, 87.6962014 23.6651067)",,,,
736283829,,residential,False,False,2.194,"LINESTRING (87.6962014 23.6651067, 87.6962224 23.6651111)",,,,
736283829,,residential,False,True,52.914,"LINESTRING (87.6962014 23.6651067, 87.6957075 23.664959)",,,,
736283831,,residential,False,True,106.958,"LINESTRING (87.6962014 23.6651067, 87.6963728 23.6641577)",,,,
736283830,,residential,False,False,22.588,"LINESTRING (87.6967017 23.6641875, 87.6969224 23.6642076)",,,,
736283830,,residential,False,True,33.66,"LINESTRING (87.6967017 23.6641875, 87.6963728 23.6641577)",,,,
736283832,,residential,False,False,111.232,"LINESTRING (87.6967017 23.6641875, 87.6966108 23.6648363, 87.6965362 23.6651757)",,,,
736283829,,residential,False,False,35.139,"LINESTRING (87.6965362 23.6651757, 87.6968728 23.6652451)",,,,
736283829,,residential,False,True,32.756,"LINESTRING (87.6965362 23.6651757, 87.6962224 23.6651111)",,,,
736283832,,residential,False,True,111.232,"LINESTRING (87.6965362 23.6651757, 87.6966108 23.6648363, 87.6967017 23.6641875)",,,,
736281088,,residential,False,False,123.847,"LINESTRING (87.6972867 23.6631833, 87.6973218 23.6632713, 87.6972767 23.6633705, 87.6971481 23.6636991, 87.6970127 23.6638996, 87.6969359 23.6640174, 87.6969224 23.6642076)",Mission Compound Road,,,
736281088,,residential,False,True,69.22999999999999,"LINESTRING (87.6972867 23.6631833, 87.6972789 23.6631638, 87.6970691 23.6629509, 87.6968128 23.6627408)",Mission Compound Road,,,
736283833,,residential,False,False,159.603,"LINESTRING (87.6972867 23.6631833, 87.6973735 23.6629948, 87.6974073 23.6628687, 87.6974863 23.6626703, 87.6976307 23.6623334, 87.6977616 23.6620048, 87.6978096 23.6618323)",,,,
176019564,,secondary,False,True,32.925,"LINESTRING (87.6978096 23.6618323, 87.6974915 23.6617795)",,,,
"[231233508, 176019564, 1133890380]",,secondary,False,False,115.36599999999999,"LINESTRING (87.6978096 23.6618323, 87.6981464 23.6618648, 87.698583 23.6619076, 87.6989379 23.6619005)",,yes,,
736283833,,residential,False,True,159.60299999999998,"LINESTRING (87.6978096 23.6618323, 87.6977616 23.6620048, 87.6976307 23.6623334, 87.6974863 23.6626703, 87.6974073 23.6628687, 87.6973735 23.6629948, 87.6972867 23.6631833)",,,,
736283829,,residential,False,False,32.756,"LINESTRING (87.6962224 23.6651111, 87.6965362 23.6651757)",,,,
736283829,,residential,False,True,2.194,"LINESTRING (87.6962224 23.6651111, 87.6962014 23.6651067)",,,,
231429622,SH9,primary,False,True,72.178,"LINESTRING (87.6937144 23.6631351, 87.6930125 23.6632248)",Bolpur - Sriniketan Road,,,
231429622,SH9,primary,False,False,97.96300000000001,"LINESTRING (87.6937144 23.6631351, 87.6942345 23.6630687, 87.6946481 23.6630024, 87.6946647 23.6629997)",Bolpur - Sriniketan Road,,,
736281086,,residential,False,False,286.6890000000001,"LINESTRING (87.6937144 23.6631351, 87.6938237 23.6637949, 87.6938788 23.6640261, 87.6942393 23.6640521, 87.6945884 23.6640591, 87.6947535 23.6642711, 87.6948294 23.664438, 87.6949167 23.6645978, 87.6949072 23.6647838, 87.6948768 23.6649367, 87.6948541 23.6649948)",,,,
736281087,,residential,False,True,56.703,"LINESTRING (87.6967796 23.6627883, 87.6964041 23.6624118)",,,,
1026683823,NH114,trunk,False,True,6.271,"LINESTRING (87.6967796 23.6627883, 87.6968128 23.6627408)",,,,
1026683823,NH114,trunk,False,False,66.207,"LINESTRING (87.6967796 23.6627883, 87.6966718 23.6629483, 87.6965699 23.6631165, 87.6964575 23.6633053)",,,,
1026683823,NH114,trunk,False,False,6.271,"LINESTRING (87.6968128 23.6627408, 87.6967796 23.6627883)",,,,
736281088,,residential,False,False,69.22999999999999,"LINESTRING (87.6968128 23.6627408, 87.6970691 23.6629509, 87.6972789 23.6631638, 87.6972867 23.6631833)",Mission Compound Road,,,
1026683823,NH114,trunk,False,True,95.441,"LINESTRING (87.6968128 23.6627408, 87.697087 23.6623485, 87.6973209 23.6620196)",,,,
736281088,,residential,False,False,21.879,"LINESTRING (87.6969224 23.6642076, 87.6971368 23.66422)",Mission Compound Road,,,
736283830,,residential,False,True,22.588,"LINESTRING (87.6969224 23.6642076, 87.6967017 23.6641875)",,,,
736281088,,residential,False,True,123.84700000000001,"LINESTRING (87.6969224 23.6642076, 87.6969359 23.6640174, 87.6970127 23.6638996, 87.6971481 23.6636991, 87.6972767 23.6633705, 87.6973218 23.6632713, 87.6972867 23.6631833)",Mission Compound Road,,,
736281088,,residential,False,True,21.879,"LINESTRING (87.6971368 23.66422, 87.6969224 23.6642076)",Mission Compound Road,,,
1050291440,,residential,False,False,59.765,"LINESTRING (87.6971368 23.66422, 87.6977203 23.6642771)",,,,
736281088,,residential,False,False,117.24700000000001,"LINESTRING (87.6971368 23.66422, 87.6970736 23.6645444, 87.6970194 23.6647739, 87.696954 23.6650053, 87.6968728 23.6652451)",Mission Compound Road,,,
736283829,,residential,False,True,35.139,"LINESTRING (87.6968728 23.6652451, 87.6965362 23.6651757)",,,,
1041718487,,residential,False,True,53.719,"LINESTRING (87.6968728 23.6652451, 87.6973976 23.6652936)",,,,
736281088,,residential,False,True,117.24699999999999,"LINESTRING (87.6968728 23.6652451, 87.696954 23.6650053, 87.6970194 23.6647739, 87.6970736 23.6645444, 87.6971368 23.66422)",Mission Compound Road,,,
921924319,,unclassified,False,False,4.118,"LINESTRING (87.7006771 23.6581962, 87.7006941 23.6582298)",,,,
921924319,,unclassified,False,True,85.13300000000001,"LINESTRING (87.7006771 23.6581962, 87.7005769 23.6578323, 87.7005023 23.657448)",,,,
1035577192,,residential,False,False,115.631,"LINESTRING (87.7006771 23.6581962, 87.6996274 23.6580839, 87.6995691 23.6580358)",,,,
921924319,,unclassified,False,True,4.118,"LINESTRING (87.7006941 23.6582298, 87.7006771 23.6581962)",,,,
1035577190,,residential,False,True,62.092,"LINESTRING (87.7006941 23.6582298, 87.7006796 23.6582566, 87.700677 23.6582782, 87.7007771 23.6587766)",,,,
946240780,,residential,False,False,30.611,"LINESTRING (87.6920673 23.6569236, 87.6923607 23.6569833)",Ramkrishna Road,,20,
946240779,,residential,False,False,30.840999999999998,"LINESTRING (87.6920673 23.6569236, 87.6920672 23.6569183, 87.691893 23.6569104, 87.6917717 23.656894)",,,20,
946240779,,residential,False,True,64.157,"LINESTRING (87.6920673 23.6569236, 87.6920748 23.6572865, 87.6920644 23.6575003)",,,20,
946240780,,residential,False,False,32.455,"LINESTRING (87.6923607 23.6569833, 87.6926763 23.6570236)",Ramkrishna Road,,20,
946240780,,residential,False,True,30.611,"LINESTRING (87.6923607 23.6569833, 87.6920673 23.6569236)",Ramkrishna Road,,20,
1041588490,,residential,False,True,123.279,"LINESTRING (87.6923607 23.6569833, 87.6922867 23.6580899)",,,,
946240780,,residential,False,False,19.974,"LINESTRING (87.6926763 23.6570236, 87.6928705 23.6570486)",Ramkrishna Road,,20,
946240780,,residential,False,True,32.455,"LINESTRING (87.6926763 23.6570236, 87.6923607 23.6569833)",Ramkrishna Road,,20,
1041588491,,residential,False,False,152.885,"LINESTRING (87.6926763 23.6570236, 87.6926782 23.6574757, 87.6926675 23.6579032, 87.6926514 23.6580555, 87.6926353 23.6580702, 87.6925763 23.658085, 87.6924369 23.6580899, 87.6922867 23.6580899)",,,,
946240780,,residential,False,False,29.573,"LINESTRING (87.6928705 23.6570486, 87.6931608 23.6570538)",Ramkrishna Road,,20,
946240780,,residential,False,True,19.974,"LINESTRING (87.6928705 23.6570486, 87.6926763 23.6570236)",Ramkrishna Road,,20,
946240780,,residential,False,False,50.625,"LINESTRING (87.6939467 23.6571445, 87.6940926 23.6573528, 87.6942246 23.6575218)",Ramkrishna Road,,20,
946240780,,residential,False,True,51.1,"LINESTRING (87.6939467 23.6571445, 87.6938759 23.6570433, 87.6937997 23.6570226, 87.6937032 23.6570374, 87.6936366 23.6570609, 87.6935148 23.6570595)",Ramkrishna Road,,20,
946240780,,residential,False,False,24.346,"LINESTRING (87.6942246 23.6575218, 87.6942335 23.6577406)",Ramkrishna Road,,20,
946240780,,residential,False,True,50.625,"LINESTRING (87.6942246 23.6575218, 87.6940926 23.6573528, 87.6939467 23.6571445)",Ramkrishna Road,,20,
946240781,,residential,False,False,78.862,"LINESTRING (87.6942246 23.6575218, 87.6943936 23.6575109, 87.6945659 23.657532, 87.6948223 23.6574969, 87.6949933 23.6575121)",Hat tala Road,,15,1
231429622,SH9,primary,False,False,55.006,"LINESTRING (87.6946647 23.6629997, 87.6951967 23.6629144)",Bolpur - Sriniketan Road,,,
231429622,SH9,primary,False,True,97.963,"LINESTRING (87.6946647 23.6629997, 87.6946481 23.6630024, 87.6942345 23.6630687, 87.6937144 23.6631351)",Bolpur - Sriniketan Road,,,
946240780,,residential,False,True,128.817,"LINESTRING (87.6946647 23.6629997, 87.6946549 23.6628367, 87.6946231 23.6625226, 87.694576 23.6621126, 87.6945402 23.6618471)",Ramkrishna Road,,20,
946240781,,residential,False,False,71.262,"LINESTRING (87.6949933 23.6575121, 87.6951375 23.6575191, 87.6952727 23.657539, 87.6953646 23.6575927, 87.6955585 23.6576488, 87.6956443 23.6577058)",Hat tala Road,,15,1
946240781,,residential,False,True,78.862,"LINESTRING (87.6949933 23.6575121, 87.6948223 23.6574969, 87.6945659 23.657532, 87.6943936 23.6575109, 87.6942246 23.6575218)",Hat tala Road,,15,1
946240781,,residential,False,True,241.99800000000002,"LINESTRING (87.6978385 23.657778, 87.6976195 23.6577682, 87.6974966 23.6577432, 87.697354 23.6577001, 87.6971977 23.6576556, 87.6971097 23.6576167, 87.6970111 23.6576181, 87.6969079 23.6576709, 87.6968108 23.657732, 87.6966985 23.6578029, 87.6964108 23.6579164, 87.6962385 23.6579375, 87.6961097 23.6579223, 87.6959974 23.6579106, 87.6958775 23.6578487, 87.6957256 23.6577598, 87.6956443 23.6577058)",Hat tala Road,,15,1
1026683823,NH114,trunk,False,False,112.14399999999999,"LINESTRING (87.6978385 23.657778, 87.6978211 23.6579267, 87.6977983 23.6580274, 87.6977554 23.6581453, 87.697679 23.6583775, 87.6976293 23.6585888, 87.6976313 23.6586586, 87.6976468 23.6587061, 87.6976722 23.6587546)",,,,
231429622,SH9,primary,False,False,84.784,"LINESTRING (87.692188 23.6633301, 87.6930125 23.6632248)",Bolpur - Sriniketan Road,,,
231429622,SH9,primary,False,True,23.136,"LINESTRING (87.692188 23.6633301, 87.691963 23.6633588)",Bolpur - Sriniketan Road,,,
946240782,,residential,False,False,104.765,"LINESTRING (87.692188 23.6633301, 87.6921588 23.6631008, 87.6921133 23.662859, 87.6920996 23.6627478, 87.6921087 23.6627131, 87.692089 23.6626103, 87.6920435 23.6624004)",,,15,1
946240782,,residential,False,False,57.859,"LINESTRING (87.6920435 23.6624004, 87.6919706 23.6622156, 87.6919297 23.6621155, 87.6919206 23.6618987)",,,15,1
946240782,,residential,False,True,104.765,"LINESTRING (87.6920435 23.6624004, 87.692089 23.6626103, 87.6921087 23.6627131, 87.6920996 23.6627478, 87.6921133 23.662859, 87.6921588 23.6631008, 87.692188 23.6633301)",,,15,1
1035576641,,residential,False,True,156.631,"LINESTRING (87.6920435 23.6624004, 87.6932787 23.6621249, 87.6933591 23.6620954, 87.6935362 23.6620659)",,,,
946240782,,residential,False,False,50.807,"LINESTRING (87.6919206 23.6618987, 87.6918948 23.6617472, 87.6918356 23.6614485)",,,15,1
946240782,,residential,False,True,57.858999999999995,"LINESTRING (87.6919206 23.6618987, 87.6919297 23.6621155, 87.6919706 23.6622156, 87.6920435 23.6624004)",,,15,1
1035576642,,residential,False,False,85.64099999999999,"LINESTRING (87.6919206 23.6618987, 87.6920989 23.6618459, 87.6927426 23.6617427)",,,,
946240783,,residential,False,False,34.694,"LINESTRING (87.6918356 23.6614485, 87.6915151 23.6615542)",,,20,
946240782,,residential,False,False,45.058,"LINESTRING (87.6918356 23.6614485, 87.6919949 23.6614248, 87.6922741 23.6613956)",,,15,1
946240782,,residential,False,True,50.807,"LINESTRING (87.6918356 23.6614485, 87.6918948 23.6617472, 87.6919206 23.6618987)",,,15,1
946240782,,residential,False,False,53.006,"LINESTRING (87.6922741 23.6613956, 87.6922695 23.6611705, 87.6922787 23.6610816, 87.6922893 23.661026, 87.6923393 23.660994, 87.6923938 23.6609956)",,,15,1
946240782,,residential,False,True,45.058,"LINESTRING (87.6922741 23.6613956, 87.6919949 23.6614248, 87.6918356 23.6614485)",,,15,1
1050287699,,residential,False,True,118.899,"LINESTRING (87.6922741 23.6613956, 87.6924206 23.6614162, 87.6934398 23.6614211)",,,,
946240780,,residential,False,False,30.375,"LINESTRING (87.6944666 23.6607792, 87.6944774 23.660973, 87.6944838 23.6610519)",Ramkrishna Road,,20,
946240780,,residential,False,True,46.687000000000005,"LINESTRING (87.6944666 23.6607792, 87.6944637 23.6607271, 87.6944288 23.6603608)",Ramkrishna Road,,20,
946240782,,residential,False,True,221.17000000000002,"LINESTRING (87.6944666 23.6607792, 87.6943877 23.6607828, 87.6940948 23.6608008, 87.6939522 23.6607828, 87.6938157 23.6607855, 87.6936563 23.6608189, 87.6934545 23.6608662, 87.693447 23.6609412, 87.6932087 23.6609968, 87.6930085 23.661026, 87.6928006 23.6610079, 87.6923938 23.6609956)",,,15,1
946240783,,residential,False,True,34.694,"LINESTRING (87.6915151 23.6615542, 87.6918356 23.6614485)",,,20,
1050287700,,residential,False,False,128.109,"LINESTRING (87.6915151 23.6615542, 87.6915517 23.661485, 87.6915731 23.6609494, 87.6916697 23.6604925, 87.6916643 23.6604188)",,,,
1003699127,,residential,False,False,177.143,"LINESTRING (87.6962006 23.6613729, 87.695723 23.6615031, 87.6951849 23.6616606, 87.6945402 23.6618471)",,,,
1003699128,,residential,False,False,117.388,"LINESTRING (87.6962006 23.6613729, 87.6962613 23.6616531, 87.6963364 23.6620954, 87.6964041 23.6624118)",,,,
1003699128,,residential,False,True,65.688,"LINESTRING (87.6962006 23.6613729, 87.6961755 23.6612517, 87.6961396 23.6610538, 87.6960809 23.6607925)",,,,
946240780,,residential,False,False,128.817,"LINESTRING (87.6945402 23.6618471, 87.694576 23.6621126, 87.6946231 23.6625226, 87.6946549 23.6628367, 87.6946647 23.6629997)",Ramkrishna Road,,20,
946240780,,residential,False,True,88.612,"LINESTRING (87.6945402 23.6618471, 87.6945229 23.6616462, 87.6945022 23.6613604, 87.6944838 23.6610519)",Ramkrishna Road,,20,
1003699127,,residential,False,True,177.143,"LINESTRING (87.6945402 23.6618471, 87.6951849 23.6616606, 87.695723 23.6615031, 87.6962006 23.6613729)",,,,
1003699129,,residential,False,True,113.54,"LINESTRING (87.6960809 23.6607925, 87.69499 23.6610028)",,,,
1003699128,,residential,False,False,65.688,"LINESTRING (87.6960809 23.6607925, 87.6961396 23.6610538, 87.6961755 23.6612517, 87.6962006 23.6613729)",,,,
1003699129,,residential,False,False,110.35499999999999,"LINESTRING (87.6960809 23.6607925, 87.6965385 23.6607399, 87.6971608 23.6607332)",,,,
1003699129,,residential,False,False,51.844,"LINESTRING (87.6944838 23.6610519, 87.69499 23.6610028)",,,,
946240780,,residential,False,False,88.612,"LINESTRING (87.6944838 23.6610519, 87.6945022 23.6613604, 87.6945229 23.6616462, 87.6945402 23.6618471)",Ramkrishna Road,,20,
946240780,,residential,False,True,30.375,"LINESTRING (87.6944838 23.6610519, 87.6944774 23.660973, 87.6944666 23.6607792)",Ramkrishna Road,,20,
1003699129,,residential,False,False,113.54,"LINESTRING (87.69499 23.6610028, 87.6960809 23.6607925)",,,,
1003699129,,residential,False,True,51.844,"LINESTRING (87.69499 23.6610028, 87.6944838 23.6610519)",,,,
1035576639,,residential,False,False,38.687,"LINESTRING (87.69499 23.6610028, 87.6950328 23.6613485)",,,,
1035576639,,residential,False,True,78.017,"LINESTRING (87.69499 23.6610028, 87.6949577 23.6603018)",,,,
1003699129,,residential,False,False,106.77799999999999,"LINESTRING (87.6971608 23.6607332, 87.6972377 23.6603543, 87.6972485 23.6597795)",,,,
1003699129,,residential,False,True,110.35499999999999,"LINESTRING (87.6971608 23.6607332, 87.6965385 23.6607399, 87.6960809 23.6607925)",,,,
1122236666,,residential,False,False,49.527,"LINESTRING (87.6971608 23.6607332, 87.697338 23.6607557, 87.6974504 23.6607646, 87.6976414 23.6607986)",,,,
1035576638,,residential,False,False,52.559,"LINESTRING (87.6972485 23.6597795, 87.6977634 23.659811)",,,,
1003699129,,residential,False,False,111.78200000000001,"LINESTRING (87.6972485 23.6597795, 87.6972592 23.6594601, 87.6973289 23.6590425, 87.6973987 23.6587871)",,,,
1003699129,,residential,False,True,106.77799999999999,"LINESTRING (87.6972485 23.6597795, 87.6972377 23.6603543, 87.6971608 23.6607332)",,,,
1035576638,,residential,False,True,244.03400000000002,"LINESTRING (87.6972485 23.6597795, 87.6963203 23.6598596, 87.696095 23.6599431, 87.6959984 23.6599874, 87.6958428 23.6601053, 87.6949577 23.6603018)",,,,
1050287727,,residential,False,False,28.089,"LINESTRING (87.6973987 23.6587871, 87.6976722 23.6587546)",,,,
1003699129,,residential,False,True,111.782,"LINESTRING (87.6973987 23.6587871, 87.6973289 23.6590425, 87.6972592 23.6594601, 87.6972485 23.6597795)",,,,
1050287727,,residential,False,True,39.644000000000005,"LINESTRING (87.6973987 23.6587871, 87.6970929 23.6587532, 87.6970124 23.6587434)",,,,
1133890381,,secondary,False,False,7.607,"LINESTRING (87.699012 23.6618919, 87.6989379 23.6619005)",,,,
"[1035577186, 1123318338]",,residential,False,"[False, True]",465.73800000000006,"LINESTRING (87.699012 23.6618919, 87.6990618 23.6607676, 87.6990296 23.6603746, 87.6990403 23.659667, 87.6991208 23.659274, 87.6990858 23.6590579, 87.6990064 23.6588569, 87.6989937 23.6587971, 87.6990111 23.6585917, 87.6991558 23.658211, 87.6993053 23.6580613, 87.6994874 23.6580057, 87.6995691 23.6580358)",,,,
1133890381,,secondary,False,True,70.607,"LINESTRING (87.699012 23.6618919, 87.6991475 23.6618845, 87.6995605 23.6618575, 87.6996946 23.6618108)",,,,
1035577190,,residential,False,True,42.339,"LINESTRING (87.7010144 23.6603009, 87.7011378 23.6606645)",,,,
1035577187,,residential,False,False,248.43200000000004,"LINESTRING (87.7010144 23.6603009, 87.700081 23.6605957, 87.6998074 23.6608806, 87.6997699 23.6609789, 87.6997592 23.6613081, 87.6996626 23.6616324, 87.6996946 23.6618108)",,,,
1035577190,,residential,False,False,139.919,"LINESTRING (87.7010144 23.6603009, 87.7009008 23.6598077, 87.7008857 23.659726, 87.7008251 23.6590569)",,,,
1035576638,,residential,False,False,54.265,"LINESTRING (87.6944288 23.6603608, 87.6949577 23.6603018)",,,,
946240780,,residential,False,False,46.687000000000005,"LINESTRING (87.6944288 23.6603608, 87.6944637 23.6607271, 87.6944666 23.6607792)",Ramkrishna Road,,20,
946240780,,residential,False,True,107.983,"LINESTRING (87.6944288 23.6603608, 87.6944228 23.6602976, 87.6944137 23.6599697, 87.6943848 23.6596639, 87.6943704 23.6593915)",Ramkrishna Road,,20,
1035576638,,residential,False,True,54.265,"LINESTRING (87.6949577 23.6603018, 87.6944288 23.6603608)",,,,
1035576639,,residential,False,False,78.017,"LINESTRING (87.6949577 23.6603018, 87.69499 23.6610028)",,,,
1035576640,,residential,False,False,101.693,"LINESTRING (87.6949577 23.6603018, 87.6949202 23.6593879)",,,,
1035576638,,residential,False,False,244.034,"LINESTRING (87.6949577 23.6603018, 87.6958428 23.6601053, 87.6959984 23.6599874, 87.696095 23.6599431, 87.6963203 23.6598596, 87.6972485 23.6597795)",,,,
1035576638,,residential,False,True,52.559,"LINESTRING (87.6977634 23.659811, 87.6972485 23.6597795)",,,,
1026683823,NH114,trunk,False,False,110.531,"LINESTRING (87.6977634 23.659811, 87.6977071 23.6602287, 87.6976709 23.6605898, 87.6976414 23.6607986)",,,,
1026683823,NH114,trunk,False,True,92.63699999999999,"LINESTRING (87.6977634 23.659811, 87.6977983 23.6596194, 87.6978305 23.65944, 87.6978493 23.6592681, 87.6978506 23.6591563, 87.6978466 23.6590691, 87.6978225 23.6589868)",,,,
1035576639,,residential,False,True,38.687,"LINESTRING (87.6950328 23.6613485, 87.69499 23.6610028)",,,,
1035576640,,residential,False,True,101.693,"LINESTRING (87.6949202 23.6593879, 87.6949577 23.6603018)",,,,
1041588486,,residential,False,False,52.614,"LINESTRING (87.6949202 23.6593879, 87.6954353 23.659352)",,,,
1041588486,,residential,False,True,56.255,"LINESTRING (87.6949202 23.6593879, 87.6948881 23.6593766, 87.6943704 23.6593915)",,,,
1035576641,,residential,False,False,156.631,"LINESTRING (87.6935362 23.6620659, 87.6933591 23.6620954, 87.6932787 23.6621249, 87.6920435 23.6624004)",,,,
1035576642,,residential,False,True,85.64099999999999,"LINESTRING (87.6927426 23.6617427, 87.6920989 23.6618459, 87.6919206 23.6618987)",,,,
1035576643,,residential,False,False,70.64099999999999,"LINESTRING (87.6916108 23.6627698, 87.6917342 23.6630843, 87.6917932 23.6633805)",,,,
