osmid,lanes,ref,highway,oneway,reversed,length,name,geometry,access
731988150,,SH29,primary,False,True,131.256,Thanjavur - Pattukkottai - Aranthangi - Karaikudi - Paramakudi - Sayalkudi Road,"LINESTRING (78.6350002 9.8452266, 78.6350387 9.8464064)",
731988150,,SH29,primary,False,False,99.24300000000001,Thanjavur - Pattukkottai - Aranthangi - Karaikudi - Paramakudi - Sayalkudi Road,"LINESTRING (78.6350002 9.8452266, 78.6349547 9.8445846, 78.6349166 9.8443385)",
154421791,,,residential,False,True,32.183,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6379299 9.8453017, 78.6379018 9.8450136)",
259095803,,,living_street,False,True,154.981,பாரத ஸ்டேட் வங்கி,"LINESTRING (78.6379299 9.8453017, 78.6393352 9.8451421)",
154421791,,,residential,False,False,31.545,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6379299 9.8453017, 78.6379423 9.8454288, 78.6379682 9.8455827)",
259095799,,,living_street,False,True,184.55,உடையார் காம்ப்ளக்ஸ்,"LINESTRING (78.6410192 9.8453333, 78.6393425 9.8454929)",
259095807,,,living_street,False,False,50.316,மருதுபாண்டியர் நினைவிடம்,"LINESTRING (78.6410192 9.8453333, 78.6411323 9.8452218, 78.6414293 9.8451856)",
259095807,,,living_street,False,True,45.056,மருதுபாண்டியர் நினைவிடம்,"LINESTRING (78.6410192 9.8453333, 78.6411652 9.8454411, 78.6413937 9.8454528)",
191987939,,,tertiary,False,True,29.966,அனியாவயல் ரோடு,"LINESTRING (78.6413937 9.8454528, 78.6414293 9.8451856)",
191987939,,,tertiary,False,False,123.884,அனியாவயல் ரோடு,"LINESTRING (78.6413937 9.8454528, 78.6413627 9.845687, 78.6411828 9.8457474, 78.6406007 9.8458795, 78.6405254 9.8459497)",
259095807,,,living_street,False,False,45.056,மருதுபாண்டியர் நினைவிடம்,"LINESTRING (78.6413937 9.8454528, 78.6411652 9.8454411, 78.6410192 9.8453333)",
259095792,,,unclassified,False,False,51.471,தபால் நிலையம்,"LINESTRING (78.6393425 9.8454929, 78.6394001 9.8459523)",
259095792,,,unclassified,False,True,39.015,தபால் நிலையம்,"LINESTRING (78.6393425 9.8454929, 78.6393352 9.8451421)",
259095799,,,living_street,False,False,184.55,உடையார் காம்ப்ளக்ஸ்,"LINESTRING (78.6393425 9.8454929, 78.6410192 9.8453333)",
259095799,,,living_street,False,True,150.896,உடையார் காம்ப்ளக்ஸ்,"LINESTRING (78.6393425 9.8454929, 78.6379682 9.8455827)",
154421791,,,residential,False,False,61.162,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6379682 9.8455827, 78.6381311 9.8461088)",
259095799,,,living_street,False,False,150.896,உடையார் காம்ப்ளக்ஸ்,"LINESTRING (78.6379682 9.8455827, 78.6393425 9.8454929)",
154421791,,,residential,False,True,31.545,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6379682 9.8455827, 78.6379423 9.8454288, 78.6379299 9.8453017)",
259095792,,,unclassified,False,True,51.471,தபால் நிலையம்,"LINESTRING (78.6394001 9.8459523, 78.6393425 9.8454929)",
154421825,2,NH85,trunk,False,False,140.435,,"LINESTRING (78.6394001 9.8459523, 78.6385738 9.846013, 78.6381311 9.8461088)",
154421825,2,NH85,trunk,False,True,124.363,,"LINESTRING (78.6394001 9.8459523, 78.640262 9.8458879, 78.6405254 9.8459497)",
259095795,,,unclassified,False,True,137.029, ராம் சிட்டி,"LINESTRING (78.6364008 9.8470172, 78.6351559 9.8471363)",
736858009,2,SH29,primary,False,False,72.493,Thanjavur - Pattukkottai - Aranthangi - Karaikudi - Paramakudi - Sayalkudi Road,"LINESTRING (78.6364008 9.8470172, 78.6363616 9.8463664)",
259095795,,,unclassified,False,False,137.029, ராம் சிட்டி,"LINESTRING (78.6351559 9.8471363, 78.6364008 9.8470172)",
259095801,,,unclassified,False,False,81.785,பாண்டியன் கிரம வங்கி,"LINESTRING (78.6351559 9.8471363, 78.635121 9.8465244, 78.6350939 9.8464047)",
154421791,,,residential,False,False,42.406,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6378827 9.8446327, 78.6379018 9.8450136)",
154421791,,,residential,False,True,35.103,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6378827 9.8446327, 78.6378669 9.8443174)",
382256030,,,residential,False,True,157.93,,"LINESTRING (78.6378827 9.8446327, 78.6393239 9.8446027)",
259095792,,,unclassified,False,False,59.991,தபால் நிலையம்,"LINESTRING (78.6393239 9.8446027, 78.6393352 9.8451421)",
259095792,,,unclassified,False,True,38.811,தபால் நிலையம்,"LINESTRING (78.6393239 9.8446027, 78.6393083 9.844254)",
382256030,,,residential,False,False,157.93,,"LINESTRING (78.6393239 9.8446027, 78.6378827 9.8446327)",
154421825,2,NH85,trunk,False,False,6.051,,"LINESTRING (78.6350939 9.8464047, 78.6350387 9.8464064)",
154421825,2,NH85,trunk,False,True,138.951,,"LINESTRING (78.6350939 9.8464047, 78.6363616 9.8463664)",
259095801,,,unclassified,False,True,81.785,பாண்டியன் கிரம வங்கி,"LINESTRING (78.6350939 9.8464047, 78.635121 9.8465244, 78.6351559 9.8471363)",
731988150,,SH29,primary,False,True,150.841,Thanjavur - Pattukkottai - Aranthangi - Karaikudi - Paramakudi - Sayalkudi Road,"LINESTRING (78.6340863 9.8408499, 78.6341655 9.8422042)",
731988150,,SH29,primary,False,False,119.03299999999999,Thanjavur - Pattukkottai - Aranthangi - Karaikudi - Paramakudi - Sayalkudi Road,"LINESTRING (78.6349166 9.8443385, 78.6348528 9.8439266, 78.6347723 9.8434179, 78.6347346 9.843346, 78.6346811 9.8433217)",
731988150,,SH29,primary,False,True,99.24300000000001,Thanjavur - Pattukkottai - Aranthangi - Karaikudi - Paramakudi - Sayalkudi Road,"LINESTRING (78.6349166 9.8443385, 78.6349547 9.8445846, 78.6350002 9.8452266)",
154421791,,,residential,False,False,40.034,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6378208 9.8433978, 78.6378388 9.8437574)",
154421791,,,residential,False,True,122.763,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6378208 9.8433978, 78.6377987 9.8429581, 78.6377148 9.8429113, 78.6371419 9.8429814)",
"[849494176, 849494177]",,,residential,False,"[False, True]",161.925,,"LINESTRING (78.6378208 9.8433978, 78.6385596 9.8433978, 78.6391819 9.8433978, 78.6392987 9.8433937)",
849494177,,,residential,False,True,363.267,,"LINESTRING (78.6425239 9.8427636, 78.6421591 9.8428481, 78.6412847 9.8431124, 78.6404961 9.8432392, 78.6401099 9.8433713, 78.6398256 9.8434295, 78.6392987 9.8433937)",
849494178,,,residential,False,False,84.655,,"LINESTRING (78.639847 9.8445182, 78.6398041 9.8442487, 78.6393083 9.844254)",
259095792,,,unclassified,False,False,38.811,தபால் நிலையம்,"LINESTRING (78.6393083 9.844254, 78.6393239 9.8446027)",
259095792,,,unclassified,False,True,95.667,தபால் நிலையம்,"LINESTRING (78.6393083 9.844254, 78.6392987 9.8433937)",
849494178,,,residential,False,False,158.422,,"LINESTRING (78.6393083 9.844254, 78.6385971 9.8442381, 78.6378669 9.8443174)",
849494178,,,residential,False,True,84.655,,"LINESTRING (78.6393083 9.844254, 78.6398041 9.8442487, 78.639847 9.8445182)",
154421791,,,residential,False,False,35.103,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6378669 9.8443174, 78.6378827 9.8446327)",
154421791,,,residential,False,True,62.345,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6378669 9.8443174, 78.6378388 9.8437574)",
849494178,,,residential,False,True,158.422,,"LINESTRING (78.6378669 9.8443174, 78.6385971 9.8442381, 78.6393083 9.844254)",
1085729275,,,living_street,False,False,62.554,,"LINESTRING (78.6372688 9.8437902, 78.6378388 9.8437574)",no
"[1085729276, 1085729277]",,,living_street,False,False,142.695,,"LINESTRING (78.6372688 9.8437902, 78.6371973 9.844117, 78.6371973 9.8443483, 78.6372943 9.8449014, 78.6373021 9.8450576)",
1085729276,,,living_street,False,True,92.756,,"LINESTRING (78.6372688 9.8437902, 78.6372483 9.8436946, 78.6371667 9.8435639, 78.6371419 9.8429814)",
154421791,,,residential,False,False,62.345,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6378388 9.8437574, 78.6378669 9.8443174)",
154421791,,,residential,False,True,40.034,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6378388 9.8437574, 78.6378208 9.8433978)",
1085729275,,,living_street,False,True,62.554,,"LINESTRING (78.6378388 9.8437574, 78.6372688 9.8437902)",no
154421791,,,residential,False,False,122.76299999999999,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6371419 9.8429814, 78.6377148 9.8429113, 78.6377987 9.8429581, 78.6378208 9.8433978)",
154421791,,,residential,False,True,272.514,இந்தியன் ஓவர்சீஸ் வங்கி,"LINESTRING (78.6371419 9.8429814, 78.634953 9.8432492, 78.6346811 9.8433217)",
1085729276,,,living_street,False,False,92.756,,"LINESTRING (78.6371419 9.8429814, 78.6371667 9.8435639, 78.6372483 9.8436946, 78.6372688 9.8437902)",
259095800,,,unclassified,False,False,65.884,ஆனைமடு,"LINESTRING (78.6373021 9.8450576, 78.6379018 9.8450136)",
259095800,,,unclassified,False,True,115.794,ஆனைமடு,"LINESTRING (78.6373021 9.8450576, 78.6362481 9.845135)",
"[1085729276, 1085729277]",,,living_street,False,True,142.695,,"LINESTRING (78.6373021 9.8450576, 78.6372943 9.8449014, 78.6371973 9.8443483, 78.6371973 9.844117, 78.6372688 9.8437902)",
