osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,bridge
235946194,Nuri Baba Dargah Road,residential,False,False,148.759,"LINESTRING (72.9703395 19.1982126, 72.971688 19.1978028)",,,
775985464,,residential,False,True,131.619,"LINESTRING (72.9703395 19.1982126, 72.9702543 19.1980735, 72.9702074 19.1980266, 72.9701448 19.1980082, 72.9700101 19.1979993, 72.969623 19.1979862, 72.9695727 19.1979843, 72.9695244 19.1979983, 72.9694828 19.1980312, 72.9693125 19.1982313)",,,
102521671,Eduljee Road,tertiary,False,False,16.095,"LINESTRING (72.971688 19.1978028, 72.9718398 19.1977828)",,,
235946194,Nuri Baba Dargah Road,residential,False,True,148.759,"LINESTRING (72.971688 19.1978028, 72.9703395 19.1982126)",,,
102521671,Eduljee Road,tertiary,False,False,66.677,"LINESTRING (72.9731495 19.1976506, 72.9737796 19.1975766)",,,
102521671,Eduljee Road,tertiary,False,True,7.782,"LINESTRING (72.9731495 19.1976506, 72.9730759 19.1976588)",,,
213074126,,residential,False,True,74.966,"LINESTRING (72.9731495 19.1976506, 72.9734048 19.197021)",,,
102521671,Eduljee Road,tertiary,False,True,123.642,"LINESTRING (72.9749143 19.1972801, 72.9748221 19.1973053, 72.9743336 19.1974385, 72.9737796 19.1975766)",,,
775949727,,residential,False,True,80.695,"LINESTRING (72.9749143 19.1972801, 72.9748553 19.1971598, 72.9748285 19.1971117, 72.9747802 19.1970737, 72.9747172 19.1970585, 72.9745947 19.1970376, 72.9745412 19.1970316, 72.9744908 19.1970206, 72.974291 19.1969522)",,,
1098641720,Mahapalika Bhavan Marg,tertiary,True,False,18.899,"LINESTRING (72.9714348 19.1968689, 72.971587 19.1967782)",,,
185467339,Lal Bahadur Shastri Marg,primary_link,True,False,107.74600000000001,"LINESTRING (72.9714348 19.1968689, 72.9715486 19.1971214, 72.971617 19.1973835, 72.971688 19.1978028)",2,,
950052808,,tertiary,False,False,17.305,"LINESTRING (72.9678521 19.197826, 72.9677105 19.1977464)",,,
35356928,,tertiary,False,True,84.291,"LINESTRING (72.9678521 19.197826, 72.96825 19.1982506, 72.9683589 19.1984116)",,,
35356930,Mahapalika Bhavan Marg,secondary,True,False,108.684,"LINESTRING (72.9678521 19.197826, 72.9684234 19.1977399, 72.968646 19.1976664, 72.9688311 19.197553)",,,
93059062,Mahapalika Bhavan Marg,tertiary,False,False,72.207,"LINESTRING (72.966947 19.1956339, 72.9668787 19.1954029, 72.9667714 19.1950061)",,,
93059062,Mahapalika Bhavan Marg,tertiary,False,True,248.699,"LINESTRING (72.966947 19.1956339, 72.9674568 19.1971433, 72.9675992 19.197565, 72.9677105 19.1977464)",,,
213377560,Tekdi,residential,False,False,142.466,"LINESTRING (72.966947 19.1956339, 72.9670887 19.1955399, 72.9671543 19.1955118, 72.9672646 19.1954836, 72.968258 19.1954016)",,,
950052828,MadanLal Dhingra Road,tertiary,False,True,6.634,"LINESTRING (72.9690045 19.1920523, 72.9690345 19.1919998)",,,
93059042,MadanLal Dhingra Road,tertiary,False,False,182.872,"LINESTRING (72.9690045 19.1920523, 72.9683539 19.1927169, 72.9677814 19.1932214)",,,
725401379,Lal Bahadur Shastri Marg,primary,True,False,90.094,"LINESTRING (72.9690045 19.1920523, 72.9695576 19.1923976, 72.9697052 19.1925178)",2,,
185467307,Harinivas Circle,primary,True,False,14.968999999999998,"LINESTRING (72.9679068 19.1914782, 72.9679349 19.1914739, 72.9679603 19.1914617, 72.9679805 19.1914426, 72.9679935 19.1914187, 72.9679981 19.1913921)",,roundabout,
950052818,Lal Bahadur Shastri Marg,primary,True,False,131.857,"LINESTRING (72.9679068 19.1914782, 72.9682466 19.1916397, 72.9686178 19.1918275, 72.9690045 19.1920523)",2,,
783875236,Govind Bachhaji Road,secondary,True,False,29.004,"LINESTRING (72.9734705 19.1958094, 72.9737437 19.1957711)",,,
151861275,Lazarus Road,secondary,True,False,168.712,"LINESTRING (72.9734705 19.1958094, 72.973435 19.1958278, 72.9732965 19.1958997, 72.972836 19.196155, 72.9727033 19.1962229, 72.9720674 19.1965481)",,,
151861275,Lazarus Road,secondary,True,False,56.565,"LINESTRING (72.9720674 19.1965481, 72.971587 19.1967782)",,,
213074046,,residential,False,False,83.25,"LINESTRING (72.9720674 19.1965481, 72.9722428 19.196657, 72.9723072 19.1966773, 72.9723676 19.1966823, 72.9728195 19.196638)",,,
185467806,,residential,True,False,42.648,"LINESTRING (72.9744052 19.1956485, 72.9742444 19.1952963)",,,
185467370,Lazarus rd,secondary,False,True,105.482,"LINESTRING (72.9725983 19.1948431, 72.9733166 19.1955062)",,,
35373219,Lazarus rd,secondary,True,False,119.469,"LINESTRING (72.9725983 19.1948431, 72.9723523 19.1946136, 72.9717665 19.1941104)",,,
241723711,Ram Maruti Road,tertiary,True,False,292.192,"LINESTRING (72.9725983 19.1948431, 72.9726747 19.1946622, 72.9727814 19.1942908, 72.9727926 19.194066, 72.9727661 19.1938197, 72.9726025 19.1931895, 72.9725097 19.1927053, 72.9724481 19.1922746)",,,
950285086,Ram Maruti Road,tertiary,False,True,195.33800000000002,"LINESTRING (72.9725983 19.1948431, 72.9725094 19.1950173, 72.9723991 19.1951971, 72.9720579 19.1954755, 72.9712119 19.1959509)",,,
185467370,Lazarus rd,secondary,False,False,105.482,"LINESTRING (72.9733166 19.1955062, 72.9725983 19.1948431)",,,
185467629,,secondary,True,False,37.388,"LINESTRING (72.9733166 19.1955062, 72.9734705 19.1958094)",,,
35373219,Lazarus rd,secondary,True,False,72.086,"LINESTRING (72.9707544 19.1932824, 72.9702741 19.1929194, 72.970207 19.1928967)",,,
93059042,MadanLal Dhingra Road,tertiary,False,True,15.201,"LINESTRING (72.9676756 19.1933147, 72.9677814 19.1932214)",,,
213377676,,residential,False,False,144.669,"LINESTRING (72.9676756 19.1933147, 72.9680063 19.1945777)",,,
93059042,MadanLal Dhingra Road,tertiary,False,False,61.263,"LINESTRING (72.9676756 19.1933147, 72.9672874 19.1934946, 72.9671468 19.1935465)",,,
93059065,Dharmaveer Marg,residential,False,True,138.153,"LINESTRING (72.9667714 19.1950061, 72.9680063 19.1945777)",,,
235946190,Dharmaveer Marg,tertiary,False,False,104.117,"LINESTRING (72.9667714 19.1950061, 72.9658389 19.1953242)",,,
93059062,Mahapalika Bhavan Marg,tertiary,False,True,72.207,"LINESTRING (72.9667714 19.1950061, 72.9668787 19.1954029, 72.966947 19.1956339)",,,
