osmid,oneway,ref,highway,reversed,length,geometry,name
223942431,False,NH160,trunk,False,57.804,"LINESTRING (74.4761514 19.7645851, 74.4759559 19.7650713)",
223942431,False,NH160,trunk,True,21.093,"LINESTRING (74.4761514 19.7645851, 74.4761846 19.764398)",
316298188,False,MDR9,secondary,True,132.107,"LINESTRING (74.4761514 19.7645851, 74.4774049 19.764444)",
316298188,False,MDR9,secondary,False,8.314,"LINESTRING (74.4794918 19.7656733, 74.4794335 19.7656225)",
316298188,False,MDR9,secondary,True,105.613,"LINESTRING (74.4794918 19.7656733, 74.4796399 19.7658052, 74.4796983 19.7659408, 74.4797745 19.7662173, 74.4797847 19.7665431)",
439978904,False,,residential,True,98.267,"LINESTRING (74.4794918 19.7656733, 74.4794746 19.7658093, 74.479522 19.7659879, 74.4796011 19.7662856, 74.4796407 19.7665387)",
169458657,False,MDR9,secondary,False,23.299,"LINESTRING (74.4797974 19.766948, 74.4800161 19.7669873)",Pimpalwadi Road
169458670,False,,tertiary,True,25.584,"LINESTRING (74.4797974 19.766948, 74.4795533 19.766961)",
316298188,False,MDR9,secondary,False,45.042,"LINESTRING (74.4797974 19.766948, 74.4797847 19.7665431)",
198252949,False,MDR9,secondary,False,111.72,"LINESTRING (74.4761846 19.764398, 74.4751599 19.764116)",
223942431,False,NH160,trunk,False,21.093,"LINESTRING (74.4761846 19.764398, 74.4761514 19.7645851)",
223942431,False,NH160,trunk,True,131.993,"LINESTRING (74.4761846 19.764398, 74.4762297 19.7641431, 74.4762933 19.7632164)",
223942431,False,NH160,trunk,True,23.547,"LINESTRING (74.4742106 19.769514, 74.4742976 19.7693187)",
439973919,False,,residential,False,123.912,"LINESTRING (74.4742106 19.769514, 74.4752949 19.7699619)",
439973920,False,NH160,trunk,False,106.412,"LINESTRING (74.4742106 19.769514, 74.4736949 19.7703388)",
439975624,False,,residential,True,178.43099999999998,"LINESTRING (74.4742106 19.769514, 74.4744358 19.7698503, 74.474807 19.770357, 74.4751031 19.770879)",
223942431,False,NH160,trunk,False,29.177,"LINESTRING (74.4758789 19.7652629, 74.475786 19.7655103)",
223942431,False,NH160,trunk,True,22.778,"LINESTRING (74.4758789 19.7652629, 74.4759559 19.7650713)",
305183023,False,VR75,tertiary,True,51.95,"LINESTRING (74.4758789 19.7652629, 74.475383 19.7652411)",
346571146,False,,tertiary,True,8.848,"LINESTRING (74.4756514 19.7710659, 74.4755719 19.7710388)",Rui Shiv Road
346578048,True,,unclassified,False,85.688,"LINESTRING (74.4756514 19.7710659, 74.4758101 19.7703099)",
169458670,False,,tertiary,False,53.431,"LINESTRING (74.4779625 19.7670169, 74.4784731 19.7670184)",
169458670,False,,tertiary,True,44.704,"LINESTRING (74.4779625 19.7670169, 74.4775354 19.7670078)",
346571138,False,,unclassified,True,370.26200000000006,"LINESTRING (74.4779625 19.7670169, 74.4780884 19.7674054, 74.4784317 19.768511, 74.4788292 19.7702429)",
305183023,False,VR75,tertiary,False,165.645,"LINESTRING (74.4738018 19.7651714, 74.475383 19.7652411)",
305183023,False,VR75,tertiary,True,79.336,"LINESTRING (74.4738018 19.7651714, 74.4735577 19.7651606, 74.4730443 19.7651791)",
346571652,False,,residential,False,401.47800000000007,"LINESTRING (74.4738018 19.7651714, 74.4738017 19.767859, 74.4739197 19.7681013, 74.4739149 19.7683444, 74.4738178 19.7685103, 74.4737325 19.7685918, 74.4736412 19.7686597)",
439973920,False,NH160,trunk,True,106.412,"LINESTRING (74.4736949 19.7703388, 74.4742106 19.769514)",
346571146,False,,tertiary,False,159.274,"LINESTRING (74.4736949 19.7703388, 74.4744615 19.7706659, 74.4751031 19.770879)",Rui Shiv Road
169458670,False,,tertiary,False,44.704,"LINESTRING (74.4775354 19.7670078, 74.4779625 19.7670169)",
346571142,False,,tertiary,False,140.862,"LINESTRING (74.4775354 19.7670078, 74.4775987 19.7682732)",Sai Baba Temple Road
