osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,junction
117929405,Parcus Road,unclassified,False,True,29.729,"LINESTRING (87.8659443 23.2453267, 87.8661894 23.2451826)",,,
1025630850,B B Ghosh Road,unclassified,False,False,66.821,"LINESTRING (87.8659443 23.2453267, 87.8658765 23.2459244)",,,
1031107083,,tertiary,True,False,209.143,"LINESTRING (87.8686474 23.2476639, 87.8683597 23.2495261)",,,
378632747,,residential,False,False,121.63,"LINESTRING (87.8686474 23.2476639, 87.8685644 23.2476741, 87.8684547 23.2477081, 87.8682364 23.247792, 87.8680629 23.2478314, 87.8678532 23.247852, 87.8674885 23.2478579)",,,
1025630850,B B Ghosh Road,unclassified,False,True,38.886,"LINESTRING (87.8683597 23.2495261, 87.8680515 23.2493209)",,,
1031107085,,tertiary,False,True,156.975,"LINESTRING (87.8683597 23.2495261, 87.8681763 23.2506692, 87.8681374 23.2508491, 87.8681058 23.2509159)",,,
1025630850,B B Ghosh Road,unclassified,False,False,4.141,"LINESTRING (87.8658148 23.2473301, 87.8658344 23.2473627)",,,
1025630850,B B Ghosh Road,unclassified,False,True,156.434,"LINESTRING (87.8658148 23.2473301, 87.8658765 23.2459244)",,,
1049556072,,unclassified,False,False,38.620999999999995,"LINESTRING (87.8658148 23.2473301, 87.8657046 23.2475454, 87.8656544 23.2476446)",,,
1031130492,,primary,True,False,11.099,"LINESTRING (87.8722438 23.2486274, 87.8721352 23.2486299)",,,
374829566,,residential,False,False,21.555,"LINESTRING (87.8720912 23.2531816, 87.8721361 23.2531393, 87.8722054 23.2531152, 87.8722765 23.2531018)",,,
374829566,,residential,False,True,85.318,"LINESTRING (87.8720912 23.2531816, 87.872078 23.2532418, 87.8721101 23.2537007, 87.8720772 23.2537692, 87.8719786 23.253828, 87.8719216 23.2538633)",,,
1049603461,,residential,False,True,40.607,"LINESTRING (87.8720912 23.2531816, 87.8720134 23.2530205, 87.8719948 23.2529915, 87.8719539 23.2529776, 87.871829 23.2529879)",,,
1049603454,,residential,False,False,21.993,"LINESTRING (87.8719216 23.2538633, 87.8717064 23.2538685)",,,
374829566,,residential,False,False,85.31800000000001,"LINESTRING (87.8719216 23.2538633, 87.8719786 23.253828, 87.8720772 23.2537692, 87.8721101 23.2537007, 87.872078 23.2532418, 87.8720912 23.2531816)",,,
117929365,Grand Trunk Road,trunk,True,False,71.886,"LINESTRING (87.8687384 23.2469658, 87.8686793 23.24761)",NH116A,,
378632747,,residential,False,False,97.988,"LINESTRING (87.8674885 23.2478579, 87.8669487 23.2485863)",,,
378632747,,residential,False,True,121.63,"LINESTRING (87.8674885 23.2478579, 87.8678532 23.247852, 87.8680629 23.2478314, 87.8682364 23.247792, 87.8684547 23.2477081, 87.8685644 23.2476741, 87.8686474 23.2476639)",,,
378632888,Ganga Narayan Mitra Lane,residential,False,False,66.49000000000001,"LINESTRING (87.8674885 23.2478579, 87.8674046 23.2477697, 87.8673115 23.2476093, 87.8671978 23.2473291)",,,
378632747,,residential,False,True,97.988,"LINESTRING (87.8669487 23.2485863, 87.8674885 23.2478579)",,,
1025630850,B B Ghosh Road,unclassified,False,False,139.164,"LINESTRING (87.8669487 23.2485863, 87.8670278 23.2486394, 87.8680515 23.2493209)",,,
1025630850,B B Ghosh Road,unclassified,False,True,155.795,"LINESTRING (87.8669487 23.2485863, 87.8663852 23.2482278, 87.8661785 23.24804, 87.8660477 23.2478487, 87.8659207 23.247596)",,,
378632888,Ganga Narayan Mitra Lane,residential,False,False,39.551,"LINESTRING (87.8671978 23.2473291, 87.8670686 23.2469938)",,,
1049552525,,residential,False,False,65.8,"LINESTRING (87.8671978 23.2473291, 87.8665976 23.2475437)",,,
378632888,Ganga Narayan Mitra Lane,residential,False,True,66.49000000000001,"LINESTRING (87.8671978 23.2473291, 87.8673115 23.2476093, 87.8674046 23.2477697, 87.8674885 23.2478579)",,,
378632888,Ganga Narayan Mitra Lane,residential,False,True,39.551,"LINESTRING (87.8670686 23.2469938, 87.8671978 23.2473291)",,,
537674871,,residential,False,True,55.107,"LINESTRING (87.8670686 23.2469938, 87.8665645 23.2471701)",,,
378632888,Ganga Narayan Mitra Lane,residential,False,False,49.236000000000004,"LINESTRING (87.8670686 23.2469938, 87.8670292 23.2468573, 87.86702 23.2467203, 87.8670416 23.2465572)",,,
374808979,,tertiary,False,False,43.238,"LINESTRING (87.8717487 23.2487391, 87.8718401 23.248673, 87.871938 23.2486348, 87.8720064 23.2486188, 87.8720433 23.2486169, 87.8721352 23.2486299)",,,
"[810347818, 374808979, 1025630821]",,tertiary,False,"[False, True]",524.881,"LINESTRING (87.8717487 23.2487391, 87.8716953 23.2487827, 87.8716604 23.2488196, 87.8716014 23.2489084, 87.8715505 23.249034, 87.8715317 23.2491166, 87.8715263 23.2492472, 87.871529 23.2493914, 87.8715397 23.2495257, 87.8715491 23.24966, 87.8715532 23.2498473, 87.8715397 23.250021, 87.8715223 23.2501455, 87.8715008 23.2502317, 87.8714713 23.2502934, 87.8714083 23.2503697, 87.8713332 23.2504388, 87.8711884 23.2505632, 87.8710717 23.2506778, 87.8706154 23.2511086, 87.8704467 23.2511908, 87.8701104 23.2512849, 87.8701396 23.2513631, 87.8701728 23.2514297, 87.8701997 23.2514839, 87.8702345 23.251548, 87.8702667 23.2516072, 87.8703126 23.2516771, 87.8703555 23.2518225, 87.870377 23.251926, 87.8703716 23.2520615, 87.8703153 23.2521995, 87.8702214 23.2522858, 87.8700873 23.2523671, 87.8699774 23.2524337, 87.8698861 23.2524878)",,,
378640833,,residential,False,False,120.663,"LINESTRING (87.8717487 23.2487391, 87.8718052 23.2485079, 87.8718412 23.2484361, 87.8718888 23.2483412, 87.8719998 23.2482288, 87.8722161 23.2480853, 87.8724505 23.2480021, 87.8724896 23.2479938)",,,
378640833,,residential,False,True,120.663,"LINESTRING (87.8724896 23.2479938, 87.8724505 23.2480021, 87.8722161 23.2480853, 87.8719998 23.2482288, 87.8718888 23.2483412, 87.8718412 23.2484361, 87.8718052 23.2485079, 87.8717487 23.2487391)",,,
238588500,,tertiary,True,False,67.75,"LINESTRING (87.8657962 23.2522582, 87.8654766 23.2523671, 87.8653197 23.252425, 87.8652003 23.2525132)",,,
536867631,,residential,False,False,108.31500000000001,"LINESTRING (87.8657962 23.2522582, 87.8656481 23.2518933, 87.8655056 23.2515854, 87.8654092 23.2514037, 87.8653885 23.2513597)",,,
378642705,,residential,False,True,90.932,"LINESTRING (87.8660973 23.2531834, 87.8658006 23.2524124)",,,
378642705,,residential,False,False,89.982,"LINESTRING (87.8660973 23.2531834, 87.8662702 23.2536087, 87.8664125 23.253939)",,,
1049510595,,residential,False,False,37.053,"LINESTRING (87.8660973 23.2531834, 87.8659487 23.2532493, 87.8658567 23.253282, 87.8657937 23.2532921, 87.865766 23.2533119)",,,
378642705,,residential,False,True,3.558,"LINESTRING (87.8664192 23.2539704, 87.8664125 23.253939)",,,
378647409,,unclassified,False,False,9.965,"LINESTRING (87.8644574 23.2485755, 87.8643625 23.2485548)",,,
378647409,,unclassified,False,True,62.67,"LINESTRING (87.8644574 23.2485755, 87.8645921 23.2485321, 87.8650111 23.2483351)",,,
1049489351,,residential,False,False,79.86599999999999,"LINESTRING (87.8644574 23.2485755, 87.8643798 23.2488047, 87.8643333 23.2488846, 87.8642749 23.2489505, 87.8641953 23.2490082, 87.8641406 23.2490263, 87.8640608 23.2490326, 87.8639712 23.249028)",,,
378647409,,unclassified,False,False,28.301,"LINESTRING (87.8642242 23.2484602, 87.8640993 23.2483132, 87.8640497 23.2482627)",,,
378647409,,unclassified,False,True,17.802,"LINESTRING (87.8642242 23.2484602, 87.8642794 23.2485123, 87.8643625 23.2485548)",,,
1049562096,,residential,False,False,39.846999999999994,"LINESTRING (87.8642242 23.2484602, 87.8642468 23.2484007, 87.8642508 23.24836, 87.8642388 23.2483026, 87.8641731 23.2481161)",,,
378647409,,unclassified,False,False,107.996,"LINESTRING (87.8656544 23.2476446, 87.8655216 23.2480213, 87.8654647 23.2481029, 87.865367 23.2481697, 87.8650913 23.2482975, 87.8650111 23.2483351)",,,
