osmid,ref,highway,oneway,reversed,length,geometry
220827989,SH51;MDR88,primary,False,False,54.62,"LINESTRING (76.2884373 24.9249814, 76.2882916 24.9254545)"
220827989,SH51;MDR88,primary,False,True,54.62,"LINESTRING (76.2882916 24.9254545, 76.2884373 24.9249814)"
