osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry
550489556,2,secondary,60,False,False,103.735,"LINESTRING (78.5948472 9.5400049, 78.5939836 9.5403857)"
550489556,2,secondary,60,False,True,29.878,"LINESTRING (78.5948472 9.5400049, 78.5951117 9.5399404)"
388859910,,tertiary,,False,True,81.819,"LINESTRING (78.5948472 9.5400049, 78.5949292 9.5403674, 78.5950048 9.5407241)"
388860066,,residential,,False,False,37.896,"LINESTRING (78.5897777 9.5430612, 78.5899463 9.5433587)"
550489556,2,secondary,60,False,False,124.57000000000001,"LINESTRING (78.5897777 9.5430612, 78.5894201 9.5433952, 78.5889723 9.5438509)"
550489556,2,secondary,60,False,True,122.67099999999999,"LINESTRING (78.5897777 9.5430612, 78.5901324 9.5427462, 78.5906431 9.5423636)"
550489556,2,secondary,60,False,False,93.269,"LINESTRING (78.5931052 9.5408573, 78.5923577 9.5412575)"
550489556,2,secondary,60,False,True,109.674,"LINESTRING (78.5931052 9.5408573, 78.5936009 9.5405883, 78.5937869 9.5404903, 78.5939836 9.5403857)"
1212689209,,residential,,False,True,146.43200000000002,"LINESTRING (78.5931052 9.5408573, 78.5927887 9.5401888, 78.5925486 9.5396603)"
550489556,2,secondary,60,False,False,52.716,"LINESTRING (78.5955784 9.5398267, 78.5951117 9.5399404)"
550489556,2,secondary,60,False,True,54.162,"LINESTRING (78.5955784 9.5398267, 78.5960631 9.539733)"
164705694,,tertiary,,False,True,137.698,"LINESTRING (78.5955784 9.5398267, 78.5955908 9.5398848, 78.5958991 9.5410239)"
1214242813,,residential,,False,False,61.818999999999996,"LINESTRING (78.5955784 9.5398267, 78.5955374 9.5394632, 78.5955148 9.5392743)"
550489556,2,secondary,60,False,True,93.269,"LINESTRING (78.5923577 9.5412575, 78.5931052 9.5408573)"
164705698,,tertiary,,False,False,211.799,"LINESTRING (78.5923577 9.5412575, 78.5926613 9.5418104, 78.5928545 9.5421701, 78.5928694 9.5425189, 78.5929651 9.5430301)"
550489556,2,secondary,60,False,False,199.01,"LINESTRING (78.5923577 9.5412575, 78.592169 9.5413547, 78.5918216 9.5415055, 78.5913653 9.541679, 78.5912132 9.5418234, 78.5908556 9.5421987)"
999679415,,unclassified,,False,True,125.794,"LINESTRING (78.5923577 9.5412575, 78.5923073 9.5410962, 78.5918119 9.5402669)"
999679415,,unclassified,,False,False,59.134,"LINESTRING (78.5914375 9.5395679, 78.5916824 9.5400417)"
164705698,,tertiary,,False,False,33.933,"LINESTRING (78.5929549 9.5433777, 78.5926461 9.5433974)"
164705698,,tertiary,,False,True,15.522,"LINESTRING (78.5929549 9.5433777, 78.5929982 9.5432448)"
388859893,,residential,,False,False,14.563,"LINESTRING (78.5929549 9.5433777, 78.5930874 9.5433688)"
164705689,,residential,,False,True,80.818,"LINESTRING (78.5965345 9.5433478, 78.5958415 9.5435952)"
164705694,,tertiary,,False,False,23.153,"LINESTRING (78.5965345 9.5433478, 78.5965092 9.543274, 78.5964644 9.5431514)"
388859865,,residential,,False,True,1.84,"LINESTRING (78.5958252 9.5444844, 78.5958349 9.5444979)"
164705689,,residential,,False,False,121.856,"LINESTRING (78.5958252 9.5444844, 78.5957367 9.5441864, 78.5955909 9.5436837, 78.5958415 9.5435952)"
164705689,,residential,,False,True,116.303,"LINESTRING (78.5958252 9.5444844, 78.595289 9.5446861, 78.5948782 9.5448406, 78.5948885 9.5448859)"
550489556,2,secondary,60,False,True,17.095,"LINESTRING (78.5877977 9.5449918, 78.5878986 9.5448746)"
164705698,,tertiary,,False,True,114.349,"LINESTRING (78.5877977 9.5449918, 78.5879629 9.544926, 78.5886134 9.5446892, 78.5887789 9.5446459)"
164705689,,residential,,False,False,6.987,"LINESTRING (78.5950385 9.5453228, 78.5950119 9.5452657)"
164705689,,residential,,False,True,47.909,"LINESTRING (78.5950385 9.5453228, 78.5946377 9.5454943)"
164705689,,residential,,False,False,17.752,"LINESTRING (78.5944783 9.5455222, 78.5946377 9.5454943)"
388859927,,residential,,False,False,14.837,"LINESTRING (78.5944783 9.5455222, 78.5943439 9.5455376)"
232722443,,residential,,False,False,85.00500000000001,"LINESTRING (78.5906431 9.5423636, 78.5906995 9.5427509, 78.5907349 9.5429749, 78.5907875 9.5431119)"
550489556,2,secondary,60,False,False,122.67099999999999,"LINESTRING (78.5906431 9.5423636, 78.5901324 9.5427462, 78.5897777 9.5430612)"
550489556,2,secondary,60,False,True,29.725,"LINESTRING (78.5906431 9.5423636, 78.5907766 9.5422717, 78.5908556 9.5421987)"
164705698,,tertiary,,False,False,96.819,"LINESTRING (78.5910604 9.5438221, 78.5902319 9.5441231)"
232722443,,residential,,False,True,84.451,"LINESTRING (78.5910604 9.5438221, 78.5907875 9.5431119)"
164705698,,tertiary,,False,True,109.91499999999999,"LINESTRING (78.5910604 9.5438221, 78.5914532 9.5436794, 78.5920238 9.5435579)"
1212701550,,residential,,False,True,122.983,"LINESTRING (78.5910604 9.5438221, 78.5911269 9.5441288, 78.5911591 9.5441923, 78.5912449 9.5449087)"
164705698,,tertiary,,False,True,76.702,"LINESTRING (78.5887789 9.5446459, 78.5894369 9.5444119)"
388860065,,residential,,False,False,85.435,"LINESTRING (78.5887789 9.5446459, 78.5890163 9.5453777)"
164705698,,tertiary,,False,False,114.34899999999999,"LINESTRING (78.5887789 9.5446459, 78.5886134 9.5446892, 78.5879629 9.544926, 78.5877977 9.5449918)"
388859947,,residential,,False,True,102.097,"LINESTRING (78.5929454 9.5449898, 78.5920162 9.5449316)"
388859964,,residential,,False,False,74.986,"LINESTRING (78.5929454 9.5449898, 78.5929734 9.544316)"
388859964,,residential,,False,True,31.423,"LINESTRING (78.5929454 9.5449898, 78.5929285 9.5452719)"
388859878,,residential,,False,False,36.603,"LINESTRING (78.5908556 9.5421987, 78.5907278 9.5418946)"
550489556,2,secondary,60,False,False,29.725,"LINESTRING (78.5908556 9.5421987, 78.5907766 9.5422717, 78.5906431 9.5423636)"
550489556,2,secondary,60,False,True,199.01000000000002,"LINESTRING (78.5908556 9.5421987, 78.5912132 9.5418234, 78.5913653 9.541679, 78.5918216 9.5415055, 78.592169 9.5413547, 78.5923577 9.5412575)"
388859910,,tertiary,,False,True,84.959,"LINESTRING (78.5951029 9.5412411, 78.59523 9.5419948)"
388860060,,residential,,False,False,99.077,"LINESTRING (78.5951029 9.5412411, 78.5942303 9.5414722)"
388860060,,residential,,False,True,29.9,"LINESTRING (78.5951029 9.5412411, 78.5953657 9.5411694)"
388859910,,tertiary,,False,False,58.510000000000005,"LINESTRING (78.5951029 9.5412411, 78.595082 9.541161, 78.5950048 9.5407241)"
388859865,,residential,,False,False,34.407,"LINESTRING (78.5960141 9.5447519, 78.5958349 9.5444979)"
388859865,,residential,,False,True,33.961,"LINESTRING (78.5960141 9.5447519, 78.5961923 9.5450017)"
388859895,,residential,,False,False,124.193,"LINESTRING (78.5960141 9.5447519, 78.5955477 9.545037, 78.5950119 9.5452657)"
550489556,2,secondary,60,False,False,60.087,"LINESTRING (78.5966002 9.539626, 78.5960631 9.539733)"
999679415,,unclassified,,False,True,28.787,"LINESTRING (78.5918119 9.5402669, 78.5916824 9.5400417)"
388859932,,residential,,False,False,105.417,"LINESTRING (78.5918119 9.5402669, 78.5919908 9.5401492, 78.5925486 9.5396603)"
999679415,,unclassified,,False,False,125.794,"LINESTRING (78.5918119 9.5402669, 78.5923073 9.5410962, 78.5923577 9.5412575)"
388859878,,residential,,False,True,129.14,"LINESTRING (78.5902668 9.5408259, 78.5907278 9.5418946)"
388860060,,residential,,False,False,90.817,"LINESTRING (78.5942303 9.5414722, 78.5934513 9.5417495)"
388860060,,residential,,False,True,99.077,"LINESTRING (78.5942303 9.5414722, 78.5951029 9.5412411)"
388859925,,residential,,False,False,96.43,"LINESTRING (78.5942303 9.5414722, 78.5942885 9.5419565, 78.5942208 9.5423301)"
388859925,,residential,,False,True,55.286,"LINESTRING (78.5942303 9.5414722, 78.5942184 9.5414176, 78.5941543 9.5409808)"
388860060,,residential,,False,True,90.817,"LINESTRING (78.5934513 9.5417495, 78.5942303 9.5414722)"
388859834,,residential,,False,False,94.559,"LINESTRING (78.5954881 9.5427551, 78.5962058 9.5422837)"
388859921,,residential,,False,True,89.074,"LINESTRING (78.5954881 9.5427551, 78.5952761 9.5419818)"
388859921,,residential,,False,False,47.638,"LINESTRING (78.5954881 9.5427551, 78.5955121 9.5428426, 78.5956244 9.5431617)"
164705698,,tertiary,,False,False,24.148,"LINESTRING (78.5929651 9.5430301, 78.5929982 9.5432448)"
164705698,,tertiary,,False,True,211.79900000000004,"LINESTRING (78.5929651 9.5430301, 78.5928694 9.5425189, 78.5928545 9.5421701, 78.5926613 9.5418104, 78.5923577 9.5412575)"
388859835,,residential,,False,False,131.872,"LINESTRING (78.5929651 9.5430301, 78.5931978 9.5429901, 78.5940239 9.5427785, 78.5941365 9.5427862)"
164705694,,tertiary,,False,False,46.364,"LINESTRING (78.5964644 9.5431514, 78.5963614 9.5429196, 78.5963228 9.5427602)"
164705694,,tertiary,,False,True,23.153,"LINESTRING (78.5964644 9.5431514, 78.5965092 9.543274, 78.5965345 9.5433478)"
388859864,,residential,,False,True,15.457,"LINESTRING (78.5941789 9.5434319, 78.5941931 9.5435702)"
388859864,,residential,,False,False,71.949,"LINESTRING (78.5941789 9.5434319, 78.5941739 9.5433627, 78.5941365 9.5427862)"
