osmid,lanes,ref,highway,oneway,reversed,length,geometry,junction
204173842,2,SH13,primary,False,False,63.405,"LINESTRING (81.1973684 26.9243742, 81.1973412 26.9238045)",
204173842,2,SH13,primary,False,True,88.089,"LINESTRING (81.1973684 26.9243742, 81.1974058 26.9250543, 81.1974508 26.9251581)",
1064233318,,,residential,False,True,228.58100000000002,"LINESTRING (81.1973684 26.9243742, 81.1976337 26.9242349, 81.1985725 26.9237614, 81.1993611 26.9233405)",
204173842,2,SH13,primary,False,True,7.142,"LINESTRING (81.1980833 26.9262553, 81.1981084 26.9263155)",
204173842,2,SH13,primary,False,False,115.021,"LINESTRING (81.1980833 26.9262553, 81.1978619 26.9258248, 81.1975461 26.9253398)",
1064233988,,,residential,False,True,70.63900000000001,"LINESTRING (81.1980833 26.9262553, 81.1981594 26.9262008, 81.1983901 26.926086, 81.198433 26.9260812, 81.1987013 26.9259473)",
92071414,2,,primary,False,False,49.973,"LINESTRING (81.1981363 26.9268006, 81.1986315 26.9268845)",
217937057,2,,secondary,False,True,19.839,"LINESTRING (81.1981363 26.9268006, 81.1979409 26.9267621)",
204173842,2,SH13,primary,False,False,55.06699999999999,"LINESTRING (81.1981363 26.9268006, 81.1981633 26.9266358, 81.1981606 26.9264408, 81.1981084 26.9263155)",
204173842,2,SH13,primary,False,True,48.714,"LINESTRING (81.1973203 26.9233668, 81.1973412 26.9238045)",
217937057,2,,secondary,False,True,14.822,"LINESTRING (81.19135 26.9259974, 81.1912005 26.9259989)",
217937190,,,residential,False,True,7.272,"LINESTRING (81.19135 26.9259974, 81.1913344 26.9260613)",
217937057,2,,secondary,False,False,180.21300000000002,"LINESTRING (81.19135 26.9259974, 81.1918663 26.926006, 81.1921784 26.9260067, 81.192387 26.9260147, 81.1931642 26.9260783)",
217937057,2,,secondary,False,False,14.822,"LINESTRING (81.1912005 26.9259989, 81.19135 26.9259974)",
217937057,2,,secondary,False,True,119.454,"LINESTRING (81.1912005 26.9259989, 81.1907354 26.9260233, 81.1900019 26.9261035)",
217937174,,,tertiary,False,True,73.57799999999999,"LINESTRING (81.1912005 26.9259989, 81.1911928 26.9259365, 81.190853 26.9254862, 81.1908154 26.9254411)",
217937193,,,residential,False,False,6.272,"LINESTRING (81.1900019 26.9261035, 81.1900085 26.9261596)",
217937057,2,,secondary,False,False,119.454,"LINESTRING (81.1900019 26.9261035, 81.1907354 26.9260233, 81.1912005 26.9259989)",
217937057,2,,secondary,False,False,176.113,"LINESTRING (81.1943146 26.9262089, 81.1960659 26.9264742)",
