osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access
384068769,Sonarpur Station Road,secondary,False,False,26.35,"LINESTRING (88.4265887 22.4428913, 88.4263332 22.442911)",,,
384068769,Sonarpur Station Road,secondary,False,True,71.636,"LINESTRING (88.4265887 22.4428913, 88.4270928 22.4428781, 88.427285 22.4428913)",,,
764061554,Baidyapara Road,residential,False,True,182.86499999999998,"LINESTRING (88.4265887 22.4428913, 88.4265899 22.4424902, 88.4265786 22.4420477, 88.426576 22.4418965, 88.4265731 22.4417953, 88.4265706 22.4417056, 88.4266108 22.4415544, 88.4266332 22.4414652, 88.4266378 22.4414468, 88.4266618 22.4413511, 88.4266591 22.4412569)",,,
44918502,,secondary,False,False,21.968,"LINESTRING (88.427576 22.4397224, 88.4274432 22.4395676)",,,
44918502,,secondary,False,True,68.45,"LINESTRING (88.427576 22.4397224, 88.4278277 22.4400299, 88.4279834 22.4402093)",,,
822284750,,residential,False,True,35.695,"LINESTRING (88.427576 22.4397224, 88.4274739 22.4398517, 88.4274263 22.4399291, 88.4273894 22.4399924)",,,
"[1118878160, 996253997]",,residential,False,"[False, True]",141.95000000000002,"LINESTRING (88.427576 22.4397224, 88.4277347 22.4395488, 88.4278232 22.4394694, 88.4279345 22.4393827, 88.4280418 22.4393182, 88.4282129 22.4392331, 88.4282335 22.4392017, 88.4280339 22.4387736)",,,
44918502,,secondary,False,False,24.692999999999998,"LINESTRING (88.4249195 22.4365784, 88.4248339 22.4365176, 88.4248233 22.4365099, 88.42473 22.4364419)",,,
44918502,,secondary,False,True,161.853,"LINESTRING (88.4249195 22.4365784, 88.4250677 22.4367244, 88.4252279 22.4368958, 88.4254427 22.4371685, 88.4255951 22.4373624, 88.4257659 22.4376034, 88.4258734 22.4377336)",,,
44918502,,secondary,False,True,24.692999999999998,"LINESTRING (88.42473 22.4364419, 88.4248233 22.4365099, 88.4248339 22.4365176, 88.4249195 22.4365784)",,,
235378532,Nischintapur Road,residential,False,True,58.39099999999999,"LINESTRING (88.42473 22.4364419, 88.4246145 22.4366067, 88.4245393 22.4367298, 88.424434 22.4368509, 88.4244139 22.436877)",,,
235378530,,residential,False,False,45.296,"LINESTRING (88.4205579 22.4374072, 88.4206035 22.4374189, 88.4206914 22.4374126, 88.4209918 22.4373626)",,,
1036447832,,residential,False,True,161.59599999999995,"LINESTRING (88.4205579 22.4374072, 88.4205149 22.4376244, 88.420497 22.4377163, 88.4204957 22.4378427, 88.4204961 22.4379389, 88.4205004 22.4379516, 88.4205091 22.4379599, 88.4205262 22.437964, 88.4206479 22.437959, 88.420665 22.4379615, 88.4206781 22.4379686, 88.4206828 22.4379826, 88.4206731 22.4381871, 88.4206764 22.4382658, 88.4207117 22.4386991)",,,
235378530,,residential,False,False,20.731,"LINESTRING (88.4209918 22.4373626, 88.4211895 22.4373256)",,,
235378530,,residential,False,True,45.296,"LINESTRING (88.4209918 22.4373626, 88.4206914 22.4374126, 88.4206035 22.4374189, 88.4205579 22.4374072)",,,
996253993,,residential,False,True,150.03400000000002,"LINESTRING (88.4209918 22.4373626, 88.4210788 22.4378258, 88.4210882 22.4379225, 88.4210801 22.438308, 88.4210914 22.4383989, 88.4211096 22.4384827, 88.4211616 22.4386969)",,,
235378530,,residential,False,False,27.235,"LINESTRING (88.4211895 22.4373256, 88.421446 22.4372641)",,,
235378530,,residential,False,True,20.731,"LINESTRING (88.4211895 22.4373256, 88.4209918 22.4373626)",,,
996581913,,residential,False,True,90.325,"LINESTRING (88.4211895 22.4373256, 88.4209141 22.4365542)",,,
235378530,,residential,False,True,27.235,"LINESTRING (88.421446 22.4372641, 88.4211895 22.4373256)",,,
996581914,,residential,False,True,28.002,"LINESTRING (88.421446 22.4372641, 88.4213666 22.4370232)",,,
235378530,,residential,False,False,93.84200000000001,"LINESTRING (88.421446 22.4372641, 88.4215526 22.437243, 88.4216135 22.4372383, 88.4216515 22.4372618, 88.4217936 22.4374494, 88.4218342 22.4374846, 88.421885 22.4374916, 88.4219433 22.4374799, 88.4220296 22.4374471, 88.4222013 22.4373731)",,,
1036457672,,residential,False,True,62.759,"LINESTRING (88.4230848 22.4371539, 88.4231434 22.4377157)",,,
235378530,,residential,False,False,38.869,"LINESTRING (88.4230848 22.4371539, 88.423306 22.4371281, 88.4234582 22.4370999)",,,
235378530,,residential,False,True,32.046,"LINESTRING (88.4230848 22.4371539, 88.422834 22.4371797, 88.4227753 22.4371884)",,,
235378530,,residential,False,False,102.07600000000001,"LINESTRING (88.4234582 22.4370999, 88.4236562 22.4370695, 88.4238008 22.4370366, 88.4239581 22.4369827, 88.4241205 22.4369193, 88.4242529 22.4368833, 88.4243489 22.4368748, 88.4244139 22.436877)",,,
235378530,,residential,False,True,38.869,"LINESTRING (88.4234582 22.4370999, 88.423306 22.4371281, 88.4230848 22.4371539)",,,
996253990,,residential,False,True,169.65300000000002,"LINESTRING (88.4234582 22.4370999, 88.4234667 22.437203, 88.4234855 22.4372947, 88.4235042 22.4373839, 88.4235257 22.4374757, 88.4235486 22.4375906, 88.423574 22.4377409, 88.4235901 22.4378302, 88.4235981 22.4379269, 88.4236437 22.4381525, 88.4236866 22.4383087, 88.4237288 22.4384819, 88.4237344 22.4385472, 88.4237322 22.4386012)",,,
764061554,Baidyapara Road,residential,False,False,123.286,"LINESTRING (88.4258015 22.4398838, 88.4258337 22.4399358, 88.4258598 22.4400024, 88.4259096 22.4401535, 88.4259408 22.4402226, 88.425972 22.4402803, 88.4260474 22.4403943, 88.4261227 22.4405082, 88.4262572 22.4407378, 88.426339 22.4408702)",,,
