osmid,lanes,highway,oneway,reversed,length,ref,name,maxspeed,geometry,bridge
736923461,2,primary,False,True,88.108,,,,"LINESTRING (85.5005494 26.5941486, 85.5006087 26.593358)",
92599203,1,trunk,False,True,31.375,NH227,"Near Baswariya Chowk, Sursand Road",40,"LINESTRING (85.5005494 26.5941486, 85.5008417 26.5941404, 85.5008645 26.5941371)",
"[239077896, 92599266, 239077898]",2,trunk,False,False,108.21600000000001,NH227,,,"LINESTRING (85.5005494 26.5941486, 85.4999672 26.5941514, 85.4998175 26.5941348, 85.4995297 26.5941133, 85.4994637 26.594106)",yes
239077898,2,trunk,False,True,311.775,NH227,,,"LINESTRING (85.4955704 26.5943241, 85.4966892 26.5941062, 85.4971693 26.5940138, 85.4977206 26.5939686, 85.4982444 26.5939748, 85.4986636 26.5940184)",
715376831,,tertiary,False,True,5.561,,,,"LINESTRING (85.4958305 26.592062, 85.4958356 26.5920122)",
715376831,,tertiary,False,False,283.68,,,,"LINESTRING (85.4958305 26.592062, 85.4958294 26.5923044, 85.4958656 26.5926395, 85.495985 26.5928237, 85.4961646 26.5931276, 85.4962962 26.5933169, 85.4963723 26.5933692, 85.4964732 26.5934103, 85.4965776 26.5934277, 85.4967174 26.5934467, 85.4968077 26.5934435, 85.4969899 26.5934261, 85.4972394 26.5934008, 85.4975894 26.5933502)",
239077898,2,trunk,False,False,311.775,NH227,,,"LINESTRING (85.4986636 26.5940184, 85.4982444 26.5939748, 85.4977206 26.5939686, 85.4971693 26.5940138, 85.4966892 26.5941062, 85.4955704 26.5943241)",
239077898,2,trunk,False,True,59.51,NH227,,,"LINESTRING (85.4986636 26.5940184, 85.4988163 26.5940343, 85.4992577 26.5940832)",
715384784,,unclassified,False,False,67.42,,hospital road,,"LINESTRING (85.4986636 26.5940184, 85.4988424 26.5943603, 85.4989218 26.5945779)",
715384784,,unclassified,False,False,162.752,,hospital road,,"LINESTRING (85.495776 26.5973184, 85.4958114 26.5976875, 85.4958114 26.5983044, 85.4958002 26.5987806)",
715384784,,unclassified,False,True,62.024,,hospital road,,"LINESTRING (85.495776 26.5973184, 85.4956994 26.597002, 85.4957119 26.5967682)",
715384784,,unclassified,False,False,36.063,,hospital road,,"LINESTRING (85.496733 26.5965532, 85.4963703 26.5965517)",
715384784,,unclassified,False,True,204.71500000000003,,hospital road,,"LINESTRING (85.496733 26.5965532, 85.4969118 26.5965603, 85.4974979 26.5965382, 85.4977017 26.5964146, 85.497855 26.5960633, 85.4980404 26.5958262, 85.498295 26.5956813)",
737446174,,unclassified,False,False,140.673,,,,"LINESTRING (85.496733 26.5965532, 85.496744 26.5962863, 85.4967136 26.595933, 85.496572 26.5953019)",
715384785,,unclassified,False,True,33.789,,,,"LINESTRING (85.496572 26.5953019, 85.4962331 26.5953244)",
715384785,,unclassified,False,False,226.529,,,,"LINESTRING (85.496572 26.5953019, 85.4972953 26.5951398, 85.4976171 26.5950606, 85.4978988 26.5949623, 85.4981196 26.5953736, 85.498295 26.5956813)",
737446174,,unclassified,False,True,140.673,,,,"LINESTRING (85.496572 26.5953019, 85.4967136 26.595933, 85.496744 26.5962863, 85.496733 26.5965532)",
715376831,,tertiary,False,False,116.654,,,,"LINESTRING (85.4987931 26.5931429, 85.4988991 26.5932513, 85.4991257 26.5936374, 85.4992223 26.5938389, 85.4992532 26.593906, 85.4992577 26.5940832)",
715376831,,tertiary,False,True,121.90899999999999,,,,"LINESTRING (85.4987931 26.5931429, 85.4982587 26.593241, 85.4979614 26.5932964, 85.4975894 26.5933502)",
732009434,,unclassified,False,True,136.447,,,,"LINESTRING (85.4987931 26.5931429, 85.4987046 26.5929707, 85.4984914 26.59269, 85.498309 26.592443, 85.4981266 26.5922187, 85.4980523 26.5921129)",
239077898,2,trunk,False,True,20.639,NH227,,,"LINESTRING (85.4992577 26.5940832, 85.4994637 26.594106)",
239077898,2,trunk,False,False,59.51,NH227,,,"LINESTRING (85.4992577 26.5940832, 85.4988163 26.5940343, 85.4986636 26.5940184)",
715376831,,tertiary,False,True,116.654,,,,"LINESTRING (85.4992577 26.5940832, 85.4992532 26.593906, 85.4992223 26.5938389, 85.4991257 26.5936374, 85.4988991 26.5932513, 85.4987931 26.5931429)",
732009434,,unclassified,False,False,92.65700000000001,,,,"LINESTRING (85.4969693 26.5898699, 85.4970591 26.5899773, 85.4971329 26.5900901, 85.4972066 26.5902352, 85.4972938 26.5904942, 85.497331 26.5906288)",
732009436,,unclassified,False,False,48.696,,,,"LINESTRING (85.4993075 26.590085, 85.4994107 26.5905131)",
732009436,,unclassified,False,True,110.083,,,,"LINESTRING (85.4993075 26.590085, 85.4993584 26.5900574, 85.4995435 26.5900047, 85.4997863 26.5899507, 85.499838 26.5899303, 85.4998648 26.5899951, 85.5001733 26.5899231, 85.5003191 26.5898897)",
736925811,,residential,False,True,116.924,,,,"LINESTRING (85.4993075 26.590085, 85.4990628 26.5901582, 85.4989099 26.5901605, 85.4987249 26.5902181, 85.4988644 26.5906307, 85.4989446 26.5906609)",
732009436,,unclassified,False,True,48.696,,,,"LINESTRING (85.4994107 26.5905131, 85.4993075 26.590085)",
736925812,,residential,False,True,49.174,,,,"LINESTRING (85.4994107 26.5905131, 85.4989446 26.5906609)",
732009436,,unclassified,False,False,13.48,,,,"LINESTRING (85.4994107 26.5905131, 85.4994523 26.5905755, 85.4994979 26.5906019)",
732009436,,unclassified,False,False,28.778,,,,"LINESTRING (85.4994979 26.5906019, 85.4995623 26.5906043, 85.4997219 26.5905731, 85.4997834 26.59057)",
732009436,,unclassified,False,True,13.48,,,,"LINESTRING (85.4994979 26.5906019, 85.4994523 26.5905755, 85.4994107 26.5905131)",
736925812,,residential,False,False,88.365,,,,"LINESTRING (85.4994979 26.5906019, 85.4994437 26.5906427, 85.4994839 26.5907386, 85.4989314 26.5909137, 85.4988955 26.590814)",
736923461,2,primary,False,False,49.596,,,,"LINESTRING (85.5010881 26.5904631, 85.5010142 26.5909042)",
736923461,2,primary,False,True,40.993,,,,"LINESTRING (85.5010881 26.5904631, 85.5011491 26.5900985)",
732009436,,unclassified,False,True,130.31400000000002,,,,"LINESTRING (85.5010881 26.5904631, 85.5008216 26.5904772, 85.5006177 26.5904916, 85.5003455 26.5905155, 85.5000934 26.5905443, 85.4998654 26.5905659, 85.4997834 26.59057)",
732009437,,unclassified,False,True,34.536,,,,"LINESTRING (85.4991559 26.5915686, 85.498831 26.5916784)",
732009437,,unclassified,False,False,76.21600000000001,,,,"LINESTRING (85.4991559 26.5915686, 85.4995333 26.5914776, 85.4999056 26.591433)",
736925813,,residential,False,True,83.848,,,,"LINESTRING (85.4991559 26.5915686, 85.4990816 26.5913574, 85.4990253 26.591379, 85.4989046 26.5911799, 85.4986444 26.5912751)",
736923461,2,primary,False,False,58.41,,,,"LINESTRING (85.5009464 26.5913092, 85.5008594 26.5918287)",
736923461,2,primary,False,True,45.536,,,,"LINESTRING (85.5009464 26.5913092, 85.5010142 26.5909042)",
732009437,,unclassified,False,True,98.299,,,,"LINESTRING (85.5009464 26.5913092, 85.5005208 26.5913468, 85.5000848 26.5914115, 85.4999669 26.5914256)",
732009439,,unclassified,False,False,20.599,,,,"LINESTRING (85.4986444 26.5912751, 85.4984531 26.5913462)",
