osmid,name,highway,oneway,reversed,length,geometry,lanes,tunnel
117627747,Station Road,unclassified,False,False,68.336,"LINESTRING (86.976267 23.6873238, 86.9764067 23.6879249)",,
117627761,,unclassified,False,True,185.566,"LINESTRING (86.976267 23.6873238, 86.9780443 23.686955)",,
117627747,Station Road,unclassified,False,True,128.789,"LINESTRING (86.976267 23.6873238, 86.97604 23.6864882, 86.9759636 23.6861994)",,
117627759,Hutton Road,tertiary,False,True,17.1,"LINESTRING (86.9703418 23.6873904, 86.9702932 23.6872432)",1,
1126835430,,residential,False,True,11.327,"LINESTRING (86.9703418 23.6873904, 86.9703941 23.6874803)",,
117627747,Station Road,unclassified,False,False,104.208,"LINESTRING (86.9764067 23.6879249, 86.9766713 23.6888302)",,
117627747,Station Road,unclassified,False,True,68.336,"LINESTRING (86.9764067 23.6879249, 86.976267 23.6873238)",,
455361551,,residential,False,False,219.801,"LINESTRING (86.9764067 23.6879249, 86.9743384 23.6884906)",,
961556541,Scott Road,residential,False,True,191.219,"LINESTRING (86.9764067 23.6879249, 86.9782234 23.6874895)",,
117627747,Station Road,unclassified,False,True,104.208,"LINESTRING (86.9766713 23.6888302, 86.9764067 23.6879249)",,
"[455345504, 117627747, 455345503]",Station Road,unclassified,False,False,311.086,"LINESTRING (86.9766713 23.6888302, 86.9767447 23.6891101, 86.9767966 23.6894143, 86.9768557 23.6895613, 86.9769293 23.6896735, 86.9770251 23.6897225, 86.9777975 23.6898727, 86.9778654 23.6898937, 86.9779263 23.689934, 86.9780063 23.6900574, 86.9781887 23.6907574, 86.9782324 23.6908416)",,yes
990435250,,residential,False,True,186.551,"LINESTRING (86.9766713 23.6888302, 86.9769481 23.6887706, 86.9778131 23.6885885, 86.9784569 23.6884548)",,
455361551,,residential,False,True,33.455,"LINESTRING (86.9711395 23.6893747, 86.9714558 23.6892933)",,
455361550,,residential,False,True,134.261,"LINESTRING (86.9711395 23.6893747, 86.9710465 23.689147, 86.9708912 23.6887558, 86.9707044 23.6882351)",,
375613101,,tertiary,False,True,14.144,"LINESTRING (86.9783672 23.6908109, 86.9782324 23.6908416)",,
455345502,,residential,False,False,89.663,"LINESTRING (86.9783672 23.6908109, 86.9790059 23.691366)",,
375613101,,tertiary,False,False,11.717,"LINESTRING (86.9781285 23.6908869, 86.9782324 23.6908416)",,
1032455031,,residential,False,False,27.502,"LINESTRING (86.9781285 23.6908869, 86.9783228 23.6910587)",,
375613101,,tertiary,False,True,89.20800000000001,"LINESTRING (86.9781285 23.6908869, 86.9780748 23.6909348, 86.977611 23.691367, 86.9775657 23.6914161, 86.9775462 23.6914469, 86.9775395 23.691474)",,
117627754,,unclassified,False,False,26.387999999999998,"LINESTRING (86.9775395 23.691474, 86.9773596 23.6915611, 86.9773247 23.6916008)",,
375613101,,tertiary,False,False,89.208,"LINESTRING (86.9775395 23.691474, 86.9775462 23.6914469, 86.9775657 23.6914161, 86.977611 23.691367, 86.9780748 23.6909348, 86.9781285 23.6908869)",,
117627754,,unclassified,False,True,26.387999999999998,"LINESTRING (86.9773247 23.6916008, 86.9773596 23.6915611, 86.9775395 23.691474)",,
241096739,Tej Pal Lane,residential,False,True,97.165,"LINESTRING (86.9789836 23.6844048, 86.9791965 23.6852566)",,
1213019402,Grand Trunk Road,primary,False,False,106.18,"LINESTRING (86.9789836 23.6844048, 86.9780134 23.6847547)",,
117627761,,unclassified,False,False,156.945,"LINESTRING (86.9795421 23.6866221, 86.9780443 23.686955)",,
241096739,Tej Pal Lane,residential,False,False,99.577,"LINESTRING (86.9795421 23.6866221, 86.9795003 23.6864263, 86.9793304 23.6857479)",,
961101519,Bastin Bazar Road,residential,False,False,16.552,"LINESTRING (86.9715581 23.6868254, 86.9716009 23.686969)",,
455361541,,residential,False,False,412.515,"LINESTRING (86.9715581 23.6868254, 86.9724357 23.6865343, 86.9729128 23.6863753, 86.973432 23.6862035, 86.9740573 23.6859571, 86.974461 23.6858281, 86.9748984 23.6856884, 86.975357 23.68554)",,
455361541,,residential,False,True,136.926,"LINESTRING (86.9715581 23.6868254, 86.9705022 23.6871766, 86.9702932 23.6872432)",,
961101519,Bastin Bazar Road,residential,False,True,314.01399999999995,"LINESTRING (86.9715581 23.6868254, 86.9714385 23.6864517, 86.9713959 23.6863278, 86.9713434 23.6862296, 86.9712642 23.6861565, 86.9711996 23.6861226, 86.971122 23.6860625, 86.9710445 23.6859889, 86.9709995 23.6858998, 86.9709727 23.6858116, 86.9709565 23.6856352, 86.9709458 23.6854898, 86.9709426 23.6853898, 86.9708685 23.6852545, 86.9708024 23.6851401, 86.9706953 23.6849966, 86.9706421 23.68489, 86.9706442 23.6847738, 86.9705942 23.6846238, 86.9705659 23.6844891, 86.970556 23.6844529, 86.9705378 23.6844299, 86.9704979 23.6844179, 86.970359 23.6843904)",,
961580041,Dr. R.C. Banerjee Lane,residential,False,True,14.455,"LINESTRING (86.975357 23.68554, 86.9754039 23.6856627)",1,
455361541,,residential,False,False,132.555,"LINESTRING (86.975357 23.68554, 86.9756226 23.6854609, 86.9757179 23.6854417, 86.9757817 23.6854353, 86.9758756 23.6854171, 86.9760337 23.6853718, 86.9761854 23.6853179, 86.9764479 23.6852239, 86.9765913 23.6851713)",,
455361541,,residential,False,True,412.515,"LINESTRING (86.975357 23.68554, 86.9748984 23.6856884, 86.974461 23.6858281, 86.9740573 23.6859571, 86.973432 23.6862035, 86.9729128 23.6863753, 86.9724357 23.6865343, 86.9715581 23.6868254)",,
