osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,junction
102574227,True,NH18,Dhaiya Main Road,trunk,False,31.089,"LINESTRING (86.4292014 23.7963381, 86.4290312 23.7964481, 86.428961 23.7965096)",,,
544893829,False,,,residential,True,196.331,"LINESTRING (86.4292014 23.7963381, 86.4289467 23.7963394, 86.4288208 23.7963486, 86.4286476 23.796424, 86.4275766 23.7971863)",,,
544884897,False,NH18,,trunk,False,8.285,"LINESTRING (86.4304349 23.7956455, 86.4304775 23.795709)",,,
102574227,True,NH18,Dhaiya Main Road,trunk,False,147.25400000000002,"LINESTRING (86.4304349 23.7956455, 86.4300171 23.7958786, 86.4293975 23.7962216, 86.4292014 23.7963381)",,,
238849889,False,,Station Road,tertiary,False,190.363,"LINESTRING (86.4304349 23.7956455, 86.430248 23.7953186, 86.430069 23.795002, 86.4299095 23.7947229, 86.4295483 23.7941382)",1,30,
238849889,False,,Station Road,tertiary,False,5.103,"LINESTRING (86.4295483 23.7941382, 86.4295243 23.7940979)",1,30,
133866971,False,,,tertiary,False,184.91000000000003,"LINESTRING (86.4295483 23.7941382, 86.4299243 23.7939257, 86.4301288 23.7938253, 86.4303098 23.7937467, 86.4304339 23.7937015, 86.4305266 23.7936705, 86.4306315 23.7936451, 86.4307147 23.793631, 86.4308285 23.7936226, 86.4309408 23.7936166, 86.4310776 23.7936163, 86.4311742 23.7936219, 86.4312297 23.7936353)",,,
238849889,False,,Station Road,tertiary,True,190.363,"LINESTRING (86.4295483 23.7941382, 86.4299095 23.7947229, 86.430069 23.795002, 86.430248 23.7953186, 86.4304349 23.7956455)",1,30,
134795939,False,,,tertiary,False,118.779,"LINESTRING (86.4342831 23.7966678, 86.4348553 23.7957367)",,,
544884897,False,NH18,,trunk,True,121.736,"LINESTRING (86.4342831 23.7966678, 86.4332409 23.79613)",,,
134795939,False,,,tertiary,True,118.779,"LINESTRING (86.4348553 23.7957367, 86.4342831 23.7966678)",,,
