osmid,highway,oneway,reversed,length,geometry,ref,name,lanes,maxspeed
293955045,tertiary,False,False,118.27600000000001,"LINESTRING (75.1908418 31.2117635, 75.1911566 31.2117485, 75.191423 31.2118073, 75.191977 31.2121034)",,,,
547206427,trunk,False,True,274.387,"LINESTRING (75.1908418 31.2117635, 75.1909959 31.211581, 75.1913493 31.2113273, 75.1919077 31.2108497, 75.1924662 31.2103613, 75.192874 31.2100181)",NH703A,,,
293955045,tertiary,False,False,89.659,"LINESTRING (75.191977 31.2121034, 75.19277 31.2125395)",,,,
293955045,tertiary,False,True,118.27600000000001,"LINESTRING (75.191977 31.2121034, 75.191423 31.2118073, 75.1911566 31.2117485, 75.1908418 31.2117635)",,,,
550880125,residential,False,True,120.56599999999999,"LINESTRING (75.191977 31.2121034, 75.191925 31.2122789, 75.1918946 31.2124439, 75.1919047 31.2126348, 75.1919707 31.2128128, 75.1920171 31.212915, 75.192078 31.213014, 75.1921214 31.2130745, 75.1921756 31.2131213)",,,,
293955042,tertiary,False,True,15.497,"LINESTRING (75.1974367 31.2121066, 75.1974865 31.2122393)",,,,
293955045,tertiary,False,True,134.498,"LINESTRING (75.1974367 31.2121066, 75.1972975 31.2119662, 75.1970963 31.2117056, 75.1970546 31.2117111, 75.1962723 31.2118151)",,,,
293955055,tertiary,False,False,29.363,"LINESTRING (75.1974367 31.2121066, 75.1975481 31.2120193, 75.1976527 31.2119184)",,,,
293955045,tertiary,False,True,74.871,"LINESTRING (75.1941899 31.2122268, 75.1934708 31.2125009)",,,,
293955045,tertiary,False,False,64.955,"LINESTRING (75.1941899 31.2122268, 75.1944708 31.2121513, 75.1947624 31.212143, 75.194859 31.2121377)",,,,
553766983,residential,False,True,39.801,"LINESTRING (75.1941899 31.2122268, 75.194147 31.2121138, 75.1941041 31.2118775)",,,,
293955042,tertiary,False,False,39.729,"LINESTRING (75.1934708 31.2125009, 75.1934367 31.212857)",,,,
293955045,tertiary,False,False,74.871,"LINESTRING (75.1934708 31.2125009, 75.1941899 31.2122268)",,,,
293955045,tertiary,False,True,69.697,"LINESTRING (75.1934708 31.2125009, 75.1929889 31.2126036, 75.1928528 31.212585, 75.19277 31.2125395)",,,,
293955045,tertiary,False,True,89.659,"LINESTRING (75.19277 31.2125395, 75.191977 31.2121034)",,,,
293955050,tertiary,False,False,69.833,"LINESTRING (75.19277 31.2125395, 75.1925035 31.2131247)",,,,
293955045,tertiary,False,False,69.697,"LINESTRING (75.19277 31.2125395, 75.1928528 31.212585, 75.1929889 31.2126036, 75.1934708 31.2125009)",,,,
293955042,tertiary,False,False,45.733,"LINESTRING (75.1976335 31.2126309, 75.1974865 31.2122393)",,,,
