osmid,oneway,name,highway,reversed,length,geometry,ref,bridge
652890403,True,Shivaji High School Road,tertiary,False,18.14,"LINESTRING (75.3381169 19.8787744, 75.3382893 19.8787563)",,
30889505,False,Shivaji High School Road,tertiary,False,67.121,"LINESTRING (75.3381169 19.8787744, 75.3379224 19.8792101, 75.3378722 19.8793324)",,
317147963,False,New Mondha Road,tertiary,True,17.465,"LINESTRING (75.3381169 19.8787744, 75.3381498 19.8786995, 75.338179 19.8786286)",,
258120618,False,,residential,False,5.287,"LINESTRING (75.3435712 19.8798342, 75.3435773 19.8798814)",,
652887408,False,Kailash Nagar Road,tertiary,True,61.864000000000004,"LINESTRING (75.3435712 19.8798342, 75.3433513 19.8797467, 75.3430344 19.8796008)",,
652890403,True,Shivaji High School Road,tertiary,False,6.737,"LINESTRING (75.3354267 19.8779989, 75.3354905 19.8780073)",,
317146480,True,,tertiary,False,196.676,"LINESTRING (75.3354267 19.8779989, 75.3353453 19.8783928, 75.3352757 19.8787235, 75.3351864 19.8791473, 75.3351281 19.879424, 75.3350739 19.8797361)",,
317146817,False,,tertiary,False,20.747,"LINESTRING (75.3347326 19.8815006, 75.3346939 19.8816836)",,
317147943,True,,tertiary,False,202.45,"LINESTRING (75.3347326 19.8815006, 75.3347916 19.8813886, 75.3350351 19.880687, 75.3350708 19.8805164, 75.3350956 19.8802568, 75.335141 19.8797354)",,
446264150,False,,residential,True,45.435,"LINESTRING (75.3347326 19.8815006, 75.3344898 19.8814976, 75.3343153 19.8815722)",,
372715790,False,,residential,False,161.16,"LINESTRING (75.3425097 19.8793592, 75.343023 19.8779926)",,
652887408,False,Kailash Nagar Road,tertiary,False,26.838,"LINESTRING (75.3425097 19.8793592, 75.3427412 19.8794634)",,
652887408,False,Kailash Nagar Road,tertiary,True,4.321,"LINESTRING (75.3425097 19.8793592, 75.3424701 19.8793481)",,
258061047,True,Jalna Road,trunk,False,37.019,"LINESTRING (75.3356432 19.8754548, 75.3359972 19.8754569)",NH753F,
258061722,False,,residential,True,63.1,"LINESTRING (75.3356432 19.8754548, 75.3356527 19.8760222)",,
257932513,False,,residential,False,153.66899999999998,"LINESTRING (75.3369095 19.8814302, 75.337011 19.8815093, 75.3382541 19.8815423, 75.3383482 19.8815451)",,
"[317147824, 30889505, 317146852]",False,Shivaji High School Road,tertiary,True,107.47899999999998,"LINESTRING (75.3369095 19.8814302, 75.3371007 19.8810627, 75.3371748 19.8808851, 75.3373257 19.880547)",,yes
318132353,False,,residential,True,50.868,"LINESTRING (75.3437184 19.8806087, 75.3432439 19.8807095)",,
"[317146632, 258120618, 317147671]",False,,residential,True,82.396,"LINESTRING (75.3437184 19.8806087, 75.3437058 19.880566, 75.3436539 19.8803894, 75.3436285 19.8802801, 75.3435773 19.8798814)",,yes
317147769,False,,residential,False,71.811,"LINESTRING (75.3347785 19.8754159, 75.3347753 19.8760617)",,
258061047,True,Jalna Road,trunk,False,90.586,"LINESTRING (75.3347785 19.8754159, 75.3348319 19.8754255, 75.3356432 19.8754548)",NH753F,
258061722,False,,residential,False,63.1,"LINESTRING (75.3356527 19.8760222, 75.3356432 19.8754548)",,
258061722,False,,residential,True,32.149,"LINESTRING (75.3356527 19.8760222, 75.3356673 19.876311)",,
